Wvl	R
350	0.2194
351	0.2166
352	0.2159
353	0.2140
354	0.2141
355	0.2175
356	0.2196
357	0.2168
358	0.2130
359	0.2133
360	0.2112
361	0.2116
362	0.2141
363	0.2133
364	0.2127
365	0.2148
366	0.2190
367	0.2202
368	0.2211
369	0.2222
370	0.2227
371	0.2230
372	0.2244
373	0.2264
374	0.2265
375	0.2274
376	0.2292
377	0.2310
378	0.2321
379	0.2331
380	0.2346
381	0.2366
382	0.2366
383	0.2374
384	0.2396
385	0.2418
386	0.2438
387	0.2451
388	0.2456
389	0.2465
390	0.2479
391	0.2497
392	0.2519
393	0.2531
394	0.2539
395	0.2546
396	0.2552
397	0.2564
398	0.2570
399	0.2567
400	0.2581
401	0.2594
402	0.2605
403	0.2618
404	0.2631
405	0.2644
406	0.2659
407	0.2669
408	0.2681
409	0.2689
410	0.2691
411	0.2696
412	0.2706
413	0.2718
414	0.2733
415	0.2740
416	0.2746
417	0.2755
418	0.2761
419	0.2771
420	0.2781
421	0.2790
422	0.2794
423	0.2799
424	0.2805
425	0.2815
426	0.2825
427	0.2835
428	0.2845
429	0.2850
430	0.2858
431	0.2868
432	0.2877
433	0.2886
434	0.2893
435	0.2901
436	0.2911
437	0.2916
438	0.2922
439	0.2933
440	0.2942
441	0.2950
442	0.2959
443	0.2966
444	0.2973
445	0.2980
446	0.2985
447	0.2993
448	0.3000
449	0.3008
450	0.3016
451	0.3022
452	0.3029
453	0.3038
454	0.3049
455	0.3059
456	0.3065
457	0.3069
458	0.3076
459	0.3084
460	0.3091
461	0.3096
462	0.3102
463	0.3107
464	0.3112
465	0.3119
466	0.3126
467	0.3132
468	0.3138
469	0.3145
470	0.3152
471	0.3159
472	0.3165
473	0.3169
474	0.3174
475	0.3180
476	0.3187
477	0.3194
478	0.3200
479	0.3207
480	0.3214
481	0.3220
482	0.3226
483	0.3234
484	0.3241
485	0.3247
486	0.3252
487	0.3259
488	0.3267
489	0.3274
490	0.3281
491	0.3289
492	0.3297
493	0.3303
494	0.3310
495	0.3316
496	0.3323
497	0.3330
498	0.3336
499	0.3344
500	0.3353
501	0.3360
502	0.3366
503	0.3373
504	0.3382
505	0.3389
506	0.3396
507	0.3402
508	0.3408
509	0.3416
510	0.3424
511	0.3431
512	0.3438
513	0.3446
514	0.3453
515	0.3460
516	0.3466
517	0.3473
518	0.3480
519	0.3487
520	0.3495
521	0.3502
522	0.3509
523	0.3516
524	0.3523
525	0.3530
526	0.3537
527	0.3544
528	0.3551
