Wvl	R
350	0.0401
351	0.0447
352	0.0363
353	0.0345
354	0.0341
355	0.0301
356	0.0270
357	0.0327
358	0.0380
359	0.0319
360	0.0251
361	0.0263
362	0.0329
363	0.0333
364	0.0293
365	0.0292
366	0.0346
367	0.0295
368	0.0299
369	0.0327
370	0.0300
371	0.0294
372	0.0288
373	0.0278
374	0.0277
375	0.0300
376	0.0316
377	0.0307
378	0.0306
379	0.0310
380	0.0309
381	0.0291
382	0.0279
383	0.0284
384	0.0305
385	0.0327
386	0.0329
387	0.0325
388	0.0329
389	0.0346
390	0.0344
391	0.0328
392	0.0319
393	0.0327
394	0.0336
395	0.0339
396	0.0341
397	0.0350
398	0.0348
399	0.0335
400	0.0341
401	0.0348
402	0.0353
403	0.0360
404	0.0363
405	0.0357
406	0.0349
407	0.0354
408	0.0365
409	0.0369
410	0.0365
411	0.0369
412	0.0370
413	0.0368
414	0.0369
415	0.0377
416	0.0382
417	0.0381
418	0.0387
419	0.0393
420	0.0396
421	0.0399
422	0.0407
423	0.0404
424	0.0398
425	0.0406
426	0.0416
427	0.0422
428	0.0423
429	0.0428
430	0.0429
431	0.0430
432	0.0436
433	0.0449
434	0.0458
435	0.0463
436	0.0467
437	0.0468
438	0.0472
439	0.0480
440	0.0483
441	0.0487
442	0.0491
443	0.0495
444	0.0497
445	0.0502
446	0.0508
447	0.0511
448	0.0513
449	0.0513
450	0.0514
451	0.0519
452	0.0524
453	0.0526
454	0.0524
455	0.0524
456	0.0525
457	0.0525
458	0.0527
459	0.0529
460	0.0531
461	0.0529
462	0.0528
463	0.0528
464	0.0529
465	0.0530
466	0.0533
467	0.0534
468	0.0531
469	0.0532
470	0.0536
471	0.0539
472	0.0536
473	0.0536
474	0.0537
475	0.0538
476	0.0540
477	0.0542
478	0.0545
479	0.0547
480	0.0550
481	0.0552
482	0.0554
483	0.0555
484	0.0557
485	0.0562
486	0.0567
487	0.0571
488	0.0574
489	0.0576
490	0.0579
491	0.0583
492	0.0587
493	0.0590
494	0.0597
495	0.0603
496	0.0606
497	0.0610
498	0.0616
499	0.0620
500	0.0623
501	0.0630
502	0.0636
503	0.0642
504	0.0647
505	0.0652
506	0.0657
507	0.0663
508	0.0669
509	0.0676
510	0.0682
511	0.0688
512	0.0694
513	0.0700
514	0.0706
515	0.0712
516	0.0717
517	0.0724
518	0.0732
519	0.0739
520	0.0743
521	0.0748
522	0.0756
523	0.0764
524	0.0771
525	0.0778
526	0.0784
527	0.0791
528	0.0798
529	0.0806
530	0.0812
531	0.0819
532	0.0826
533	0.0833
534	0.0840
535	0.0847
536	0.0854
537	0.0860
538	0.0867
539	0.0874
540	0.0881
541	0.0889
542	0.0896
543	0.0902
544	0.0908
545	0.0914
546	0.0920
547	0.0927
548	0.0935
549	0.0941
550	0.0946
551	0.0952
552	0.0958
553	0.0964
554	0.0970
555	0.0975
556	0.0981
557	0.0986
558	0.0992
559	0.0997
560	0.1002
561	0.1007
562	0.1012
563	0.1016
564	0.1021
565	0.1026
566	0.1030
567	0.1034
568	0.1039
569	0.1043
570	0.1046
571	0.1050
572	0.1054
573	0.1058
574	0.1061
575	0.1065
576	0.1068
577	0.1070
578	0.1073
579	0.1076
580	0.1079
581	0.1082
582	0.1084
583	0.1086
584	0.1088
585	0.1090
586	0.1093
587	0.1095
588	0.1097
589	0.1099
590	0.1101
591	0.1103
592	0.1104
593	0.1106
594	0.1108
595	0.1109
596	0.1111
597	0.1113
598	0.1115
599	0.1115
600	0.1115
601	0.1117
602	0.1119
603	0.1120
604	0.1121
605	0.1122
606	0.1124
607	0.1125
608	0.1126
609	0.1128
610	0.1130
611	0.1132
612	0.1133
613	0.1133
614	0.1134
615	0.1135
616	0.1136
617	0.1137
618	0.1139
619	0.1141
620	0.1142
621	0.1143
622	0.1144
623	0.1146
624	0.1148
625	0.1149
626	0.1150
627	0.1152
628	0.1153
629	0.1154
630	0.1156
631	0.1157
632	0.1158
633	0.1159
634	0.1161
635	0.1162
636	0.1164
637	0.1166
638	0.1168
639	0.1169
640	0.1171
641	0.1172
642	0.1174
643	0.1176
644	0.1178
645	0.1180
646	0.1181
647	0.1183
648	0.1186
649	0.1188
650	0.1190
651	0.1191
652	0.1194
653	0.1196
654	0.1198
655	0.1200
656	0.1202
657	0.1205
658	0.1208
659	0.1210
660	0.1212
