Wvl	R
350	0.0764
351	0.0728
352	0.0792
353	0.0783
354	0.0710
355	0.0752
356	0.0782
357	0.0781
358	0.0762
359	0.0799
360	0.0812
361	0.0774
362	0.0778
363	0.0797
364	0.0814
365	0.0818
366	0.0822
367	0.0814
368	0.0789
369	0.0818
370	0.0847
371	0.0846
372	0.0822
373	0.0820
374	0.0829
375	0.0818
376	0.0831
377	0.0853
378	0.0869
379	0.0885
380	0.0886
381	0.0875
382	0.0871
383	0.0877
384	0.0886
385	0.0889
386	0.0914
387	0.0926
388	0.0910
389	0.0917
390	0.0922
391	0.0923
392	0.0942
393	0.0948
394	0.0947
395	0.0951
396	0.0959
397	0.0963
398	0.0963
399	0.0972
400	0.0980
401	0.0985
402	0.0992
403	0.0996
404	0.1001
405	0.1012
406	0.1010
407	0.1012
408	0.1027
409	0.1031
410	0.1036
411	0.1042
412	0.1040
413	0.1046
414	0.1056
415	0.1059
416	0.1068
417	0.1075
418	0.1077
419	0.1081
420	0.1088
421	0.1095
422	0.1100
423	0.1105
424	0.1111
425	0.1116
426	0.1124
427	0.1132
428	0.1137
429	0.1147
430	0.1154
431	0.1159
432	0.1168
433	0.1174
434	0.1178
435	0.1186
436	0.1196
437	0.1205
438	0.1211
439	0.1215
440	0.1220
441	0.1227
442	0.1234
443	0.1242
444	0.1249
445	0.1252
446	0.1258
447	0.1264
448	0.1267
449	0.1273
450	0.1279
451	0.1282
452	0.1284
453	0.1289
454	0.1296
455	0.1300
456	0.1302
457	0.1306
458	0.1311
459	0.1313
460	0.1315
461	0.1320
462	0.1324
463	0.1326
464	0.1328
465	0.1333
466	0.1337
467	0.1339
468	0.1344
469	0.1348
470	0.1351
471	0.1354
472	0.1359
473	0.1364
474	0.1366
475	0.1370
476	0.1375
477	0.1381
478	0.1385
479	0.1389
480	0.1393
481	0.1398
482	0.1403
483	0.1408
484	0.1414
485	0.1418
486	0.1423
487	0.1428
488	0.1435
489	0.1440
490	0.1446
491	0.1452
492	0.1458
493	0.1464
494	0.1469
495	0.1477
496	0.1484
497	0.1489
498	0.1495
499	0.1501
500	0.1507
501	0.1514
502	0.1521
503	0.1527
504	0.1532
505	0.1540
506	0.1547
507	0.1552
508	0.1559
509	0.1566
510	0.1572
511	0.1578
512	0.1585
513	0.1593
514	0.1598
515	0.1604
516	0.1612
517	0.1618
518	0.1625
519	0.1631
520	0.1637
521	0.1644
522	0.1651
523	0.1658
524	0.1664
525	0.1670
526	0.1678
527	0.1685
528	0.1691
529	0.1699
530	0.1704
531	0.1711
532	0.1718
533	0.1724
534	0.1730
535	0.1736
536	0.1743
537	0.1750
538	0.1756
539	0.1763
540	0.1769
541	0.1776
542	0.1782
543	0.1789
544	0.1795
545	0.1801
546	0.1807
547	0.1814
548	0.1821
549	0.1827
550	0.1832
551	0.1839
552	0.1845
553	0.1852
554	0.1858
555	0.1864
556	0.1870
557	0.1876
558	0.1882
559	0.1889
560	0.1896
561	0.1902
562	0.1908
563	0.1913
564	0.1919
565	0.1927
566	0.1933
567	0.1939
568	0.1945
569	0.1951
570	0.1956
571	0.1962
572	0.1968
573	0.1975
574	0.1981
575	0.1987
576	0.1993
577	0.1999
578	0.2005
579	0.2010
580	0.2016
581	0.2021
582	0.2027
583	0.2033
584	0.2039
585	0.2045
586	0.2050
587	0.2056
588	0.2062
589	0.2068
590	0.2073
591	0.2077
592	0.2082
593	0.2088
594	0.2094
595	0.2099
596	0.2103
597	0.2107
598	0.2112
599	0.2116
600	0.2120
601	0.2124
602	0.2127
603	0.2131
604	0.2135
605	0.2140
606	0.2144
607	0.2149
608	0.2154
609	0.2159
610	0.2163
611	0.2166
612	0.2169
613	0.2172
614	0.2174
615	0.2177
616	0.2180
617	0.2183
618	0.2187
619	0.2192
620	0.2197
621	0.2202
622	0.2206
623	0.2212
624	0.2218
625	0.2224
626	0.2229
627	0.2232
628	0.2235
629	0.2239
630	0.2242
631	0.2246
632	0.2250
633	0.2255
634	0.2260
635	0.2265
636	0.2270
637	0.2275
638	0.2280
639	0.2286
640	0.2292
641	0.2298
642	0.2303
643	0.2308
644	0.2313
645	0.2318
646	0.2323
647	0.2329
648	0.2334
649	0.2338
650	0.2344
651	0.2350
652	0.2355
653	0.2361
654	0.2367
655	0.2373
656	0.2380
657	0.2386
658	0.2392
659	0.2398
660	0.2404
661	0.2410
662	0.2417
663	0.2423
664	0.2429
665	0.2434
666	0.2441
667	0.2447
668	0.2454
669	0.2460
670	0.2465
671	0.2471
672	0.2477
673	0.2483
674	0.2489
675	0.2495
676	0.2501
677	0.2507
678	0.2513
679	0.2519
680	0.2525
681	0.2530
682	0.2536
683	0.2542
684	0.2548
685	0.2553
686	0.2558
687	0.2564
688	0.2570
689	0.2576
690	0.2581
691	0.2586
692	0.2592
693	0.2598
694	0.2603
695	0.2608
696	0.2614
697	0.2620
698	0.2625
699	0.2630
700	0.2636
701	0.2641
702	0.2647
703	0.2652
704	0.2657
705	0.2663
706	0.2668
707	0.2673
708	0.2679
709	0.2684
710	0.2689
711	0.2694
712	0.2699
713	0.2704
714	0.2709
715	0.2714
716	0.2719
717	0.2724
718	0.2730
719	0.2735
720	0.2740
721	0.2745
722	0.2750
723	0.2755
724	0.2761
725	0.2766
726	0.2771
727	0.2776
728	0.2782
729	0.2787
730	0.2792
731	0.2797
732	0.2801
733	0.2806
734	0.2812
735	0.2817
736	0.2822
737	0.2827
738	0.2831
739	0.2836
740	0.2842
741	0.2847
742	0.2852
743	0.2857
744	0.2862
745	0.2867
746	0.2872
747	0.2877
748	0.2882
749	0.2887
750	0.2892
751	0.2896
752	0.2900
753	0.2905
754	0.2910
755	0.2915
756	0.2919
757	0.2925
758	0.2929
759	0.2934
760	0.2939
761	0.2944
762	0.2948
763	0.2953
764	0.2958
765	0.2962
766	0.2966
767	0.2971
768	0.2975
769	0.2979
770	0.2982
771	0.2987
772	0.2991
773	0.2995
774	0.2999
775	0.3002
776	0.3006
777	0.3011
778	0.3015
779	0.3018
780	0.3022
781	0.3025
782	0.3028
783	0.3032
784	0.3036
785	0.3039
786	0.3042
787	0.3046
788	0.3049
789	0.3052
790	0.3055
791	0.3058
792	0.3062
793	0.3065
794	0.3068
795	0.3071
796	0.3074
797	0.3077
798	0.3079
799	0.3082
800	0.3085
801	0.3088
802	0.3091
803	0.3093
804	0.3095
805	0.3098
806	0.3101
807	0.3103
808	0.3106
809	0.3109
810	0.3111
811	0.3113
812	0.3115
813	0.3118
814	0.3121
815	0.3123
816	0.3126
817	0.3129
818	0.3131
819	0.3133
820	0.3135
821	0.3137
822	0.3140
823	0.3142
824	0.3145
825	0.3146
826	0.3149
827	0.3152
828	0.3154
829	0.3155
830	0.3157
831	0.3160
832	0.3162
833	0.3164
834	0.3167
835	0.3168
836	0.3171
837	0.3173
838	0.3174
839	0.3176
840	0.3178
841	0.3180
842	0.3183
843	0.3185
844	0.3187
845	0.3189
846	0.3192
847	0.3195
848	0.3196
849	0.3198
850	0.3200
851	0.3202
852	0.3204
853	0.3206
854	0.3208
855	0.3210
856	0.3213
857	0.3215
858	0.3217
859	0.3219
860	0.3221
861	0.3223
862	0.3226
863	0.3228
864	0.3231
865	0.3233
866	0.3235
867	0.3237
868	0.3239
869	0.3242
870	0.3244
871	0.3246
872	0.3249
873	0.3252
874	0.3252
875	0.3254
876	0.3258
877	0.3261
878	0.3263
879	0.3265
880	0.3266
881	0.3267
882	0.3269
883	0.3273
884	0.3275
885	0.3277
886	0.3280
887	0.3283
888	0.3284
889	0.3285
890	0.3287
891	0.3291
892	0.3294
893	0.3296
894	0.3299
895	0.3300
896	0.3302
897	0.3305
898	0.3306
899	0.3309
900	0.3313
901	0.3314
902	0.3316
903	0.3318
904	0.3319
905	0.3323
906	0.3325
907	0.3327
908	0.3330
909	0.3332
910	0.3334
911	0.3337
912	0.3337
913	0.3340
914	0.3342
915	0.3343
916	0.3346
917	0.3348
918	0.3350
919	0.3354
920	0.3356
921	0.3357
922	0.3359
923	0.3360
924	0.3361
925	0.3363
926	0.3366
927	0.3370
928	0.3372
929	0.3373
930	0.3374
931	0.3376
932	0.3379
933	0.3382
934	0.3383
935	0.3385
936	0.3387
937	0.3389
938	0.3390
939	0.3392
940	0.3395
941	0.3397
942	0.3398
943	0.3400
944	0.3402
945	0.3406
946	0.3408
947	0.3409
948	0.3410
949	0.3412
950	0.3414
951	0.3416
952	0.3419
953	0.3422
954	0.3424
955	0.3425
956	0.3429
957	0.3430
958	0.3429
959	0.3432
960	0.3432
961	0.3436
962	0.3441
963	0.3440
964	0.3442
965	0.3445
966	0.3446
967	0.3446
968	0.3450
969	0.3454
970	0.3455
971	0.3457
972	0.3459
973	0.3461
974	0.3462
975	0.3465
976	0.3469
977	0.3470
978	0.3466
979	0.3467
980	0.3471
981	0.3475
982	0.3478
983	0.3481
984	0.3482
985	0.3480
986	0.3483
987	0.3486
988	0.3489
989	0.3491
990	0.3494
991	0.3496
992	0.3496
993	0.3497
994	0.3499
995	0.3498
996	0.3498
997	0.3506
998	0.3510
999	0.3511
1000	0.3511
1001	0.3506
1002	0.3503
1003	0.3504
1004	0.3509
1005	0.3514
1006	0.3516
1007	0.3516
1008	0.3516
1009	0.3520
1010	0.3523
1011	0.3525
1012	0.3528
1013	0.3529
1014	0.3528
1015	0.3529
1016	0.3530
1017	0.3534
1018	0.3538
1019	0.3536
1020	0.3537
1021	0.3539
1022	0.3540
1023	0.3545
1024	0.3549
1025	0.3548
1026	0.3548
1027	0.3548
1028	0.3549
1029	0.3550
1030	0.3550
1031	0.3551
1032	0.3552
1033	0.3552
1034	0.3553
1035	0.3556
1036	0.3556
1037	0.3558
1038	0.3564
1039	0.3565
1040	0.3565
1041	0.3568
1042	0.3569
1043	0.3568
1044	0.3569
1045	0.3571
1046	0.3572
1047	0.3574
1048	0.3577
1049	0.3580
1050	0.3583
1051	0.3586
1052	0.3587
1053	0.3588
1054	0.3587
1055	0.3584
1056	0.3585
1057	0.3587
1058	0.3588
1059	0.3591
1060	0.3591
1061	0.3592
1062	0.3594
1063	0.3598
1064	0.3601
1065	0.3605
1066	0.3605
1067	0.3605
1068	0.3608
1069	0.3610
1070	0.3613
1071	0.3617
1072	0.3617
1073	0.3615
1074	0.3617
1075	0.3621
1076	0.3622
1077	0.3624
1078	0.3627
1079	0.3629
1080	0.3631
1081	0.3631
1082	0.3630
1083	0.3627
1084	0.3627
1085	0.3628
1086	0.3631
1087	0.3633
1088	0.3636
1089	0.3639
1090	0.3643
1091	0.3646
1092	0.3647
1093	0.3648
1094	0.3648
1095	0.3647
1096	0.3646
1097	0.3645
1098	0.3646
1099	0.3647
1100	0.3648
1101	0.3652
1102	0.3655
1103	0.3654
1104	0.3655
1105	0.3656
1106	0.3657
1107	0.3658
1108	0.3659
1109	0.3660
1110	0.3659
1111	0.3660
1112	0.3662
1113	0.3664
1114	0.3666
1115	0.3668
1116	0.3670
1117	0.3671
1118	0.3673
1119	0.3676
1120	0.3677
1121	0.3680
1122	0.3681
1123	0.3682
1124	0.3683
1125	0.3683
1126	0.3683
1127	0.3684
1128	0.3685
1129	0.3687
1130	0.3689
1131	0.3690
1132	0.3692
1133	0.3693
1134	0.3694
1135	0.3696
1136	0.3699
1137	0.3701
1138	0.3703
1139	0.3705
1140	0.3706
1141	0.3706
1142	0.3706
1143	0.3708
1144	0.3709
1145	0.3711
1146	0.3713
1147	0.3714
1148	0.3715
1149	0.3716
1150	0.3716
1151	0.3718
1152	0.3719
1153	0.3720
1154	0.3723
1155	0.3727
1156	0.3728
1157	0.3729
1158	0.3729
1159	0.3729
1160	0.3728
1161	0.3729
1162	0.3731
1163	0.3732
1164	0.3733
1165	0.3734
1166	0.3735
1167	0.3737
1168	0.3740
1169	0.3742
1170	0.3743
1171	0.3744
1172	0.3744
1173	0.3745
1174	0.3746
1175	0.3747
1176	0.3746
1177	0.3747
1178	0.3747
1179	0.3748
1180	0.3749
1181	0.3752
1182	0.3755
1183	0.3756
1184	0.3756
1185	0.3757
1186	0.3759
1187	0.3760
1188	0.3761
1189	0.3761
1190	0.3762
1191	0.3763
1192	0.3765
1193	0.3768
1194	0.3770
1195	0.3772
1196	0.3773
1197	0.3773
1198	0.3773
1199	0.3775
1200	0.3776
1201	0.3777
1202	0.3780
1203	0.3781
1204	0.3781
1205	0.3781
1206	0.3782
1207	0.3783
1208	0.3785
1209	0.3788
1210	0.3791
1211	0.3793
1212	0.3794
1213	0.3795
1214	0.3794
1215	0.3795
1216	0.3796
1217	0.3798
1218	0.3799
1219	0.3801
1220	0.3803
1221	0.3804
1222	0.3804
1223	0.3805
1224	0.3806
1225	0.3807
1226	0.3808
1227	0.3810
1228	0.3812
1229	0.3812
1230	0.3813
1231	0.3814
1232	0.3815
1233	0.3818
1234	0.3819
1235	0.3822
1236	0.3823
1237	0.3823
1238	0.3824
1239	0.3824
1240	0.3825
1241	0.3827
1242	0.3829
1243	0.3830
1244	0.3831
1245	0.3831
1246	0.3831
1247	0.3833
1248	0.3834
1249	0.3835
1250	0.3837
1251	0.3837
1252	0.3838
1253	0.3838
1254	0.3839
1255	0.3841
1256	0.3843
1257	0.3844
1258	0.3846
1259	0.3847
1260	0.3847
1261	0.3848
1262	0.3848
1263	0.3849
1264	0.3849
1265	0.3850
1266	0.3852
1267	0.3853
1268	0.3855
1269	0.3856
1270	0.3857
1271	0.3859
1272	0.3861
1273	0.3862
1274	0.3864
1275	0.3865
1276	0.3866
1277	0.3866
1278	0.3866
1279	0.3867
1280	0.3867
1281	0.3868
1282	0.3869
1283	0.3873
1284	0.3875
1285	0.3877
1286	0.3878
1287	0.3877
1288	0.3877
1289	0.3878
1290	0.3878
1291	0.3879
1292	0.3880
1293	0.3881
1294	0.3881
1295	0.3881
1296	0.3881
1297	0.3882
1298	0.3882
1299	0.3884
1300	0.3886
1301	0.3886
1302	0.3885
1303	0.3885
1304	0.3885
1305	0.3885
1306	0.3888
1307	0.3889
1308	0.3890
1309	0.3890
1310	0.3891
1311	0.3892
1312	0.3892
1313	0.3894
1314	0.3895
1315	0.3896
1316	0.3897
1317	0.3898
1318	0.3897
1319	0.3897
1320	0.3898
1321	0.3899
1322	0.3900
1323	0.3900
1324	0.3899
1325	0.3899
1326	0.3899
1327	0.3900
1328	0.3901
1329	0.3902
1330	0.3903
1331	0.3902
1332	0.3903
1333	0.3905
1334	0.3905
1335	0.3906
1336	0.3907
1337	0.3907
1338	0.3908
1339	0.3908
1340	0.3909
1341	0.3910
1342	0.3910
1343	0.3909
1344	0.3909
1345	0.3908
1346	0.3908
1347	0.3909
1348	0.3909
1349	0.3907
1350	0.3906
1351	0.3904
1352	0.3902
1353	0.3900
1354	0.3898
1355	0.3896
1356	0.3894
1357	0.3892
1358	0.3890
1359	0.3889
1360	0.3888
1361	0.3887
1362	0.3886
1363	0.3886
1364	0.3887
1365	0.3887
1366	0.3888
1367	0.3889
1368	0.3890
1369	0.3892
1370	0.3894
1371	0.3896
1372	0.3898
1373	0.3899
1374	0.3899
1375	0.3899
1376	0.3899
1377	0.3899
1378	0.3899
1379	0.3898
1380	0.3896
1381	0.3895
1382	0.3893
1383	0.3891
1384	0.3891
1385	0.3890
1386	0.3890
1387	0.3889
1388	0.3888
1389	0.3886
1390	0.3885
1391	0.3884
1392	0.3881
1393	0.3879
1394	0.3875
1395	0.3872
1396	0.3869
1397	0.3866
1398	0.3863
1399	0.3860
1400	0.3856
1401	0.3851
1402	0.3847
1403	0.3843
1404	0.3840
1405	0.3837
1406	0.3835
1407	0.3833
1408	0.3831
1409	0.3829
1410	0.3828
1411	0.3825
1412	0.3824
1413	0.3824
1414	0.3824
1415	0.3825
1416	0.3826
1417	0.3828
1418	0.3829
1419	0.3832
1420	0.3834
1421	0.3836
1422	0.3838
1423	0.3839
1424	0.3840
1425	0.3842
1426	0.3844
1427	0.3846
1428	0.3849
1429	0.3851
1430	0.3853
1431	0.3854
1432	0.3856
1433	0.3857
1434	0.3859
1435	0.3860
1436	0.3861
1437	0.3862
1438	0.3861
1439	0.3862
1440	0.3862
1441	0.3863
1442	0.3865
1443	0.3866
1444	0.3867
1445	0.3868
1446	0.3869
1447	0.3870
1448	0.3870
1449	0.3871
1450	0.3872
1451	0.3873
1452	0.3876
1453	0.3877
1454	0.3879
1455	0.3880
1456	0.3879
1457	0.3879
1458	0.3878
1459	0.3878
1460	0.3879
1461	0.3880
1462	0.3882
1463	0.3883
1464	0.3882
1465	0.3882
1466	0.3882
1467	0.3883
1468	0.3885
1469	0.3886
1470	0.3887
1471	0.3888
1472	0.3888
1473	0.3889
1474	0.3890
1475	0.3890
1476	0.3891
1477	0.3892
1478	0.3892
1479	0.3893
1480	0.3894
1481	0.3895
1482	0.3897
1483	0.3899
1484	0.3900
1485	0.3902
1486	0.3902
1487	0.3903
1488	0.3904
1489	0.3905
1490	0.3906
1491	0.3907
1492	0.3908
1493	0.3910
1494	0.3911
1495	0.3913
1496	0.3914
1497	0.3915
1498	0.3915
1499	0.3916
1500	0.3916
1501	0.3916
1502	0.3917
1503	0.3920
1504	0.3921
1505	0.3922
1506	0.3922
1507	0.3921
1508	0.3922
1509	0.3924
1510	0.3925
1511	0.3926
1512	0.3927
1513	0.3928
1514	0.3928
1515	0.3929
1516	0.3930
1517	0.3930
1518	0.3931
1519	0.3933
1520	0.3934
1521	0.3935
1522	0.3935
1523	0.3936
1524	0.3937
1525	0.3937
1526	0.3937
1527	0.3937
1528	0.3938
1529	0.3939
1530	0.3940
1531	0.3942
1532	0.3944
1533	0.3945
1534	0.3946
1535	0.3947
1536	0.3948
1537	0.3948
1538	0.3949
1539	0.3948
1540	0.3949
1541	0.3950
1542	0.3950
1543	0.3951
1544	0.3951
1545	0.3951
1546	0.3951
1547	0.3951
1548	0.3952
1549	0.3952
1550	0.3952
1551	0.3953
1552	0.3954
1553	0.3956
1554	0.3957
1555	0.3957
1556	0.3957
1557	0.3956
1558	0.3956
1559	0.3958
1560	0.3959
1561	0.3959
1562	0.3960
1563	0.3960
1564	0.3960
1565	0.3961
1566	0.3962
1567	0.3963
1568	0.3964
1569	0.3966
1570	0.3967
1571	0.3968
1572	0.3969
1573	0.3968
1574	0.3968
1575	0.3969
1576	0.3969
1577	0.3971
1578	0.3972
1579	0.3973
1580	0.3974
1581	0.3975
1582	0.3976
1583	0.3976
1584	0.3975
1585	0.3974
1586	0.3974
1587	0.3974
1588	0.3976
1589	0.3978
1590	0.3978
1591	0.3979
1592	0.3980
1593	0.3981
1594	0.3982
1595	0.3983
1596	0.3983
1597	0.3984
1598	0.3984
1599	0.3983
1600	0.3983
1601	0.3982
1602	0.3983
1603	0.3984
1604	0.3985
1605	0.3987
1606	0.3988
1607	0.3988
1608	0.3989
1609	0.3991
1610	0.3990
1611	0.3989
1612	0.3990
1613	0.3989
1614	0.3988
1615	0.3990
1616	0.3991
1617	0.3994
1618	0.3996
1619	0.3995
1620	0.3995
1621	0.3995
1622	0.3995
1623	0.3996
1624	0.3997
1625	0.3996
1626	0.3995
1627	0.3994
1628	0.3994
1629	0.3995
1630	0.3995
1631	0.3996
1632	0.3998
1633	0.4001
1634	0.4002
1635	0.4002
1636	0.4002
1637	0.4003
1638	0.4004
1639	0.4005
1640	0.4007
1641	0.4007
1642	0.4006
1643	0.4008
1644	0.4008
1645	0.4008
1646	0.4010
1647	0.4011
1648	0.4012
1649	0.4014
1650	0.4015
1651	0.4015
1652	0.4016
1653	0.4017
1654	0.4017
1655	0.4018
1656	0.4018
1657	0.4017
1658	0.4018
1659	0.4019
1660	0.4019
1661	0.4017
1662	0.4017
1663	0.4015
1664	0.4015
1665	0.4019
1666	0.4019
1667	0.4017
1668	0.4016
1669	0.4015
1670	0.4016
1671	0.4019
1672	0.4020
1673	0.4020
1674	0.4020
1675	0.4019
1676	0.4018
1677	0.4017
1678	0.4017
1679	0.4016
1680	0.4016
1681	0.4019
1682	0.4020
1683	0.4020
1684	0.4021
1685	0.4021
1686	0.4021
1687	0.4020
1688	0.4021
1689	0.4022
1690	0.4022
1691	0.4024
1692	0.4024
1693	0.4022
1694	0.4022
1695	0.4024
1696	0.4025
1697	0.4025
1698	0.4024
1699	0.4021
1700	0.4021
1701	0.4021
1702	0.4023
1703	0.4025
1704	0.4026
1705	0.4027
1706	0.4026
1707	0.4026
1708	0.4027
1709	0.4026
1710	0.4026
1711	0.4027
1712	0.4029
1713	0.4030
1714	0.4030
1715	0.4029
1716	0.4026
1717	0.4025
1718	0.4027
1719	0.4029
1720	0.4030
1721	0.4030
1722	0.4029
1723	0.4027
1724	0.4027
1725	0.4028
1726	0.4029
1727	0.4029
1728	0.4030
1729	0.4030
1730	0.4031
1731	0.4033
1732	0.4032
1733	0.4030
1734	0.4028
1735	0.4027
1736	0.4027
1737	0.4028
1738	0.4032
1739	0.4032
1740	0.4033
1741	0.4033
1742	0.4030
1743	0.4032
1744	0.4032
1745	0.4032
1746	0.4033
1747	0.4033
1748	0.4031
1749	0.4031
1750	0.4032
1751	0.4031
1752	0.4029
1753	0.4030
1754	0.4030
1755	0.4031
1756	0.4034
1757	0.4033
1758	0.4031
1759	0.4032
1760	0.4031
1761	0.4032
1762	0.4032
1763	0.4030
1764	0.4029
1765	0.4032
1766	0.4035
1767	0.4036
1768	0.4037
1769	0.4036
1770	0.4033
1771	0.4031
1772	0.4030
1773	0.4032
1774	0.4034
1775	0.4035
1776	0.4033
1777	0.4033
1778	0.4034
1779	0.4035
1780	0.4038
1781	0.4039
1782	0.4041
1783	0.4035
1784	0.4034
1785	0.4035
1786	0.4034
1787	0.4036
1788	0.4036
1789	0.4034
1790	0.4021
1791	0.4019
1792	0.4041
1793	0.4055
1794	0.4057
1795	0.4058
1796	0.4045
1797	0.4040
1798	0.4030
1799	0.4041
1800	0.4040
1801	0.4048
1802	0.4052
1803	0.4052
1804	0.4050
1805	0.4048
1806	0.4047
1807	0.4042
1808	0.4035
1809	0.4044
1810	0.4047
1811	0.4050
1812	0.4047
1813	0.4034
1814	0.4029
1815	0.4030
1816	0.4021
1817	0.4021
1818	0.4027
1819	0.4026
1820	0.4042
1821	0.4047
