Wvl	R
350	0.0751
351	0.0825
352	0.0834
353	0.0803
354	0.0761
355	0.0747
356	0.0751
357	0.0761
358	0.0770
359	0.0790
360	0.0806
361	0.0804
362	0.0764
363	0.0770
364	0.0806
365	0.0801
366	0.0813
367	0.0830
368	0.0828
369	0.0812
370	0.0817
371	0.0845
372	0.0844
373	0.0841
374	0.0846
375	0.0860
376	0.0845
377	0.0821
378	0.0815
379	0.0856
380	0.0879
381	0.0870
382	0.0874
383	0.0893
384	0.0912
385	0.0913
386	0.0911
387	0.0919
388	0.0935
389	0.0918
390	0.0912
391	0.0925
392	0.0933
393	0.0941
394	0.0950
395	0.0958
396	0.0957
397	0.0960
398	0.0972
399	0.0980
400	0.0983
401	0.0988
402	0.1004
403	0.1002
404	0.0998
405	0.1012
406	0.1013
407	0.1013
408	0.1022
409	0.1034
410	0.1041
411	0.1041
412	0.1045
413	0.1053
414	0.1059
415	0.1062
416	0.1065
417	0.1071
418	0.1081
419	0.1086
420	0.1091
421	0.1096
422	0.1102
423	0.1109
424	0.1116
425	0.1120
426	0.1127
427	0.1135
428	0.1143
429	0.1149
430	0.1156
431	0.1162
432	0.1166
433	0.1172
434	0.1182
435	0.1193
436	0.1200
437	0.1205
438	0.1209
439	0.1213
440	0.1220
441	0.1230
442	0.1239
443	0.1245
444	0.1250
445	0.1254
446	0.1258
447	0.1264
448	0.1271
449	0.1276
450	0.1280
451	0.1284
452	0.1289
453	0.1294
454	0.1299
455	0.1302
456	0.1305
457	0.1309
458	0.1313
459	0.1316
460	0.1318
461	0.1319
462	0.1322
463	0.1327
464	0.1334
465	0.1337
466	0.1340
467	0.1344
468	0.1348
469	0.1352
470	0.1354
471	0.1356
472	0.1362
473	0.1368
474	0.1372
475	0.1374
476	0.1377
477	0.1382
478	0.1386
479	0.1391
480	0.1396
481	0.1401
482	0.1406
483	0.1411
484	0.1417
485	0.1422
486	0.1427
487	0.1432
488	0.1438
489	0.1444
490	0.1450
491	0.1456
492	0.1461
493	0.1465
494	0.1472
495	0.1479
496	0.1486
497	0.1491
498	0.1498
499	0.1505
500	0.1510
501	0.1516
502	0.1522
503	0.1529
504	0.1535
505	0.1543
506	0.1551
507	0.1557
508	0.1562
509	0.1568
510	0.1575
511	0.1581
512	0.1587
513	0.1594
514	0.1601
515	0.1608
516	0.1615
517	0.1622
518	0.1628
519	0.1635
520	0.1642
521	0.1649
522	0.1655
523	0.1661
524	0.1666
525	0.1673
526	0.1681
527	0.1687
528	0.1693
529	0.1701
530	0.1708
531	0.1714
532	0.1720
533	0.1727
534	0.1733
535	0.1740
536	0.1746
537	0.1753
538	0.1759
539	0.1765
540	0.1772
541	0.1778
542	0.1785
543	0.1792
544	0.1798
545	0.1804
546	0.1810
547	0.1816
548	0.1823
549	0.1830
550	0.1836
551	0.1842
552	0.1848
553	0.1854
554	0.1861
555	0.1867
556	0.1873
557	0.1879
558	0.1886
559	0.1892
560	0.1898
561	0.1904
562	0.1910
563	0.1916
564	0.1922
565	0.1928
566	0.1936
567	0.1942
568	0.1948
569	0.1954
570	0.1960
571	0.1965
572	0.1972
573	0.1978
574	0.1984
575	0.1990
576	0.1995
577	0.2001
578	0.2008
579	0.2014
580	0.2019
581	0.2025
582	0.2031
583	0.2036
584	0.2041
585	0.2048
586	0.2054
587	0.2059
588	0.2065
589	0.2070
590	0.2076
591	0.2081
592	0.2086
593	0.2092
594	0.2097
595	0.2102
596	0.2107
597	0.2111
598	0.2115
599	0.2119
600	0.2123
601	0.2127
602	0.2130
603	0.2133
604	0.2139
605	0.2143
606	0.2147
607	0.2153
608	0.2158
609	0.2162
610	0.2166
611	0.2169
612	0.2172
613	0.2175
614	0.2177
615	0.2180
616	0.2184
