ID_Parcela,Treatment,Nitrogen,wave,RFL
12B,CAN,N0,1914,0.35057931
12B,CAN,N0,1915,0.35042126
12B,CAN,N0,1916,0.3502632
12B,CAN,N0,1917,0.35010515
12B,CAN,N0,1918,0.34994709
12B,CAN,N0,1919,0.34978904
12B,CAN,N0,1920,0.34963098
12B,CAN,N0,1921,0.34947292
12B,CAN,N0,1922,0.34931487
12B,CAN,N0,1923,0.34915681
12B,CAN,N0,1924,0.34899876
12B,CAN,N0,1925,0.3488407
12B,CAN,N0,1926,0.34868265
12B,CAN,N0,1927,0.34852459
12B,CAN,N0,1928,0.34836654
12B,CAN,N0,1929,0.34820848
12B,CAN,N0,1930,0.34805042
12B,CAN,N0,1931,0.34789237
12B,CAN,N0,1932,0.34773431
12B,CAN,N0,1933,0.34757626
12B,CAN,N0,1934,0.3474182
12B,CAN,N0,1935,0.34726015
12B,CAN,N0,1936,0.34710209
12B,CAN,N0,1937,0.34694404
12B,CAN,N0,1938,0.34678598
12B,CAN,N0,1939,0.34662792
12B,CAN,N0,1940,0.34646987
12B,CAN,N0,1941,0.34631181
12B,CAN,N0,1942,0.34615376
12B,CAN,N0,1943,0.3459957
12B,CAN,N0,1944,0.34583765
12B,CAN,N0,1945,0.34567959
12B,CAN,N0,1946,0.34552153
12B,CAN,N0,1947,0.34536348
12B,CAN,N0,1948,0.34520542
12B,CAN,N0,1949,0.34504737
12B,CAN,N0,1950,0.34488931
12B,CAN,N0,1951,0.34473126
12B,CAN,N0,1952,0.3445732
12B,CAN,N0,1953,0.34441515
12B,CAN,N0,1954,0.34425709
12B,CAN,N0,1955,0.34409903
12B,CAN,N0,1956,0.34394098
12B,CAN,N0,1957,0.34378292
12B,CAN,N0,1958,0.34362487
12B,CAN,N0,1959,0.34346681
12B,CAN,N0,1960,0.34330876
12B,CAN,N0,1961,0.3431507
12B,CAN,N0,1962,0.34299265
12B,CAN,N0,1963,0.34283459
12B,CAN,N0,1964,0.34267653
12B,CAN,N0,1965,0.33933842
12B,CAN,N0,1966,0.33207182
12B,CAN,N0,1967,0.32480521
12B,CAN,N0,1968,0.31753861
12B,CAN,N0,1969,0.310272
12B,CAN,N0,1970,0.3030054
12B,CAN,N0,1971,0.29268586
12B,CAN,N0,1972,0.28195231
12B,CAN,N0,1973,0.27121877
12B,CAN,N0,1974,0.26048522
12B,CAN,N0,1975,0.24975168
12C,CAN,N1,400,0.02377083
12C,CAN,N1,401,0.02369586
12C,CAN,N1,402,0.0236209
12C,CAN,N1,403,0.02354594
12C,CAN,N1,404,0.02347097
12C,CAN,N1,405,0.02339601
12C,CAN,N1,406,0.02332104
12C,CAN,N1,407,0.02324608
12C,CAN,N1,408,0.02317111
12C,CAN,N1,409,0.02309615
12C,CAN,N1,410,0.02310215
12C,CAN,N1,411,0.02314452
12C,CAN,N1,412,0.02318689
12C,CAN,N1,413,0.02322926
12C,CAN,N1,414,0.02327164
12C,CAN,N1,415,0.02331401
12C,CAN,N1,416,0.02335638
12C,CAN,N1,417,0.02339875
12C,CAN,N1,418,0.02344112
12C,CAN,N1,419,0.02351358
12C,CAN,N1,420,0.02363513
12C,CAN,N1,421,0.02375667
12C,CAN,N1,422,0.02387821
12C,CAN,N1,423,0.02399976
12C,CAN,N1,424,0.0241213
12C,CAN,N1,425,0.02424285
12C,CAN,N1,426,0.02436439
12C,CAN,N1,427,0.02448594
12C,CAN,N1,428,0.02461035
12C,CAN,N1,429,0.0247729
12C,CAN,N1,430,0.02493546
12C,CAN,N1,431,0.02509801
12C,CAN,N1,432,0.02526057
12C,CAN,N1,433,0.02542312
12C,CAN,N1,434,0.02558567
12C,CAN,N1,435,0.02574823
12C,CAN,N1,436,0.02591078
12C,CAN,N1,437,0.02607333
12C,CAN,N1,438,0.02622644
12C,CAN,N1,439,0.02637657
12C,CAN,N1,440,0.0265267
12C,CAN,N1,441,0.02667683
12C,CAN,N1,442,0.02682696
12C,CAN,N1,443,0.02697709
12C,CAN,N1,444,0.02712722
12C,CAN,N1,445,0.02727734
12C,CAN,N1,446,0.02742747
12C,CAN,N1,447,0.02754697
12C,CAN,N1,448,0.02762903
12C,CAN,N1,449,0.02771108
12C,CAN,N1,450,0.02779314
12C,CAN,N1,451,0.0278752
12C,CAN,N1,452,0.02795725
12C,CAN,N1,453,0.02803931
12C,CAN,N1,454,0.02812137
12C,CAN,N1,455,0.02820342
12C,CAN,N1,456,0.02828079
12C,CAN,N1,457,0.02832934
12C,CAN,N1,458,0.0283779
12C,CAN,N1,459,0.02842645
12C,CAN,N1,460,0.028475
12C,CAN,N1,461,0.02852356
12C,CAN,N1,462,0.02857211
12C,CAN,N1,463,0.02862066
12C,CAN,N1,464,0.02866921
12C,CAN,N1,465,0.02871777
12C,CAN,N1,466,0.02878158
12C,CAN,N1,467,0.02884852
12C,CAN,N1,468,0.02891546
12C,CAN,N1,469,0.0289824
12C,CAN,N1,470,0.02904934
12C,CAN,N1,471,0.02911629
12C,CAN,N1,472,0.02918323
12C,CAN,N1,473,0.02925017
12C,CAN,N1,474,0.02931711
12C,CAN,N1,475,0.02941935
12C,CAN,N1,476,0.02955418
12C,CAN,N1,477,0.02968901
12C,CAN,N1,478,0.02982384
12C,CAN,N1,479,0.02995867
12C,CAN,N1,480,0.0300935
12C,CAN,N1,481,0.03022833
12C,CAN,N1,482,0.03036317
12C,CAN,N1,483,0.030498
12C,CAN,N1,484,0.03065205
12C,CAN,N1,485,0.03087841
12C,CAN,N1,486,0.03110478
12C,CAN,N1,487,0.03133114
12C,CAN,N1,488,0.0315575
12C,CAN,N1,489,0.03178387
12C,CAN,N1,490,0.03201023
12C,CAN,N1,491,0.0322366
12C,CAN,N1,492,0.03246296
12C,CAN,N1,493,0.03268932
12C,CAN,N1,494,0.03305164
12C,CAN,N1,495,0.03342906
12C,CAN,N1,496,0.03380648
12C,CAN,N1,497,0.0341839
12C,CAN,N1,498,0.03456133
12C,CAN,N1,499,0.03493875
12C,CAN,N1,500,0.03531617
12C,CAN,N1,501,0.03569359
12C,CAN,N1,502,0.03607101
12C,CAN,N1,503,0.03651879
12C,CAN,N1,504,0.03701546
12C,CAN,N1,505,0.03751213
12C,CAN,N1,506,0.0380088
12C,CAN,N1,507,0.03850547
12C,CAN,N1,508,0.03900213
12C,CAN,N1,509,0.0394988
12C,CAN,N1,510,0.03999547
12C,CAN,N1,511,0.04049214
12C,CAN,N1,512,0.04101442
12C,CAN,N1,513,0.04160253
12C,CAN,N1,514,0.04219065
12C,CAN,N1,515,0.04277877
12C,CAN,N1,516,0.04336689
12C,CAN,N1,517,0.043955
12C,CAN,N1,518,0.04454312
12C,CAN,N1,519,0.04513124
12C,CAN,N1,520,0.04571936
12C,CAN,N1,521,0.04630747
12C,CAN,N1,522,0.04686887
12C,CAN,N1,523,0.04742944
12C,CAN,N1,524,0.04799001
12C,CAN,N1,525,0.04855058
12C,CAN,N1,526,0.04911115
12C,CAN,N1,527,0.04967172
12C,CAN,N1,528,0.05023229
12C,CAN,N1,529,0.05079286
12C,CAN,N1,530,0.05135343
12C,CAN,N1,531,0.05185817
12C,CAN,N1,532,0.05233417
12C,CAN,N1,533,0.05281016
12C,CAN,N1,534,0.05328615
12C,CAN,N1,535,0.05376214
12C,CAN,N1,536,0.05423813
12C,CAN,N1,537,0.05471412
12C,CAN,N1,538,0.05519011
12C,CAN,N1,539,0.0556661
12C,CAN,N1,540,0.05608773
12C,CAN,N1,541,0.05640839
12C,CAN,N1,542,0.05672905
12C,CAN,N1,543,0.05704972
12C,CAN,N1,544,0.05737038
12C,CAN,N1,545,0.05769104
12C,CAN,N1,546,0.0580117
12C,CAN,N1,547,0.05833236
12C,CAN,N1,548,0.05865303
12C,CAN,N1,549,0.05896516
12C,CAN,N1,550,0.0590726
12C,CAN,N1,551,0.05918004
12C,CAN,N1,552,0.05928748
12C,CAN,N1,553,0.05939492
12C,CAN,N1,554,0.05950236
12C,CAN,N1,555,0.0596098
12C,CAN,N1,556,0.05971724
12C,CAN,N1,557,0.05982468
12C,CAN,N1,558,0.05993212
12C,CAN,N1,559,0.05995277
12C,CAN,N1,560,0.05994132
12C,CAN,N1,561,0.05992988
12C,CAN,N1,562,0.05991843
12C,CAN,N1,563,0.05990698
12C,CAN,N1,564,0.05989554
12C,CAN,N1,565,0.05988409
12C,CAN,N1,566,0.05987264
12C,CAN,N1,567,0.0598612
12C,CAN,N1,568,0.05983297
12C,CAN,N1,569,0.05978158
12C,CAN,N1,570,0.05973018
12C,CAN,N1,571,0.05967879
12C,CAN,N1,572,0.05962739
12C,CAN,N1,573,0.059576
12C,CAN,N1,574,0.0595246
12C,CAN,N1,575,0.05947321
12C,CAN,N1,576,0.05942181
12C,CAN,N1,577,0.05936764
12C,CAN,N1,578,0.05929102
12C,CAN,N1,579,0.0592144
12C,CAN,N1,580,0.05913778
12C,CAN,N1,581,0.05906116
12C,CAN,N1,582,0.05898454
12C,CAN,N1,583,0.05890793
12C,CAN,N1,584,0.05883131
12C,CAN,N1,585,0.05875469
12C,CAN,N1,586,0.05867807
12C,CAN,N1,587,0.0586248
12C,CAN,N1,588,0.05857737
12C,CAN,N1,589,0.05852994
12C,CAN,N1,590,0.05848251
12C,CAN,N1,591,0.05843508
12C,CAN,N1,592,0.05838765
12C,CAN,N1,593,0.05834022
12C,CAN,N1,594,0.0582928
12C,CAN,N1,595,0.05824537
12C,CAN,N1,596,0.0582262
12C,CAN,N1,597,0.05823644
12C,CAN,N1,598,0.05824669
12C,CAN,N1,599,0.05825693
12C,CAN,N1,600,0.05826717
12C,CAN,N1,601,0.05827742
12C,CAN,N1,602,0.05828766
12C,CAN,N1,603,0.05829791
12C,CAN,N1,604,0.05830815
12C,CAN,N1,605,0.05832401
12C,CAN,N1,606,0.05836544
12C,CAN,N1,607,0.05840688
12C,CAN,N1,608,0.05844832
12C,CAN,N1,609,0.05848975
12C,CAN,N1,610,0.05853119
12C,CAN,N1,611,0.05857262
12C,CAN,N1,612,0.05861406
12C,CAN,N1,613,0.0586555
12C,CAN,N1,614,0.05869693
12C,CAN,N1,615,0.0587189
12C,CAN,N1,616,0.05873796
12C,CAN,N1,617,0.05875702
12C,CAN,N1,618,0.05877607
12C,CAN,N1,619,0.05879513
12C,CAN,N1,620,0.05881419
12C,CAN,N1,621,0.05883325
12C,CAN,N1,622,0.05885231
12C,CAN,N1,623,0.05887136
12C,CAN,N1,624,0.05885925
12C,CAN,N1,625,0.05882266
12C,CAN,N1,626,0.05878607
12C,CAN,N1,627,0.05874948
12C,CAN,N1,628,0.05871288
12C,CAN,N1,629,0.05867629
12C,CAN,N1,630,0.0586397
12C,CAN,N1,631,0.0586031
12C,CAN,N1,632,0.05856651
12C,CAN,N1,633,0.05851248
12C,CAN,N1,634,0.05840612
12C,CAN,N1,635,0.05829976
12C,CAN,N1,636,0.0581934
12C,CAN,N1,637,0.05808704
12C,CAN,N1,638,0.05798068
12C,CAN,N1,639,0.05787432
12C,CAN,N1,640,0.05776796
12C,CAN,N1,641,0.0576616
12C,CAN,N1,642,0.05755524
12C,CAN,N1,643,0.05736781
12C,CAN,N1,644,0.05717521
12C,CAN,N1,645,0.05698261
12C,CAN,N1,646,0.05679002
12C,CAN,N1,647,0.05659742
12C,CAN,N1,648,0.05640482
12C,CAN,N1,649,0.05621222
12C,CAN,N1,650,0.05601962
12C,CAN,N1,651,0.05582702
12C,CAN,N1,652,0.05558756
12C,CAN,N1,653,0.05532057
12C,CAN,N1,654,0.05505358
12C,CAN,N1,655,0.05478659
12C,CAN,N1,656,0.0545196
12C,CAN,N1,657,0.05425261
12C,CAN,N1,658,0.05398562
12C,CAN,N1,659,0.05371863
12C,CAN,N1,660,0.05345165
12C,CAN,N1,661,0.05323972
12C,CAN,N1,662,0.05314482
12C,CAN,N1,663,0.05304992
12C,CAN,N1,664,0.05295502
12C,CAN,N1,665,0.05286012
12C,CAN,N1,666,0.05276523
12C,CAN,N1,667,0.05267033
12C,CAN,N1,668,0.05257543
12C,CAN,N1,669,0.05248053
12C,CAN,N1,670,0.05239072
12C,CAN,N1,671,0.05280646
12C,CAN,N1,672,0.05322219
12C,CAN,N1,673,0.05363792
12C,CAN,N1,674,0.05405365
12C,CAN,N1,675,0.05446938
12C,CAN,N1,676,0.05488512
12C,CAN,N1,677,0.05530085
12C,CAN,N1,678,0.05571658
12C,CAN,N1,679,0.05613231
12C,CAN,N1,680,0.05697122
12C,CAN,N1,681,0.05799149
12C,CAN,N1,682,0.05901177
12C,CAN,N1,683,0.06003205
12C,CAN,N1,684,0.06105233
12C,CAN,N1,685,0.0620726
12C,CAN,N1,686,0.06309288
12C,CAN,N1,687,0.06411316
12C,CAN,N1,688,0.06513344
12C,CAN,N1,689,0.06641925
12C,CAN,N1,690,0.06812042
12C,CAN,N1,691,0.06982159
12C,CAN,N1,692,0.07152276
12C,CAN,N1,693,0.07322393
12C,CAN,N1,694,0.0749251
12C,CAN,N1,695,0.07662627
12C,CAN,N1,696,0.07832744
12C,CAN,N1,697,0.08002861
12C,CAN,N1,698,0.08178864
12C,CAN,N1,699,0.08422567
12C,CAN,N1,700,0.0866627
12C,CAN,N1,701,0.08909974
12C,CAN,N1,702,0.09153677
12C,CAN,N1,703,0.0939738
12C,CAN,N1,704,0.09641084
12C,CAN,N1,705,0.09884787
12C,CAN,N1,706,0.1012849
12C,CAN,N1,707,0.10372193
12C,CAN,N1,708,0.10660168
12C,CAN,N1,709,0.10961367
12C,CAN,N1,710,0.11262566
12C,CAN,N1,711,0.11563765
12C,CAN,N1,712,0.11864964
12C,CAN,N1,713,0.12166163
12C,CAN,N1,714,0.12467362
12C,CAN,N1,715,0.12768561
12C,CAN,N1,716,0.1306976
12C,CAN,N1,717,0.13380324
12C,CAN,N1,718,0.13701882
12C,CAN,N1,719,0.1402344
12C,CAN,N1,720,0.14344998
12C,CAN,N1,721,0.14666555
12C,CAN,N1,722,0.14988113
12C,CAN,N1,723,0.15309671
12C,CAN,N1,724,0.15631229
12C,CAN,N1,725,0.15952787
12C,CAN,N1,726,0.16272847
12C,CAN,N1,727,0.16584414
12C,CAN,N1,728,0.16895982
12C,CAN,N1,729,0.1720755
12C,CAN,N1,730,0.17519118
12C,CAN,N1,731,0.17830685
12C,CAN,N1,732,0.18142253
12C,CAN,N1,733,0.18453821
12C,CAN,N1,734,0.18765389
12C,CAN,N1,735,0.19076956
12C,CAN,N1,736,0.19363778
12C,CAN,N1,737,0.19645887
12C,CAN,N1,738,0.19927995
12C,CAN,N1,739,0.20210104
12C,CAN,N1,740,0.20492212
12C,CAN,N1,741,0.2077432
12C,CAN,N1,742,0.21056429
12C,CAN,N1,743,0.21338537
12C,CAN,N1,744,0.21620646
12C,CAN,N1,745,0.21872276
12C,CAN,N1,746,0.22096879
12C,CAN,N1,747,0.22321481
12C,CAN,N1,748,0.22546084
12C,CAN,N1,749,0.22770686
12C,CAN,N1,750,0.22995289
12C,CAN,N1,751,0.23219891
12C,CAN,N1,752,0.23444494
12C,CAN,N1,753,0.23669097
12C,CAN,N1,754,0.23861845
12C,CAN,N1,755,0.23941659
12C,CAN,N1,756,0.24021473
12C,CAN,N1,757,0.24101287
12C,CAN,N1,758,0.24181102
12C,CAN,N1,759,0.24260916
12C,CAN,N1,760,0.2434073
12C,CAN,N1,761,0.24420544
12C,CAN,N1,762,0.24500358
12C,CAN,N1,763,0.24580172
12C,CAN,N1,764,0.24659986
12C,CAN,N1,765,0.247398
12C,CAN,N1,766,0.24819614
12C,CAN,N1,767,0.24899428
12C,CAN,N1,768,0.24979242
12C,CAN,N1,769,0.25059056
12C,CAN,N1,770,0.2513887
12C,CAN,N1,771,0.25218684
12C,CAN,N1,772,0.25298498
12C,CAN,N1,773,0.25386353
12C,CAN,N1,774,0.25479568
12C,CAN,N1,775,0.25572784
12C,CAN,N1,776,0.25665999
12C,CAN,N1,777,0.25759215
12C,CAN,N1,778,0.2585243
12C,CAN,N1,779,0.25945646
12C,CAN,N1,780,0.26038861
12C,CAN,N1,781,0.26132077
12C,CAN,N1,782,0.26216704
12C,CAN,N1,783,0.26280304
12C,CAN,N1,784,0.26343905
12C,CAN,N1,785,0.26407506
12C,CAN,N1,786,0.26471106
12C,CAN,N1,787,0.26534707
12C,CAN,N1,788,0.26598308
12C,CAN,N1,789,0.26661908
12C,CAN,N1,790,0.26725509
12C,CAN,N1,791,0.2678911
12C,CAN,N1,792,0.26842174
12C,CAN,N1,793,0.26895024
12C,CAN,N1,794,0.26947873
12C,CAN,N1,795,0.27000723
12C,CAN,N1,796,0.27053572
12C,CAN,N1,797,0.27106422
12C,CAN,N1,798,0.27159271
12C,CAN,N1,799,0.27212121
12C,CAN,N1,800,0.2726497
12C,CAN,N1,801,0.27310818
12C,CAN,N1,802,0.27353216
12C,CAN,N1,803,0.27395614
12C,CAN,N1,804,0.27438013
12C,CAN,N1,805,0.27480411
12C,CAN,N1,806,0.2752281
12C,CAN,N1,807,0.27565208
12C,CAN,N1,808,0.27607606
12C,CAN,N1,809,0.27650005
12C,CAN,N1,810,0.27669322
12C,CAN,N1,811,0.27647609
12C,CAN,N1,812,0.27625897
12C,CAN,N1,813,0.27604184
12C,CAN,N1,814,0.27582471
12C,CAN,N1,815,0.27560759
12C,CAN,N1,816,0.27539046
12C,CAN,N1,817,0.27517334
12C,CAN,N1,818,0.27495621
12C,CAN,N1,819,0.27480366
12C,CAN,N1,820,0.27587756
12C,CAN,N1,821,0.27695146
12C,CAN,N1,822,0.27802535
12C,CAN,N1,823,0.27909925
12C,CAN,N1,824,0.28017315
12C,CAN,N1,825,0.28124705
12C,CAN,N1,826,0.28232095
12C,CAN,N1,827,0.28339485
12C,CAN,N1,828,0.28446875
12C,CAN,N1,829,0.28596174
12C,CAN,N1,830,0.28760196
12C,CAN,N1,831,0.28924219
12C,CAN,N1,832,0.29088241
12C,CAN,N1,833,0.29252264
12C,CAN,N1,834,0.29416286
12C,CAN,N1,835,0.29580309
12C,CAN,N1,836,0.29744332
12C,CAN,N1,837,0.29908354
12C,CAN,N1,838,0.30080808
12C,CAN,N1,839,0.30264439
12C,CAN,N1,840,0.30448069
12C,CAN,N1,841,0.30631699
12C,CAN,N1,842,0.30815329
12C,CAN,N1,843,0.3099896
12C,CAN,N1,844,0.3118259
12C,CAN,N1,845,0.3136622
12C,CAN,N1,846,0.3154985
12C,CAN,N1,847,0.31712795
12C,CAN,N1,848,0.31724084
12C,CAN,N1,849,0.31735372
12C,CAN,N1,850,0.31746661
12C,CAN,N1,851,0.31757949
12C,CAN,N1,852,0.31769238
12C,CAN,N1,853,0.31780527
12C,CAN,N1,854,0.31791815
12C,CAN,N1,855,0.31803104
12C,CAN,N1,856,0.31814392
12C,CAN,N1,857,0.31825681
12C,CAN,N1,858,0.3183697
12C,CAN,N1,859,0.31848258
12C,CAN,N1,860,0.31859547
12C,CAN,N1,861,0.31870835
12C,CAN,N1,862,0.31882124
12C,CAN,N1,863,0.31893413
12C,CAN,N1,864,0.31904701
12C,CAN,N1,865,0.3191599
12C,CAN,N1,866,0.31927278
12C,CAN,N1,867,0.31938567
12C,CAN,N1,868,0.31949856
12C,CAN,N1,869,0.31961144
12C,CAN,N1,870,0.31972433
12C,CAN,N1,871,0.31983721
12C,CAN,N1,872,0.3199501
12C,CAN,N1,873,0.32006299
12C,CAN,N1,874,0.32017587
12C,CAN,N1,875,0.32028876
12C,CAN,N1,876,0.32040164
12C,CAN,N1,877,0.32051453
12C,CAN,N1,878,0.32062742
12C,CAN,N1,879,0.3207403
12C,CAN,N1,880,0.32085319
12C,CAN,N1,881,0.32096607
12C,CAN,N1,882,0.32107896
12C,CAN,N1,883,0.32119185
12C,CAN,N1,884,0.32130473
12C,CAN,N1,885,0.32141762
12C,CAN,N1,886,0.3215305
12C,CAN,N1,887,0.32164339
12C,CAN,N1,888,0.32175628
12C,CAN,N1,889,0.32186916
12C,CAN,N1,890,0.32198205
12C,CAN,N1,891,0.32209493
12C,CAN,N1,892,0.32220782
12C,CAN,N1,893,0.32232071
12C,CAN,N1,894,0.32243359
12C,CAN,N1,895,0.32254648
12C,CAN,N1,896,0.32265936
12C,CAN,N1,897,0.32277225
12C,CAN,N1,898,0.32288514
12C,CAN,N1,899,0.32299802
12C,CAN,N1,900,0.32311091
12C,CAN,N1,901,0.32322379
12C,CAN,N1,902,0.32333668
12C,CAN,N1,903,0.32344957
12C,CAN,N1,904,0.32356245
12C,CAN,N1,905,0.32367534
12C,CAN,N1,906,0.32378822
12C,CAN,N1,907,0.32390111
12C,CAN,N1,908,0.324014
12C,CAN,N1,909,0.32412688
12C,CAN,N1,910,0.32423977
12C,CAN,N1,911,0.32435265
12C,CAN,N1,912,0.32446554
12C,CAN,N1,913,0.32457843
12C,CAN,N1,914,0.32469131
12C,CAN,N1,915,0.3248042
12C,CAN,N1,916,0.32491708
12C,CAN,N1,917,0.32502997
12C,CAN,N1,918,0.32514286
12C,CAN,N1,919,0.32525574
12C,CAN,N1,920,0.32536863
12C,CAN,N1,921,0.32548151
12C,CAN,N1,922,0.3255944
12C,CAN,N1,923,0.32570729
12C,CAN,N1,924,0.32582017
12C,CAN,N1,925,0.32593306
12C,CAN,N1,926,0.32604595
12C,CAN,N1,927,0.32615883
12C,CAN,N1,928,0.32627172
12C,CAN,N1,929,0.3263846
12C,CAN,N1,930,0.32649749
12C,CAN,N1,931,0.32661038
12C,CAN,N1,932,0.32672326
12C,CAN,N1,933,0.32683615
12C,CAN,N1,934,0.32694903
12C,CAN,N1,935,0.32706192
12C,CAN,N1,936,0.32717481
12C,CAN,N1,937,0.32728769
12C,CAN,N1,938,0.32740058
12C,CAN,N1,939,0.32751346
12C,CAN,N1,940,0.32762635
12C,CAN,N1,941,0.32773924
12C,CAN,N1,942,0.32785212
12C,CAN,N1,943,0.32796501
12C,CAN,N1,944,0.32807789
12C,CAN,N1,945,0.32819078
12C,CAN,N1,946,0.32830367
12C,CAN,N1,947,0.32841655
12C,CAN,N1,948,0.32852944
12C,CAN,N1,949,0.32864232
12C,CAN,N1,950,0.32875521
12C,CAN,N1,951,0.3288681
12C,CAN,N1,952,0.32898098
12C,CAN,N1,953,0.32909387
12C,CAN,N1,954,0.32920675
12C,CAN,N1,955,0.32931964
12C,CAN,N1,956,0.32943253
12C,CAN,N1,957,0.32954541
12C,CAN,N1,958,0.3296583
12C,CAN,N1,959,0.32977118
12C,CAN,N1,960,0.32988407
12C,CAN,N1,961,0.32999696
12C,CAN,N1,962,0.33010984
12C,CAN,N1,963,0.33022273
12C,CAN,N1,964,0.33033561
12C,CAN,N1,965,0.3304485
12C,CAN,N1,966,0.33056139
12C,CAN,N1,967,0.33067427
12C,CAN,N1,968,0.33078716
12C,CAN,N1,969,0.33090004
12C,CAN,N1,970,0.33101293
12C,CAN,N1,971,0.33112582
12C,CAN,N1,972,0.3312387
12C,CAN,N1,973,0.33135159
12C,CAN,N1,974,0.33146447
12C,CAN,N1,975,0.33157736
12C,CAN,N1,976,0.33169025
12C,CAN,N1,977,0.33180313
12C,CAN,N1,978,0.33191602
12C,CAN,N1,979,0.3320289
12C,CAN,N1,980,0.33214179
12C,CAN,N1,981,0.33225468
12C,CAN,N1,982,0.33366721
12C,CAN,N1,983,0.33636786
12C,CAN,N1,984,0.33906851
12C,CAN,N1,985,0.34176916
12C,CAN,N1,986,0.34446982
12C,CAN,N1,987,0.34639829
12C,CAN,N1,988,0.34813543
12C,CAN,N1,989,0.34987257
12C,CAN,N1,990,0.35160971
12C,CAN,N1,991,0.35320324
12C,CAN,N1,992,0.35352349
12C,CAN,N1,993,0.35384375
12C,CAN,N1,994,0.354164
12C,CAN,N1,995,0.35448425
12C,CAN,N1,996,0.35411856
12C,CAN,N1,997,0.35273226
12C,CAN,N1,998,0.35134597
12C,CAN,N1,999,0.34995967
12C,CAN,N1,1000,0.34857338
12C,CAN,N1,1001,0.34870484
12C,CAN,N1,1002,0.34947666
12C,CAN,N1,1003,0.35024848
12C,CAN,N1,1004,0.3510203
12C,CAN,N1,1005,0.35179321
12C,CAN,N1,1006,0.35277288
12C,CAN,N1,1007,0.35375256
12C,CAN,N1,1008,0.35473224
12C,CAN,N1,1009,0.35571192
12C,CAN,N1,1010,0.35670523
12C,CAN,N1,1011,0.35772918
12C,CAN,N1,1012,0.35875314
12C,CAN,N1,1013,0.3597771
12C,CAN,N1,1014,0.36080106
12C,CAN,N1,1015,0.36179118
12C,CAN,N1,1016,0.36275976
12C,CAN,N1,1017,0.36372834
12C,CAN,N1,1018,0.36469692
12C,CAN,N1,1019,0.3656655
12C,CAN,N1,1020,0.36654992
12C,CAN,N1,1021,0.36742646
12C,CAN,N1,1022,0.36830301
12C,CAN,N1,1023,0.36917956
12C,CAN,N1,1024,0.37004013
12C,CAN,N1,1025,0.37084365
12C,CAN,N1,1026,0.37164717
12C,CAN,N1,1027,0.37245069
12C,CAN,N1,1028,0.37325421
12C,CAN,N1,1029,0.37402542
12C,CAN,N1,1030,0.37476723
12C,CAN,N1,1031,0.37550903
12C,CAN,N1,1032,0.37625084
12C,CAN,N1,1033,0.37699264
12C,CAN,N1,1034,0.37765735
12C,CAN,N1,1035,0.37830613
12C,CAN,N1,1036,0.37895491
12C,CAN,N1,1037,0.37960369
12C,CAN,N1,1038,0.38024155
12C,CAN,N1,1039,0.38080903
12C,CAN,N1,1040,0.38137652
12C,CAN,N1,1041,0.381944
12C,CAN,N1,1042,0.38251148
12C,CAN,N1,1043,0.38302786
12C,CAN,N1,1044,0.38347927
12C,CAN,N1,1045,0.38393068
12C,CAN,N1,1046,0.38438209
12C,CAN,N1,1047,0.3848335
12C,CAN,N1,1048,0.38519749
12C,CAN,N1,1049,0.3855318
12C,CAN,N1,1050,0.38586611
12C,CAN,N1,1051,0.38620042
12C,CAN,N1,1052,0.38652812
12C,CAN,N1,1053,0.38673821
12C,CAN,N1,1054,0.3869483
12C,CAN,N1,1055,0.3871584
12C,CAN,N1,1056,0.38736849
12C,CAN,N1,1057,0.38754648
12C,CAN,N1,1058,0.38766745
12C,CAN,N1,1059,0.38778841
12C,CAN,N1,1060,0.38790938
12C,CAN,N1,1061,0.38803035
12C,CAN,N1,1062,0.38808454
12C,CAN,N1,1063,0.38810545
12C,CAN,N1,1064,0.38812637
12C,CAN,N1,1065,0.38814728
12C,CAN,N1,1066,0.3881682
12C,CAN,N1,1067,0.38811256
12C,CAN,N1,1068,0.38805496
12C,CAN,N1,1069,0.38799735
12C,CAN,N1,1070,0.38793975
12C,CAN,N1,1071,0.3879294
12C,CAN,N1,1072,0.38803895
12C,CAN,N1,1073,0.38814849
12C,CAN,N1,1074,0.38825804
12C,CAN,N1,1075,0.38836759
12C,CAN,N1,1076,0.38844607
12C,CAN,N1,1077,0.38850301
12C,CAN,N1,1078,0.38855996
12C,CAN,N1,1079,0.3886169
12C,CAN,N1,1080,0.38867384
12C,CAN,N1,1081,0.38825622
12C,CAN,N1,1082,0.38778507
12C,CAN,N1,1083,0.38731393
12C,CAN,N1,1084,0.38684279
12C,CAN,N1,1085,0.38633216
12C,CAN,N1,1086,0.38567007
12C,CAN,N1,1087,0.38500797
12C,CAN,N1,1088,0.38434587
12C,CAN,N1,1089,0.38368378
12C,CAN,N1,1090,0.38285655
12C,CAN,N1,1091,0.38187381
12C,CAN,N1,1092,0.38089107
12C,CAN,N1,1093,0.37990833
12C,CAN,N1,1094,0.37892559
12C,CAN,N1,1095,0.37893961
12C,CAN,N1,1096,0.37916769
12C,CAN,N1,1097,0.37939577
12C,CAN,N1,1098,0.37962385
12C,CAN,N1,1099,0.38006719
12C,CAN,N1,1100,0.38193149
12C,CAN,N1,1101,0.38379578
12C,CAN,N1,1102,0.38566008
12C,CAN,N1,1103,0.38752437
12C,CAN,N1,1104,0.39009298
