"TreeID","GNSS_Heigh","Species","X2019_DOYs","X2020_DOYs","X2021_DOYs","ID","cells","B1","B2","B3","B4","B5","B6","B7","B8","B8A","B9","B11","B12","coords.x1","coords.x2","coords.x3","Date","DOY","NDVI","NDVI_705","RDVI","SR","MSR","OSAVI","MSAVI","MTVI1","MTVI2","MCARI","MCARI1","MCARI2","EVI","NDVI_green","NDVI_swir","REIP_beetle","TC_greeness","TC_wetness","GM1","GM2","TCARI","T/O","TVI","SIPI","ARI","GNDVI","CIg","ARVI","AVI","ARV2","NBR","NBR-2","NDRE","MNDVI","RedEg1","RedEg2","WDRVI","NDWI","NDWI2","LWCI","CIre","CIgreen","IRECI","S2REP","RVI","PVI","REIP1","REIP2","G","R","PSSRa"
"04",199.188,"Quercus cerris","83,199,254,290","131,207,295","-",4,35266,0.2397,0.1742,0.1881,0.1736,0.2279,0.3881,0.4513,0.475,0.475,0.5157,0.2958,0.1908,4831456.8837614,2864591.58094102,199.187810994221,2019-06-27,178,0.464693185322232,0.135242839352428,0.374243939237659,2.73617511520737,0.654138783538846,0.432381894632698,0.385233096893357,0.456636,0.358447467156547,0.0608345967741936,0.570795,0.358447467156547,0.622675811916371,0.0400884711086536,0.23248572911261,39.575444586345,0.24364797,-0.01549937,2.06326422115896,1.70293988591487,0.131550622119816,0.30424637051828,13.45,0.362781375269812,0.928431680608305,0.432664756446991,1.52525252525253,6.38257132523474e-05,0.8578,0.363691026827012,0.4268549113848,0.215782983970407,0.351543605064732,0.23248572911261,1.31278801843318,0.135242839352428,-0.570330167345093,0.23248572911261,0.4268549113848,Inf,0.980254497586661,1.52525252525253,0.472906406318561,729.843945068664,2.73617511520737,-0.627077339568606,-7.73876404494399,-7.73876404494399,1.08352534562212,1.31278801843318,2.73617511520737
"05",199.002,"Carpinus betulus","83,199,254,290","131,207,295","-",5,37640,0.292,0.2944,0.2885,0.2522,0.303,0.4356,0.4801,0.5062,0.5062,0.7396,0.3617,0.2415,4831620.15384711,2864450.84181864,199.00179189293,2019-06-27,178,0.334915611814346,0.0914985590778097,0.291665159730887,2.0071371927042,0.416734693830924,0.32081881533101,0.29596170196194,0.422388,0.303643834643632,0.0575483743061062,0.527985,0.303643834643632,0.78259797880207,0.0671351951174403,0.166493835695357,192.737720506263,0.22953361,-0.01120073,1.50987868284229,1.43762376237624,0.141947581284695,0.44245404103945,12.456,0.282436708860759,0.165874473062557,0.273939851516295,0.754592720970537,0.00382471413158183,1.227,0.211851265822785,0.354018991574161,0.199270557029178,0.251112209589718,0.166493835695357,1.20142743854084,0.0914985590778097,-0.665675979129516,0.166493835695357,0.354018991574161,Inf,0.584488448844885,0.754592720970537,0.327634455445545,713.461538461538,2.0071371927042,-0.596218013078794,-188.342760180995,-188.342760180995,1.14393338620143,1.20142743854084,2.0071371927042
"06",201.739,"Carpinus betulus","83,199,254,290","131,207,295","-",6,38318,0.2339,0.1961,0.1998,0.1749,0.2265,0.3897,0.4504,0.481,0.481,0.5535,0.3078,0.1863,4831652.70542044,2864406.9284172,201.739473861815,2019-06-27,178,0.466686994968745,0.128550074738416,0.377958845854854,2.75014293882218,0.658355492294154,0.435195489643339,0.38925596749946,0.479628,0.375112811360421,0.0599078902229846,0.599535,0.375112811360421,0.722172415420186,0.066453162530024,0.219574036511156,124.41486436492,0.2524722,-0.01389338,1.95045045045045,1.7205298013245,0.134053687821612,0.308030967718611,13.884,0.376734258271078,0.589993967477412,0.41304347826087,1.40740740740741,0.00222525521675398,0.9321,0.366023784113432,0.441630451071482,0.245901639344262,0.359717314487633,0.219574036511156,1.29502572898799,0.128550074738416,-0.568609865470852,0.219574036511156,0.441630451071482,Inf,0.988520971302428,1.40740740740741,0.474005960264901,729.263174019608,2.75014293882218,-0.62114285370518,13.0882352941177,13.0882352941177,1.14236706689537,1.29502572898799,2.75014293882218
"07",199.619,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",7,37636,0.3308,0.2912,0.2857,0.2549,0.3135,0.4468,0.5005,0.5188,0.5188,0.8485,0.3765,0.269,4831536.90426905,2864448.82621867,199.619340886907,2019-06-27,178,0.341088277109991,0.103096410978184,0.300021993076052,2.03530796390741,0.426642198978922,0.327861197386741,0.304549735736836,0.428064,0.305715337763736,0.065233581796783,0.53508,0.305715337763736,0.763422818791947,0.0569737328893822,0.158941137049034,166.661665416354,0.23326075,-0.03015792,1.5638781939097,1.42519936204147,0.155285366810514,0.473631427104627,12.746,0.242988238335272,0.310382345273563,0.289745183343692,0.815890794539727,0.00322685497781706,1.4421,0.219073284218689,0.317085554709317,0.166537567776917,0.246665865673435,0.158941137049034,1.22989407610828,0.103096410978184,-0.661777169306995,0.158941137049034,0.317085554709317,Inf,0.596491228070176,0.815890794539727,0.350028963317384,715.635783945987,2.03530796390741,-0.583755592765601,-238.366466616654,-238.366466616654,1.12083169870537,1.22989407610828,2.03530796390741
"09",201.425,"Quercus robur","83,199,254,290","131,207,295","-",8,30245,0.0499,0.0468,0.0712,0.041,0.1079,0.3266,0.4076,0.4509,0.4509,0.4417,0.191,0.0806,4832426.37328814,2864886.64992896,201.425297672938,2019-06-27,178,0.833299451107949,0.449294828744124,0.584439428006999,10.9975609756098,2.31625707320916,0.729381807025617,0.660364614891748,0.637368,0.667675894204322,0.156744487804878,0.79671,0.667675894204322,0.761386432870198,0.269162210338681,0.40489172768344,-905.176352885544,0.30169855,0.0154408,4.58707865168539,3.02687673772011,0.142749804878049,0.195713415803686,18.344,0.815206342752592,4.77710322708292,0.727255315073741,5.33286516853933,0.000812918621605273,0.8424,0.7949603577963,0.696707431796801,0.406480117820324,0.613815318539728,0.40489172768344,2.63170731707317,0.449294828744124,0.0475084214194448,0.40489172768344,0.696707431796801,Inf,2.7775718257646,5.33286516853933,1.10965301204819,744.682213077275,10.9975609756098,-0.65091419112003,198.703703703704,198.703703703704,1.73658536585366,2.63170731707317,10.9975609756098
"10",200.391,"Quercus robur","83,199,254,290","131,207,295","-",9,29905,0.0445,0.0407,0.0644,0.0375,0.1026,0.3196,0.397,0.442,0.442,0.4409,0.187,0.0791,4832389.42976451,2864915.37277998,200.391366965058,2019-06-27,178,0.843587069864442,0.464668094218416,0.584149783668681,11.7866666666667,2.43317151722233,0.733729476153245,0.662064293095718,0.624444,0.667921715221085,0.15721056,0.780555,0.667921715221085,0.742610611345695,0.263984298331698,0.405405405405405,-1110.02760447922,0.29701964,0.01253028,4.96273291925466,3.11500974658869,0.13259088,0.180708127871787,18.002,0.828988529718457,5.78136161660189,0.74565560821485,5.86335403726708,0.000460267722391858,0.8443,0.806996871741397,0.69641143734408,0.405486659150695,0.62320969518913,0.405405405405405,2.736,0.464668094218416,0.0820073439412485,0.405405405405405,0.69641143734408,Inf,2.86939571150097,5.86335403726708,1.11984600389864,744.459677419355,11.7866666666667,-0.659717011817445,208.027649769585,208.027649769585,1.71733333333333,2.736,11.7866666666667
"11",196.089,"Populus alba","83,199,254,290","131,207,295","-",10,30281,0.0492,0.0522,0.0781,0.0564,0.1175,0.3081,0.3597,0.3888,0.3888,0.4047,0.2056,0.1041,4833149.89153988,2864896.59659328,196.089131515066,2019-06-27,178,0.746630727762803,0.351351351351351,0.49817672959338,6.8936170212766,1.6255698469621,0.637118307997356,0.535012719278943,0.512508,0.520566960940264,0.110875,0.640635,0.520566960940264,0.622145691397769,0.161338289962825,0.308209959623149,-758.951646946726,0.24518983,-0.01961229,3.9449423815621,2.62212765957447,0.13405,0.210400483422549,15.97,0.762803234501348,4.29345901326722,0.665452987791818,3.97823303457106,-0.000651367399533659,0.753,0.69355795148248,0.577601947656726,0.327736519212141,0.535848311277898,0.308209959623149,2.08333333333333,0.351351351351351,-0.183879093198992,0.308209959623149,0.577601947656726,Inf,2.06127659574468,3.97823303457106,0.795291319148936,739.296956977964,6.8936170212766,-0.712336119806482,188.012854144806,188.012854144806,1.38475177304965,2.08333333333333,6.8936170212766
"12",198.195,"Populus alba","83,199,254,290","131,207,295","-",11,30281,0.0492,0.0522,0.0781,0.0564,0.1175,0.3081,0.3597,0.3888,0.3888,0.4047,0.2056,0.1041,4833148.61641292,2864888.73019319,198.1947857117,2019-06-27,178,0.746630727762803,0.351351351351351,0.49817672959338,6.8936170212766,1.6255698469621,0.637118307997356,0.535012719278943,0.512508,0.520566960940264,0.110875,0.640635,0.520566960940264,0.622145691397769,0.161338289962825,0.308209959623149,-758.951646946726,0.24518983,-0.01961229,3.9449423815621,2.62212765957447,0.13405,0.210400483422549,15.97,0.762803234501348,4.29345901326722,0.665452987791818,3.97823303457106,-0.000651367399533659,0.753,0.69355795148248,0.577601947656726,0.327736519212141,0.535848311277898,0.308209959623149,2.08333333333333,0.351351351351351,-0.183879093198992,0.308209959623149,0.577601947656726,Inf,2.06127659574468,3.97823303457106,0.795291319148936,739.296956977964,6.8936170212766,-0.712336119806482,188.012854144806,188.012854144806,1.38475177304965,2.08333333333333,6.8936170212766
"08",198.305,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",12,38313,0.3145,0.2775,0.2683,0.2315,0.2902,0.4291,0.4807,0.5099,0.5099,0.8153,0.353,0.247,4831548.46935269,2864406.14589714,198.304849878129,2019-06-27,178,0.375505799838144,0.11251677209124,0.323327720238985,2.20259179265659,0.484113133375144,0.358269358775238,0.329386950896605,0.458304,0.334913654117304,0.0680935809935205,0.57288,0.334913654117304,0.851219959640433,0.0736294517807123,0.181828717116699,184.247011590424,0.24188718,-0.01959087,1.59932910920611,1.47863542384562,0.159628172786177,0.445553516861933,13.328,0.263555435662261,0.281271697414329,0.310460035980468,0.90048453224003,0.00426284022810359,1.3991,0.259341785810628,0.347337825340203,0.176666666666667,0.274590676165479,0.181828717116699,1.25356371490281,0.11251677209124,-0.638996070657368,0.181828717116699,0.347337825340203,Inf,0.65644383184011,0.90048453224003,0.368475947622329,718.835493160547,2.20259179265659,-0.592558413463015,-171.960043196544,-171.960043196544,1.15896328293737,1.25356371490281,2.20259179265659
"13",197.919,"Tilia cordata","83,199,254,290","131,207,295","-",13,37302,0.297,0.289,0.2957,0.2682,0.3255,0.4499,0.4869,0.5092,0.5092,0.752,0.3747,0.2631,4831608.52157649,2864476.57279532,197.919375591586,2019-06-27,178,0.310007718034474,0.0965133906013138,0.273334703333309,1.89858314690529,0.377890832724166,0.298229144442074,0.276748882177111,0.38994,0.276476047164694,0.0623086129753915,0.487425,0.276476047164694,0.633610263960459,0.0487675119702075,0.152166534675868,139.847239065855,0.21690883,-0.02344795,1.52147446736557,1.38218125960061,0.1502,0.503639576477322,12.002,0.272961152559815,0.309609263758521,0.265250341657349,0.722015556307068,0.00184275184275185,1.2358,0.182709030100334,0.31865855237602,0.174976481655691,0.220079070324668,0.152166534675868,1.21364653243848,0.0965133906013138,-0.680872399097518,0.152166534675868,0.31865855237602,Inf,0.495852534562212,0.722015556307068,0.302283041474654,707.680868167203,1.89858314690529,-0.593250770147081,-279.129823151125,-279.129823151125,1.10253542132737,1.21364653243848,1.89858314690529
"14",200.707,"Tilia cordata","83,199,254,290","131,207,295","-",14,37302,0.297,0.289,0.2957,0.2682,0.3255,0.4499,0.4869,0.5092,0.5092,0.752,0.3747,0.2631,4831622.10586076,2864461.80378299,200.707065043723,2019-06-27,178,0.310007718034474,0.0965133906013138,0.273334703333309,1.89858314690529,0.377890832724166,0.298229144442074,0.276748882177111,0.38994,0.276476047164694,0.0623086129753915,0.487425,0.276476047164694,0.633610263960459,0.0487675119702075,0.152166534675868,139.847239065855,0.21690883,-0.02344795,1.52147446736557,1.38218125960061,0.1502,0.503639576477322,12.002,0.272961152559815,0.309609263758521,0.265250341657349,0.722015556307068,0.00184275184275185,1.2358,0.182709030100334,0.31865855237602,0.174976481655691,0.220079070324668,0.152166534675868,1.21364653243848,0.0965133906013138,-0.680872399097518,0.152166534675868,0.31865855237602,Inf,0.495852534562212,0.722015556307068,0.302283041474654,707.680868167203,1.89858314690529,-0.593250770147081,-279.129823151125,-279.129823151125,1.10253542132737,1.21364653243848,1.89858314690529
"15",197.77,"Quercus robur","83,199,254,290","131,207,295","-",15,29603,0.0435,0.0385,0.0629,0.0361,0.1018,0.3087,0.3789,0.4139,0.4139,0.4138,0.1764,0.072,4833103.39560474,2864922.52660271,197.769752615367,2019-06-27,178,0.839555555555555,0.47643219724438,0.563190987932947,11.4653739612188,2.38605581188775,0.718439344262295,0.63174187057609,0.58584,0.640436414952936,0.163331191135734,0.7323,0.640436414952936,0.703931432830259,0.270707070707071,0.40233779434186,-1215.37137584503,0.27755684,0.01265727,4.90779014308426,3.03241650294696,0.131282493074792,0.182732883608421,17.428,0.823111111111111,6.07506848117041,0.736157718120805,5.58028616852146,0.000367864625817699,0.7915,0.80228,0.703642724840502,0.420289855072464,0.605196819856506,0.40233779434186,2.81994459833795,0.47643219724438,0.0682668731449221,0.40233779434186,0.703642724840502,Inf,2.72200392927308,5.58028616852146,1.03951237721022,743.821894635089,11.4653739612188,-0.68751018727782,200.552199130015,200.552199130015,1.74238227146814,2.81994459833795,11.4653739612188
"16",198.723,"Quercus robur","83,199,254,290","131,207,295","-",16,28926,0.0419,0.0385,0.0651,0.0359,0.1017,0.3179,0.3922,0.4331,0.4331,0.4134,0.1781,0.0747,4833091.37322355,2864967.30701759,198.722623504024,2019-06-27,178,0.846908315565032,0.478197674418605,0.579993088702297,12.0640668523677,2.47333655904056,0.732515103338633,0.656919606054304,0.61752,0.668953305093778,0.165666183844011,0.7719,0.668953305093778,0.730281301709873,0.289108910891089,0.417212041884817,-1196.91267104773,0.29068926,0.01712179,4.88325652841782,3.12586037364798,0.135190194986072,0.184556187810882,18.088,0.834115138592751,5.52814141166981,0.738659173022882,5.65284178187404,0.000382369728935243,0.7909,0.810882729211087,0.705789680976763,0.409018987341772,0.619670905011219,0.417212041884817,2.83286908077994,0.478197674418605,0.0935487943441485,0.417212041884817,0.705789680976763,Inf,2.85644051130777,5.65284178187404,1.11374405113078,744.122340425532,12.0640668523677,-0.668519832514859,209.391766882516,209.391766882516,1.8133704735376,2.83286908077994,12.0640668523677
"17",196.778,"Carpinus betulus","83,199,254,290","131,207,295","-",17,33232,0.0811,0.0636,0.08,0.0581,0.1119,0.2977,0.3683,0.4026,0.4026,0.3931,0.1931,0.0888,4831328.98433338,2864717.88430872,196.778051571704,2019-06-27,178,0.747775124810072,0.316470588235294,0.507551505265298,6.92943201376936,1.6323814339433,0.643821491864024,0.548076714446004,0.530244,0.532662387632586,0.0913304302925989,0.662805,0.532662387632586,0.675914299168106,0.158580738595221,0.351687090817526,-558.273520590884,0.2587457,0.00362570999999998,3.72125,2.66041108132261,0.124536557659208,0.193433365044469,15.252,0.69785109615802,3.56344950848972,0.668462494819726,4.0325,0.000823068473007366,0.7281,0.694896896027784,0.638583638583639,0.369989357928343,0.565014577259475,0.351687090817526,1.92598967297762,0.316470588235294,-0.18137454249695,0.351687090817526,0.638583638583639,Inf,2.29133154602324,4.0325,0.825259517426274,742.826964477933,6.92943201376936,-0.698686802320604,181.325349838536,181.325349838536,1.37693631669535,1.92598967297762,6.92943201376936
"18",207.318,"Carpinus betulus","83,199,254,290","131,207,295","-",18,33909,0.1198,0.0991,0.1157,0.0956,0.1534,0.3284,0.4011,0.4377,0.4377,0.4256,0.231,0.1183,4831353.3908903,2864662.01222853,207.31839929498,2019-06-27,178,0.641477592349522,0.232128514056225,0.468454356733686,4.57845188284519,1.13973173151337,0.572387133996827,0.496019923474015,0.52398,0.470622307931706,0.0806473221757322,0.654975,0.470622307931706,0.674460786246599,0.0951254141031709,0.309107222969942,-238.337563788381,0.26301042,-0.000164299999999992,2.83837510803803,2.14080834419817,0.137103891213389,0.239530001759525,14.772,0.596099756234765,2.12413752691795,0.581857607517167,2.78305963699222,0.000452635830577378,0.7556,0.570528783048941,0.574460431654676,0.322645290581162,0.480967687362544,0.309107222969942,1.60460251046025,0.232128514056225,-0.37188778072756,0.309107222969942,0.574460431654676,Inf,1.61473272490222,2.78305963699222,0.654016949152542,739.98,4.57845188284519,-0.663970060019566,102.104285714286,102.104285714286,1.2102510460251,1.60460251046025,4.57845188284519
"01",196.096,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",1,27174,0.0201,0.0197,0.0395,0.0229,0.0661,0.2636,0.3382,0.3599,0.3599,0.3655,0.161,0.0673,4831861.23510059,2865074.86813689,196.09565085176,2019-06-30,181,0.880355276907001,0.485393258426966,0.544683144881186,15.7161572052402,2.96436088231636,0.720191599115696,0.60411100492789,0.511176,0.622106395944802,0.109339213973799,0.63897,0.622106395944802,0.624282168130118,0.266025641025641,0.381839124592052,-2785.71396260361,0.24555834,-0.00441583000000002,6.67341772151899,3.98789712556732,0.0835320524017467,0.115985874459399,15.106,0.887669801462905,10.1878626553553,0.802203304957436,8.11139240506329,-0.000577135400983639,0.7081,0.850015673981191,0.684925093632959,0.410424879544459,0.689671361502347,0.381839124592052,2.88646288209607,0.485393258426966,0.222278824927832,0.381839124592052,0.684925093632959,Inf,4.11649016641452,8.11139240506329,1.25738396369138,746.191139240506,15.7161572052402,-0.740920560048647,264.650632911392,264.650632911392,1.72489082969432,2.88646288209607,15.7161572052402
"02",195.577,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",2,26498,0.0201,0.0203,0.0376,0.0221,0.0632,0.2646,0.3489,0.3774,0.3774,0.3608,0.1587,0.0635,4831858.18870665,2865101.16611861,195.577328935708,2019-06-30,181,0.88936170212766,0.481828839390387,0.56213006748079,17.0769230769231,3.13242339032717,0.736636282394995,0.634026295586397,0.535812,0.651078174316849,0.102893031674208,0.669765,0.651078174316849,0.654207328300497,0.25963149078727,0.407946278679351,-2721.70647829724,0.25979622,0.00437114,7.03723404255319,4.18670886075949,0.0793745701357466,0.10775272958003,15.17,0.894367959949937,10.7729598707245,0.818795180722891,9.03723404255319,-0.000310985292549023,0.6995,0.860553191489362,0.711952823769562,0.428442844284428,0.713118474807081,0.407946278679351,2.85972850678733,0.481828839390387,0.261363636363636,0.407946278679351,0.711952823769562,Inf,4.52056962025316,9.03723404255319,1.3682164556962,747.729642502483,17.0769230769231,-0.72361164294699,266.545431976167,266.545431976167,1.70135746606335,2.85972850678733,17.0769230769231
"03",196.401,"Quercus cerris","83,199,254,290","131,207,295","-",3,35268,0.0203,0.0219,0.0364,0.0267,0.0592,0.2403,0.3276,0.352,0.352,0.363,0.1697,0.0757,4831493.74258821,2864591.39278983,196.400558707695,2019-06-30,181,0.858991285978347,0.378346915017462,0.528611261068809,13.1835205992509,2.63091181375298,0.700478930759235,0.577584257011373,0.483564,0.574079560677138,0.0619493632958802,0.604455,0.574079560677138,0.603323565414147,0.153724247226624,0.349434540923903,-2611.18809709311,0.23837648,-0.01616812,6.60164835164835,4.05912162162162,0.0671683146067416,0.0958891290762153,13.204,0.875891206759968,10.5806355806356,0.812564366632338,8.67032967032967,-0.000875336444231131,0.6993,0.825019804594666,0.646013560907178,0.383048084759576,0.712062256809339,0.349434540923903,2.21722846441948,0.378346915017462,0.137318255250404,0.349434540923903,0.646013560907178,Inf,4.53378378378378,8.67032967032967,1.22138969594595,749.291827719492,13.1835205992509,-0.748734299768824,261.007730535616,261.007730535616,1.36329588014981,2.21722846441948,13.1835205992509
"04",199.188,"Quercus cerris","83,199,254,290","131,207,295","-",4,35266,0.021,0.0199,0.035,0.0228,0.0564,0.2556,0.3473,0.3642,0.3642,0.3844,0.1648,0.0638,4831456.8837614,2864591.58094102,199.187810994221,2019-06-30,181,0.882170542635659,0.424242424242424,0.548792331629929,15.9736842105263,2.99670917262269,0.72399268738574,0.6111355022924,0.510648,0.620816627898837,0.0725284210526316,0.63831,0.620816627898837,0.63140373589791,0.211072664359862,0.376937618147448,-2811.21712982584,0.2508372,-0.00494407000000001,7.30285714285714,4.53191489361702,0.0690378947368421,0.0953571713357085,14.456,0.886821705426357,10.8409321175279,0.824649298597194,9.40571428571429,-0.000517321746980803,0.746,0.852139534883721,0.701869158878505,0.441819772528434,0.731811697574893,0.376937618147448,2.47368421052632,0.424242424242424,0.229989868287741,0.376937618147448,0.701869158878505,Inf,5.15780141843972,9.40571428571429,1.47060638297872,749.108935742972,15.9736842105263,-0.736667511846526,278.63328313253,278.63328313253,1.53508771929825,2.47368421052632,15.9736842105263
"05",199.002,"Carpinus betulus","83,199,254,290","131,207,295","-",5,37640,0.0191,0.0204,0.0404,0.0229,0.0703,0.2835,0.3629,0.3908,0.3908,0.3738,0.1704,0.0679,4831620.15384711,2864450.84181864,199.00179189293,2019-06-30,181,0.889291757312062,0.508583690987124,0.571988144558178,17.0655021834061,3.1310412952918,0.743880076695137,0.650540473654009,0.557076,0.668224469195474,0.127153973799127,0.696345,0.668224469195474,0.66881180919139,0.276461295418641,0.392729864575909,-2646.45697678696,0.2685994,-0.000567689999999971,7.01732673267327,4.03271692745377,0.0871265502183406,0.117124457218186,16.336,0.898477157360406,10.5277241806684,0.812615955473098,8.67326732673267,-0.000417142753504906,0.7247,0.860471356055112,0.703945934161761,0.430130088124213,0.695076989806983,0.392729864575909,3.06986899563319,0.508583690987124,0.261051952242659,0.392729864575909,0.703945934161761,Inf,4.16216216216216,8.67326732673267,1.37112375533428,746.155018761726,17.0655021834061,-0.710357957852007,265.270872420263,265.270872420263,1.76419213973799,3.06986899563319,17.0655021834061
"06",201.739,"Carpinus betulus","83,199,254,290","131,207,295","-",6,38318,0.0192,0.0209,0.0402,0.0227,0.0739,0.2741,0.3585,0.3858,0.3858,0.3792,0.1704,0.0707,4831652.70542044,2864406.9284172,201.739473861815,2019-06-30,181,0.888861689106487,0.530020703933747,0.568107101975117,16.9955947136564,3.1225713715661,0.740890061565523,0.644052942106838,0.550164,0.662636992517293,0.144739823788546,0.687705,0.662636992517293,0.664896539095404,0.278219395866455,0.387270765911543,-2737.42458498439,0.26477408,-0.00358043999999998,6.81840796019901,3.70906630581867,0.0877736563876652,0.118470554460127,15.784,0.897429620563036,11.3438221611833,0.811267605633803,8.59701492537314,-0.000304131635616018,0.7357,0.85996817625459,0.690251916757941,0.413521360431356,0.678485969110289,0.387270765911543,3.25550660792952,0.530020703933747,0.259138381201044,0.387270765911543,0.690251916757941,Inf,3.851150202977,8.59701492537314,1.24550446549391,747.770979020979,16.9955947136564,-0.715303362738195,233.804945054945,233.804945054945,1.77092511013216,3.25550660792952,16.9955947136564
"07",199.619,"Fraxinus angustifolia","83,199,254,290","131,207,295","-",7,37636,0.019,0.0203,0.0369,0.0217,0.0642,0.248,0.3208,0.3451,0.3451,0.3452,0.1536,0.0629,4831536.90426905,2864448.82621867,199.619340886907,2019-06-30,181,0.881679389312977,0.494761350407451,0.533980443933874,15.9032258064516,2.9878848787862,0.712118451025057,0.585496436850339,0.489408,0.604926027763524,0.109583778801843,0.61176,0.604926027763524,0.611088016325914,0.25938566552901,0.383998395829156,-2748.4125495157,0.23647008,-0.00299806999999999,6.72086720867209,3.86292834890966,0.0790393548387097,0.110991864801336,14.186,0.889040348964013,11.5239470151711,0.806806282722513,8.35230352303523,-0.000263428154743043,0.6687,0.851564885496183,0.691666666666667,0.418937644341801,0.686293672123137,0.383998395829156,2.95852534562212,0.494761350407451,0.227895392278954,0.383998395829156,0.691666666666667,Inf,3.99688473520249,8.35230352303523,1.15540186915888,746.796789989119,15.9032258064516,-0.755558958511763,252.913492927095,252.913492927095,1.70046082949309,2.95852534562212,15.9032258064516
"09",201.425,"Quercus robur","83,199,254,290","131,207,295","-",8,30245,0.0253,0.026,0.0512,0.0272,0.0852,0.2883,0.3684,0.4032,0.4032,0.4127,0.1601,0.0653,4832426.37328814,2864886.64992896,201.425297672938,2019-06-30,181,0.87360594795539,0.516014234875445,0.573128115198711,14.8235294117647,2.85013368751849,0.738753387533875,0.650672298549248,0.57888,0.669397078091452,0.160376470588235,0.7236,0.669397078091452,0.685430946478052,0.306122448979592,0.431563997869696,-2102.01492254668,0.27379168,0.01655568,5.630859375,3.38380281690141,0.1101,0.149034849596478,16.626,0.878020446096654,7.79416079812207,0.774647887323944,6.875,-0.000192416199027136,0.7982,0.842118959107807,0.721237993596585,0.42058562555457,0.651105651105651,0.431563997869696,3.13235294117647,0.516014234875445,0.194312796208531,0.431563997869696,0.721237993596585,Inf,3.32394366197183,6.875,1.15455352112676,746.459871984244,14.8235294117647,-0.698093353734262,217.031019202363,217.031019202363,1.88235294117647,3.13235294117647,14.8235294117647
"10",200.391,"Quercus robur","83,199,254,290","131,207,295","-",9,29905,0.0252,0.0257,0.0511,0.0266,0.0856,0.2844,0.3644,0.4001,0.4001,0.4083,0.157,0.0618,4832389.42976451,2864915.37277998,200.391366965058,2019-06-30,181,0.875322240449965,0.525846702317291,0.571780427094231,15.0413533834586,2.87831837056457,0.738469405147435,0.64874365932008,0.57606,0.669845799174457,0.16766015037594,0.720075,0.669845799174457,0.683090091078679,0.315315315315315,0.43636690001795,-2164.78638367168,0.2721812,0.019043,5.56555772994129,3.32242990654206,0.110386466165414,0.149480080550358,16.448,0.878603234122334,7.88722863361194,0.773492907801419,6.82974559686888,-0.000145556688704872,0.79,0.844127021326459,0.732409612470232,0.435100548446069,0.647519044677785,0.43636690001795,3.21804511278195,0.525846702317291,0.201321122954511,0.43636690001795,0.732409612470232,Inf,3.25700934579439,6.82974559686888,1.12231682242991,746.742957746479,15.0413533834586,-0.701159504763698,208.621730382294,208.621730382294,1.92105263157895,3.21804511278195,15.0413533834586
"11",196.089,"Populus alba","83,199,254,290","131,207,295","-",10,30281,0.0302,0.038,0.0664,0.0457,0.1029,0.2725,0.3316,0.3495,0.3495,0.3723,0.1736,0.0837,4833149.89153988,2864896.59659328,196.089131515066,2019-06-30,181,0.768724696356275,0.38492597577389,0.483258277480103,7.64770240700219,1.76544795774612,0.634740634005764,0.51178673404795,0.469764,0.503805951606468,0.112356892778993,0.587205,0.503805951606468,0.567341450661089,0.184656556645852,0.336264576562799,-1371.58391261172,0.22235121,-0.00887231000000001,4.1039156626506,2.64820213799806,0.122289059080963,0.192659887408205,14.436,0.807945344129555,5.34206798037632,0.68069247415244,4.26355421686747,-0.00134619238870475,0.6989,0.719407894736842,0.613573407202216,0.349397590361446,0.545092838196287,0.336264576562799,2.25164113785558,0.38492597577389,-0.133292002479851,0.336264576562799,0.613573407202216,Inf,2.22254616132167,4.26355421686747,0.757120991253644,742.480837264151,7.64770240700219,-0.751207002211918,167.482311320755,167.482311320755,1.45295404814004,2.25164113785558,7.64770240700219
"12",198.195,"Populus alba","83,199,254,290","131,207,295","-",11,30281,0.0302,0.038,0.0664,0.0457,0.1029,0.2725,0.3316,0.3495,0.3495,0.3723,0.1736,0.0837,4833148.61641292,2864888.73019319,198.1947857117,2019-06-30,181,0.768724696356275,0.38492597577389,0.483258277480103,7.64770240700219,1.76544795774612,0.634740634005764,0.51178673404795,0.469764,0.503805951606468,0.112356892778993,0.587205,0.503805951606468,0.567341450661089,0.184656556645852,0.336264576562799,-1371.58391261172,0.22235121,-0.00887231000000001,4.1039156626506,2.64820213799806,0.122289059080963,0.192659887408205,14.436,0.807945344129555,5.34206798037632,0.68069247415244,4.26355421686747,-0.00134619238870475,0.6989,0.719407894736842,0.613573407202216,0.349397590361446,0.545092838196287,0.336264576562799,2.25164113785558,0.38492597577389,-0.133292002479851,0.336264576562799,0.613573407202216,Inf,2.22254616132167,4.26355421686747,0.757120991253644,742.480837264151,7.64770240700219,-0.751207002211918,167.482311320755,167.482311320755,1.45295404814004,2.25164113785558,7.64770240700219
