Wvl	R
350	0.0952
351	0.0959
352	0.0983
353	0.1014
354	0.1047
355	0.1059
356	0.1050
357	0.1029
358	0.0995
359	0.1003
360	0.1015
361	0.1021
362	0.1012
363	0.1013
364	0.1021
365	0.1008
366	0.1015
367	0.1027
368	0.1027
369	0.1022
370	0.1025
371	0.1040
372	0.1039
373	0.1037
374	0.1037
375	0.1048
376	0.1055
377	0.1059
378	0.1058
379	0.1056
380	0.1056
381	0.1061
382	0.1059
383	0.1064
384	0.1076
385	0.1083
386	0.1087
387	0.1090
388	0.1099
389	0.1098
390	0.1100
391	0.1113
392	0.1124
393	0.1129
394	0.1130
395	0.1128
396	0.1132
397	0.1139
398	0.1147
399	0.1158
400	0.1165
401	0.1162
402	0.1166
403	0.1175
404	0.1188
405	0.1183
406	0.1185
407	0.1191
408	0.1196
409	0.1199
410	0.1203
411	0.1209
412	0.1214
413	0.1218
414	0.1220
415	0.1226
416	0.1233
417	0.1238
418	0.1242
419	0.1246
420	0.1249
421	0.1249
422	0.1253
423	0.1261
424	0.1273
425	0.1276
426	0.1282
427	0.1289
428	0.1294
429	0.1298
430	0.1303
431	0.1311
432	0.1318
433	0.1325
434	0.1332
435	0.1336
436	0.1343
437	0.1351
438	0.1360
439	0.1365
440	0.1370
441	0.1377
442	0.1384
443	0.1390
444	0.1394
445	0.1401
446	0.1407
447	0.1411
448	0.1414
449	0.1419
450	0.1424
451	0.1427
452	0.1430
453	0.1432
454	0.1436
455	0.1440
456	0.1442
457	0.1444
458	0.1446
459	0.1448
460	0.1451
461	0.1454
462	0.1454
463	0.1455
464	0.1457
465	0.1459
466	0.1460
467	0.1461
468	0.1465
469	0.1467
470	0.1470
471	0.1472
472	0.1474
473	0.1477
474	0.1480
475	0.1482
476	0.1484
477	0.1486
478	0.1489
479	0.1493
480	0.1496
481	0.1499
482	0.1501
483	0.1503
484	0.1507
485	0.1511
486	0.1516
487	0.1522
488	0.1525
489	0.1529
490	0.1533
491	0.1537
492	0.1542
493	0.1547
494	0.1552
495	0.1557
496	0.1562
497	0.1567
498	0.1572
499	0.1577
500	0.1582
501	0.1588
502	0.1594
503	0.1600
504	0.1605
505	0.1611
506	0.1616
507	0.1621
508	0.1627
509	0.1633
510	0.1639
511	0.1644
512	0.1650
513	0.1656
514	0.1663
515	0.1668
516	0.1674
517	0.1680
518	0.1684
519	0.1689
520	0.1695
521	0.1701
522	0.1707
523	0.1713
524	0.1719
525	0.1724
526	0.1729
527	0.1735
528	0.1741
529	0.1746
530	0.1751
531	0.1757
532	0.1763
533	0.1769
534	0.1774
535	0.1779
536	0.1784
537	0.1790
538	0.1795
539	0.1800
540	0.1805
541	0.1809
542	0.1814
543	0.1820
544	0.1824
545	0.1829
546	0.1834
547	0.1839
548	0.1842
549	0.1847
550	0.1851
551	0.1855
552	0.1859
553	0.1864
554	0.1868
555	0.1872
556	0.1877
557	0.1880
558	0.1884
559	0.1888
560	0.1892
561	0.1895
562	0.1898
563	0.1902
564	0.1906
565	0.1909
566	0.1912
567	0.1915
568	0.1919
569	0.1922
570	0.1924
571	0.1928
572	0.1931
573	0.1934
574	0.1937
575	0.1940
576	0.1942
577	0.1945
578	0.1948
579	0.1951
580	0.1955
581	0.1957
582	0.1960
583	0.1963
584	0.1966
585	0.1969
586	0.1971
587	0.1973
588	0.1976
589	0.1979
590	0.1982
591	0.1984
592	0.1987
593	0.1989
594	0.1989
595	0.1991
596	0.1994
597	0.1997
598	0.2001
599	0.2004
600	0.2005
601	0.2006
602	0.2008
603	0.2010
604	0.2012
605	0.2016
606	0.2019
607	0.2022
608	0.2027
609	0.2030
610	0.2032
611	0.2033
612	0.2036
613	0.2040
614	0.2041
615	0.2040
616	0.2039
617	0.2040
618	0.2041
619	0.2042
620	0.2042
621	0.2043
622	0.2045
623	0.2047
624	0.2048
625	0.2052
626	0.2055
627	0.2057
628	0.2060
629	0.2064
630	0.2068
631	0.2072
632	0.2075
633	0.2078
634	0.2080
635	0.2083
636	0.2085
637	0.2087
638	0.2090
639	0.2094
640	0.2097
641	0.2099
642	0.2101
643	0.2105
644	0.2107
645	0.2109
646	0.2112
647	0.2115
648	0.2117
649	0.2119
650	0.2122
651	0.2125
652	0.2128
653	0.2130
654	0.2132
655	0.2135
656	0.2138
657	0.2141
658	0.2144
659	0.2146
660	0.2149
661	0.2152
662	0.2155
663	0.2158
664	0.2161
665	0.2164
666	0.2166
667	0.2170
668	0.2173
669	0.2175
670	0.2178
671	0.2180
672	0.2183
673	0.2186
674	0.2189
675	0.2192
676	0.2197
677	0.2200
678	0.2201
679	0.2203
680	0.2207
681	0.2209
682	0.2212
683	0.2215
684	0.2219
685	0.2221
686	0.2224
687	0.2226
688	0.2229
689	0.2232
690	0.2235
691	0.2239
692	0.2242
693	0.2244
694	0.2248
695	0.2250
696	0.2253
697	0.2256
698	0.2258
699	0.2261
700	0.2264
701	0.2267
702	0.2270
703	0.2273
704	0.2276
705	0.2279
706	0.2282
707	0.2284
708	0.2287
709	0.2290
710	0.2294
711	0.2296
712	0.2299
713	0.2302
714	0.2305
715	0.2308
716	0.2311
717	0.2314
718	0.2318
719	0.2321
720	0.2324
721	0.2326
722	0.2329
723	0.2332
724	0.2335
725	0.2338
726	0.2342
727	0.2345
728	0.2348
729	0.2351
730	0.2354
731	0.2357
732	0.2360
733	0.2363
734	0.2367
735	0.2370
736	0.2374
737	0.2376
738	0.2379
739	0.2383
740	0.2387
741	0.2390
742	0.2393
743	0.2397
744	0.2400
745	0.2404
746	0.2407
747	0.2410
748	0.2413
749	0.2416
750	0.2420
751	0.2424
752	0.2427
753	0.2430
754	0.2433
755	0.2436
756	0.2440
757	0.2444
758	0.2447
759	0.2451
760	0.2453
761	0.2456
762	0.2459
763	0.2462
764	0.2464
765	0.2467
766	0.2470
767	0.2473
768	0.2476
769	0.2479
770	0.2483
771	0.2486
772	0.2489
773	0.2493
774	0.2494
775	0.2497
776	0.2501
777	0.2503
778	0.2506
779	0.2509
780	0.2512
781	0.2515
782	0.2517
783	0.2519
784	0.2522
785	0.2525
786	0.2527
787	0.2531
788	0.2533
789	0.2534
790	0.2536
791	0.2540
792	0.2543
793	0.2545
794	0.2547
795	0.2550
796	0.2553
797	0.2554
798	0.2556
799	0.2559
800	0.2561
801	0.2564
802	0.2566
803	0.2566
804	0.2569
805	0.2572
806	0.2575
807	0.2576
808	0.2578
809	0.2581
810	0.2582
811	0.2585
812	0.2587
813	0.2590
814	0.2592
815	0.2594
816	0.2596
817	0.2597
818	0.2599
819	0.2601
820	0.2601
821	0.2605
822	0.2608
823	0.2608
824	0.2610
825	0.2613
826	0.2615
827	0.2617
828	0.2619
829	0.2621
830	0.2622
831	0.2623
832	0.2624
833	0.2626
834	0.2630
835	0.2632
836	0.2632
837	0.2635
838	0.2637
839	0.2637
840	0.2638
841	0.2640
842	0.2642
843	0.2642
844	0.2645
845	0.2648
846	0.2650
847	0.2651
848	0.2652
849	0.2653
850	0.2656
851	0.2657
852	0.2659
853	0.2661
854	0.2663
855	0.2664
856	0.2664
857	0.2665
858	0.2667
859	0.2669
860	0.2670
861	0.2673
862	0.2675
863	0.2676
864	0.2678
865	0.2680
866	0.2681
867	0.2682
868	0.2683
869	0.2685
870	0.2687
871	0.2689
872	0.2690
873	0.2688
874	0.2691
875	0.2694
876	0.2697
877	0.2698
878	0.2699
879	0.2701
880	0.2701
881	0.2702
882	0.2704
883	0.2705
884	0.2708
885	0.2711
886	0.2712
887	0.2713
888	0.2714
889	0.2715
890	0.2716
891	0.2718
892	0.2719
893	0.2721
894	0.2721
895	0.2723
896	0.2727
897	0.2728
898	0.2730
899	0.2732
900	0.2734
901	0.2734
902	0.2735
903	0.2738
904	0.2740
905	0.2741
906	0.2742
907	0.2744
908	0.2746
909	0.2748
910	0.2749
911	0.2752
912	0.2753
913	0.2754
914	0.2756
915	0.2759
916	0.2762
917	0.2762
918	0.2763
919	0.2764
920	0.2765
921	0.2766
922	0.2767
923	0.2767
924	0.2771
925	0.2773
926	0.2771
927	0.2775
928	0.2776
929	0.2778
930	0.2783
931	0.2785
932	0.2786
933	0.2790
934	0.2790
935	0.2790
936	0.2792
937	0.2797
938	0.2797
939	0.2796
940	0.2800
941	0.2800
942	0.2798
943	0.2798
944	0.2803
945	0.2807
946	0.2811
947	0.2809
948	0.2809
949	0.2810
950	0.2809
951	0.2811
952	0.2814
953	0.2817
954	0.2817
955	0.2817
956	0.2822
957	0.2821
958	0.2822
959	0.2823
960	0.2826
961	0.2827
962	0.2827
963	0.2823
964	0.2827
965	0.2832
966	0.2836
967	0.2836
968	0.2835
969	0.2835
970	0.2837
971	0.2838
972	0.2838
973	0.2841
974	0.2845
975	0.2848
976	0.2848
977	0.2845
978	0.2844
979	0.2844
980	0.2848
981	0.2853
982	0.2857
983	0.2861
984	0.2863
985	0.2864
986	0.2867
987	0.2872
988	0.2874
989	0.2874
990	0.2872
991	0.2872
992	0.2875
993	0.2877
994	0.2879
995	0.2881
996	0.2883
997	0.2884
998	0.2886
999	0.2888
1000	0.2889
1001	0.2889
1002	0.2891
1003	0.2894
1004	0.2896
1005	0.2898
1006	0.2902
1007	0.2905
1008	0.2904
1009	0.2902
1010	0.2902
1011	0.2902
1012	0.2906
1013	0.2910
1014	0.2913
1015	0.2915
1016	0.2916
1017	0.2917
1018	0.2917
1019	0.2917
1020	0.2919
1021	0.2924
1022	0.2924
1023	0.2923
1024	0.2927
1025	0.2932
1026	0.2933
1027	0.2930
1028	0.2930
1029	0.2933
1030	0.2937
1031	0.2939
1032	0.2941
1033	0.2945
1034	0.2948
1035	0.2951
1036	0.2953
1037	0.2955
1038	0.2957
1039	0.2960
1040	0.2961
1041	0.2962
1042	0.2965
1043	0.2969
1044	0.2969
1045	0.2969
1046	0.2969
1047	0.2971
1048	0.2972
1049	0.2974
1050	0.2977
1051	0.2980
1052	0.2982
1053	0.2984
1054	0.2985
1055	0.2984
1056	0.2984
1057	0.2987
1058	0.2990
1059	0.2993
1060	0.2994
1061	0.2995
1062	0.2996
1063	0.2998
1064	0.3000
1065	0.3001
1066	0.3004
1067	0.3007
1068	0.3010
1069	0.3010
1070	0.3011
1071	0.3013
1072	0.3016
1073	0.3018
1074	0.3018
1075	0.3017
1076	0.3019
1077	0.3023
1078	0.3028
1079	0.3030
1080	0.3029
1081	0.3029
1082	0.3029
1083	0.3031
1084	0.3031
1085	0.3033
1086	0.3035
1087	0.3039
1088	0.3041
1089	0.3041
1090	0.3042
1091	0.3043
1092	0.3044
1093	0.3046
1094	0.3048
1095	0.3051
1096	0.3054
1097	0.3056
1098	0.3057
1099	0.3058
1100	0.3060
1101	0.3063
1102	0.3065
1103	0.3065
1104	0.3066
1105	0.3067
1106	0.3069
1107	0.3070
1108	0.3073
1109	0.3076
1110	0.3078
1111	0.3081
1112	0.3083
1113	0.3085
1114	0.3086
1115	0.3089
1116	0.3091
1117	0.3093
1118	0.3095
1119	0.3096
1120	0.3097
1121	0.3097
1122	0.3098
1123	0.3101
1124	0.3104
1125	0.3104
1126	0.3104
1127	0.3105
1128	0.3107
1129	0.3109
1130	0.3110
1131	0.3110
1132	0.3111
1133	0.3113
1134	0.3114
1135	0.3116
1136	0.3116
1137	0.3115
1138	0.3115
1139	0.3115
1140	0.3114
1141	0.3114
1142	0.3114
1143	0.3115
1144	0.3115
1145	0.3114
1146	0.3116
1147	0.3118
1148	0.3119
1149	0.3119
1150	0.3119
1151	0.3119
1152	0.3120
1153	0.3121
1154	0.3123
1155	0.3124
1156	0.3125
1157	0.3125
1158	0.3124
1159	0.3124
1160	0.3125
1161	0.3127
1162	0.3129
1163	0.3131
1164	0.3131
1165	0.3132
1166	0.3134
1167	0.3136
1168	0.3136
1169	0.3136
1170	0.3136
1171	0.3138
1172	0.3139
1173	0.3141
1174	0.3142
1175	0.3143
1176	0.3143
1177	0.3143
1178	0.3144
1179	0.3145
1180	0.3148
1181	0.3151
1182	0.3154
1183	0.3156
1184	0.3158
1185	0.3160
1186	0.3162
1187	0.3163
1188	0.3165
1189	0.3166
1190	0.3168
1191	0.3169
1192	0.3170
1193	0.3170
1194	0.3169
1195	0.3170
1196	0.3171
1197	0.3173
1198	0.3175
1199	0.3178
1200	0.3180
1201	0.3183
1202	0.3186
1203	0.3188
1204	0.3188
1205	0.3189
1206	0.3189
1207	0.3190
1208	0.3191
1209	0.3193
1210	0.3195
1211	0.3197
1212	0.3198
1213	0.3199
1214	0.3202
1215	0.3205
1216	0.3207
1217	0.3209
1218	0.3211
1219	0.3213
1220	0.3215
1221	0.3216
1222	0.3217
1223	0.3218
1224	0.3220
1225	0.3223
1226	0.3225
1227	0.3226
1228	0.3228
1229	0.3232
1230	0.3235
1231	0.3235
1232	0.3236
1233	0.3237
1234	0.3239
1235	0.3240
1236	0.3241
1237	0.3243
1238	0.3246
1239	0.3248
1240	0.3250
1241	0.3252
1242	0.3254
1243	0.3256
1244	0.3257
1245	0.3259
1246	0.3260
1247	0.3261
1248	0.3262
1249	0.3263
1250	0.3266
1251	0.3268
1252	0.3271
1253	0.3273
1254	0.3274
1255	0.3276
1256	0.3278
1257	0.3279
1258	0.3280
1259	0.3281
1260	0.3283
1261	0.3285
1262	0.3286
1263	0.3288
1264	0.3290
1265	0.3291
1266	0.3293
1267	0.3295
1268	0.3296
1269	0.3298
1270	0.3299
1271	0.3299
1272	0.3300
1273	0.3301
1274	0.3302
1275	0.3304
1276	0.3306
1277	0.3307
1278	0.3308
1279	0.3309
1280	0.3310
1281	0.3312
1282	0.3314
1283	0.3315
1284	0.3315
1285	0.3316
1286	0.3316
1287	0.3317
1288	0.3318
1289	0.3319
1290	0.3320
1291	0.3320
1292	0.3320
1293	0.3320
1294	0.3321
1295	0.3321
1296	0.3322
1297	0.3323
1298	0.3323
1299	0.3324
1300	0.3325
1301	0.3325
1302	0.3326
1303	0.3326
1304	0.3326
1305	0.3325
1306	0.3325
1307	0.3325
1308	0.3326
1309	0.3327
1310	0.3327
1311	0.3326
1312	0.3326
1313	0.3325
1314	0.3325
1315	0.3325
1316	0.3324
1317	0.3322
1318	0.3321
1319	0.3321
1320	0.3320
1321	0.3317
1322	0.3316
1323	0.3316
1324	0.3317
1325	0.3317
1326	0.3317
1327	0.3316
1328	0.3315
1329	0.3314
1330	0.3312
1331	0.3311
1332	0.3310
1333	0.3308
1334	0.3307
1335	0.3305
1336	0.3302
1337	0.3301
1338	0.3301
1339	0.3299
1340	0.3298
1341	0.3297
1342	0.3296
1343	0.3294
1344	0.3291
1345	0.3290
1346	0.3290
1347	0.3290
1348	0.3287
1349	0.3285
1350	0.3283
1351	0.3282
1352	0.3281
1353	0.3280
1354	0.3279
1355	0.3277
1356	0.3275
1357	0.3272
1358	0.3270
1359	0.3268
1360	0.3267
1361	0.3266
1362	0.3263
1363	0.3261
1364	0.3259
1365	0.3257
1366	0.3254
1367	0.3251
1368	0.3248
1369	0.3245
1370	0.3240
1371	0.3236
1372	0.3231
