Wvl	R
350	0.1383
351	0.1385
352	0.1281
353	0.1305
354	0.1322
355	0.1243
356	0.1228
357	0.1289
358	0.1335
359	0.1272
360	0.1196
361	0.1198
362	0.1256
363	0.1255
364	0.1240
365	0.1256
366	0.1303
367	0.1280
368	0.1280
369	0.1294
370	0.1287
371	0.1303
372	0.1310
373	0.1305
374	0.1309
375	0.1334
376	0.1359
377	0.1373
378	0.1383
379	0.1397
380	0.1406
381	0.1402
382	0.1407
383	0.1424
384	0.1449
385	0.1478
386	0.1499
387	0.1514
388	0.1528
389	0.1548
390	0.1555
391	0.1553
392	0.1556
393	0.1583
394	0.1605
395	0.1617
396	0.1630
397	0.1648
398	0.1659
399	0.1659
400	0.1674
401	0.1690
402	0.1704
403	0.1719
404	0.1733
405	0.1738
406	0.1738
407	0.1749
408	0.1765
409	0.1780
410	0.1789
411	0.1799
412	0.1806
413	0.1812
414	0.1823
415	0.1841
416	0.1853
417	0.1856
418	0.1870
419	0.1883
420	0.1894
421	0.1902
422	0.1916
423	0.1922
424	0.1925
425	0.1939
426	0.1954
427	0.1967
428	0.1977
429	0.1987
430	0.1994
431	0.2001
432	0.2013
433	0.2031
434	0.2046
435	0.2057
436	0.2068
437	0.2076
438	0.2086
439	0.2100
440	0.2111
441	0.2122
442	0.2132
443	0.2142
444	0.2153
445	0.2166
446	0.2181
447	0.2192
448	0.2204
449	0.2216
450	0.2229
451	0.2245
452	0.2260
453	0.2273
454	0.2283
455	0.2296
456	0.2310
457	0.2322
458	0.2334
459	0.2347
460	0.2359
461	0.2370
462	0.2380
463	0.2390
464	0.2401
465	0.2411
466	0.2424
467	0.2434
468	0.2440
469	0.2450
470	0.2462
471	0.2473
472	0.2479
473	0.2488
474	0.2497
475	0.2505
476	0.2514
477	0.2525
478	0.2535
479	0.2545
480	0.2554
481	0.2564
482	0.2573
483	0.2580
484	0.2589
485	0.2600
486	0.2611
487	0.2622
488	0.2632
489	0.2640
490	0.2649
491	0.2659
492	0.2669
493	0.2678
494	0.2690
495	0.2701
496	0.2712
497	0.2722
498	0.2732
499	0.2742
500	0.2751
501	0.2764
502	0.2776
503	0.2787
504	0.2797
505	0.2808
506	0.2818
507	0.2828
508	0.2840
509	0.2851
510	0.2862
511	0.2873
512	0.2883
513	0.2894
514	0.2906
515	0.2916
516	0.2926
517	0.2938
518	0.2950
519	0.2961
520	0.2970
521	0.2980
522	0.2993
523	0.3005
524	0.3016
525	0.3026
526	0.3038
527	0.3049
528	0.3061
529	0.3072
530	0.3082
531	0.3093
532	0.3104
533	0.3115
534	0.3126
535	0.3138
536	0.3149
537	0.3160
538	0.3171
539	0.3183
540	0.3195
541	0.3207
542	0.3219
543	0.3231
544	0.3243
545	0.3255
546	0.3268
547	0.3281
548	0.3294
549	0.3307
550	0.3319
551	0.3332
552	0.3345
553	0.3358
554	0.3372
555	0.3385
556	0.3398
557	0.3411
558	0.3424
559	0.3438
560	0.3452
561	0.3465
562	0.3479
563	0.3492
564	0.3505
565	0.3518
566	0.3531
567	0.3544
568	0.3557
569	0.3570
570	0.3582
571	0.3595
572	0.3608
573	0.3621
574	0.3634
575	0.3647
576	0.3659
577	0.3671
578	0.3682
579	0.3694
580	0.3706
581	0.3717
582	0.3727
583	0.3737
584	0.3747
585	0.3757
586	0.3767
587	0.3776
588	0.3785
589	0.3795
590	0.3804
591	0.3812
592	0.3821
593	0.3830
594	0.3839
595	0.3848
596	0.3857
597	0.3866
598	0.3875
599	0.3882
600	0.3890
601	0.3898
602	0.3905
603	0.3912
604	0.3918
605	0.3925
606	0.3933
607	0.3941
608	0.3949
609	0.3956
610	0.3964
611	0.3972
612	0.3980
613	0.3986
614	0.3993
615	0.4000
616	0.4007
617	0.4014
618	0.4021
619	0.4028
620	0.4035
621	0.4043
622	0.4050
623	0.4057
624	0.4064
625	0.4071
626	0.4078
627	0.4086
628	0.4092
629	0.4099
630	0.4106
631	0.4112
632	0.4119
633	0.4126
634	0.4133
635	0.4140
636	0.4147
637	0.4154
638	0.4161
639	0.4167
640	0.4174
641	0.4181
642	0.4188
643	0.4195
644	0.4201
645	0.4209
646	0.4215
647	0.4222
648	0.4229
649	0.4236
650	0.4242
651	0.4249
652	0.4256
653	0.4263
654	0.4270
655	0.4277
656	0.4284
657	0.4291
658	0.4297
659	0.4304
660	0.4310
661	0.4316
662	0.4323
663	0.4330
664	0.4336
665	0.4342
666	0.4348
667	0.4354
668	0.4361
669	0.4367
670	0.4374
671	0.4381
672	0.4388
673	0.4395
674	0.4402
675	0.4409
676	0.4415
677	0.4421
678	0.4429
679	0.4436
680	0.4443
681	0.4449
682	0.4456
683	0.4463
684	0.4470
685	0.4477
686	0.4485
687	0.4492
688	0.4499
689	0.4507
690	0.4515
691	0.4522
692	0.4529
693	0.4537
694	0.4544
695	0.4552
696	0.4559
697	0.4566
698	0.4574
699	0.4581
700	0.4587
701	0.4594
702	0.4601
703	0.4608
704	0.4614
705	0.4621
706	0.4628
707	0.4635
708	0.4641
709	0.4647
710	0.4653
711	0.4659
712	0.4665
713	0.4672
714	0.4679
715	0.4685
716	0.4691
717	0.4698
718	0.4704
719	0.4711
720	0.4718
721	0.4725
722	0.4731
723	0.4738
724	0.4744
725	0.4751
726	0.4757
727	0.4763
728	0.4769
729	0.4776
730	0.4782
731	0.4789
732	0.4796
733	0.4801
734	0.4807
735	0.4813
736	0.4820
737	0.4826
738	0.4832
739	0.4838
740	0.4845
741	0.4851
742	0.4857
743	0.4864
744	0.4870
745	0.4877
746	0.4883
747	0.4889
748	0.4895
749	0.4902
750	0.4908
751	0.4915
752	0.4920
753	0.4926
754	0.4932
755	0.4939
756	0.4945
757	0.4950
758	0.4955
759	0.4961
760	0.4967
761	0.4973
762	0.4979
763	0.4984
764	0.4990
765	0.4996
766	0.5001
767	0.5007
768	0.5013
769	0.5018
770	0.5024
771	0.5030
772	0.5035
773	0.5041
774	0.5047
775	0.5052
776	0.5058
777	0.5064
778	0.5069
779	0.5075
780	0.5081
781	0.5087
782	0.5092
783	0.5097
784	0.5101
785	0.5106
786	0.5111
787	0.5116
788	0.5120
789	0.5125
790	0.5129
791	0.5133
792	0.5138
793	0.5143
794	0.5147
795	0.5150
796	0.5154
797	0.5159
798	0.5164
799	0.5168
800	0.5172
801	0.5177
802	0.5181
803	0.5185
804	0.5189
805	0.5194
806	0.5198
807	0.5202
808	0.5206
809	0.5211
810	0.5215
811	0.5218
812	0.5221
813	0.5226
814	0.5230
815	0.5234
816	0.5237
817	0.5241
818	0.5245
819	0.5248
820	0.5251
821	0.5254
822	0.5258
823	0.5261
824	0.5264
825	0.5267
826	0.5269
827	0.5271
828	0.5273
829	0.5276
830	0.5279
831	0.5282
832	0.5284
833	0.5286
834	0.5287
835	0.5289
836	0.5292
837	0.5295
838	0.5297
839	0.5299
840	0.5300
841	0.5303
842	0.5307
843	0.5311
844	0.5315
845	0.5318
846	0.5320
847	0.5323
848	0.5326
849	0.5331
850	0.5335
851	0.5338
852	0.5340
853	0.5340
854	0.5340
855	0.5341
856	0.5343
857	0.5345
858	0.5347
859	0.5349
860	0.5350
861	0.5350
862	0.5352
863	0.5354
864	0.5357
865	0.5359
866	0.5361
867	0.5363
868	0.5365
869	0.5367
870	0.5369
871	0.5372
872	0.5374
873	0.5376
874	0.5379
875	0.5382
876	0.5384
877	0.5386
878	0.5389
879	0.5391
880	0.5393
881	0.5395
882	0.5398
883	0.5400
884	0.5403
885	0.5405
886	0.5408
887	0.5411
888	0.5413
889	0.5415
890	0.5417
891	0.5420
892	0.5423
893	0.5426
894	0.5429
895	0.5431
896	0.5433
897	0.5437
898	0.5441
899	0.5442
900	0.5444
901	0.5448
902	0.5451
903	0.5453
904	0.5455
905	0.5459
906	0.5463
907	0.5466
908	0.5467
909	0.5470
910	0.5473
911	0.5477
912	0.5479
913	0.5482
914	0.5485
915	0.5488
916	0.5491
917	0.5494
918	0.5497
919	0.5500
920	0.5504
921	0.5506
922	0.5508
923	0.5511
924	0.5515
925	0.5518
926	0.5521
927	0.5523
928	0.5526
929	0.5530
930	0.5534
931	0.5535
932	0.5536
933	0.5539
934	0.5542
935	0.5545
936	0.5548
937	0.5551
938	0.5553
939	0.5554
940	0.5557
941	0.5560
942	0.5562
943	0.5563
944	0.5565
945	0.5567
946	0.5569
947	0.5569
948	0.5570
949	0.5571
950	0.5573
951	0.5575
952	0.5576
953	0.5577
954	0.5577
955	0.5575
956	0.5578
957	0.5579
958	0.5580
959	0.5582
960	0.5581
961	0.5581
962	0.5583
963	0.5585
964	0.5586
965	0.5589
966	0.5592
967	0.5594
968	0.5598
969	0.5600
970	0.5601
971	0.5605
972	0.5609
973	0.5612
974	0.5615
975	0.5618
976	0.5621
977	0.5627
978	0.5631
979	0.5634
980	0.5635
981	0.5639
982	0.5645
983	0.5649
984	0.5649
985	0.5653
986	0.5659
987	0.5664
988	0.5666
989	0.5670
990	0.5672
991	0.5674
992	0.5680
993	0.5686
994	0.5687
995	0.5687
996	0.5691
997	0.5696
998	0.5702
999	0.5707
1000	0.5708
1001	0.5704
1002	0.5708
1003	0.5711
1004	0.5713
1005	0.5717
1006	0.5720
1007	0.5723
1008	0.5727
1009	0.5729
1010	0.5733
1011	0.5736
1012	0.5739
1013	0.5742
1014	0.5745
1015	0.5748
1016	0.5750
1017	0.5754
1018	0.5757
1019	0.5759
1020	0.5762
1021	0.5766
1022	0.5769
1023	0.5772
1024	0.5775
1025	0.5778
1026	0.5781
1027	0.5784
1028	0.5786
1029	0.5789
1030	0.5790
1031	0.5792
1032	0.5795
1033	0.5798
1034	0.5801
1035	0.5804
1036	0.5807
1037	0.5810
1038	0.5813
1039	0.5814
1040	0.5817
1041	0.5820
1042	0.5822
1043	0.5825
1044	0.5828
1045	0.5830
1046	0.5833
1047	0.5835
1048	0.5838
1049	0.5841
1050	0.5843
1051	0.5846
1052	0.5849
1053	0.5852
1054	0.5855
1055	0.5857
1056	0.5859
1057	0.5862
1058	0.5864
1059	0.5866
1060	0.5868
1061	0.5871
1062	0.5873
1063	0.5875
1064	0.5878
1065	0.5880
1066	0.5883
1067	0.5884
1068	0.5886
1069	0.5889
1070	0.5891
1071	0.5893
1072	0.5896
1073	0.5898
1074	0.5900
1075	0.5902
1076	0.5904
1077	0.5907
1078	0.5909
1079	0.5911
1080	0.5913
1081	0.5916
1082	0.5917
1083	0.5920
1084	0.5923
1085	0.5925
1086	0.5927
1087	0.5929
1088	0.5932
1089	0.5934
1090	0.5936
1091	0.5938
1092	0.5939
1093	0.5941
1094	0.5943
1095	0.5946
1096	0.5948
1097	0.5951
1098	0.5952
1099	0.5954
1100	0.5955
1101	0.5957
1102	0.5958
1103	0.5960
1104	0.5962
1105	0.5964
1106	0.5965
1107	0.5967
1108	0.5968
1109	0.5970
1110	0.5972
1111	0.5974
1112	0.5976
1113	0.5978
1114	0.5979
1115	0.5981
1116	0.5983
1117	0.5984
1118	0.5985
1119	0.5986
1120	0.5987
1121	0.5988
1122	0.5990
1123	0.5991
1124	0.5991
1125	0.5992
1126	0.5993
1127	0.5993
1128	0.5993
1129	0.5993
1130	0.5992
