Wvl	R
350	0.0740
351	0.0792
352	0.0698
353	0.0655
354	0.0643
355	0.0622
356	0.0588
357	0.0648
358	0.0708
359	0.0648
360	0.0573
361	0.0592
362	0.0668
363	0.0650
364	0.0602
365	0.0604
366	0.0663
367	0.0609
368	0.0606
369	0.0633
370	0.0618
371	0.0613
372	0.0611
373	0.0605
374	0.0598
375	0.0621
376	0.0634
377	0.0615
378	0.0612
379	0.0619
380	0.0622
381	0.0610
382	0.0600
383	0.0604
384	0.0621
385	0.0636
386	0.0642
387	0.0644
388	0.0651
389	0.0660
390	0.0657
391	0.0647
392	0.0640
393	0.0653
394	0.0663
395	0.0665
396	0.0671
397	0.0680
398	0.0679
399	0.0666
400	0.0674
401	0.0684
402	0.0691
403	0.0697
404	0.0701
405	0.0697
406	0.0691
407	0.0699
408	0.0709
409	0.0714
410	0.0714
411	0.0721
412	0.0722
413	0.0719
414	0.0723
415	0.0734
416	0.0740
417	0.0740
418	0.0745
419	0.0752
420	0.0757
421	0.0761
422	0.0770
423	0.0769
424	0.0764
425	0.0772
426	0.0783
427	0.0791
428	0.0793
429	0.0798
430	0.0800
431	0.0803
432	0.0809
433	0.0823
434	0.0835
435	0.0842
436	0.0847
437	0.0850
438	0.0857
439	0.0866
440	0.0872
441	0.0878
442	0.0885
443	0.0891
444	0.0896
445	0.0905
446	0.0915
447	0.0921
448	0.0927
449	0.0931
450	0.0935
451	0.0944
452	0.0953
453	0.0958
454	0.0960
455	0.0965
456	0.0971
457	0.0976
458	0.0981
459	0.0988
460	0.0994
461	0.0996
462	0.1001
463	0.1005
464	0.1009
465	0.1015
466	0.1022
467	0.1026
468	0.1027
469	0.1031
470	0.1039
471	0.1046
472	0.1046
473	0.1050
474	0.1054
475	0.1058
476	0.1062
477	0.1067
478	0.1073
479	0.1079
480	0.1083
481	0.1088
482	0.1093
483	0.1097
484	0.1101
485	0.1107
486	0.1115
487	0.1121
488	0.1126
489	0.1130
490	0.1136
491	0.1143
492	0.1149
493	0.1155
494	0.1163
495	0.1171
496	0.1177
497	0.1184
498	0.1191
499	0.1197
500	0.1202
501	0.1211
502	0.1220
503	0.1227
504	0.1234
505	0.1241
506	0.1248
507	0.1255
508	0.1263
509	0.1270
510	0.1278
511	0.1286
512	0.1293
513	0.1300
514	0.1308
515	0.1316
516	0.1323
517	0.1331
518	0.1340
519	0.1348
520	0.1354
521	0.1361
522	0.1371
523	0.1380
524	0.1389
525	0.1397
526	0.1406
527	0.1415
528	0.1425
529	0.1435
530	0.1444
531	0.1453
532	0.1463
533	0.1473
534	0.1484
535	0.1496
536	0.1508
537	0.1518
538	0.1530
539	0.1542
540	0.1554
541	0.1567
542	0.1581
543	0.1595
544	0.1608
545	0.1621
546	0.1636
547	0.1651
548	0.1667
549	0.1683
550	0.1698
551	0.1714
552	0.1731
553	0.1748
554	0.1766
555	0.1784
556	0.1802
557	0.1820
558	0.1838
559	0.1857
560	0.1876
561	0.1896
562	0.1915
563	0.1935
564	0.1954
565	0.1974
566	0.1994
567	0.2015
568	0.2035
569	0.2055
570	0.2074
571	0.2094
572	0.2113
573	0.2133
574	0.2152
575	0.2171
576	0.2190
577	0.2207
578	0.2225
579	0.2242
580	0.2259
581	0.2276
582	0.2292
583	0.2307
584	0.2322
585	0.2336
586	0.2351
587	0.2365
588	0.2378
589	0.2392
590	0.2405
591	0.2417
592	0.2428
593	0.2440
594	0.2451
595	0.2462
596	0.2472
597	0.2483
598	0.2493
599	0.2502
600	0.2510
601	0.2519
602	0.2528
603	0.2535
604	0.2543
605	0.2551
606	0.2559
607	0.2566
608	0.2574
609	0.2581
610	0.2588
611	0.2595
612	0.2601
613	0.2606
614	0.2612
615	0.2618
616	0.2624
617	0.2629
618	0.2635
619	0.2641
620	0.2647
621	0.2652
622	0.2657
623	0.2662
624	0.2668
625	0.2673
626	0.2677
627	0.2682
628	0.2686
629	0.2690
630	0.2695
631	0.2699
632	0.2703
633	0.2707
634	0.2712
635	0.2716
636	0.2720
637	0.2724
638	0.2728
639	0.2732
640	0.2736
641	0.2741
642	0.2745
643	0.2748
644	0.2752
645	0.2757
646	0.2760
647	0.2763
648	0.2768
649	0.2772
650	0.2776
651	0.2779
652	0.2783
653	0.2787
654	0.2791
655	0.2795
656	0.2799
657	0.2804
658	0.2808
659	0.2812
660	0.2815
661	0.2818
662	0.2822
663	0.2827
664	0.2830
665	0.2834
666	0.2837
667	0.2841
668	0.2845
669	0.2849
670	0.2853
671	0.2858
672	0.2861
673	0.2865
674	0.2869
675	0.2873
676	0.2877
677	0.2880
678	0.2885
679	0.2889
680	0.2892
681	0.2896
682	0.2899
683	0.2903
684	0.2907
685	0.2911
686	0.2915
687	0.2919
688	0.2923
689	0.2926
690	0.2931
691	0.2935
692	0.2938
693	0.2942
694	0.2946
695	0.2951
696	0.2955
697	0.2959
698	0.2962
699	0.2966
700	0.2970
701	0.2975
702	0.2979
703	0.2982
704	0.2986
705	0.2990
706	0.2994
707	0.2998
708	0.3002
709	0.3005
710	0.3009
711	0.3012
712	0.3016
713	0.3020
714	0.3025
715	0.3028
716	0.3032
717	0.3036
718	0.3040
719	0.3044
720	0.3048
721	0.3052
722	0.3056
723	0.3060
724	0.3064
725	0.3068
726	0.3071
727	0.3075
728	0.3079
729	0.3083
730	0.3086
731	0.3090
732	0.3094
733	0.3098
734	0.3101
735	0.3104
736	0.3108
737	0.3112
738	0.3116
739	0.3119
740	0.3122
741	0.3126
742	0.3130
743	0.3133
744	0.3136
745	0.3140
746	0.3144
747	0.3147
748	0.3150
749	0.3153
750	0.3157
751	0.3160
752	0.3163
753	0.3166
754	0.3169
755	0.3172
756	0.3175
757	0.3177
758	0.3180
759	0.3182
760	0.3185
761	0.3187
762	0.3190
763	0.3193
764	0.3195
765	0.3198
766	0.3200
767	0.3202
768	0.3205
769	0.3207
770	0.3209
771	0.3212
772	0.3214
773	0.3217
774	0.3218
775	0.3221
776	0.3223
777	0.3225
778	0.3227
779	0.3229
780	0.3231
781	0.3233
782	0.3235
783	0.3236
784	0.3238
785	0.3239
786	0.3241
787	0.3242
788	0.3242
789	0.3244
790	0.3245
791	0.3246
792	0.3247
793	0.3248
794	0.3249
795	0.3249
796	0.3250
797	0.3251
798	0.3253
799	0.3253
800	0.3253
801	0.3255
802	0.3256
803	0.3257
804	0.3257
805	0.3258
806	0.3259
807	0.3259
808	0.3260
809	0.3261
810	0.3262
811	0.3262
812	0.3262
813	0.3263
814	0.3264
815	0.3264
816	0.3264
817	0.3265
818	0.3265
819	0.3266
820	0.3266
821	0.3266
822	0.3266
823	0.3266
824	0.3266
825	0.3266
826	0.3266
827	0.3265
828	0.3265
829	0.3265
830	0.3266
831	0.3266
832	0.3265
833	0.3265
834	0.3264
835	0.3264
836	0.3264
837	0.3264
838	0.3263
839	0.3263
840	0.3262
841	0.3262
842	0.3263
843	0.3264
844	0.3265
845	0.3266
846	0.3266
847	0.3265
848	0.3266
849	0.3268
850	0.3270
851	0.3270
852	0.3269
853	0.3268
854	0.3267
855	0.3267
856	0.3266
857	0.3265
858	0.3266
859	0.3266
860	0.3266
861	0.3265
862	0.3265
863	0.3265
864	0.3266
865	0.3266
866	0.3267
867	0.3267
868	0.3267
869	0.3267
870	0.3268
871	0.3268
872	0.3269
873	0.3270
874	0.3271
875	0.3272
876	0.3272
877	0.3273
878	0.3274
879	0.3274
880	0.3275
881	0.3275
882	0.3276
883	0.3277
884	0.3279
885	0.3280
886	0.3281
887	0.3282
888	0.3283
889	0.3284
890	0.3284
891	0.3285
892	0.3287
893	0.3289
894	0.3291
895	0.3292
896	0.3293
897	0.3295
898	0.3296
899	0.3297
900	0.3298
901	0.3300
902	0.3302
903	0.3302
904	0.3304
905	0.3307
906	0.3310
907	0.3312
908	0.3312
909	0.3313
910	0.3315
911	0.3318
912	0.3320
913	0.3321
914	0.3324
915	0.3326
916	0.3328
917	0.3329
918	0.3331
919	0.3334
920	0.3336
921	0.3338
922	0.3340
923	0.3342
924	0.3345
925	0.3348
926	0.3349
927	0.3350
928	0.3353
929	0.3357
930	0.3361
931	0.3362
932	0.3363
933	0.3365
934	0.3368
935	0.3371
936	0.3374
937	0.3377
938	0.3380
939	0.3379
940	0.3383
941	0.3386
942	0.3388
943	0.3389
944	0.3392
945	0.3396
946	0.3399
947	0.3399
948	0.3401
949	0.3403
950	0.3405
951	0.3409
952	0.3412
953	0.3414
954	0.3415
955	0.3415
956	0.3421
957	0.3423
958	0.3424
959	0.3427
960	0.3429
961	0.3430
962	0.3432
963	0.3435
964	0.3437
965	0.3440
966	0.3442
967	0.3445
968	0.3449
969	0.3450
970	0.3451
971	0.3453
972	0.3458
973	0.3460
974	0.3460
975	0.3461
976	0.3465
977	0.3471
978	0.3475
979	0.3476
980	0.3477
981	0.3479
982	0.3483
983	0.3487
984	0.3485
985	0.3486
986	0.3491
987	0.3496
988	0.3496
989	0.3499
990	0.3499
991	0.3500
992	0.3505
993	0.3511
994	0.3509
995	0.3506
996	0.3508
997	0.3511
998	0.3515
999	0.3517
1000	0.3518
1001	0.3516
1002	0.3518
1003	0.3520
1004	0.3522
1005	0.3524
1006	0.3525
1007	0.3527
1008	0.3528
1009	0.3529
1010	0.3531
1011	0.3533
1012	0.3534
1013	0.3535
1014	0.3536
1015	0.3537
1016	0.3538
1017	0.3539
1018	0.3541
1019	0.3543
1020	0.3545
1021	0.3547
1022	0.3548
1023	0.3549
1024	0.3550
1025	0.3551
1026	0.3552
1027	0.3554
1028	0.3555
1029	0.3555
1030	0.3557
1031	0.3559
1032	0.3560
1033	0.3562
1034	0.3562
1035	0.3563
1036	0.3564
1037	0.3565
1038	0.3567
1039	0.3569
1040	0.3571
1041	0.3573
1042	0.3574
1043	0.3575
1044	0.3575
1045	0.3575
1046	0.3576
1047	0.3578
1048	0.3580
1049	0.3581
1050	0.3582
1051	0.3584
1052	0.3585
1053	0.3587
1054	0.3588
1055	0.3589
1056	0.3590
1057	0.3591
