Wvl	R
350	0.1349
351	0.1263
352	0.1271
353	0.1266
354	0.1276
355	0.1318
356	0.1337
357	0.1297
358	0.1242
359	0.1227
360	0.1210
361	0.1219
362	0.1239
363	0.1209
364	0.1198
365	0.1205
366	0.1222
367	0.1254
368	0.1273
369	0.1275
370	0.1267
371	0.1258
372	0.1272
373	0.1298
374	0.1297
375	0.1299
376	0.1312
377	0.1337
378	0.1358
379	0.1365
380	0.1369
381	0.1383
382	0.1389
383	0.1401
384	0.1424
385	0.1450
386	0.1472
387	0.1482
388	0.1482
389	0.1493
390	0.1509
391	0.1531
392	0.1555
393	0.1573
394	0.1585
395	0.1591
396	0.1595
397	0.1608
398	0.1618
399	0.1620
400	0.1637
401	0.1649
402	0.1658
403	0.1673
404	0.1684
405	0.1698
406	0.1716
407	0.1726
408	0.1738
409	0.1746
410	0.1749
411	0.1754
412	0.1766
413	0.1783
414	0.1798
415	0.1807
416	0.1816
417	0.1825
418	0.1830
419	0.1841
420	0.1854
421	0.1865
422	0.1871
423	0.1877
424	0.1885
425	0.1897
426	0.1907
427	0.1920
428	0.1933
429	0.1943
430	0.1954
431	0.1966
432	0.1976
433	0.1984
434	0.1993
435	0.2004
436	0.2017
437	0.2026
438	0.2036
439	0.2049
440	0.2060
441	0.2072
442	0.2083
443	0.2094
444	0.2104
445	0.2114
446	0.2122
447	0.2134
448	0.2147
449	0.2160
450	0.2172
451	0.2185
452	0.2197
453	0.2211
454	0.2228
455	0.2243
456	0.2254
457	0.2263
458	0.2274
459	0.2286
460	0.2297
461	0.2306
462	0.2316
463	0.2326
464	0.2334
465	0.2344
466	0.2354
467	0.2364
468	0.2373
469	0.2383
470	0.2393
471	0.2403
472	0.2412
473	0.2419
474	0.2425
475	0.2434
476	0.2444
477	0.2453
478	0.2462
479	0.2472
480	0.2481
481	0.2489
482	0.2497
483	0.2507
484	0.2517
485	0.2525
486	0.2532
487	0.2541
488	0.2551
489	0.2561
490	0.2570
491	0.2582
492	0.2593
493	0.2602
494	0.2610
495	0.2619
496	0.2629
497	0.2639
498	0.2648
499	0.2658
500	0.2668
501	0.2679
502	0.2689
503	0.2699
504	0.2711
505	0.2721
506	0.2731
507	0.2741
508	0.2750
509	0.2760
510	0.2771
511	0.2782
512	0.2792
513	0.2803
514	0.2813
515	0.2823
516	0.2833
517	0.2843
518	0.2853
519	0.2864
520	0.2875
521	0.2886
522	0.2896
523	0.2907
524	0.2917
525	0.2928
526	0.2938
527	0.2949
528	0.2960
529	0.2970
530	0.2980
531	0.2991
532	0.3002
533	0.3012
534	0.3023
535	0.3034
536	0.3045
537	0.3056
538	0.3067
539	0.3077
540	0.3088
541	0.3099
542	0.3111
543	0.3122
544	0.3134
545	0.3146
546	0.3158
547	0.3170
548	0.3182
549	0.3194
550	0.3207
551	0.3219
552	0.3231
553	0.3244
554	0.3257
555	0.3270
556	0.3282
557	0.3295
558	0.3307
559	0.3321
560	0.3334
561	0.3346
562	0.3359
563	0.3372
564	0.3384
565	0.3397
566	0.3409
567	0.3421
568	0.3434
569	0.3447
570	0.3459
571	0.3472
572	0.3484
573	0.3496
574	0.3508
575	0.3520
576	0.3532
577	0.3544
578	0.3555
579	0.3566
580	0.3577
581	0.3587
582	0.3597
583	0.3607
584	0.3616
585	0.3626
586	0.3635
587	0.3644
588	0.3653
589	0.3662
590	0.3671
591	0.3680
592	0.3689
593	0.3698
594	0.3706
595	0.3714
596	0.3723
597	0.3731
598	0.3739
599	0.3746
600	0.3753
601	0.3759
602	0.3766
603	0.3773
604	0.3780
605	0.3787
606	0.3795
607	0.3802
608	0.3810
609	0.3817
610	0.3824
611	0.3831
612	0.3837
613	0.3843
614	0.3849
615	0.3856
616	0.3863
617	0.3869
618	0.3876
619	0.3883
620	0.3891
621	0.3898
622	0.3904
623	0.3912
624	0.3919
625	0.3926
626	0.3932
627	0.3939
628	0.3945
629	0.3951
630	0.3958
631	0.3965
632	0.3971
633	0.3978
634	0.3984
635	0.3991
636	0.3997
637	0.4003
638	0.4010
639	0.4017
640	0.4023
641	0.4030
642	0.4037
643	0.4043
644	0.4050
645	0.4056
646	0.4063
647	0.4069
648	0.4075
649	0.4082
650	0.4088
651	0.4095
652	0.4101
653	0.4108
654	0.4114
655	0.4121
656	0.4128
657	0.4134
658	0.4140
659	0.4146
660	0.4153
661	0.4159
662	0.4165
663	0.4171
664	0.4176
665	0.4183
666	0.4189
667	0.4195
668	0.4201
669	0.4207
670	0.4214
671	0.4220
672	0.4227
673	0.4233
674	0.4240
675	0.4246
676	0.4252
677	0.4259
678	0.4266
679	0.4272
680	0.4279
681	0.4285
682	0.4291
683	0.4298
684	0.4305
685	0.4313
686	0.4320
687	0.4327
688	0.4334
689	0.4341
690	0.4349
691	0.4356
692	0.4364
693	0.4371
694	0.4378
695	0.4386
696	0.4393
697	0.4400
698	0.4406
699	0.4413
700	0.4419
701	0.4426
702	0.4433
703	0.4439
704	0.4446
705	0.4452
706	0.4459
707	0.4465
708	0.4471
709	0.4477
710	0.4483
711	0.4488
712	0.4495
713	0.4501
714	0.4507
715	0.4514
716	0.4520
717	0.4526
718	0.4533
719	0.4539
720	0.4546
721	0.4552
722	0.4558
723	0.4565
724	0.4571
725	0.4577
726	0.4583
727	0.4589
728	0.4595
729	0.4601
730	0.4607
731	0.4613
732	0.4619
733	0.4625
734	0.4631
735	0.4637
736	0.4643
737	0.4649
738	0.4655
739	0.4661
740	0.4667
741	0.4673
742	0.4679
743	0.4685
744	0.4691
745	0.4698
746	0.4704
747	0.4710
748	0.4716
749	0.4722
750	0.4728
751	0.4734
752	0.4739
753	0.4745
754	0.4751
755	0.4757
756	0.4763
757	0.4768
758	0.4773
759	0.4778
760	0.4784
761	0.4790
762	0.4796
763	0.4802
764	0.4807
765	0.4812
766	0.4818
767	0.4823
768	0.4829
769	0.4835
770	0.4841
771	0.4846
772	0.4851
773	0.4856
774	0.4862
775	0.4868
776	0.4873
777	0.4878
778	0.4884
779	0.4890
780	0.4895
781	0.4900
782	0.4905
783	0.4910
784	0.4915
785	0.4920
786	0.4924
787	0.4928
788	0.4933
789	0.4937
790	0.4941
791	0.4945
792	0.4950
793	0.4954
794	0.4958
795	0.4962
796	0.4966
797	0.4971
798	0.4975
799	0.4979
800	0.4983
801	0.4987
802	0.4991
803	0.4995
804	0.4999
805	0.5003
806	0.5008
807	0.5012
808	0.5016
809	0.5020
810	0.5024
811	0.5027
812	0.5030
813	0.5034
814	0.5038
815	0.5042
816	0.5045
817	0.5049
818	0.5053
819	0.5056
820	0.5059
821	0.5061
822	0.5065
