Variable,n.sim1,n.sim2,n.sim3,n.sim4,n.sim5,n.sim6,n.sim7,n.sim8,n.sim9,n.sim10,n.sim11,n.sim12,n.sim13,n.sim14,n.sim15,n.sim16,n.sim17,n.sim18,n.sim19,n.sim20,n.sim21,n.sim22,n.sim23,n.sim24,n.sim25,n.sim26,n.sim27,n.sim28,n.sim29,n.sim30,n.sim31,n.sim32,n.sim33,n.sim34,n.sim35,n.sim36,n.sim37,n.sim38,n.sim39,n.sim40,n.sim41,n.sim42,n.sim43,n.sim44,n.sim45,n.sim46,n.sim47,n.sim48,n.sim49,n.sim50,n.sim51,n.sim52,n.sim53,n.sim54,n.sim55,n.sim56,n.sim57,n.sim58,n.sim59,n.sim60,n.sim61,n.sim62,n.sim63,n.sim64,n.sim65,n.sim66,n.sim67,n.sim68,n.sim69,n.sim70,n.sim71,n.sim72,n.sim73,n.sim74,n.sim75,n.sim76,n.sim77,n.sim78,n.sim79,n.sim80,n.sim81,n.sim82,n.sim83,n.sim84,n.sim85,n.sim86,n.sim87,n.sim88,n.sim89,n.sim90,n.sim91,n.sim92,n.sim93,n.sim94,n.sim95,n.sim96,n.sim97,n.sim98,n.sim99,n.sim100
1,15.9871951172732,4.2096765121922,8.45695569071777,12.9727963152065,3.63622136432647,14.5357670139441,8.79313286667014,23.2763718756887,17.8095202561072,14.5779408902663,17.2538371526505,13.1392743608229,4.95719675033053,1.87150666860275,14.4024940624238,18.4407264060357,15.381109689122,13.2575554991206,16.9614910927862,16.2008367331702,2.91592322641167,10.26459148862,13.3369554689751,4.79412202833194,16.746166294437,14.2400979478399,14.6487938059025,3.50613733193684,2.46551414048548,11.3658177444935,10.9257028493762,15.3314792159062,3.81922249669807,21.3540695310863,17.89606365999,1.81483894084511,2.27256048669984,0.967587270336237,19.2288717987863,21.4048288272414,6.95137696632211,15.1559217344172,5.09825606187963,11.7125458003101,30.7791855006782,5.043542345822,14.0847658362169,16.3568369933431,14.5732621045321,10.554862631363,11.8413015416872,4.91648195922192,8.91030569176111,2.028900441414,17.013007528417,16.2726850730516,5.53321940715575,28.198362417003,17.7632437122369,15.7022280800002,18.6402013248461,2.68418153173224,23.4806160007541,26.3640909995576,26.7405188313839,9.46221286008948,1.64554824159761,9.24349594245276,16.3293483904115,20.7949116150737,1.56159639840851,14.3816107394735,20.9322274111086,11.8586190905042,9.4630413336906,9.18351578289822,25.1646678356005,4.15771626112957,6.44935173906805,18.0337802421083,15.8045115388392,20.0370900573655,19.9809300191301,3.81771714181968,2.02526970142803,0.858337869878893,11.4986615414414,18.3079915649553,15.5815317241786,18.1740673700311,19.3620567243604,10.6130580486076,18.1240777805399,2.31655904526587,22.7186066787645,6.20562613512425,12.9126084317221,5.55948473170582,6.59029790512917,4.98039053903926
2,137.451606755996,43.3812538512934,65.4562104820624,108.908495254982,26.5763295941226,113.487857959557,67.4854479019829,206.791731361049,140.462728010821,128.692225299118,166.329969490006,96.2519039107978,109.493394176434,25.2629704023891,156.738602917275,143.029199554512,108.592435889447,99.1136923350393,205.243938612666,124.0186533467,25.6356504256574,77.2115135894481,111.506461333371,54.6016074618305,127.391517802745,121.19985460521,152.613321339829,33.6883159614757,19.5160945526318,98.7307503255895,87.1784170090543,194.880392224935,30.84144490035,172.83376799279,133.805731427908,21.9348116842308,117.499830253141,6.94127747886177,160.262254195463,161.730060014745,54.429552829003,140.041883650962,146.923297719289,84.3285912709593,240.940897824992,90.9837749274443,124.821177631785,132.43020935931,112.387047184773,77.3570171262065,89.844567265552,90.9790707685552,68.4755211031563,17.8564284192783,159.99716699322,135.814040830641,81.3894994695854,210.260134791506,166.168033087544,166.816575376473,178.952018244297,21.3881354263541,189.235187558025,198.315033606829,211.583564345271,72.0506915558038,12.5294805358917,67.0149969579914,137.111701098601,181.923237638049,39.1975457649888,111.27383015934,174.036390996962,184.670222495336,72.8103955999889,89.3942970094876,178.97271784351,59.2066468034064,45.6700445806963,135.447828645705,140.976487245318,147.333940783758,156.240332053763,26.6930413019063,18.753217434795,14.5682416936848,92.5645757856058,137.333857048022,150.33152114493,131.424142028215,148.509708821355,100.813243651984,143.305678750397,17.3271561355507,169.440640130956,45.1329348586235,186.908219536267,39.9212734577598,78.2978834296202,56.7128877390654
3,31.7939062569675,15.5661518488109,7.39871509702526,27.4524742288153,11.195677858804,34.5933520253593,13.211226053696,30.3207571717355,47.1950230795143,42.4785778461102,31.6334958423868,17.9835203041547,53.9885818794935,19.2221563688697,45.3102616277017,30.785765507296,15.1306433770601,23.5133262171495,54.5550819142805,30.3202903435819,2.10285090416454,20.212225614101,39.7431019201047,24.3822000216499,27.5910221465156,31.3375747082608,36.0245053570188,15.6119715606371,13.7718080823776,27.447145087207,18.8576076965779,34.6644168424146,17.3803003256765,35.78199014323,22.0716745950985,11.8469467324338,47.1067241613012,0.627018951008837,54.0689424184967,36.6631373215237,16.22119294441,24.0285298599767,52.3800263092484,21.763168951865,18.5080753324277,29.7163240674111,30.1099825828735,33.8219979743562,28.9639698930459,30.9225713680104,15.1144539662018,30.4050217634375,15.1597434192049,10.8141540651243,35.8916948909109,29.8761188435458,32.2397955171048,17.5725560605923,17.6078533305797,35.1693999138276,42.799649553305,23.0430935058594,25.0677784186038,22.9803524992626,37.33848493714,24.7793130313867,3.10001805493731,26.481717527915,9.41859377854818,43.6790684869691,33.7577894869956,34.1541777099109,51.9138610840099,35.4340805985852,14.8828804383245,34.5398897802953,20.7549418298417,24.2727345626579,19.4373143540441,41.6618359716257,36.8876999876462,22.2030729875468,28.4111776683164,7.57934181433991,9.30443364728946,12.2624783211833,31.7840879065245,34.5907396846628,42.9296918082437,35.1812726075855,46.031677141717,27.659974001453,22.1643605500126,10.3453348069096,12.2281475916795,17.0699352686006,44.7369711397433,17.8415500884303,30.3720949734362,25.5145235290311
4,152.057801349551,77.7942470663749,37.4923162920828,136.438578752571,55.3202328267447,169.989373565921,66.461742322554,148.620374724304,224.418851605806,203.35430711317,155.716969524155,88.4569326362531,256.38161497413,94.8648082971977,219.908402994855,151.797252104861,72.4299424034067,114.306318087199,258.5657435622,148.405014201317,10.8418276962379,97.5685531761954,191.521172324167,120.9414722437,134.600412826376,152.997652047379,176.26179883357,76.6172706482644,69.438777244002,137.754131803684,93.1151254721077,164.651610128664,88.8332435864843,174.146245588167,104.817445570183,58.1924914086028,231.228024382351,3.23926866521485,259.127301598776,176.076537414623,80.446426856686,117.27971688529,256.462497652221,106.438595944726,88.8132868948017,147.686100761555,148.713046567198,162.248441687504,142.525071187508,146.510025827188,76.5346944121985,150.295767390406,75.2248075755246,55.5690889296411,175.429822078954,147.053403723704,159.29346568231,85.3655734557697,86.5287253487786,171.663304999694,204.354297626654,108.61203472728,119.437847909696,112.058206342859,181.014551859986,122.749071294094,16.1161239828251,128.081068642504,45.9915114750674,211.310639842328,163.097443843859,169.934258777175,246.803512047302,170.656643471945,75.9536670724692,171.684809428661,100.356357387712,120.163475583663,94.6382459382294,199.342300853853,181.953617633874,109.159348510757,136.50505851074,36.7480595460152,45.4092226967016,61.2426587980728,151.843700412819,168.492122078089,210.982458515025,172.520470448513,219.047939404014,138.356428712638,106.805345767085,49.5723659245115,58.9265583954439,80.4759654059,212.615590471748,87.7138617120005,148.59212949768,127.174630532427
5,298.212594209725,310.224405248376,298.734263916405,301.411834529255,296.50592913739,298.98262801839,298.604873130341,299.295977440731,296.987656304995,300.316205747192,303.196424420205,296.411160620439,305.415015757741,298.300710515362,304.983205388958,297.786587754835,295.686109144089,297.885530993184,306.001827448608,297.382605005999,301.709045699126,296.957861563457,300.069659759636,297.625553876514,297.019723887058,296.358468761912,301.668383935093,304.408267990375,296.648489586456,299.370386055556,298.001003170395,299.355587086379,296.591388985403,299.213040524441,296.536962422912,296.061768216765,310.503562330286,296.723508550717,298.140775630397,296.928690594749,300.72921134487,298.269743218286,306.475949906117,295.701976918251,298.747540111582,310.517158562873,298.171140563287,299.19164441787,298.587922056549,296.121700126328,297.591320174746,304.094966466592,298.474026197014,298.398919184859,300.913815269067,299.480346477801,300.007183103327,296.793707923069,303.134730805951,306.18706662452,302.443468676003,295.961515459264,298.485876361069,296.918557439394,297.788464852489,297.918298937993,297.032668184442,295.846619156287,299.815251701038,300.107493317711,304.077461068825,297.527910895927,298.621709960459,298.376989714156,299.300789982964,305.340111884661,296.914466363492,300.193904313171,295.99853401314,297.972904338399,300.323335494642,297.035198977586,297.236163746683,296.126898617185,296.830045606451,298.285609603799,296.029465671475,297.270783115579,298.931799748928,296.120153496839,298.347236418786,300.254804105144,297.291128896064,296.471210953765,297.165991095512,295.573371217254,298.823763050857,295.536564902954,303.669048131671,312.536901591901
6,0.975821098183792,0.979952375989081,0.979921563387691,0.978784234733434,0.958365782833117,0.979457386501834,0.979438166483362,0.979971532170274,0.976822743885899,0.979714206283782,0.979959195012987,0.97942423719306,0.979772598206993,0.96138986304134,0.979933551924941,0.978989336892296,0.972605649637772,0.978176593303979,0.979939582666835,0.979011058633871,0.979730656531276,0.975298831976854,0.979902257168563,0.974040388291409,0.977521112512769,0.97345416670566,0.979958532656481,0.978306144746993,0.966490924020995,0.979950819731519,0.977069258979603,0.979920982596633,0.967108846601893,0.977383999419753,0.973774808043978,0.954037716927616,0.979887396990617,0.971344832995587,0.977880154263806,0.976552373349613,0.979541526214111,0.979270396901737,0.979972422792955,0.974089245525229,0.979806739356798,0.979971320929669,0.979374653437697,0.977954972707088,0.979905117748716,0.963910246138376,0.979217085801024,0.978654075241434,0.975108908828354,0.968542847096526,0.979933806224673,0.979395819109526,0.979351270010112,0.979482468281099,0.979812093256723,0.979665870149466,0.979593824565475,0.955212680661667,0.979392407790525,0.979467958054727,0.97961311310152,0.979598580470107,0.960042504735185,0.959331175135988,0.97973605273219,0.97990950595879,0.968245102863284,0.979873226372631,0.978939131014713,0.979970507864468,0.979021768294401,0.979421938501996,0.977459856701815,0.979188054450253,0.958764062638519,0.979249744019298,0.97996474554979,0.97918433684809,0.978469189478587,0.951222117443327,0.952504896504364,0.954725395828027,0.968711752441958,0.978778983202302,0.979893848684451,0.9752770972736,0.97984174853036,0.979200405481756,0.975498655223981,0.948050859223366,0.979695266353903,0.957589716333436,0.979911238967905,0.966320307070871,0.979698320681068,0.979923754821808
