wave,n.sim1,n.sim2,n.sim3,n.sim4,n.sim5,n.sim6,n.sim7,n.sim8,n.sim9,n.sim10,n.sim11,n.sim12,n.sim13,n.sim14,n.sim15,n.sim16,n.sim17,n.sim18,n.sim19,n.sim20,n.sim21,n.sim22,n.sim23,n.sim24,n.sim25,n.sim26,n.sim27,n.sim28,n.sim29,n.sim30,n.sim31,n.sim32,n.sim33,n.sim34,n.sim35,n.sim36,n.sim37,n.sim38,n.sim39,n.sim40,n.sim41,n.sim42,n.sim43,n.sim44,n.sim45,n.sim46,n.sim47,n.sim48,n.sim49,n.sim50,n.sim51,n.sim52,n.sim53,n.sim54,n.sim55,n.sim56,n.sim57,n.sim58,n.sim59,n.sim60,n.sim61,n.sim62,n.sim63,n.sim64,n.sim65,n.sim66,n.sim67,n.sim68,n.sim69,n.sim70,n.sim71,n.sim72,n.sim73,n.sim74,n.sim75,n.sim76,n.sim77,n.sim78,n.sim79,n.sim80,n.sim81,n.sim82,n.sim83,n.sim84,n.sim85,n.sim86,n.sim87,n.sim88,n.sim89,n.sim90,n.sim91,n.sim92,n.sim93,n.sim94,n.sim95,n.sim96,n.sim97,n.sim98,n.sim99,n.sim100
400,0.0197683660547589,0.0202722988779294,0.0119785576861598,0.0243685944973379,0.0402484181762145,0.0250086340799383,0.0105056516095201,0.0213455456106816,0.0228518512680607,0.0232722165955968,0.0215764930994215,0.0122957047877464,0.0246932268950515,0.0370832461187497,0.0231020548412416,0.0124171463658305,0.0177047003756516,0.0150425121860673,0.0145641275015577,0.0229285173350915,0.0249568442590361,0.0132411826242902,0.024700574786072,0.0230351639916567,0.0172929902279908,0.0235458856751968,0.0237270105291325,0.019549292235388,0.0288389520156237,0.0263021237269165,0.012343889793474,0.0127319474646667,0.0300079773299364,0.0230428352796272,0.0154692426364803,0.0484619559330962,0.02164739415995,0.0228265937051645,0.0247192235946401,0.022635149871061,0.0153164284676181,0.0122943758651186,0.0138987606702158,0.0156261803844488,0.0117140764370655,0.0153997007822039,0.0218761654259272,0.0246236082965785,0.0167345472572902,0.0326921830356871,0.00703132365660798,0.0205411646068748,0.0185379066734597,0.026228293903132,0.0263624778109717,0.0220127038458789,0.0219701859378648,0.0103069071057952,0.0132150047939759,0.0239896604529411,0.0241824192990975,0.0472906928597002,0.0142206091259941,0.011344273970998,0.018505063187598,0.0189236601694831,0.037326278797781,0.0403735010503772,0.00941208513902142,0.0218970345667779,0.0307213469642315,0.0253425081039765,0.021265994923487,0.0147451948042908,0.011325724045271,0.0225347565488019,0.00819559658866768,0.0245166698895859,0.0402787537320454,0.0174374870228498,0.0255237784033868,0.0132050379322323,0.0168271756398081,0.0534080166790398,0.0518822626349746,0.048370374697095,0.0270333439613478,0.0181142351934576,0.0238945064361343,0.0271558931033717,0.0186585582826454,0.0223251954310933,0.0152087147212469,0.0596325904619059,0.0120087630490508,0.0418333622194915,0.0124018483949998,0.0275057919909037,0.0167513154872066,0.0210716452495205
401,0.0197491422068157,0.0202505471420678,0.0119653715046081,0.02434231425147,0.0402418406347801,0.0249815530945038,0.0104980212486617,0.0213223175782997,0.022829584947077,0.0232494025187476,0.0215530545041678,0.0122824070116835,0.0246759799908854,0.0370676785454066,0.0230769631359748,0.0124123419195757,0.0176936880434237,0.0150268044835624,0.0145485234721501,0.022903733439269,0.0249334716373901,0.0132316812562652,0.0246738058895884,0.0230134587451556,0.0172751770079648,0.0235243555384896,0.0237012472870125,0.0195908694688026,0.0288271506408149,0.026273662808782,0.0123366725870497,0.012719627547917,0.030000979764488,0.023018634462909,0.0154593886796123,0.0484518772728237,0.0216240392956243,0.0228372501937273,0.0246881831694874,0.0226116598906853,0.0152997179247574,0.0122810834873443,0.0138832852687691,0.0156152599945761,0.0117011694541795,0.0153828002877775,0.021852420525376,0.0245972572319615,0.0167162287683589,0.0326778711511603,0.00702417607622989,0.020519078994048,0.0185212014097824,0.0262120400375172,0.0263339519693829,0.0219887969781412,0.0219463486317734,0.01029571084185,0.0132004831810895,0.02396364017874,0.0241562150738361,0.0472796240591137,0.0142051762137161,0.0113319474623443,0.0184851211606168,0.0189097852927957,0.0373239534959079,0.0403554746031169,0.00940174470074804,0.0218734533276366,0.0306984181720693,0.0253182758927891,0.0212507496429849,0.0147289943084829,0.0113142613889729,0.0225106083294707,0.00818837242485141,0.0244901387056738,0.0402650859221901,0.0174204974961609,0.0254961320075488,0.0131907784978818,0.0168093014536987,0.0534033128586753,0.0518767791731176,0.0483573630156246,0.0270145646736465,0.0180974202756097,0.0238697101468561,0.0271278244761524,0.0186383716081279,0.0223009931298488,0.0151962046255386,0.0596267364772083,0.0119955834478991,0.0418248083096783,0.0123889472044738,0.0274935881530998,0.0167330174015873,0.0210513044168014
402,0.0197251173555766,0.0202235106326687,0.0119488927080831,0.0243094724696522,0.0402336996984809,0.0249477082190436,0.0104887287926818,0.0212932916861686,0.022801622968488,0.0232209160871828,0.0215237751998791,0.0122657895354318,0.0246528867721919,0.0370482589988149,0.0230456046266405,0.0124067022722197,0.0176799256751014,0.0150071743763433,0.0145289879635114,0.0228727654528161,0.0249051468059574,0.0132198147042017,0.0246403577480859,0.0229863473764793,0.0172529169066558,0.0234974494532786,0.0236690500898148,0.0196448739127462,0.0288147373428297,0.026238093369038,0.0123277309111661,0.0127041974162888,0.0299919828059691,0.0229883799496892,0.0154470740563974,0.0484392813794092,0.0215948461590947,0.0228503430810683,0.0246512731517944,0.0225823031956037,0.0152788388322211,0.012264471921311,0.0138641059343773,0.0156016127666948,0.0116850400355219,0.0153616792747303,0.0218227452480733,0.0245643246656996,0.0166933361041952,0.032659750882454,0.0070152555453237,0.0204914775695381,0.018500353349578,0.0261917529592023,0.026298301643025,0.021958919294744,0.0219165579354744,0.0102817199724455,0.0131823365518295,0.02393112103443,0.0241234710566948,0.0472651050247946,0.0141858893574266,0.0113165429236246,0.0184601986767265,0.0188931637575815,0.0373211501804089,0.0403329475132131,0.00938882411438969,0.0218439762687362,0.0306698310849283,0.0252879199645861,0.0212304430332233,0.0147087481586985,0.0113000157496872,0.0224804262614883,0.00817943427267852,0.0244569841367877,0.0402480046417506,0.0173990673769542,0.025461580471057,0.0131729628762164,0.016786963531087,0.0533974346828416,0.0518699261691322,0.0483411015505916,0.0269911182600141,0.0180764646261252,0.0238386850664698,0.0270927451315575,0.0186131613472801,0.022270747108663,0.0151805706601916,0.0596198166656006,0.0119791127585556,0.0418141163685899,0.0123728342087429,0.0274783365418408,0.0167101607546675,0.0210261696059262
403,0.0197010980249463,0.0201967901931635,0.0119324184872278,0.0242766424052508,0.0402257518432051,0.0249138704278877,0.0104804162752574,0.0212642805869519,0.022773990992558,0.0231931144537294,0.0214945317987495,0.0122491783798895,0.0246316891600531,0.0370290141038738,0.0230142530359502,0.0124017309611891,0.0176661667019757,0.0149875495082449,0.0145096512841248,0.0228418168118891,0.0248787402509711,0.0132079673368922,0.024606931285459,0.0229592728623842,0.017230665683736,0.0234705522332288,0.0236368612727708,0.019715249607618,0.0288010012475259,0.026202531543351,0.0123195370362371,0.0126891836410606,0.0299835597307498,0.022958174618742,0.0154347626037741,0.0484266882412578,0.0215656934766644,0.0228656720374363,0.0246155708308004,0.0225529529364879,0.0152579745681854,0.0122478647900986,0.0138450086620612,0.0155879974895502,0.0116689157477021,0.0153405633875945,0.0217930764829271,0.0245313991251922,0.0166704501341051,0.0326420494965983,0.00700635948352422,0.0204638823981897,0.0184795709885173,0.0261715150446164,0.0262626595431026,0.0219290481814524,0.021886773932113,0.0102677357552908,0.0131641971604382,0.0238986087918771,0.0240907469797523,0.0472517110753074,0.0141666073101925,0.0113011423989614,0.0184353431669067,0.0188787106101012,0.0373190229280738,0.0403104586722706,0.00937591093346807,0.0218145613805263,0.0306414239928727,0.0252578663807859,0.0212116600904784,0.0146885069841335,0.0112859460369465,0.0224502807251946,0.00817054580913309,0.0244238435699658,0.0402309274529804,0.0173779771783747,0.025427036154364,0.0131551621439339,0.0167646310278422,0.0533915588284161,0.0518630746424562,0.0483248436856225,0.0269677360354825,0.0180561139892662,0.0238078246270015,0.0270576729582465,0.0185880377731701,0.0222405096046618,0.0151649411478791,0.0596132836429365,0.0119626463126017,0.0418034359916273,0.0123569423534066,0.0274630885087048,0.0166873329222245,0.0210019179953245
404,0.0196770842274532,0.0201705316111454,0.0119159491975753,0.0242438268082517,0.0402180595492468,0.0248800397484308,0.0104732722865682,0.0212352885384405,0.0227469606201111,0.0231663287165374,0.0214653379459516,0.0122325750815149,0.0246140430470471,0.0370100065023368,0.022982908504571,0.0123989979150493,0.0176524111374346,0.0149679302235471,0.0144906872900539,0.0228108953944608,0.0248548171541992,0.0131961491174303,0.0245735370092141,0.0229322509729095,0.0172084256684695,0.0234436655033323,0.0236046817286166,0.0198052342993475,0.0287866353240166,0.0261669775308836,0.0123123215386069,0.0126748129074671,0.0299758874148695,0.0229280536152224,0.0154224543616985,0.0484140979354442,0.0215366160350542,0.0228833172642347,0.0245812236415866,0.022523609128115,0.0152371318454981,0.0122312622500314,0.0138260724821311,0.0155744653211952,0.0116527975099477,0.0153194526366573,0.021763414245777,0.024498480726497,0.0166475718623481,0.0326250906981628,0.00699749305416803,0.0204362935392243,0.0184588835186137,0.0261513343952661,0.0262270263125945,0.0218991836524752,0.0218569967701646,0.010253759754694,0.0131460666274926,0.0238661034670203,0.0240580508379632,0.0472402803034254,0.0141473301548992,0.0112857459094411,0.0184105947966597,0.0188670360018013,0.0373175839129932,0.04028802997222,0.00936300779032464,0.0217852494250559,0.0306132762600788,0.0252283411039752,0.0211956599378148,0.0146682707940523,0.0112720884956775,0.0224201975015169,0.00816172854546512,0.024390722723378,0.0402138546446539,0.0173575177602381,0.0253924991164105,0.0131373809307776,0.0167423040674143,0.0533856858683096,0.0518562246029322,0.0483085895867962,0.0269444491828121,0.0180366340840988,0.0237772632139226,0.0270226079741604,0.018563044715977,0.0222102818526484,0.0151493164652208,0.0596073532013652,0.0119461841193747,0.0417927748351713,0.0123413947326144,0.0274478441192854,0.0166645477056266,0.0209787924626952
405,0.0196562539667561,0.0201448412067707,0.0118995055198031,0.0242112215874521,0.0402590115939689,0.0248462494176608,0.0104676546177513,0.0212063196719563,0.0227219322639648,0.0231406076957632,0.0214362055724768,0.0122163167205714,0.0245998242098954,0.0370227483408783,0.0229515723825652,0.0124021455748573,0.0176499485609955,0.0149494464012187,0.0144721198140196,0.0227801654259562,0.0248336102614567,0.0131912662525062,0.0245401874374219,0.0229097481439702,0.0171877282129785,0.0234222122507954,0.0235725127056027,0.0199128186311002,0.0287965271279313,0.0261314317908425,0.0123096760126977,0.0126611198129793,0.0299864193987674,0.022898895378307,0.015419801214508,0.0484571176774595,0.0215076512326497,0.0229151624901897,0.0245486736945344,0.022495790775696,0.0152164536433587,0.0122150441146866,0.0138073934242284,0.0155691185465276,0.0116367357814324,0.0152983492070679,0.0217338386337702,0.0244660390723804,0.0166247122091546,0.0326341677602761,0.0069895025006668,0.020409127895509,0.0184430413557191,0.0261473836880655,0.0261914030400226,0.0218693940048062,0.0218273143710965,0.0102400850698967,0.0131279928493889,0.0238336231684361,0.0240254120432008,0.0472791771266182,0.0141283242148526,0.0112706369309203,0.0183860295142275,0.0188582407908646,0.0373597635684989,0.0402991730447569,0.00935024724041917,0.0217560637793173,0.030598613632512,0.0251996641829119,0.0211826542094875,0.0146480417252234,0.011259173054613,0.0223903004584236,0.0081559053172027,0.0243577079733929,0.0402362184631171,0.0173379755200571,0.0253579695686396,0.0131200016590735,0.0167207430703038,0.0534494984645785,0.0519159040579121,0.0483438461859293,0.02693520698945,0.0180185577822833,0.0237471167162568,0.0269892752568025,0.0185382139937195,0.022180176265825,0.0151393726149652,0.0596798986942872,0.011929830826145,0.0418306010248597,0.0123262297364979,0.0274561942682636,0.0166418727111174,0.0209568986078354
406,0.0196338067854948,0.0201142220567949,0.0118797959452696,0.0241722649129741,0.0403468053231608,0.0248057370179735,0.0104602966931347,0.021171571111895,0.0226929540284654,0.023109571909758,0.021401272016244,0.012197084444997,0.0245821121057836,0.0370631162341431,0.0229139792219089,0.0124058401937372,0.0176560273693595,0.0149281764540126,0.0144499625432308,0.0227434412027942,0.0248079568752267,0.0131909480928233,0.024500205375828,0.0228863416948759,0.0171641265799952,0.0234008153877785,0.023533921156036,0.020026840540119,0.0288252422790464,0.0260887871791404,0.0123085093039359,0.0126445703850563,0.0300085361812594,0.022864596993167,0.0154243408886817,0.0485532289248117,0.0214729004142884,0.0229541110390162,0.0245110987595268,0.0224636322760771,0.0151917719683908,0.0121958920057438,0.0137850969674476,0.0155691070644091,0.0116175082786402,0.0152730336371009,0.0216984206023614,0.0244274942044432,0.016597298514271,0.0326651784435996,0.0069805704207,0.0203768708692121,0.0184278620095862,0.0261555487525027,0.0261486667397557,0.0218337097668977,0.0217917747485156,0.0102239156656573,0.0131063510301048,0.0237946704549684,0.0239862877800632,0.0473647560445669,0.0141057364927313,0.0112527381039263,0.0183566012006741,0.0188465279320116,0.0374427635503316,0.0403393542327094,0.00933504945522356,0.021721053455832,0.0305916337496066,0.0251646746017626,0.0211667195990091,0.0146237751477702,0.011244129195168,0.0223544576359993,0.00815129812856814,0.0243181800244001,0.0402946042582105,0.0173145638729851,0.0253165438682841,0.0130994595031635,0.0166954852705694,0.0535818193895864,0.0520407412245941,0.0484273632431291,0.026935306549697,0.0179968599340303,0.0237108304637249,0.0269506655131935,0.0185084667236956,0.0221441502524567,0.0151319848309928,0.0598295370868141,0.0119102961615703,0.0419147698026746,0.0123080268223584,0.027485089245816,0.0166147422660601,0.0209302612289256
407,0.0196129879074637,0.0200901479692974,0.0118633664393774,0.0241397080307394,0.0403884245098385,0.0247719625285158,0.0104571911147807,0.021142660466081,0.0226691826652969,0.0230862643546372,0.021372301370113,0.0121808544018658,0.0245734083290559,0.0370764424295917,0.0228826594287761,0.0124129552988253,0.0176535690826043,0.0149097073130017,0.014432002141743,0.022712818801549,0.0247933092461174,0.0131861840834733,0.0244669990553258,0.0228640323111345,0.0171434681480285,0.0233793917243812,0.0235017775350448,0.0201709472346795,0.0288362245597795,0.0260532599376979,0.0123079258471382,0.012632348835173,0.0300213404765599,0.0228356459873463,0.0154216917498558,0.0485962526641063,0.0214441211273612,0.0229903867822945,0.0244797744965733,0.0224358278783121,0.0151711873400024,0.0121796851373312,0.0137666671686424,0.0155639461791911,0.0116014595549745,0.0152519415703286,0.0216688594279531,0.0243950694721993,0.0165744640087854,0.0326757259959211,0.00697265959882426,0.0203497194669337,0.0184123573535868,0.0261517518556807,0.0261130674062074,0.0218039346638426,0.0217621086372957,0.0102102648846081,0.0130883067924436,0.0237622054661103,0.0239537472671434,0.047406377600268,0.014086741958939,0.0112376379197224,0.0183323142278217,0.0188440406858069,0.0374864193176495,0.0403506592882733,0.00932232868040721,0.0216921292043615,0.0305777729012901,0.0251372572888968,0.0211583425246447,0.0146035570966408,0.0112317449317003,0.0223247321892701,0.00814556195134808,0.0242852561022714,0.0403169767517857,0.01729624952567,0.0252820307736644,0.0130821397140246,0.0166739372801401,0.0536456372723905,0.052100420247117,0.0484626275931116,0.0269263872356156,0.0179807834970437,0.023681384871437,0.0269173486137185,0.0184840247057925,0.0221140748045433,0.0151220510774782,0.0599027854961042,0.0118939522093203,0.0419526419112567,0.0122937185660408,0.0274934440681146,0.0165922381882786,0.0209111015359034
408,0.0195953517877986,0.020067333317959,0.0118469663353759,0.0241073779454438,0.0404788512189455,0.0247382285532308,0.0104559934012022,0.0211137862150831,0.0226472625459717,0.0230642791266355,0.0213434420387264,0.0121649810262647,0.0245658393028476,0.0371215708875893,0.0228513486720902,0.0124207317127406,0.0176624006546264,0.0148923762918548,0.0144141574669153,0.0226824364438025,0.0247833953885102,0.0131884128000861,0.0244339137528596,0.0228463226091941,0.0171243668020671,0.0233634069434493,0.023469648895887,0.0203394392118722,0.0288691755622257,0.026017742183401,0.0123120819868935,0.0126208896789953,0.0300517935821232,0.0228076357630177,0.0154286946719614,0.0486948844899424,0.021415416156356,0.023041360010881,0.0244488838589623,0.0224095486846369,0.0151508170207018,0.0121638639590111,0.0137482578125747,0.0155668572464098,0.0115854655878962,0.0152308568667694,0.0216393849249102,0.0243631228832281,0.0165516569399332,0.0327120698856245,0.00696563540683487,0.020322991633615,0.0184018375617315,0.0261642139560451,0.026077482266728,0.0217742344679521,0.0217325385692361,0.0101969199793483,0.0130703294202079,0.0237297655573487,0.0239212971614298,0.0474966599117278,0.0140680193486237,0.0112228251326849,0.0183082194772549,0.0188457601941592,0.037573786630229,0.0403955457467814,0.00930976910338922,0.0216633276072981,0.0305776381865163,0.0251104159544289,0.0211512768439106,0.0145833461958545,0.0112204060109163,0.0222951518545545,0.00814272772453519,0.0242524909089874,0.040378785052899,0.0172785530094608,0.0252475255608891,0.0130652367142653,0.0166531561400838,0.0537791395651676,0.0522266252859672,0.048549402435716,0.0269316209930408,0.017966271512634,0.0236522290013607,0.0268857639620878,0.0184598295212449,0.0220841304334521,0.0151177971899313,0.0600537760022397,0.0118777171332005,0.042038998173437,0.0122798834234885,0.0275253903517101,0.0165699251873863,0.0208937030061141
409,0.0195729240838453,0.0200404318406433,0.0118272884032006,0.0240685289097316,0.0405679726084982,0.0246977441072087,0.0104535766103671,0.0210791507679813,0.0226196978789423,0.0230370689822855,0.0213088429522368,0.0121458167935494,0.0245517991695461,0.0371629762196932,0.0228137847186715,0.0124263840704062,0.0176684851029983,0.0148711369449506,0.0143923533424486,0.0226459675413383,0.0247717018943312,0.013188382903951,0.024394294263888,0.0228233615563246,0.0171008542471583,0.0233420675860338,0.0234311070632996,0.0205231136932128,0.0288999662182055,0.0259751317121178,0.0123146223414075,0.0126065163340644,0.0300793983250976,0.0227736120088639,0.0154332395046799,0.0487910021160954,0.0213809024615888,0.023092453704976,0.0244113668111302,0.0223774144654334,0.0151263765327455,0.0121447339848448,0.0137260799615802,0.0155670305769862,0.0115662571270751,0.0152055612156254,0.0216039922180922,0.0243246102368664,0.0165243015852199,0.0327446377498778,0.00695686728512077,0.0202907602151277,0.0183874291869369,0.0261727123182945,0.0260347936852042,0.02173857569914,0.0216970295583506,0.0101807960524547,0.0130487535565948,0.0236908396764296,0.0238823753604975,0.0475833013855855,0.0140454529187183,0.0112049416535131,0.0182792107177052,0.0188462375098514,0.0376604292852635,0.0404359781888125,0.00929466892731253,0.0216286876235653,0.0305722555894217,0.0250773777853053,0.0211388728195995,0.0145590989080302,0.0112064653921956,0.022259567001702,0.00813814612250991,0.0242132099564649,0.0404371867704294,0.0172564032253027,0.0252061292013185,0.0130448134046408,0.0166279228614781,0.0539114701241035,0.0523514596326073,0.0486329343050293,0.0269323782499995,0.0179478862446557,0.0236168844179269,0.0268471819011415,0.0184307691535761,0.0220481709361427,0.0151104264082532,0.0602035020928055,0.0118581988439535,0.0421232259220887,0.0122630131041632,0.0275542925313324,0.0165432042538282,0.0208723481403023
