ID_Parcela,Treatment,Nitrogen,wave,RFL
11B,CONTROL,N0,661,0.05027326
11B,CONTROL,N0,662,0.05008725
11B,CONTROL,N0,663,0.04990124
11B,CONTROL,N0,664,0.04971523
11B,CONTROL,N0,665,0.04952922
11B,CONTROL,N0,666,0.04934321
11B,CONTROL,N0,667,0.0491572
11B,CONTROL,N0,668,0.04897119
11B,CONTROL,N0,669,0.04878518
11B,CONTROL,N0,670,0.04860592
11B,CONTROL,N0,671,0.04909674
11B,CONTROL,N0,672,0.04958756
11B,CONTROL,N0,673,0.05007838
11B,CONTROL,N0,674,0.05056919
11B,CONTROL,N0,675,0.05106001
11B,CONTROL,N0,676,0.05155083
11B,CONTROL,N0,677,0.05204165
11B,CONTROL,N0,678,0.05253247
11B,CONTROL,N0,679,0.05302329
11B,CONTROL,N0,680,0.05405021
11B,CONTROL,N0,681,0.0553069
11B,CONTROL,N0,682,0.0565636
11B,CONTROL,N0,683,0.0578203
11B,CONTROL,N0,684,0.05907699
11B,CONTROL,N0,685,0.06033369
11B,CONTROL,N0,686,0.06159039
11B,CONTROL,N0,687,0.06284708
11B,CONTROL,N0,688,0.06410378
11B,CONTROL,N0,689,0.06576107
11B,CONTROL,N0,690,0.06804497
11B,CONTROL,N0,691,0.07032887
11B,CONTROL,N0,692,0.07261278
11B,CONTROL,N0,693,0.07489668
11B,CONTROL,N0,694,0.07718058
11B,CONTROL,N0,695,0.07946448
11B,CONTROL,N0,696,0.08174839
11B,CONTROL,N0,697,0.08403229
11B,CONTROL,N0,698,0.08643965
11B,CONTROL,N0,699,0.09026699
11B,CONTROL,N0,700,0.09409434
11B,CONTROL,N0,701,0.09792168
11B,CONTROL,N0,702,0.10174903
11B,CONTROL,N0,703,0.10557637
11B,CONTROL,N0,704,0.10940372
11B,CONTROL,N0,705,0.11323106
11B,CONTROL,N0,706,0.11705841
11B,CONTROL,N0,707,0.12088575
11B,CONTROL,N0,708,0.12608966
11B,CONTROL,N0,709,0.13170477
11B,CONTROL,N0,710,0.13731988
11B,CONTROL,N0,711,0.14293499
11B,CONTROL,N0,712,0.1485501
11B,CONTROL,N0,713,0.15416521
11B,CONTROL,N0,714,0.15978033
11B,CONTROL,N0,715,0.16539544
11B,CONTROL,N0,716,0.17101055
11B,CONTROL,N0,717,0.17657382
11B,CONTROL,N0,718,0.18207625
11B,CONTROL,N0,719,0.18757868
11B,CONTROL,N0,720,0.1930811
11B,CONTROL,N0,721,0.19858353
11B,CONTROL,N0,722,0.20408596
11B,CONTROL,N0,723,0.20958838
11B,CONTROL,N0,724,0.21509081
11B,CONTROL,N0,725,0.22059324
11B,CONTROL,N0,726,0.22612817
11B,CONTROL,N0,727,0.2318473
11B,CONTROL,N0,728,0.23756643
11B,CONTROL,N0,729,0.24328556
11B,CONTROL,N0,730,0.24900469
11B,CONTROL,N0,731,0.25472382
11B,CONTROL,N0,732,0.26044295
11B,CONTROL,N0,733,0.26616208
11B,CONTROL,N0,734,0.27188121
11B,CONTROL,N0,735,0.27760034
11B,CONTROL,N0,736,0.2826695
11B,CONTROL,N0,737,0.28761486
11B,CONTROL,N0,738,0.29256022
11B,CONTROL,N0,739,0.29750558
11B,CONTROL,N0,740,0.30245094
11B,CONTROL,N0,741,0.3073963
11B,CONTROL,N0,742,0.31234166
11B,CONTROL,N0,743,0.31728702
11B,CONTROL,N0,744,0.32223238
11B,CONTROL,N0,745,0.32644036
11B,CONTROL,N0,746,0.32999445
11B,CONTROL,N0,747,0.33354854
11B,CONTROL,N0,748,0.33710263
11B,CONTROL,N0,749,0.34065672
11B,CONTROL,N0,750,0.3442108
11B,CONTROL,N0,751,0.34776489
11B,CONTROL,N0,752,0.35131898
11B,CONTROL,N0,753,0.35487307
11B,CONTROL,N0,754,0.35785765
11B,CONTROL,N0,755,0.35882311
11B,CONTROL,N0,756,0.35978857
11B,CONTROL,N0,757,0.36075403
11B,CONTROL,N0,758,0.36171949
11B,CONTROL,N0,759,0.36268495
11B,CONTROL,N0,760,0.36365041
11B,CONTROL,N0,761,0.36461587
11B,CONTROL,N0,762,0.36558133
11B,CONTROL,N0,763,0.36654679
11B,CONTROL,N0,764,0.36751225
11B,CONTROL,N0,765,0.36847771
11B,CONTROL,N0,766,0.36944317
11B,CONTROL,N0,767,0.37040863
11B,CONTROL,N0,768,0.37137409
11B,CONTROL,N0,769,0.37233955
11B,CONTROL,N0,770,0.37330501
11B,CONTROL,N0,771,0.37427047
11B,CONTROL,N0,772,0.37523593
11B,CONTROL,N0,773,0.37585483
11B,CONTROL,N0,774,0.37624271
11B,CONTROL,N0,775,0.37663058
11B,CONTROL,N0,776,0.37701846
11B,CONTROL,N0,777,0.37740633
11B,CONTROL,N0,778,0.37779421
11B,CONTROL,N0,779,0.37818208
11B,CONTROL,N0,780,0.37856996
11B,CONTROL,N0,781,0.37895783
11B,CONTROL,N0,782,0.37935269
11B,CONTROL,N0,783,0.37976467
11B,CONTROL,N0,784,0.38017664
11B,CONTROL,N0,785,0.38058861
11B,CONTROL,N0,786,0.38100058
11B,CONTROL,N0,787,0.38141255
11B,CONTROL,N0,788,0.38182452
11B,CONTROL,N0,789,0.38223649
11B,CONTROL,N0,790,0.38264846
11B,CONTROL,N0,791,0.38306043
11B,CONTROL,N0,792,0.38398284
11B,CONTROL,N0,793,0.38491566
11B,CONTROL,N0,794,0.38584848
11B,CONTROL,N0,795,0.3867813
11B,CONTROL,N0,796,0.38771413
11B,CONTROL,N0,797,0.38864695
11B,CONTROL,N0,798,0.38957977
11B,CONTROL,N0,799,0.39051259
11B,CONTROL,N0,800,0.39144541
11B,CONTROL,N0,801,0.39206539
11B,CONTROL,N0,802,0.3925313
11B,CONTROL,N0,803,0.39299721
11B,CONTROL,N0,804,0.39346311
11B,CONTROL,N0,805,0.39392902
11B,CONTROL,N0,806,0.39439493
11B,CONTROL,N0,807,0.39486084
11B,CONTROL,N0,808,0.39532675
11B,CONTROL,N0,809,0.39579266
11B,CONTROL,N0,810,0.39596186
11B,CONTROL,N0,811,0.39560364
11B,CONTROL,N0,812,0.39524542
11B,CONTROL,N0,813,0.39488719
11B,CONTROL,N0,814,0.39452897
11B,CONTROL,N0,815,0.39417074
11B,CONTROL,N0,816,0.39381252
11B,CONTROL,N0,817,0.39345429
11B,CONTROL,N0,818,0.39309607
11B,CONTROL,N0,819,0.39283859
11B,CONTROL,N0,820,0.39449453
11B,CONTROL,N0,821,0.39615047
11B,CONTROL,N0,822,0.39780641
11B,CONTROL,N0,823,0.39946235
11B,CONTROL,N0,824,0.40111829
11B,CONTROL,N0,825,0.40277423
11B,CONTROL,N0,826,0.40443017
11B,CONTROL,N0,827,0.40608611
11B,CONTROL,N0,828,0.40774205
11B,CONTROL,N0,829,0.40994716
11B,CONTROL,N0,830,0.4123452
11B,CONTROL,N0,831,0.41474324
11B,CONTROL,N0,832,0.41714128
11B,CONTROL,N0,833,0.41953932
11B,CONTROL,N0,834,0.42193736
11B,CONTROL,N0,835,0.4243354
11B,CONTROL,N0,836,0.42673344
11B,CONTROL,N0,837,0.42913148
11B,CONTROL,N0,838,0.43153877
11B,CONTROL,N0,839,0.43395833
11B,CONTROL,N0,840,0.43637788
11B,CONTROL,N0,841,0.43879743
11B,CONTROL,N0,842,0.44121699
11B,CONTROL,N0,843,0.44363654
11B,CONTROL,N0,844,0.4460561
11B,CONTROL,N0,845,0.44847565
11B,CONTROL,N0,846,0.45089521
11B,CONTROL,N0,847,0.45303915
11B,CONTROL,N0,848,0.45316239
11B,CONTROL,N0,849,0.45328564
11B,CONTROL,N0,850,0.45340889
11B,CONTROL,N0,851,0.45353214
11B,CONTROL,N0,852,0.45365539
11B,CONTROL,N0,853,0.45377864
11B,CONTROL,N0,854,0.45390188
11B,CONTROL,N0,855,0.45402513
11B,CONTROL,N0,856,0.45414838
11B,CONTROL,N0,857,0.45427163
11B,CONTROL,N0,858,0.45439488
11B,CONTROL,N0,859,0.45451813
11B,CONTROL,N0,860,0.45464138
11B,CONTROL,N0,861,0.45476462
11B,CONTROL,N0,862,0.45488787
11B,CONTROL,N0,863,0.45501112
11B,CONTROL,N0,864,0.45513437
11B,CONTROL,N0,865,0.45525762
11B,CONTROL,N0,866,0.45538087
11B,CONTROL,N0,867,0.45550412
11B,CONTROL,N0,868,0.45562736
11B,CONTROL,N0,869,0.45575061
11B,CONTROL,N0,870,0.45587386
11B,CONTROL,N0,871,0.45599711
11B,CONTROL,N0,872,0.45612036
11B,CONTROL,N0,873,0.45624361
11B,CONTROL,N0,874,0.45636686
11B,CONTROL,N0,875,0.4564901
11B,CONTROL,N0,876,0.45661335
11B,CONTROL,N0,877,0.4567366
11B,CONTROL,N0,878,0.45685985
11B,CONTROL,N0,879,0.4569831
11B,CONTROL,N0,880,0.45710635
11B,CONTROL,N0,881,0.45722959
11B,CONTROL,N0,882,0.45735284
11B,CONTROL,N0,883,0.45747609
11B,CONTROL,N0,884,0.45759934
11B,CONTROL,N0,885,0.45772259
11B,CONTROL,N0,886,0.45784584
11B,CONTROL,N0,887,0.45796909
11B,CONTROL,N0,888,0.45809233
11B,CONTROL,N0,889,0.45821558
11B,CONTROL,N0,890,0.45833883
11B,CONTROL,N0,891,0.45846208
11B,CONTROL,N0,892,0.45858533
11B,CONTROL,N0,893,0.45870858
11B,CONTROL,N0,894,0.45883183
11B,CONTROL,N0,895,0.45895507
11B,CONTROL,N0,896,0.45907832
11B,CONTROL,N0,897,0.45920157
11B,CONTROL,N0,898,0.45932482
11B,CONTROL,N0,899,0.45944807
11B,CONTROL,N0,900,0.45957132
11B,CONTROL,N0,901,0.45969456
11B,CONTROL,N0,902,0.45981781
11B,CONTROL,N0,903,0.45994106
11B,CONTROL,N0,904,0.46006431
11B,CONTROL,N0,905,0.46018756
11B,CONTROL,N0,906,0.46031081
11B,CONTROL,N0,907,0.46043406
11B,CONTROL,N0,908,0.4605573
11B,CONTROL,N0,909,0.46068055
11B,CONTROL,N0,910,0.4608038
11B,CONTROL,N0,911,0.46092705
11B,CONTROL,N0,912,0.4610503
11B,CONTROL,N0,913,0.46117355
11B,CONTROL,N0,914,0.4612968
11B,CONTROL,N0,915,0.46142004
11B,CONTROL,N0,916,0.46154329
11B,CONTROL,N0,917,0.46166654
11B,CONTROL,N0,918,0.46178979
11B,CONTROL,N0,919,0.46191304
11B,CONTROL,N0,920,0.46203629
11B,CONTROL,N0,921,0.46215953
11B,CONTROL,N0,922,0.46228278
11B,CONTROL,N0,923,0.46240603
11B,CONTROL,N0,924,0.46252928
11B,CONTROL,N0,925,0.46265253
11B,CONTROL,N0,926,0.46277578
11B,CONTROL,N0,927,0.46289903
11B,CONTROL,N0,928,0.46302227
11B,CONTROL,N0,929,0.46314552
11B,CONTROL,N0,930,0.46326877
11B,CONTROL,N0,931,0.46339202
11B,CONTROL,N0,932,0.46351527
11B,CONTROL,N0,933,0.46363852
11B,CONTROL,N0,934,0.46376177
11B,CONTROL,N0,935,0.46388501
11B,CONTROL,N0,936,0.46400826
11B,CONTROL,N0,937,0.46413151
11B,CONTROL,N0,938,0.46425476
11B,CONTROL,N0,939,0.46437801
11B,CONTROL,N0,940,0.46450126
11B,CONTROL,N0,941,0.46462451
11B,CONTROL,N0,942,0.46474775
11B,CONTROL,N0,943,0.464871
11B,CONTROL,N0,944,0.46499425
11B,CONTROL,N0,945,0.4651175
11B,CONTROL,N0,946,0.46524075
11B,CONTROL,N0,947,0.465364
11B,CONTROL,N0,948,0.46548724
11B,CONTROL,N0,949,0.46561049
11B,CONTROL,N0,950,0.46573374
11B,CONTROL,N0,951,0.46585699
11B,CONTROL,N0,952,0.46598024
11B,CONTROL,N0,953,0.46610349
11B,CONTROL,N0,954,0.46622674
11B,CONTROL,N0,955,0.46634998
11B,CONTROL,N0,956,0.46647323
11B,CONTROL,N0,957,0.46659648
11B,CONTROL,N0,958,0.46671973
11B,CONTROL,N0,959,0.46684298
11B,CONTROL,N0,960,0.46696623
11B,CONTROL,N0,961,0.46708948
11B,CONTROL,N0,962,0.46721272
11B,CONTROL,N0,963,0.46733597
11B,CONTROL,N0,964,0.46745922
11B,CONTROL,N0,965,0.46758247
11B,CONTROL,N0,966,0.46770572
11B,CONTROL,N0,967,0.46782897
11B,CONTROL,N0,968,0.46795221
11B,CONTROL,N0,969,0.46807546
11B,CONTROL,N0,970,0.46819871
11B,CONTROL,N0,971,0.46832196
11B,CONTROL,N0,972,0.46844521
11B,CONTROL,N0,973,0.46856846
11B,CONTROL,N0,974,0.46869171
11B,CONTROL,N0,975,0.46881495
11B,CONTROL,N0,976,0.4689382
11B,CONTROL,N0,977,0.46906145
11B,CONTROL,N0,978,0.4691847
11B,CONTROL,N0,979,0.46930795
11B,CONTROL,N0,980,0.4694312
11B,CONTROL,N0,981,0.46955445
11B,CONTROL,N0,982,0.47119725
11B,CONTROL,N0,983,0.47434613
11B,CONTROL,N0,984,0.47749501
11B,CONTROL,N0,985,0.48064388
11B,CONTROL,N0,986,0.48379276
11B,CONTROL,N0,987,0.48597362
11B,CONTROL,N0,988,0.48791462
11B,CONTROL,N0,989,0.48985563
11B,CONTROL,N0,990,0.49179663
11B,CONTROL,N0,991,0.49353461
11B,CONTROL,N0,992,0.49347247
11B,CONTROL,N0,993,0.49341033
11B,CONTROL,N0,994,0.49334819
11B,CONTROL,N0,995,0.49328605
11B,CONTROL,N0,996,0.49193116
11B,CONTROL,N0,997,0.48865278
11B,CONTROL,N0,998,0.4853744
11B,CONTROL,N0,999,0.48209603
11B,CONTROL,N0,1000,0.47881765
11B,CONTROL,N0,1001,0.47841394
11B,CONTROL,N0,1002,0.4792231
11B,CONTROL,N0,1003,0.48003225
11B,CONTROL,N0,1004,0.4808414
11B,CONTROL,N0,1005,0.48165275
11B,CONTROL,N0,1006,0.48288398
11B,CONTROL,N0,1007,0.48411521
11B,CONTROL,N0,1008,0.48534645
11B,CONTROL,N0,1009,0.48657768
11B,CONTROL,N0,1010,0.48782981
11B,CONTROL,N0,1011,0.48912894
11B,CONTROL,N0,1012,0.49042807
11B,CONTROL,N0,1013,0.4917272
11B,CONTROL,N0,1014,0.49302633
11B,CONTROL,N0,1015,0.49425963
11B,CONTROL,N0,1016,0.495451
11B,CONTROL,N0,1017,0.49664238
11B,CONTROL,N0,1018,0.49783375
11B,CONTROL,N0,1019,0.49902512
11B,CONTROL,N0,1020,0.5000407
11B,CONTROL,N0,1021,0.50103986
11B,CONTROL,N0,1022,0.50203902
11B,CONTROL,N0,1023,0.50303818
11B,CONTROL,N0,1024,0.50400086
11B,CONTROL,N0,1025,0.5048333
11B,CONTROL,N0,1026,0.50566574
11B,CONTROL,N0,1027,0.50649818
11B,CONTROL,N0,1028,0.50733063
11B,CONTROL,N0,1029,0.50810328
11B,CONTROL,N0,1030,0.50882152
11B,CONTROL,N0,1031,0.50953977
11B,CONTROL,N0,1032,0.51025801
11B,CONTROL,N0,1033,0.51097625
11B,CONTROL,N0,1034,0.51158441
11B,CONTROL,N0,1035,0.51216982
11B,CONTROL,N0,1036,0.51275523
11B,CONTROL,N0,1037,0.51334064
11B,CONTROL,N0,1038,0.51391359
11B,CONTROL,N0,1039,0.51440619
11B,CONTROL,N0,1040,0.51489879
11B,CONTROL,N0,1041,0.51539138
11B,CONTROL,N0,1042,0.51588398
11B,CONTROL,N0,1043,0.51631592
11B,CONTROL,N0,1044,0.51667075
11B,CONTROL,N0,1045,0.51702558
11B,CONTROL,N0,1046,0.51738041
11B,CONTROL,N0,1047,0.51773524
11B,CONTROL,N0,1048,0.51801809
11B,CONTROL,N0,1049,0.51827651
11B,CONTROL,N0,1050,0.51853493
11B,CONTROL,N0,1051,0.51879335
11B,CONTROL,N0,1052,0.51904795
11B,CONTROL,N0,1053,0.51923456
11B,CONTROL,N0,1054,0.51942116
11B,CONTROL,N0,1055,0.51960777
11B,CONTROL,N0,1056,0.51979438
11B,CONTROL,N0,1057,0.51995844
11B,CONTROL,N0,1058,0.52008245
11B,CONTROL,N0,1059,0.52020647
11B,CONTROL,N0,1060,0.52033048
11B,CONTROL,N0,1061,0.52045449
11B,CONTROL,N0,1062,0.52051165
11B,CONTROL,N0,1063,0.52053549
11B,CONTROL,N0,1064,0.52055934
11B,CONTROL,N0,1065,0.52058319
11B,CONTROL,N0,1066,0.52060703
11B,CONTROL,N0,1067,0.52069138
11B,CONTROL,N0,1068,0.52077729
11B,CONTROL,N0,1069,0.5208632
11B,CONTROL,N0,1070,0.5209491
11B,CONTROL,N0,1071,0.52105347
11B,CONTROL,N0,1072,0.5212047
11B,CONTROL,N0,1073,0.52135592
11B,CONTROL,N0,1074,0.52150715
11B,CONTROL,N0,1075,0.52165837
11B,CONTROL,N0,1076,0.52202817
11B,CONTROL,N0,1077,0.52254952
11B,CONTROL,N0,1078,0.52307087
11B,CONTROL,N0,1079,0.52359221
11B,CONTROL,N0,1080,0.52411356
11B,CONTROL,N0,1081,0.52521937
11B,CONTROL,N0,1082,0.5263911
11B,CONTROL,N0,1083,0.52756283
11B,CONTROL,N0,1084,0.52873455
11B,CONTROL,N0,1085,0.53004955
11B,CONTROL,N0,1086,0.5319142
11B,CONTROL,N0,1087,0.53377885
11B,CONTROL,N0,1088,0.53564349
11B,CONTROL,N0,1089,0.53750814
11B,CONTROL,N0,1090,0.5395544
11B,CONTROL,N0,1091,0.5417717
11B,CONTROL,N0,1092,0.543989
11B,CONTROL,N0,1093,0.5462063
11B,CONTROL,N0,1094,0.54842359
11B,CONTROL,N0,1095,0.55044088
11B,CONTROL,N0,1096,0.55241522
11B,CONTROL,N0,1097,0.55438956
11B,CONTROL,N0,1098,0.55636389
11B,CONTROL,N0,1099,0.55819394
11B,CONTROL,N0,1100,0.55907155
11B,CONTROL,N0,1101,0.55994915
11B,CONTROL,N0,1102,0.56082676
11B,CONTROL,N0,1103,0.56170437
11B,CONTROL,N0,1104,0.56193234
11B,CONTROL,N0,1105,0.5613328
11B,CONTROL,N0,1106,0.56073326
11B,CONTROL,N0,1107,0.56013372
11B,CONTROL,N0,1108,0.55953419
11B,CONTROL,N0,1109,0.55759304
11B,CONTROL,N0,1110,0.55520024
11B,CONTROL,N0,1111,0.55280745
11B,CONTROL,N0,1112,0.55041465
11B,CONTROL,N0,1113,0.54813714
11B,CONTROL,N0,1114,0.54779411
11B,CONTROL,N0,1115,0.54745109
11B,CONTROL,N0,1116,0.54710806
11B,CONTROL,N0,1117,0.54676504
11B,CONTROL,N0,1118,0.54642201
11B,CONTROL,N0,1119,0.54607898
11B,CONTROL,N0,1120,0.54573596
11B,CONTROL,N0,1121,0.54539293
11B,CONTROL,N0,1122,0.54504991
11B,CONTROL,N0,1123,0.54470688
11B,CONTROL,N0,1124,0.54436386
11B,CONTROL,N0,1125,0.54402083
11B,CONTROL,N0,1126,0.5436778
11B,CONTROL,N0,1127,0.54333478
11B,CONTROL,N0,1128,0.54299175
11B,CONTROL,N0,1129,0.54264873
11B,CONTROL,N0,1130,0.5423057
11B,CONTROL,N0,1131,0.54196268
11B,CONTROL,N0,1132,0.54161965
11B,CONTROL,N0,1133,0.54127662
11B,CONTROL,N0,1134,0.5409336
11B,CONTROL,N0,1135,0.54059057
11B,CONTROL,N0,1136,0.54024755
11B,CONTROL,N0,1137,0.53990452
11B,CONTROL,N0,1138,0.5395615
11B,CONTROL,N0,1139,0.53921847
11B,CONTROL,N0,1140,0.53887544
11B,CONTROL,N0,1141,0.53853242
11B,CONTROL,N0,1142,0.53818939
11B,CONTROL,N0,1143,0.53784637
11B,CONTROL,N0,1144,0.53750334
11B,CONTROL,N0,1145,0.53716032
11B,CONTROL,N0,1146,0.53681729
11B,CONTROL,N0,1147,0.53647426
11B,CONTROL,N0,1148,0.53613124
11B,CONTROL,N0,1149,0.53578821
11B,CONTROL,N0,1150,0.53544519
11B,CONTROL,N0,1151,0.53510216
11B,CONTROL,N0,1152,0.53475914
11B,CONTROL,N0,1153,0.53441611
11B,CONTROL,N0,1154,0.53407308
11B,CONTROL,N0,1155,0.53373006
11B,CONTROL,N0,1156,0.53338703
11B,CONTROL,N0,1157,0.53304401
11B,CONTROL,N0,1158,0.53270098
11B,CONTROL,N0,1159,0.53235795
11B,CONTROL,N0,1160,0.53201493
11B,CONTROL,N0,1161,0.5316719
11B,CONTROL,N0,1162,0.53132888
11B,CONTROL,N0,1163,0.53098585
11B,CONTROL,N0,1164,0.53064283
11B,CONTROL,N0,1165,0.52848433
11B,CONTROL,N0,1166,0.52394572
11B,CONTROL,N0,1167,0.5194071
11B,CONTROL,N0,1168,0.51486849
11B,CONTROL,N0,1169,0.51032987
11B,CONTROL,N0,1170,0.50593356
11B,CONTROL,N0,1171,0.50158787
11B,CONTROL,N0,1172,0.49724218
11B,CONTROL,N0,1173,0.49289649
11B,CONTROL,N0,1174,0.48859222
11B,CONTROL,N0,1175,0.48523094
11B,CONTROL,N0,1176,0.48186966
11B,CONTROL,N0,1177,0.47850837
11B,CONTROL,N0,1178,0.47514709
11B,CONTROL,N0,1179,0.47223755
11B,CONTROL,N0,1180,0.47018222
11B,CONTROL,N0,1181,0.46812688
11B,CONTROL,N0,1182,0.46607154
11B,CONTROL,N0,1183,0.46401621
11B,CONTROL,N0,1184,0.4627082
11B,CONTROL,N0,1185,0.4618037
11B,CONTROL,N0,1186,0.46089919
11B,CONTROL,N0,1187,0.45999468
11B,CONTROL,N0,1188,0.45909018
11B,CONTROL,N0,1189,0.45898105
11B,CONTROL,N0,1190,0.45891192
11B,CONTROL,N0,1191,0.45884279
11B,CONTROL,N0,1192,0.45877367
11B,CONTROL,N0,1193,0.45878559
11B,CONTROL,N0,1194,0.45903513
11B,CONTROL,N0,1195,0.45928467
11B,CONTROL,N0,1196,0.4595342
11B,CONTROL,N0,1197,0.45978374
11B,CONTROL,N0,1198,0.46003802
11B,CONTROL,N0,1199,0.46029611
11B,CONTROL,N0,1200,0.46055419
11B,CONTROL,N0,1201,0.46081227
11B,CONTROL,N0,1202,0.46107035
11B,CONTROL,N0,1203,0.46100189
11B,CONTROL,N0,1204,0.46087891
11B,CONTROL,N0,1205,0.46075592
11B,CONTROL,N0,1206,0.46063293
11B,CONTROL,N0,1207,0.46045865
11B,CONTROL,N0,1208,0.46000912
11B,CONTROL,N0,1209,0.45955958
11B,CONTROL,N0,1210,0.45911005
11B,CONTROL,N0,1211,0.45866052
11B,CONTROL,N0,1212,0.45811909
11B,CONTROL,N0,1213,0.4574683
11B,CONTROL,N0,1214,0.45681751
11B,CONTROL,N0,1215,0.45616671
11B,CONTROL,N0,1216,0.45551592
11B,CONTROL,N0,1217,0.45481076
11B,CONTROL,N0,1218,0.45408798
11B,CONTROL,N0,1219,0.4533652
11B,CONTROL,N0,1220,0.45264242
11B,CONTROL,N0,1221,0.45192345
11B,CONTROL,N0,1222,0.45127199
11B,CONTROL,N0,1223,0.45062053
11B,CONTROL,N0,1224,0.44996906
11B,CONTROL,N0,1225,0.4493176
11B,CONTROL,N0,1226,0.44861692
11B,CONTROL,N0,1227,0.44782501
11B,CONTROL,N0,1228,0.44703309
11B,CONTROL,N0,1229,0.44624118
11B,CONTROL,N0,1230,0.44544926
11B,CONTROL,N0,1231,0.44454094
11B,CONTROL,N0,1232,0.44356904
11B,CONTROL,N0,1233,0.44259713
11B,CONTROL,N0,1234,0.44162522
11B,CONTROL,N0,1235,0.44065331
11B,CONTROL,N0,1236,0.43978513
11B,CONTROL,N0,1237,0.43892332
11B,CONTROL,N0,1238,0.43806152
11B,CONTROL,N0,1239,0.43719971
11B,CONTROL,N0,1240,0.43635365
11B,CONTROL,N0,1241,0.4355584
11B,CONTROL,N0,1242,0.43476315
11B,CONTROL,N0,1243,0.4339679
11B,CONTROL,N0,1244,0.43317265
11B,CONTROL,N0,1245,0.43244303
11B,CONTROL,N0,1246,0.43177157
11B,CONTROL,N0,1247,0.43110011
11B,CONTROL,N0,1248,0.43042865
11B,CONTROL,N0,1249,0.4297572
11B,CONTROL,N0,1250,0.42931604
11B,CONTROL,N0,1251,0.4289245
11B,CONTROL,N0,1252,0.42853297
11B,CONTROL,N0,1253,0.42814143
11B,CONTROL,N0,1254,0.42780103
11B,CONTROL,N0,1255,0.42785662
11B,CONTROL,N0,1256,0.42791221
11B,CONTROL,N0,1257,0.4279678
11B,CONTROL,N0,1258,0.42802339
11B,CONTROL,N0,1259,0.42829158
11B,CONTROL,N0,1260,0.42887227
11B,CONTROL,N0,1261,0.42945295
11B,CONTROL,N0,1262,0.43003364
11B,CONTROL,N0,1263,0.43061432
11B,CONTROL,N0,1264,0.4314048
11B,CONTROL,N0,1265,0.43228766
11B,CONTROL,N0,1266,0.43317052
11B,CONTROL,N0,1267,0.43405338
11B,CONTROL,N0,1268,0.43493624
11B,CONTROL,N0,1269,0.43596007
11B,CONTROL,N0,1270,0.43698639
11B,CONTROL,N0,1271,0.43801271
11B,CONTROL,N0,1272,0.43903902
11B,CONTROL,N0,1273,0.44002755
11B,CONTROL,N0,1274,0.44091381
11B,CONTROL,N0,1275,0.44180008
11B,CONTROL,N0,1276,0.44268634
11B,CONTROL,N0,1277,0.44357261
11B,CONTROL,N0,1278,0.44426059
11B,CONTROL,N0,1279,0.44479023
11B,CONTROL,N0,1280,0.44531987
11B,CONTROL,N0,1281,0.4458495
11B,CONTROL,N0,1282,0.44637914
11B,CONTROL,N0,1283,0.44684195
11B,CONTROL,N0,1284,0.44729213
11B,CONTROL,N0,1285,0.4477423
11B,CONTROL,N0,1286,0.44819247
11B,CONTROL,N0,1287,0.44862407
11B,CONTROL,N0,1288,0.44892511
11B,CONTROL,N0,1289,0.44922615
11B,CONTROL,N0,1290,0.44952719
11B,CONTROL,N0,1291,0.44982823
11B,CONTROL,N0,1292,0.4499778
11B,CONTROL,N0,1293,0.44990663
11B,CONTROL,N0,1294,0.44983546
11B,CONTROL,N0,1295,0.44976429
11B,CONTROL,N0,1296,0.44969312
11B,CONTROL,N0,1297,0.44954749
11B,CONTROL,N0,1298,0.44936811
11B,CONTROL,N0,1299,0.44918873
11B,CONTROL,N0,1300,0.44900935
11B,CONTROL,N0,1301,0.44882997
11B,CONTROL,N0,1302,0.44895856
11B,CONTROL,N0,1303,0.44909736
11B,CONTROL,N0,1304,0.44923617
11B,CONTROL,N0,1305,0.44937498
11B,CONTROL,N0,1306,0.44964286
11B,CONTROL,N0,1307,0.4503057
11B,CONTROL,N0,1308,0.45096854
11B,CONTROL,N0,1309,0.45163138
11B,CONTROL,N0,1310,0.45229422
11B,CONTROL,N0,1311,0.45330881
11B,CONTROL,N0,1312,0.45464368
11B,CONTROL,N0,1313,0.45597854
11B,CONTROL,N0,1314,0.45731341
11B,CONTROL,N0,1315,0.45864828
11B,CONTROL,N0,1316,0.46083799
11B,CONTROL,N0,1317,0.46324269
11B,CONTROL,N0,1318,0.46564739
11B,CONTROL,N0,1319,0.46805209
11B,CONTROL,N0,1320,0.47054284
11B,CONTROL,N0,1321,0.47412086
11B,CONTROL,N0,1322,0.47769889
11B,CONTROL,N0,1323,0.48127692
11B,CONTROL,N0,1324,0.48485495
11B,CONTROL,N0,1325,0.4886518
11B,CONTROL,N0,1326,0.49286217
11B,CONTROL,N0,1327,0.49707254
11B,CONTROL,N0,1328,0.50128292
11B,CONTROL,N0,1329,0.50549329
11B,CONTROL,N0,1330,0.50910674
11B,CONTROL,N0,1331,0.51235009
11B,CONTROL,N0,1332,0.51559343
11B,CONTROL,N0,1333,0.51883678
11B,CONTROL,N0,1334,0.52208013
11B,CONTROL,N0,1335,0.52213695
11B,CONTROL,N0,1336,0.52178805
11B,CONTROL,N0,1337,0.52143915
11B,CONTROL,N0,1338,0.52109025
11B,CONTROL,N0,1339,0.52013351
11B,CONTROL,N0,1340,0.51586609
11B,CONTROL,N0,1341,0.51159868
