Wvl	R
362	0.0916
363	0.0896
364	0.0876
365	0.0855
366	0.0835
367	0.0815
368	0.0795
369	0.0775
370	0.0755
371	0.0788
372	0.0821
373	0.0855
374	0.0888
375	0.0921
376	0.0955
377	0.0988
378	0.1021
379	0.0997
380	0.0972
381	0.0948
382	0.0924
383	0.0899
384	0.0875
385	0.0850
386	0.0826
387	0.0823
388	0.0820
389	0.0817
390	0.0814
391	0.0812
392	0.0809
393	0.0806
394	0.0803
395	0.0814
396	0.0825
397	0.0836
398	0.0847
399	0.0857
400	0.0868
401	0.0879
402	0.0890
403	0.0856
404	0.0822
405	0.0789
406	0.0755
407	0.0721
408	0.0687
409	0.0653
410	0.0620
411	0.0648
412	0.0677
413	0.0706
414	0.0735
415	0.0764
416	0.0792
417	0.0821
418	0.0850
419	0.0846
420	0.0843
421	0.0839
422	0.0835
423	0.0832
424	0.0828
425	0.0824
426	0.0820
427	0.0825
428	0.0830
429	0.0834
430	0.0839
431	0.0844
432	0.0848
433	0.0853
434	0.0858
435	0.0860
436	0.0862
437	0.0864
438	0.0866
439	0.0868
440	0.0870
441	0.0871
442	0.0873
443	0.0872
444	0.0870
445	0.0868
446	0.0867
447	0.0865
448	0.0863
449	0.0861
450	0.0860
451	0.0865
452	0.0871
453	0.0877
454	0.0883
455	0.0889
456	0.0894
457	0.0900
458	0.0906
459	0.0916
460	0.0925
461	0.0935
462	0.0944
463	0.0954
464	0.0963
465	0.0973
466	0.0982
467	0.0985
468	0.0987
469	0.0990
470	0.0992
471	0.0995
472	0.0997
473	0.0999
474	0.1002
475	0.1003
476	0.1005
477	0.1006
478	0.1008
479	0.1009
480	0.1011
481	0.1012
482	0.1014
483	0.1017
484	0.1020
485	0.1023
486	0.1025
487	0.1028
488	0.1031
489	0.1034
490	0.1037
491	0.1046
492	0.1056
493	0.1065
494	0.1075
495	0.1084
496	0.1094
497	0.1103
498	0.1113
499	0.1124
500	0.1135
501	0.1146
502	0.1157
503	0.1168
504	0.1179
505	0.1190
506	0.1202
507	0.1211
508	0.1221
509	0.1231
510	0.1241
511	0.1251
512	0.1260
513	0.1270
514	0.1280
515	0.1289
516	0.1298
517	0.1307
518	0.1316
519	0.1325
520	0.1334
521	0.1343
522	0.1351
523	0.1361
524	0.1370
525	0.1379
526	0.1389
527	0.1398
528	0.1407
529	0.1417
530	0.1426
531	0.1439
532	0.1452
533	0.1464
534	0.1477
535	0.1490
536	0.1503
537	0.1515
538	0.1528
539	0.1540
540	0.1551
541	0.1562
542	0.1574
543	0.1585
544	0.1597
545	0.1608
546	0.1620
547	0.1630
548	0.1641
549	0.1651
550	0.1662
551	0.1672
552	0.1683
553	0.1694
554	0.1704
555	0.1713
556	0.1722
557	0.1731
558	0.1740
559	0.1749
560	0.1758
561	0.1767
562	0.1776
563	0.1785
564	0.1794
565	0.1803
566	0.1812
567	0.1821
568	0.1830
569	0.1839
570	0.1848
571	0.1854
572	0.1861
573	0.1868
574	0.1874
575	0.1881
576	0.1887
577	0.1894
578	0.1901
579	0.1909
580	0.1917
581	0.1926
582	0.1934
583	0.1942
584	0.1951
585	0.1959
586	0.1967
587	0.1975
588	0.1983
589	0.1991
590	0.1999
591	0.2007
592	0.2015
593	0.2022
594	0.2030
595	0.2036
596	0.2042
