ID,Name,Origin,Refl_file,Specular,m_w_tot,m_d_tot,m_sh,SMCg,SMCv,Density,Remarks,L,eps,d,K,a,psi,Slope,Intercept
1,Sol 1 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_023.csv,0,602,591,19,1.9,2.1,1.1,nan,0.0159,0.49,0.0564,32.59,1975.87,687.78,0.9956,0.0406
1,Sol 1 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_024.csv,0,596,591,19,0.9,0.9,1.1,nan,0.0029,0.90,0.0208,32.59,1975.87,687.78,0.9956,0.0406
1,Sol 1 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_025.csv,0,593,591,19,0.3,0.4,1.1,nan,0.0125,0.42,0.0680,32.59,1975.87,687.78,0.9956,0.0406
1,Sol 1 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_026.csv,0,591,591,19,0.0,0.0,1.1,dry,0.0000,0.00,0.0000,32.59,1975.87,687.78,0.9956,0.0406
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_027.csv,0,600,399,19,52.9,76.2,1.4,nan,0.0478,0.59,0.0097,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_028.csv,0,581,399,19,47.9,69.0,1.4,nan,0.0396,0.60,0.0123,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_029.csv,0,575,399,19,46.3,66.7,1.4,nan,0.0372,0.61,0.0130,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_030.csv,0,567,399,19,44.2,63.7,1.4,nan,0.0363,0.60,0.0146,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_031.csv,0,558,399,19,41.8,60.3,1.4,nan,0.0323,0.60,0.0171,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_032.csv,0,548,399,19,39.2,56.5,1.4,nan,0.0280,0.59,0.0207,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_033.csv,0,539,399,19,36.8,53.1,1.4,nan,0.0234,0.59,0.0265,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_034.csv,0,530,399,19,34.5,49.6,1.4,nan,0.0217,0.56,0.0322,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_035.csv,0,514,399,19,30.3,43.6,1.4,nan,0.0183,0.55,0.0399,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_036.csv,0,503,399,19,27.4,39.4,1.4,nan,0.0190,0.54,0.0401,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_037.csv,0,493,399,19,24.7,35.6,1.4,nan,0.0181,0.53,0.0431,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_038.csv,0,485,399,19,22.6,32.6,1.4,nan,0.0176,0.53,0.0448,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_039.csv,0,477,399,19,20.5,29.6,1.4,nan,0.0183,0.52,0.0457,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_040.csv,0,470,399,19,18.7,26.9,1.4,nan,0.0186,0.54,0.0416,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_041.csv,0,463,399,19,16.8,24.3,1.4,nan,0.0178,0.54,0.0447,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_042.csv,0,455,399,19,14.7,21.2,1.4,nan,0.0154,0.53,0.0508,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_043.csv,0,447,399,19,12.6,18.2,1.4,nan,0.0161,0.53,0.0493,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_044.csv,0,441,399,19,11.1,15.9,1.4,nan,0.0159,0.50,0.0556,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_045.csv,0,435,399,19,9.5,13.6,1.4,nan,0.0162,0.49,0.0556,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_046.csv,0,431,399,19,8.4,12.1,1.4,nan,0.0146,0.49,0.0580,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_047.csv,0,426,399,19,7.1,10.2,1.4,nan,0.0150,0.47,0.0595,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_048.csv,0,420,399,19,5.5,8.0,1.4,nan,0.0151,0.44,0.0627,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_049.csv,0,416,399,19,4.5,6.4,1.4,nan,0.0133,0.42,0.0689,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_050.csv,0,413,399,19,3.7,5.3,1.4,nan,0.0125,0.42,0.0688,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_051.csv,0,410,399,19,2.9,4.2,1.4,nan,0.0119,0.39,0.0745,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_052.csv,0,407,399,19,2.1,3.0,1.4,nan,0.0106,0.33,0.0791,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_053.csv,0,405,399,19,1.6,2.3,1.4,the repartition of water is not homogeneous,0.0091,0.30,0.0790,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_054.csv,0,404,399,19,1.3,1.9,1.4,the repartition of water is not homogeneous,0.0078,0.26,0.0863,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_055.csv,0,402,399,19,0.8,1.1,1.4,the repartition of water is not homogeneous,0.0067,0.21,0.0803,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_056.csv,0,401,399,19,0.5,0.8,1.4,the repartition of water is not homogeneous,0.0054,0.15,0.0781,45.62,161.12,511.85,0.9972,0.0427
2,Sol 1 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_057.csv,0,399,399,19,0.0,0.0,1.4,dry,0.0000,0.00,0.0000,45.62,161.12,511.85,0.9972,0.0427
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_058.csv,0,800,590,17.5,36.7,39.6,1.1,nan,0.0377,0.60,0.0270,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_059.csv,0,782,590,17.5,33.5,36.2,1.1,nan,0.0293,0.61,0.0352,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_060.csv,0,771,590,17.5,31.6,34.1,1.1,nan,0.0292,0.59,0.0386,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_061.csv,0,762,590,17.5,30.0,32.4,1.1,nan,0.0279,0.58,0.0405,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_062.csv,0,752,590,17.5,28.3,30.6,1.1,nan,0.0224,0.62,0.0435,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_063.csv,0,740,590,17.5,26.2,28.3,1.1,nan,0.0257,0.58,0.0467,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_064.csv,0,730,590,17.5,24.5,26.4,1.1,nan,0.0225,0.59,0.0512,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_065.csv,0,720,590,17.5,22.7,24.5,1.1,nan,0.0217,0.58,0.0541,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_066.csv,0,705,590,17.5,20.1,21.7,1.1,nan,0.0227,0.55,0.0572,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_067.csv,0,690,590,17.5,17.5,18.9,1.1,nan,0.0215,0.54,0.0638,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_068.csv,0,680,590,17.5,15.7,17.0,1.1,nan,0.0183,0.56,0.0650,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_069.csv,0,668,590,17.5,13.6,14.7,1.1,nan,0.0202,0.54,0.0641,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_070.csv,0,658,590,17.5,11.9,12.8,1.1,nan,0.0196,0.55,0.0654,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_071.csv,0,651,590,17.5,10.7,11.5,1.1,nan,0.0191,0.55,0.0664,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_072.csv,0,642,590,17.5,9.1,9.8,1.1,nan,0.0200,0.52,0.0687,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_073.csv,0,631,590,17.5,7.2,7.7,1.1,nan,0.0199,0.52,0.0707,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_074.csv,0,623,590,17.5,5.8,6.2,1.1,nan,0.0181,0.54,0.0700,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_075.csv,0,617,590,17.5,4.7,5.1,1.1,nan,0.0173,0.53,0.0704,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_076.csv,0,611,590,17.5,3.7,4.0,1.1,nan,0.0156,0.55,0.0712,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_077.csv,0,605,590,17.5,2.6,2.8,1.1,nan,0.0173,0.51,0.0729,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_078.csv,0,600,590,17.5,1.7,1.9,1.1,nan,0.0163,0.49,0.0749,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_079.csv,0,597,590,17.5,1.2,1.3,1.1,nan,0.0029,0.93,0.0286,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_080.csv,0,595,590,17.5,0.9,0.9,1.1,nan,0.0026,0.92,0.0193,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_081.csv,0,593,590,17.5,0.5,0.6,1.1,nan,0.0143,0.41,0.0915,33.33,2067.64,655.88,1.0718,0.0200
3,Sol 2 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_082.csv,0,590,590,17.5,0.0,0.0,1.1,dry ,0.0000,0.00,0.0000,33.33,2067.64,655.88,1.0718,0.0200
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_083.csv,0,778,542,19,45.1,44.7,1.0,nan,0.0301,0.62,0.0408,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_084.csv,0,746,542,19,39.0,38.6,1.0,nan,0.0277,0.61,0.0462,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_085.csv,0,729,542,19,35.8,35.4,1.0,nan,0.0225,0.64,0.0499,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_086.csv,0,715,542,19,33.1,32.7,1.0,nan,0.0239,0.62,0.0508,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_087.csv,0,704,542,19,31.0,30.7,1.0,nan,0.0246,0.60,0.0520,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_088.csv,0,693,542,19,28.9,28.6,1.0,nan,0.0262,0.58,0.0557,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_089.csv,0,683,542,19,27.0,26.7,1.0,nan,0.0239,0.60,0.0548,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_090.csv,0,672,542,19,24.9,24.6,1.0,nan,0.0221,0.60,0.0599,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_091.csv,0,662,542,19,22.9,22.7,1.0,nan,0.0235,0.60,0.0549,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_092.csv,0,651,542,19,20.8,20.6,1.0,nan,0.0251,0.56,0.0602,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_093.csv,0,641,542,19,18.9,18.7,1.0,nan,0.0221,0.58,0.0620,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_094.csv,0,632,542,19,17.2,17.0,1.0,nan,0.0220,0.59,0.0613,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_095.csv,0,623,542,19,15.5,15.3,1.0,nan,0.0223,0.58,0.0622,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_096.csv,0,614,542,19,13.8,13.6,1.0,nan,0.0207,0.57,0.0655,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_097.csv,0,608.5,542,19,12.7,12.6,1.0,nan,0.0222,0.58,0.0601,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_098.csv,0,600,542,19,11.1,11.0,1.0,nan,0.0203,0.58,0.0640,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_099.csv,0,593,542,19,9.8,9.7,1.0,nan,0.0200,0.57,0.0667,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_100.csv,0,586,542,19,8.4,8.3,1.0,nan,0.0210,0.52,0.0752,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_101.csv,0,581,542,19,7.5,7.4,1.0,nan,0.0199,0.54,0.0727,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_102.csv,0,576,542,19,6.5,6.4,1.0,nan,0.0189,0.52,0.0774,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_103.csv,0,572,542,19,5.7,5.7,1.0,nan,0.0192,0.54,0.0721,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_104.csv,0,567,542,19,4.8,4.7,1.0,nan,0.0035,0.93,0.0537,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_105.csv,0,562.5,542,19,3.9,3.9,1.0,nan,0.0030,0.95,0.0438,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_106.csv,0,559,542,19,3.3,3.2,1.0,nan,0.0184,0.42,0.0919,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_107.csv,0,556,542,19,2.7,2.7,1.0,nan,0.0021,0.92,0.0243,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_108.csv,0,553,542,19,2.1,2.1,1.0,nan,0.0145,0.37,0.1045,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_109.csv,0,550,542,19,1.5,1.5,1.0,nan,0.0129,0.35,0.1079,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_110.csv,0,549,542,19,1.3,1.3,1.0,nan,0.0126,0.34,0.1067,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_111.csv,0,547,542,19,1.0,0.9,1.0,nan,0.0113,0.32,0.1063,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_112.csv,0,546,542,19,0.8,0.8,1.0,nan,0.0125,0.30,0.1033,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_113.csv,0,545,542,19,0.6,0.6,1.0,nan,0.0112,0.27,0.1113,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_114.csv,0,544,542,19,0.4,0.4,1.0,nan,0.0089,0.23,0.1129,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_115.csv,0,543,542,19,0.2,0.2,1.0,nan,0.0092,0.13,0.1045,48.82,1265.48,512.11,1.0703,0.0182
4,Sol 2 bis (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_116.csv,0,542,542,19,0.0,0.0,1.0,dry,0.0000,0.00,0.0000,48.82,1265.48,512.11,1.0703,0.0182
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_117.csv,0,1040,718,19,46.1,60.8,1.3,nan,0.0367,0.61,0.0236,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_118.csv,0,1002,718,19,40.6,53.6,1.3,nan,0.0295,0.59,0.0329,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_119.csv,0,972,718,19,36.3,48.0,1.3,nan,0.0293,0.56,0.0376,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_120.csv,0,952,718,19,33.5,44.2,1.3,nan,0.0323,0.53,0.0398,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_121.csv,0,931,718,19,30.5,40.2,1.3,nan,0.0285,0.53,0.0440,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_122.csv,0,913,718,19,27.9,36.8,1.3,nan,0.0241,0.57,0.0434,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_123.csv,0,893,718,19,25.0,33.0,1.3,nan,0.0211,0.57,0.0488,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_124.csv,0,879,718,19,23.0,30.4,1.3,nan,0.0243,0.54,0.0496,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_125.csv,0,865,718,19,21.0,27.8,1.3,nan,0.0234,0.55,0.0502,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_126.csv,0,851,718,19,19.0,25.1,1.3,nan,0.0189,0.58,0.0521,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_127.csv,0,838,718,19,17.2,22.7,1.3,nan,0.0225,0.53,0.0541,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_128.csv,0,827,718,19,15.6,20.6,1.3,nan,0.0199,0.56,0.0523,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_129.csv,0,815,718,19,13.9,18.3,1.3,nan,0.0220,0.53,0.0554,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_130.csv,0,807,718,19,12.7,16.8,1.3,nan,0.0198,0.55,0.0566,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_131.csv,0,795,718,19,11.0,14.5,1.3,nan,0.0180,0.56,0.0586,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_132.csv,0,787,718,19,9.9,13.0,1.3,nan,0.0201,0.54,0.0573,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_133.csv,0,777,718,19,8.4,11.1,1.3,nan,0.0165,0.58,0.0560,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_134.csv,0,771,718,19,7.6,10.0,1.3,nan,0.0187,0.54,0.0592,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_135.csv,0,764,718,19,6.6,8.7,1.3,nan,0.0195,0.51,0.0612,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_136.csv,0,758,718,19,5.7,7.6,1.3,nan,0.0179,0.52,0.0641,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_137.csv,0,752,718,19,4.9,6.4,1.3,nan,0.0162,0.51,0.0670,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_138.csv,0,747,718,19,4.1,5.5,1.3,nan,0.0033,0.93,0.0285,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_139.csv,0,742,718,19,3.4,4.5,1.3,nan,0.0031,0.93,0.0288,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_140.csv,0,737,718,19,2.7,3.6,1.3,nan,0.0158,0.45,0.0756,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_141.csv,0,733,718,19,2.1,2.8,1.3,nan,0.0158,0.40,0.0846,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_142.csv,0,730,718,19,1.7,2.3,1.3,nan,0.0145,0.39,0.0853,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_143.csv,0,727,718,19,1.3,1.7,1.3,nan,0.0146,0.31,0.1019,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_144.csv,0,725,718,19,1.0,1.3,1.3,nan,0.0103,0.29,0.1062,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_145.csv,0,724,718,19,0.9,1.1,1.3,nan,0.0092,0.29,0.1043,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_146.csv,0,722,718,19,0.6,0.8,1.3,homogeneous,0.0086,0.25,0.1132,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_147.csv,0,721,718,19,0.4,0.6,1.3,very few water, non homogeneous,0.0064,0.17,0.1094,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_148.csv,0,720,718,19,0.3,0.4,1.3,very few water, non homogeneous,0.0069,0.11,0.0866,44.91,248.90,425.67,1.0599,0.0192
5,Sol 3 (potatoes),Parcelle Misset - 49.44819N- 4.31848E,mar12_149.csv,0,718,718,19,0.0,0.0,1.3,dry,0.0000,0.00,0.0000,44.91,248.90,425.67,1.0599,0.0192
6,Sol 4 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_150.csv,0,784,558,18,41.9,42.7,1.0,nan,0.0417,0.56,0.0205,40.52,370.18,418.44,1.0622,0.0194
6,Sol 4 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_151.csv,0,768,558,18,38.9,39.7,1.0,nan,0.0368,0.57,0.0235,40.52,370.18,418.44,1.0622,0.0194
6,Sol 4 (poppy),Parcelle Misset - 49.44819N- 4.31848E,mar12_152.csv,0,756,558,18,36.7,37.4,1.0,nan,0.0336,0.58,0.0253,40.52,370.18,418.44,1.0622,0.0194
