Wvl	R
400	0.0325
401	0.0287
402	0.0251
403	0.0335
404	0.0373
405	0.0378
406	0.0383
407	0.0394
408	0.0335
409	0.0293
410	0.0377
411	0.0390
412	0.0345
413	0.0296
414	0.0327
415	0.0363
416	0.0393
417	0.0414
418	0.0404
419	0.0412
420	0.0430
421	0.0422
422	0.0425
423	0.0431
424	0.0425
425	0.0395
426	0.0411
427	0.0443
428	0.0446
429	0.0464
430	0.0464
431	0.0453
432	0.0480
433	0.0507
434	0.0506
435	0.0475
436	0.0476
437	0.0497
438	0.0522
439	0.0534
440	0.0526
441	0.0523
442	0.0533
443	0.0533
444	0.0542
445	0.0540
446	0.0519
447	0.0565
448	0.0588
449	0.0581
450	0.0594
451	0.0572
452	0.0551
453	0.0557
454	0.0559
455	0.0567
456	0.0568
457	0.0551
458	0.0560
459	0.0570
460	0.0575
461	0.0594
462	0.0603
463	0.0595
464	0.0577
465	0.0585
466	0.0584
467	0.0572
468	0.0566
469	0.0564
470	0.0568
471	0.0577
472	0.0576
473	0.0586
474	0.0595
475	0.0590
476	0.0610
477	0.0618
478	0.0607
479	0.0602
480	0.0592
481	0.0588
482	0.0598
483	0.0617
484	0.0636
485	0.0641
486	0.0620
487	0.0627
488	0.0639
489	0.0643
490	0.0666
491	0.0668
492	0.0658
493	0.0660
494	0.0669
495	0.0685
496	0.0698
497	0.0690
498	0.0696
499	0.0711
500	0.0723
501	0.0722
502	0.0716
503	0.0720
504	0.0748
505	0.0755
506	0.0762
507	0.0778
508	0.0780
509	0.0781
510	0.0783
511	0.0789
512	0.0814
513	0.0822
514	0.0815
515	0.0831
516	0.0839
517	0.0846
518	0.0860
519	0.0872
520	0.0878
521	0.0881
522	0.0884
523	0.0895
524	0.0912
525	0.0931
526	0.0945
527	0.0951
528	0.0957
529	0.0968
530	0.0968
531	0.0977
532	0.0995
533	0.1007
534	0.1017
535	0.1029
536	0.1040
537	0.1046
538	0.1049
539	0.1057
540	0.1075
541	0.1085
542	0.1095
543	0.1107
544	0.1118
545	0.1125
546	0.1132
547	0.1142
548	0.1149
549	0.1159
550	0.1172
551	0.1187
552	0.1192
553	0.1197
554	0.1210
555	0.1216
556	0.1223
557	0.1231
558	0.1239
559	0.1246
560	0.1254
561	0.1261
562	0.1271
563	0.1276
564	0.1281
565	0.1292
566	0.1298
567	0.1305
568	0.1310
569	0.1308
570	0.1319
571	0.1331
572	0.1335
573	0.1339
574	0.1341
575	0.1344
576	0.1353
577	0.1355
578	0.1357
579	0.1363
580	0.1370
581	0.1376
582	0.1380
583	0.1382
584	0.1385
585	0.1389
586	0.1393
587	0.1397
588	0.1400
589	0.1404
590	0.1409
591	0.1408
592	0.1411
593	0.1416
594	0.1418
595	0.1421
596	0.1425
597	0.1428
598	0.1430
599	0.1432
600	0.1437
601	0.1443
602	0.1442
603	0.1442
604	0.1441
605	0.1440
606	0.1442
607	0.1447
608	0.1451
609	0.1451
610	0.1453
611	0.1457
612	0.1464
613	0.1465
614	0.1466
615	0.1468
616	0.1469
617	0.1473
618	0.1477
619	0.1477
620	0.1478
