Wvl	R
400	0.0314
401	0.0335
402	0.0349
403	0.0474
404	0.0457
405	0.0369
406	0.0327
407	0.0431
408	0.0474
409	0.0440
410	0.0400
411	0.0367
412	0.0352
413	0.0355
414	0.0361
415	0.0402
416	0.0426
417	0.0396
418	0.0362
419	0.0329
420	0.0324
421	0.0378
422	0.0472
423	0.0484
424	0.0399
425	0.0397
426	0.0406
427	0.0413
428	0.0425
429	0.0465
430	0.0475
431	0.0454
432	0.0453
433	0.0451
434	0.0444
435	0.0432
436	0.0409
437	0.0444
438	0.0484
439	0.0437
440	0.0436
441	0.0477
442	0.0519
443	0.0481
444	0.0466
445	0.0475
446	0.0489
447	0.0526
448	0.0518
449	0.0486
450	0.0518
451	0.0519
452	0.0505
453	0.0495
454	0.0469
455	0.0454
456	0.0472
457	0.0527
458	0.0555
459	0.0541
460	0.0507
461	0.0512
462	0.0521
463	0.0530
464	0.0542
465	0.0533
466	0.0519
467	0.0516
468	0.0533
469	0.0511
470	0.0492
471	0.0504
472	0.0526
473	0.0529
474	0.0526
475	0.0539
476	0.0548
477	0.0560
478	0.0567
479	0.0545
480	0.0536
481	0.0538
482	0.0544
483	0.0554
484	0.0578
485	0.0589
486	0.0550
487	0.0531
488	0.0539
489	0.0566
490	0.0598
491	0.0603
492	0.0595
493	0.0596
494	0.0580
495	0.0591
496	0.0621
497	0.0612
498	0.0615
499	0.0620
500	0.0614
501	0.0605
502	0.0595
503	0.0603
504	0.0647
505	0.0638
506	0.0626
507	0.0636
508	0.0636
509	0.0640
510	0.0644
511	0.0642
512	0.0646
513	0.0648
514	0.0650
515	0.0669
516	0.0682
517	0.0686
518	0.0682
519	0.0678
520	0.0676
521	0.0681
522	0.0696
523	0.0700
524	0.0703
525	0.0709
526	0.0712
527	0.0721
528	0.0732
529	0.0739
530	0.0737
531	0.0730
532	0.0728
533	0.0741
534	0.0752
535	0.0760
536	0.0767
537	0.0755
538	0.0757
539	0.0771
540	0.0780
541	0.0791
542	0.0791
543	0.0783
544	0.0789
545	0.0790
546	0.0794
547	0.0808
548	0.0813
549	0.0817
550	0.0819
551	0.0813
552	0.0816
553	0.0823
554	0.0832
555	0.0853
556	0.0858
557	0.0851
558	0.0851
559	0.0860
560	0.0871
561	0.0875
562	0.0872
563	0.0878
564	0.0888
565	0.0893
566	0.0895
567	0.0896
568	0.0897
569	0.0898
570	0.0904
571	0.0916
572	0.0926
573	0.0923
574	0.0920
575	0.0924
576	0.0935
577	0.0944
578	0.0946
579	0.0941
580	0.0939
581	0.0944
582	0.0951
583	0.0954
584	0.0956
585	0.0961
586	0.0967
587	0.0970
588	0.0972
589	0.0975
590	0.0980
591	0.0984
592	0.0984
593	0.0984
594	0.0992
595	0.0998
596	0.1002
597	0.1005
598	0.1002
599	0.0996
600	0.0994
601	0.1000
602	0.1014
603	0.1022
604	0.1019
605	0.1011
606	0.1008
607	0.1014
608	0.1025
609	0.1029
610	0.1028
611	0.1027
612	0.1030
613	0.1028
614	0.1031
615	0.1038
616	0.1037
617	0.1039
618	0.1041
619	0.1041
620	0.1042
621	0.1042
622	0.1044
623	0.1051
624	0.1054
625	0.1057
626	0.1060
627	0.1063
628	0.1065
629	0.1064
630	0.1061
631	0.1069
632	0.1076
633	0.1079
634	0.1081
635	0.1079
636	0.1077
637	0.1078
