Wvl	R
400	0.0391
401	0.0419
402	0.0315
403	0.0237
404	0.0317
405	0.0380
406	0.0324
407	0.0378
408	0.0367
409	0.0322
410	0.0345
411	0.0364
412	0.0359
413	0.0341
414	0.0356
415	0.0366
416	0.0368
417	0.0370
418	0.0395
419	0.0439
420	0.0451
421	0.0375
422	0.0415
423	0.0448
424	0.0413
425	0.0429
426	0.0407
427	0.0388
428	0.0431
429	0.0464
430	0.0454
431	0.0430
432	0.0470
433	0.0505
434	0.0503
435	0.0465
436	0.0447
437	0.0477
438	0.0519
439	0.0517
440	0.0515
441	0.0507
442	0.0499
443	0.0513
444	0.0512
445	0.0511
446	0.0529
447	0.0541
448	0.0543
449	0.0543
450	0.0555
451	0.0555
452	0.0549
453	0.0541
454	0.0538
455	0.0538
456	0.0538
457	0.0534
458	0.0554
459	0.0568
460	0.0564
461	0.0551
462	0.0552
463	0.0562
464	0.0569
465	0.0570
466	0.0560
467	0.0549
468	0.0553
469	0.0548
470	0.0548
471	0.0554
472	0.0545
473	0.0561
474	0.0577
475	0.0560
476	0.0567
477	0.0569
478	0.0565
479	0.0586
480	0.0584
481	0.0567
482	0.0559
483	0.0592
484	0.0599
485	0.0584
486	0.0592
487	0.0599
488	0.0606
489	0.0612
490	0.0615
491	0.0626
492	0.0635
493	0.0628
494	0.0634
495	0.0643
496	0.0648
497	0.0639
498	0.0651
499	0.0663
500	0.0660
501	0.0664
502	0.0663
503	0.0668
504	0.0696
505	0.0699
506	0.0698
507	0.0707
508	0.0717
509	0.0716
510	0.0719
511	0.0736
512	0.0734
513	0.0741
514	0.0758
515	0.0760
516	0.0767
517	0.0770
518	0.0767
519	0.0778
520	0.0792
521	0.0799
522	0.0796
523	0.0801
524	0.0809
525	0.0817
526	0.0827
527	0.0836
528	0.0845
529	0.0856
530	0.0857
531	0.0863
532	0.0876
533	0.0888
534	0.0886
535	0.0889
536	0.0906
537	0.0915
538	0.0916
539	0.0919
540	0.0932
541	0.0943
542	0.0951
543	0.0956
544	0.0954
545	0.0959
546	0.0968
547	0.0977
548	0.0989
