"ID","Cab","Car","Anth","LMA","EWT","N","LIDFa","LAI","tto","B1","B2","B3","B4","B5","B6","B7","B8","B8A","B9","B11","B12"
1,18.6799259165661,3.44895015030959,0.837693748064339,0.0161745613891913,0.0133173879601447,2.38530690222979,30.5697810277343,2.03971549542621,16.155331361806,0.0289456929327366,0.0667085837339729,0.142276897989406,0.0516748984551472,0.192864475952827,0.369478409888261,0.39845274075794,0.401187933123143,0.402537022764244,0.399893178747726,0.225572163773621,0.0888039700107851
2,37.5847793097637,8.02467364709534,0.123837576596998,0.0141208963394798,0.0142028921555582,2.08125047106296,41.5082557592541,2.93386772181839,25.4565073270351,0.0176906995386148,0.0315314172885064,0.084121698417391,0.0218137290667844,0.110761362680963,0.341095244241854,0.404102355686259,0.405882767966656,0.406463932639733,0.399811793012718,0.198885254633116,0.0713454570397643
3,73.0884256119628,14.6816754482434,2.42390136723407,0.0138038033422415,0.015465253482289,2.2475604119245,55.4030488152057,4.72313965088688,25.9404132608324,0.0137361630342695,0.0171125698254221,0.0357388596255338,0.0129975292557473,0.0572861931729454,0.279949771934992,0.396471352622967,0.397337261659911,0.396998758099762,0.385735210527127,0.170702655114067,0.059852750476584
4,64.3777745970829,12.2526770186684,2.00601164577529,0.0160080194762888,0.0155916887895378,1.54589489242062,54.9243943579495,2.13578395987861,24.3583435029723,0.0203245556346645,0.0233519000610362,0.0389026495826903,0.024436159663155,0.061509461550274,0.240992106196022,0.308143847226837,0.312497239865018,0.314668947081189,0.314037749504048,0.169346902633615,0.0671347889277294
5,64.6079210287154,12.7225802845512,3.54668961348943,0.0130897446472862,0.0161048800426521,2.30682617425919,59.3879487086087,2.68446284485981,26.3809846504591,0.0167939971517007,0.0211037414649895,0.0402841809253163,0.0203154651030312,0.0682611646220469,0.265242390628477,0.345850319188959,0.34918988350976,0.350634727704227,0.346474849384767,0.179429423527199,0.0743421554496184
6,56.8477484000329,11.7327637107534,3.5965291504981,0.014055326706923,0.0148120310338712,1.54706929600798,48.4372245520353,2.13539963494986,27.3112222342752,0.0199763532386503,0.0227855298281342,0.0387655619174364,0.0225542510880639,0.0690345911722377,0.269932194272111,0.339652776313428,0.343653640416185,0.345585117951427,0.343727598625897,0.182114622339752,0.0685259864753229
7,47.5794180434978,9.31135104280368,1.94928698719013,0.0150154579575332,0.0141662219874258,1.55421268753707,31.4860920608044,2.84324171510525,28.0840918491594,0.0184697063334651,0.0236723827075515,0.0497003807455951,0.0179052731459935,0.0814882330787734,0.319641279331214,0.395680563198112,0.397558287850444,0.398139934385342,0.391502667320086,0.184327339297093,0.0568128022232142
8,44.6465345553146,7.96548570998511,0.587847457733005,0.0139654562735376,0.0134987205879585,1.54937547422014,58.739906726405,3.31140844081528,25.6602694443427,0.014705012972724,0.0213967447491599,0.0481852176901511,0.0163973944233439,0.0695460612680294,0.269079060090616,0.336617803262385,0.338798338739069,0.339631217241852,0.334313842902941,0.158579779640102,0.0537205566011392
9,56.0293347952943,10.3638256400018,1.0686093455879,0.016852161559317,0.0158368360941886,1.57340490794741,49.308806611225,2.50515419733711,16.3572341529652,0.018146486334331,0.0225523272076757,0.0440031257137405,0.0196631271665501,0.0661770812101677,0.263566631643604,0.331665264213912,0.334738128080397,0.336105440059306,0.332557091350744,0.161994352667846,0.0550133837071831
10,52.3641707610454,9.96097620111876,2.28233853704296,0.0138823299948381,0.0149322027529871,2.20954464981332,35.660237306729,4.10639670025557,25.7212494104169,0.0172313676995329,0.0252624205939295,0.0572854500585181,0.0176313562332038,0.0916274458201108,0.349903049739117,0.446176994537733,0.44688583197307,0.446592527056725,0.435650537428437,0.20396422121663,0.0721223354415738
11,34.4004506162935,7.11600282931694,1.84664338489529,0.0156591708424377,0.0154825992760744,1.58660089061595,57.5374552607536,4.05635093036108,27.7516898908652,0.0138363296771493,0.0213757836115449,0.051372094110733,0.0160089680387477,0.0850257664745762,0.285698085641491,0.343051594143164,0.343902067005478,0.343931345425609,0.335195114909612,0.141225467033757,0.0423484850855453
12,44.3058826377905,9.41811778531392,1.63738662307151,0.0133190427777835,0.0149931094707103,2.1732868514955,60.7461582869291,3.17452486255206,24.9919892661273,0.0150427813221008,0.0227519325075385,0.0535195119045791,0.0193018714374855,0.0828646207894198,0.281382906186469,0.346918673224918,0.34938819633822,0.35038170828124,0.34494030992829,0.170825768250263,0.0665398472183462
13,71.5554261490265,14.5222644625364,4.25763730227482,0.0168992525377378,0.0160538555772376,2.33669815398753,52.1422715950757,3.55099815037102,24.8945054237265,0.0151123847004,0.0184336350812318,0.0360235344145519,0.0150751443446134,0.0633102408315807,0.276423944172508,0.370121886296981,0.371546267549418,0.371750369051977,0.36398460211577,0.170456896358717,0.0597082810255723
14,71.181402591176,14.2580816092072,2.70049682725221,0.0143060158076148,0.0162231058863194,1.92267978005111,58.2199477311224,4.62721486203372,22.8870006417856,0.0132224550022797,0.0156350701600754,0.0302375135860856,0.0125159370057287,0.0503054060347392,0.259780936804145,0.368429476897047,0.36941461105297,0.3691930327939,0.358299751872278,0.150589551229275,0.0489075644988855
15,65.2169745790015,13.8424425382908,4.23281022661831,0.0152680091399978,0.0135520846648523,2.17402516608126,30.5923817493021,2.58545324881561,23.864168812288,0.0190495808315174,0.0228590623928515,0.0444918574115972,0.0187115226224082,0.0792341883367468,0.323677347318381,0.415934454436272,0.418098722739558,0.418802217327378,0.413309477370235,0.215396767181424,0.0782749209547128
16,44.7798680763128,8.95258393371628,2.07773890520912,0.015689960378373,0.0154177179598728,2.38765940978192,60.7275145314634,2.8294575244654,18.7243051396217,0.0167758245295866,0.0256087402027464,0.0561609468787221,0.023098399689964,0.088133211325461,0.270557220660402,0.326534880609229,0.329653262402117,0.33111348792034,0.328137274930969,0.173240407657186,0.0715826511533268
17,19.8587474456736,4.49454479888689,4.38375108526088,0.0155132924140965,0.0158141270151795,2.46188905392773,64.4097243901342,3.23328362288885,20.5393276421819,0.0181464838948887,0.0324354131653912,0.0650137589828015,0.0364304225021526,0.134611687753014,0.286537809818285,0.316435188353423,0.318991451639679,0.320208590397225,0.316219089183881,0.160955882648286,0.0664480100848171
18,40.4881384226189,8.44147953373878,1.34376240894198,0.0144510463299452,0.0155156534325674,2.1766953964252,56.5250607207417,4.3867932590656,28.9598497305997,0.0139067621505933,0.0237051129911888,0.0602572381993627,0.0167754177539275,0.09046262711749,0.309300438315894,0.380990271582324,0.38159492119352,0.381376366906236,0.371086022076125,0.164349295301209,0.05649450720722
19,46.8881127830477,9.1785716953689,4.19985688535962,0.0152789860839158,0.0156540360686793,1.61606174497865,49.4849945791066,3.11079878313467,15.4888334067073,0.0162794649691976,0.0201035606537924,0.0381510766490228,0.0170715854898192,0.0748997033260229,0.287890876375815,0.357899520147798,0.359934969396219,0.360627178353608,0.35403050078775,0.161024340732986,0.0513268589693433
20,70.2330875302799,12.543431944783,2.01412918895949,0.0142722273652698,0.0133042140084182,1.61773164570332,40.3249432053417,2.00542470836081,25.6279634207021,0.020990190129209,0.0239019670705775,0.0396767428255211,0.0224500165847853,0.0623519151332324,0.273665622387974,0.356857391511095,0.360941013979591,0.362875192565883,0.361608501639554,0.199419533996625,0.0748012889590187
21,22.2210183064632,5.44552188554917,0.250010951771401,0.017206933824946,0.016883805636981,1.65137155842967,32.5426665879786,4.55467078718357,17.5433244451415,0.0188321634752689,0.0390703090707157,0.111593930632798,0.0278866893627534,0.145860280992903,0.359969351654311,0.403364421701015,0.403416313878922,0.402956890790311,0.391582312273732,0.162178885421526,0.0456475555326184
22,50.3889235304025,10.5728077100138,0.210162270348519,0.0123334294590917,0.0148381358117806,2.41955467336811,62.1779044345021,4.79339201562107,24.8273262334988,0.0123949585714174,0.0206614342743838,0.0548245266601893,0.0143256497054398,0.0741011843077831,0.290141161109201,0.38157673632429,0.382480885177346,0.382313847578982,0.371474899768098,0.166133024341662,0.06211120873865
23,38.2307917380204,7.44285831211161,0.142923914012499,0.0146511546162979,0.0167903104319711,2.23536313069053,49.5441677328199,4.61069151642732,16.1633911484387,0.0155254274422156,0.0304931803010935,0.0799405781580087,0.0193483020333334,0.104627288484755,0.336156911954559,0.407959230383341,0.408419744849068,0.408062603757491,0.396281601296441,0.173449287403832,0.0594199929431837
24,47.0188581205213,8.99596163428783,2.53659378492739,0.0149115486101355,0.014348848618871,2.18540493189357,40.0917936302722,4.702510075178,16.7424067575485,0.0166139511996437,0.0253991868380311,0.0581300553052677,0.0178748861741232,0.095625558321496,0.343934890586905,0.430864790480022,0.431318870002523,0.430935919722299,0.420381050882893,0.195818657605444,0.0678993981822412
25,63.1606969668481,13.4712349070306,2.36698128667194,0.0151615716795457,0.0145137075895079,1.62073432421312,46.8308945279568,4.41734839254059,26.4438112196513,0.0153674740157661,0.0176539537467983,0.0339657566741606,0.0139106843807578,0.0565577430823822,0.284702663290714,0.387490626622313,0.388260719737756,0.387994665474104,0.377977586083135,0.162631377035109,0.0484935218231905
26,46.5242565917193,9.09635193689067,0.506141461897641,0.0156168692427939,0.0136265893774781,1.74773996067233,32.2133558429778,3.86863120715134,28.4054036380257,0.0177026464683758,0.0258418460782207,0.0625142338212086,0.0173237223994086,0.0878656029209261,0.335084718938752,0.416829873505456,0.417597577597854,0.41747025304901,0.408582650859527,0.188994963547807,0.0590597191306614
27,51.8749204210554,10.2895029524432,1.93261989124585,0.0139484494729645,0.0154922566376865,1.92525324225426,31.6483643930405,3.93921928666532,22.4036956904456,0.0177773480341813,0.0242476047890365,0.054456062474505,0.0172692513953362,0.0866064476122504,0.346399101496542,0.442005516722875,0.442798287011892,0.442546957799583,0.431358338230947,0.194927161851246,0.0643439249893535
28,43.0243580247591,8.01239333052728,4.43262753635645,0.0148407062495844,0.0134417330952788,1.95504243252799,50.1444353815168,3.86697071301751,17.3367763019633,0.0153287075479819,0.0215968199028617,0.0445839653623426,0.0169477698601033,0.0881334224888479,0.313272480190575,0.386576784625025,0.387733426550764,0.387891010264896,0.38015714913179,0.179555882717971,0.060806301762959
29,33.0695469367275,6.61055915620036,0.313821670250036,0.0141219796413818,0.0156796092001018,1.9317248465959,69.0909017622471,3.04627886554226,24.2798097326886,0.0162120871057801,0.0270171291625714,0.0623982153494335,0.0254597906399056,0.0857662193914533,0.239422323092663,0.281692489722472,0.285311662975105,0.287147782750239,0.285169559687153,0.150407499282479,0.0666104023608449
30,38.3883565583117,9.20144454923198,1.48190653324127,0.0154755523762737,0.0152865214641556,2.0994033634197,60.8649513218552,2.38538398500532,23.3603647293057,0.0191490057589812,0.0275914792071371,0.0623982563173807,0.0277428729124505,0.0952279012186016,0.26480922592798,0.310321854787387,0.314316499235706,0.316373685693942,0.315558212316163,0.175943332334531,0.0760292330481775
31,61.7490501866209,12.9571412482407,0.103770208661444,0.0164745507947687,0.0140076623379537,2.31083753402345,46.4534181822091,2.06589890830219,16.2341167777777,0.0208353540298493,0.0277291691122929,0.0608162000544145,0.0246124702366089,0.082665291065001,0.2853121877913,0.353971662516315,0.357740983059768,0.3595656981927,0.358478483265535,0.204790870082154,0.0842974504842098
32,6.69307580073518,2.12227668945243,3.99511044239625,0.0147856984764626,0.0142127544014733,1.53643644391559,69.5667416602373,2.32066338718869,21.8224947794806,0.0300205725460992,0.0446360012467087,0.0741363576056542,0.0738472199323271,0.172041639221335,0.241563897297691,0.253083913094694,0.258785087362681,0.262044794522282,0.265694138067599,0.169913278610695,0.0879587509048702
33,42.9574557989994,7.99028440702302,4.02253462455701,0.0157699586890804,0.0135361742407943,1.7033471907489,64.699729019776,3.21167817362584,23.9004515740089,0.0147579473286377,0.0193953470924676,0.036747946888209,0.0189782277301346,0.0702512055299701,0.241638381914085,0.296403102246669,0.299150247310445,0.300424086995584,0.297549374368201,0.150247530375681,0.0567872498196725
34,30.7869928279182,6.69050457092669,3.77592807705514,0.0144167427328573,0.015529007075806,1.87743323342875,39.2782088462263,2.75517293764278,27.3132526280824,0.0183480059100283,0.0282770283466761,0.0627015907762019,0.0242183879651241,0.122979003212356,0.343370182365398,0.395346773981624,0.39724776556257,0.397930020033017,0.391076490608144,0.187505397239478,0.0638363487325157
35,65.3026721229452,13.0690496024387,4.2865986636607,0.0158476920264841,0.0143774661304352,2.08674293453805,36.7045605555177,3.49806390609592,26.9180433300789,0.0171967091258899,0.0207049839876959,0.0398370280630945,0.0161797268785166,0.0720279872906766,0.314159622259026,0.413342352531399,0.414531959552872,0.414573264996913,0.406263207442482,0.194041237368216,0.0656309630947887
36,48.3644500565287,9.49141829262706,0.675788604654372,0.0145298239208251,0.0142032308165132,2.38083170424215,56.6292203404009,3.8748427729588,19.4595677219331,0.0143732345693865,0.024102981845827,0.060075287979754,0.0169541557031987,0.0840500462200894,0.299322603942087,0.376345068342938,0.377745379529196,0.378023885874971,0.370464369539825,0.178459123119807,0.0662398566984912
37,33.6443507415009,7.04204282674969,2.71836197795346,0.0146418031499093,0.015196262654141,2.29039194947109,34.4462117366493,4.30796494870447,16.2348244444001,0.0182779923148444,0.0327594813311312,0.077756918574635,0.0248697518988664,0.131545772858339,0.379506731403595,0.446597536820393,0.446970722371923,0.446613048840738,0.435590153802422,0.204116760158316,0.0722795852117297
38,29.2809693598035,6.56081813995561,4.45954199612606,0.0154403912188875,0.0154892437685868,1.97139476449229,32.0936269871891,3.18434012774378,29.0210885647684,0.0187520789695189,0.029446849478204,0.0649707216740571,0.0257726850879334,0.135195659602962,0.365117138244047,0.417891641602997,0.418937945241098,0.41908586030609,0.410429365412678,0.19204953790941,0.0633424401551183
39,63.9856209463893,12.602547103412,2.55504882882815,0.0146679685685754,0.0147767597704065,2.13562803249806,43.2685140054673,3.14119902183302,21.3788746052887,0.0168010884490271,0.0214185145443795,0.0444645267557262,0.016638302105922,0.0722217719452562,0.306507866190135,0.401260037104771,0.403048688256083,0.403470700827373,0.396108580664835,0.192512477111044,0.068236663103157
40,74.5829660885821,14.3117087192106,3.0413575846469,0.0143373561370425,0.0157532232212866,1.68124120007269,42.6508013438433,4.64085453050211,25.8652180689387,0.0159883317732231,0.0177992020531703,0.0303959343082741,0.014109859813786,0.0513620358196142,0.287322918728847,0.410343246274725,0.411104216490191,0.410658804579332,0.398658852862128,0.167503716680769,0.0507006826145808
41,48.5010582332295,10.2094005248311,2.03133499191608,0.0138674562981386,0.0141478777974498,2.42905288352631,51.6134643089026,2.49687867518514,16.7455243854783,0.0183383927354672,0.0271369762298253,0.061209573638742,0.0233283302879199,0.0950908413734175,0.304788554767262,0.370733371838774,0.373920120898248,0.375372550281584,0.37220828810128,0.203759043514361,0.0842220980565906
42,24.5233014991308,4.88974686620071,1.43485804006923,0.0150566506693317,0.0155888471084056,1.55950002535246,40.6853221729398,3.54351890622638,27.5413089653011,0.0175357341173817,0.0330384425448456,0.0809115165002192,0.0236020473336185,0.128107659318753,0.342899213955079,0.389511405177124,0.390421704175272,0.390500467541479,0.381249681496447,0.16485748017209,0.0486402865363387
