"ID","Cab","Car","Anth","LMA","EWT","Cbrown","Prot","CBC","N","alpha","LIDFa","LIDFb","TypeLidf","LAI","hspot","tts","tto","psi","B1","B2","B3","B4","B5","B6","B7","B8","B8A","B9","B11","B12"
1,18.6799259165661,3.99961702276895,0.837693748064339,0,0.0161745613891913,0.749562334269285,0,0,1.99446180067025,40,41.0940664913505,0,2,3.14036715426482,0,0,27.9921813332476,0,0.0196112123566891,0.0355286394367218,0.074187203187531,0.0335890771570433,0.139012401576141,0.295885490814917,0.376725997806863,0.436605791697771,0.471812188819246,0.50070638604685,0.252082420934599,0.115742822710413
2,37.5847793097637,7.87892714250268,0.123837576596998,0,0.0141208963394798,0.934433434158564,0,0,1.55439975159243,40,40.4913526587188,0,2,4.12358312495053,0,0,24.1359896049835,0,0.0163322387218339,0.0207934348194697,0.0415628113334083,0.0162684623671687,0.0750596769759563,0.241516083752871,0.344181921563308,0.419633251186325,0.465495420436705,0.51255995206587,0.253601596563078,0.111596105011727
3,73.0884256119628,15.7501325653563,2.42390136723407,0,0.0138038033422415,0.145632155239582,0,0,2.21415331028402,40,61.1497768573463,0,2,2.47696746559814,0,0,16.0033075581305,0,0.0222740724625822,0.0261636986752254,0.0448046425767168,0.0304898739314702,0.0726444960634941,0.296692776267043,0.436471646613162,0.460160257620354,0.472764237146195,0.478955051874707,0.278975992993938,0.154716438042906
4,64.3777745970829,12.4778835557998,2.00601164577529,0,0.0160080194762888,0.359846940264106,0,0,2.3295209503267,40,68.6805261857808,0,2,2.48462574789301,0,0,26.448314753361,0,0.0123655554748592,0.0154781757455041,0.0296415344595154,0.0152174107115256,0.0493580379521362,0.189407413669424,0.264880695031316,0.286433625547628,0.29825812081363,0.304984548818147,0.179565378469606,0.0918764350613842
5,64.6079210287154,13.1628905813138,3.54668961348943,0,0.0130897446472862,0.391404289519414,0,0,1.77348809014075,40,56.3606527261436,0,2,4.34666418586858,0,0,25.9355384821538,0,0.0139594417481662,0.0158347664828069,0.0275616501472838,0.0134481830070474,0.0530182331078487,0.273759004103262,0.439910845108921,0.500080808895168,0.534511443944131,0.555328006195571,0.251824964619605,0.115767217664012
6,56.8477484000329,12.4924701821894,3.5965291504981,0,0.014055326706923,0.0752819974441081,0,0,2.12952390755527,40,30.9130537416786,0,2,3.43381119659171,0,0,17.7886095363647,0,0.0182227403528607,0.0231355021965197,0.0497339513705213,0.0180297267185853,0.0911879366160076,0.426269951637495,0.618091912285832,0.636215666071478,0.644784701573409,0.632023127318552,0.304648428922773,0.148098769802543
7,47.5794180434978,8.60744604759821,1.94928698719013,0,0.0150154579575332,0.180353232426569,0,0,2.40062546613626,40,63.392918528989,0,2,3.25934057729319,0,0,15.5143786955159,0,0.0174244195890274,0.0259475987312911,0.0533120918024786,0.0248579534618406,0.0878910560034734,0.323143089078586,0.454583155013978,0.485702901702626,0.502480503794214,0.50609160038857,0.250954724478965,0.130088254723664
8,44.6465345553146,8.98469516302317,0.587847457733005,0,0.0139654562735376,0.575447757262737,0,0,2.11016851454042,40,52.2907921578735,0,2,4.35031056939624,0,0,25.7161177683156,0,0.0145001394378887,0.0213696826622885,0.0486143494440847,0.0157559444577895,0.0802309242792081,0.283373448496327,0.405778487655735,0.470397899699635,0.508393423604183,0.537252785763876,0.257460122733671,0.122042021870198
9,56.0293347952943,11.2555913790893,1.0686093455879,0,0.016852161559317,0.166084909113124,0,0,2.40922812093049,40,33.4518398437649,0,2,3.56900983001105,0,0,22.9652177751996,0,0.017987672056922,0.0266904194815336,0.0635677772588104,0.0188149492315557,0.0965387269537544,0.410218223388001,0.596300838237935,0.630030290290284,0.647493380991292,0.638956648109416,0.283463198336612,0.134320454271504
10,52.3641707610454,10.2157584742547,2.28233853704296,0,0.0138823299948381,0.539247186621651,0,0,1.60948473354802,40,56.2513700127602,0,2,4.04356913641095,0,0,28.9651154866442,0,0.013540410757808,0.0160840472257116,0.0296743454564753,0.0128820291879357,0.056441353923476,0.248796692600071,0.372046476546162,0.429139418237266,0.46228084801205,0.48591968686485,0.227904596589431,0.100946421364779
11,34.4004506162935,6.02146345883471,1.84664338489529,0,0.0156591708424377,0.224854426691309,0,0,1.78897237498313,40,49.8152200505137,0,2,2.64916071272455,0,0,25.2564116322901,0,0.016446325765226,0.0263306064854329,0.0574340837902566,0.0200323199475462,0.101146576869231,0.329462798885315,0.418317790328196,0.442446669875272,0.455316390268007,0.456465499296686,0.233217765305922,0.108182443790817
12,44.3058826377905,9.07986234053818,1.63738662307151,0,0.0133190427777835,0.611847084015608,0,0,2.30707957828417,40,65.874773254618,0,2,2.56946599646471,0,0,19.5750898146071,0,0.0216464945493494,0.0283386685124794,0.0508479398939745,0.0333903959194912,0.0865716166591749,0.236927670824006,0.320011755565091,0.365123925790543,0.391432238370974,0.418819110202219,0.263734619148718,0.150509947145622
13,71.5554261490265,14.3373009552832,4.25763730227482,0,0.0168992525377378,0.253577550407499,0,0,1.73679467849433,40,57.4167841579765,0,2,2.03176848380826,0,0,18.4438720636535,0,0.0280879907162835,0.0312161042090192,0.0447079179697358,0.03861405900213,0.0768979649590836,0.2903988441929,0.416020597771751,0.447229017387264,0.464335835749784,0.476044070374665,0.272095335951521,0.148064021849624
14,71.181402591176,13.4190016732211,2.70049682725221,0,0.0143060158076148,0.672428014688194,0,0,2.33476754813455,40,60.714079188183,0,2,2.6965238021221,0,0,26.1362282268237,0,0.0201895528333136,0.0238973000742369,0.0390238805964922,0.0266196409003163,0.0671167777298381,0.242043304548439,0.361653219138008,0.419677197380879,0.45377737589068,0.487972333677335,0.276752483222319,0.14769253043399
15,65.2169745790015,12.442044846366,4.23281022661831,0,0.0152680091399978,0.406504520913586,0,0,1.72391979210079,40,52.463575489819,0,2,4.2795733793173,0,0,28.8854657113552,0,0.0142271322223006,0.0158914718863243,0.0262461754509643,0.012910343418524,0.052484404928322,0.273079262406465,0.42874424370122,0.481912688817042,0.511876539462682,0.524941311249669,0.229276472042572,0.0999358178286179
16,44.7798680763128,9.06916506230432,2.07773890520912,0,0.015689960378373,0.450805459404364,0,0,2.29843154014088,40,65.9098872262985,0,2,2.79722331627272,0,0,17.0728773786686,0,0.0143621745026064,0.0200716143082589,0.0407097948330938,0.0197621380986302,0.0713080868441339,0.223408841537284,0.299785707018479,0.331465692339416,0.349326798521316,0.361767651465114,0.20379743934411,0.104772864255407
17,19.8587474456736,4.56451317507236,4.38375108526088,0,0.0155132924140965,0.24647379736416,0,0,2.44161902507767,40,65.5133625864983,0,2,3.83684437954798,0,0,24.4046344002709,0,0.0153333358032073,0.027112757581127,0.0554385349950832,0.0304750117801366,0.129345970869766,0.323010476508702,0.400545920081998,0.432089127949952,0.449360727391187,0.450742724130231,0.208402686847477,0.100673850636333
18,40.4881384226189,7.8027304800139,1.34376240894198,0,0.0144510463299452,0.967509261565283,0,0,1.73188816290349,40,52.084839316085,0,2,4.66435463633388,0,0,24.56623041071,0,0.014687025697472,0.0187799791050876,0.0355237979988301,0.0152953062240901,0.0694581274626586,0.228031375088171,0.335275640482807,0.422510077838699,0.477158848819259,0.54081442250013,0.246294232618824,0.108646323856321
19,46.8881127830477,9.65850949456983,4.19985688535962,0,0.0152789860839158,0.887192596215755,0,0,2.20383532717824,40,38.0430200416595,0,2,3.27958570234478,0,0,20.4133311565965,0,0.0170940612667176,0.0214140384871953,0.0395303551358361,0.018191408666327,0.0847547981956923,0.268545469087344,0.376142987469803,0.444418025018087,0.485179469292323,0.524038510287337,0.275479012413777,0.132285877335805
20,70.2330875302799,13.3700666756655,2.01412918895949,0,0.0142722273652698,0.677273329114541,0,0,2.25813765334897,40,34.5745112933218,0,2,2.66752527118661,0,0,29.5125651103444,0,0.0175562559130229,0.0210259025568982,0.0389420471311104,0.0165025592412034,0.0673329499759879,0.274589533264471,0.398154976613324,0.450762468812262,0.480944581108668,0.505607207548535,0.286786137440759,0.143961236644808
21,22.2210183064632,4.23122821158716,0.250010951771401,0,0.017206933824946,0.098056677961722,0,0,2.08293677074835,40,59.3158335145563,0,2,2.18796671135351,0,0,25.6435917830095,0,0.0245769356395141,0.0479333395261597,0.106967151696733,0.042019373557492,0.149318375548814,0.356362755975212,0.415050026834474,0.430213016097675,0.438284192799776,0.438014697856055,0.24152387839669,0.127134906626509
22,50.3889235304025,10.2430762579644,0.210162270348519,0,0.0123334294590917,0.535454119322821,0,0,1.73600377631374,40,69.71285703592,0,2,4.45096434769221,0,0,25.6398575019557,0,0.00983670234737072,0.0128754898398068,0.027949522876997,0.0104123791962249,0.0454202842909901,0.194241913702959,0.294704383566595,0.344136337826977,0.373164266152304,0.396079997654641,0.191551801689836,0.0883668644835499
23,38.2307917380204,7.72405619611799,0.142923914012499,0,0.0146511546162979,0.407293330412358,0,0,2.33951663435437,40,52.4718496017158,0,2,3.53949202550575,0,0,25.1002100785263,0,0.0161952533435859,0.0282096419348843,0.0680087489917114,0.0213024228992122,0.102811886432945,0.331255987426147,0.453285417620671,0.507093461090572,0.53778337959578,0.555698325116871,0.268502267279362,0.130982613781933
24,47.0188581205213,8.38630002915517,2.53659378492739,0,0.0149115486101355,0.556522008730099,0,0,2.15578977018595,40,52.9638957045972,0,2,4.62693328596652,0,0,17.6501087110955,0,0.0146797355673474,0.0207121667494372,0.0420091960691207,0.0160205374582391,0.0791294814341736,0.289323426143666,0.425536594131243,0.499547984907618,0.543624766941296,0.577269118593678,0.254645133877432,0.118607123357301
25,63.1606969668481,12.696341670539,2.36698128667194,0,0.0151615716795457,0.467222617007792,0,0,1.79554743156768,40,56.3489543274045,0,2,2.73541817138903,0,0,28.3618528791703,0,0.0172820749331787,0.0199346807964899,0.0341023435646017,0.0196695325338487,0.060377544813968,0.257273913982119,0.378743462447614,0.423940115476598,0.449534041192988,0.46788469976942,0.243842201395046,0.117521639578146
26,46.5242565917193,10.4724414103411,0.506141461897641,0,0.0156168692427939,0.502669121604413,0,0,1.63661380857229,40,36.7380478326231,0,2,3.43248452642001,0,0,17.9408656829037,0,0.0172931865538875,0.0215419537096868,0.0464995329505644,0.0167808526878198,0.0776081695137004,0.30629974036342,0.435363601937349,0.492767130988873,0.525592703830239,0.545918688991049,0.254235028645723,0.110796326762788
27,51.8749204210554,9.91270391116427,1.93261989124585,0,0.0139484494729645,0.774716430343688,0,0,1.8942831507884,40,32.2933598794043,0,2,2.7635236531496,0,0,27.4914947384968,0,0.0184915370425239,0.0225212669357408,0.0413622246161467,0.0182681963340817,0.0768117218971889,0.275959888695791,0.390807326426591,0.45388521479322,0.490886647797155,0.525340222816861,0.290321350950416,0.1400596788126
28,43.0243580247591,9.62036276941001,4.43262753635645,0,0.0148407062495844,0.233339231926948,0,0,1.79131561680697,40,64.536353033036,0,2,2.80217229365371,0,0,21.6798475175165,0,0.0185106053596484,0.0227262779216592,0.0403978735758615,0.026258831452716,0.081706481671511,0.284975862014046,0.385391947671786,0.414621103640561,0.43064776009884,0.438560554978883,0.234332520732991,0.120844212754234
29,33.0695469367275,6.94886739646397,0.313821670250036,0,0.0141219796413818,0.346222990890965,0,0,2.3235574150458,40,61.9463057722896,0,2,4.43888303567655,0,0,29.1122826025821,0,0.0126759079551688,0.0245379158718296,0.0624804139409005,0.0176650588021507,0.0949587180345887,0.304612784328874,0.413354635821473,0.458021421232034,0.483125434807702,0.4920152401458,0.226454090252497,0.107763473510442
30,38.3883565583117,8.91748482975623,1.48190653324127,0,0.0154755523762737,0.262434347998351,0,0,1.60770177841187,40,63.7885521538556,0,2,3.80409781774506,0,0,29.5898766769096,0,0.0120907496645231,0.0167591323462926,0.0400410044572469,0.0136968621957806,0.0704970953064736,0.279614005072352,0.387264552510134,0.420006079408822,0.437817013548969,0.43932029650417,0.191575287013298,0.0828294306869737
31,61.7490501866209,12.3521512385896,0.103770208661444,0,0.0164745507947687,0.159716877620667,0,0,1.55958499596454,40,60.6127237621695,0,2,4.43057998735458,0,0,20.639381648507,0,0.0124713798028927,0.015286575035948,0.0325986038078842,0.0117664160711197,0.0484828592181086,0.286771931518746,0.459242943232398,0.487580873096565,0.501978559807397,0.491599774397738,0.190980331103754,0.0785240892925341
32,6.69307580073518,2.11404225026751,3.99511044239625,0,0.0147856984764626,0.549441994167864,0,0,2.20729977171868,40,60.0337694305927,0,2,4.32939316122793,0,0,16.7069860117044,0,0.0275702400099265,0.0405752944719654,0.0679540033932563,0.0734082457197556,0.195162150908137,0.318178992012215,0.392754713354685,0.459480571489803,0.499310652271223,0.5303374665222,0.239406226582457,0.113264552507585
33,42.9574557989994,9.39929963241642,4.02253462455701,0,0.0157699586890804,0.656206514919177,0,0,2.24212748883292,40,52.0920678973198,0,2,3.92955443402752,0,0,17.6923097320832,0,0.0148653728669168,0.0198796407634506,0.0400840551964702,0.0172602232855881,0.0848883209953707,0.275662250539183,0.387585233332451,0.451704414056984,0.489589693165734,0.519388427124392,0.246573962173363,0.11579132888988
34,30.7869928279182,6.28176006534822,3.77592807705514,0,0.0144167427328573,0.473685443401337,0,0,2.16115546482615,40,32.4291938263923,0,2,2.32937397481874,0,0,28.2556818786543,0,0.0220666299556829,0.0326813306178001,0.0644436808335845,0.0310423737858094,0.135768264579642,0.363202304936839,0.464307229566497,0.514441955828379,0.54293189654741,0.564352713668527,0.313701829227406,0.158648559798347
35,65.3026721229452,14.1392107291507,4.2865986636607,0,0.0158476920264841,0.378919347422197,0,0,1.56532722129487,40,44.5679923798889,0,2,3.14053008169867,0,0,29.1043657378759,0,0.0164016486752944,0.0175944962840962,0.027540615155619,0.0153199643916578,0.054772223435162,0.283895450581959,0.429402529384075,0.473549548908784,0.49797532081102,0.508569360801535,0.236823433972775,0.102420568201564
36,48.3644500565287,9.38304374855902,0.675788604654372,0,0.0145298239208251,0.56136105558835,0,0,2.34510702919215,40,64.2216880433261,0,2,3.79171616607346,0,0,16.3435980502982,0,0.0127601021020911,0.0189426066617835,0.041570272620379,0.0157013154070238,0.0677000414835214,0.234560709555962,0.335715192149759,0.386087404589776,0.415460297056485,0.438141319976989,0.220166268275984,0.108250451427067
37,33.6443507415009,5.91353830208824,2.71836197795346,0,0.0146418031499093,0.887891285587102,0,0,1.69343162723817,40,67.7032686490566,0,2,3.60087686334737,0,0,20.1716117479373,0,0.0149456765143728,0.0194636862030643,0.0330657893206495,0.0215039952232601,0.0689540366392843,0.1908136974569,0.268927636286402,0.330274696575962,0.367832076610651,0.409708580275097,0.210239465979293,0.102202923438273
38,29.2809693598035,6.42839725836237,4.45954199612606,0,0.0154403912188875,0.799107843311504,0,0,1.71803344250657,40,51.488989321515,0,2,4.03475539968349,0,0,24.8250537877902,0,0.0152728619194587,0.01969026661001,0.0360148373736851,0.0190605928712771,0.0915049244082947,0.258005492758378,0.358082911831322,0.434197795795631,0.480489002028919,0.525073017142786,0.237741029812792,0.103752055302599
39,63.9856209463893,13.8668485074699,2.55504882882815,0,0.0146679685685754,0.101385045563802,0,0,2.13596148486249,40,46.879111295566,0,2,3.12596977013163,0,0,25.0621746189427,0,0.0173871186582559,0.0214936945183114,0.0446379601146437,0.0182991121662872,0.0757306583485084,0.373618270243135,0.563134746718063,0.586776280819182,0.598651415102619,0.592095256602346,0.281768548432301,0.136279698410423
40,74.5829660885821,14.7828721128495,3.0413575846469,0,0.0143373561370425,0.0557637228630483,0,0,1.77066255267709,40,46.1466408334672,0,2,2.43391780206002,0,0,26.6564859368373,0,0.0173463814644904,0.0194448108193896,0.0334268835232625,0.0173037924077452,0.0574879400087008,0.31660313070393,0.463746824852756,0.473847143377373,0.478500448139205,0.472385770224679,0.253916625650961,0.122725008684291
41,48.5010582332295,10.5863647346844,2.03133499191608,0,0.0138674562981386,0.56521726725623,0,0,1.92618512315676,40,56.3774241507053,0,2,2.56605832534842,0,0,26.7399042227771,0,0.0163192627762321,0.0202730802955788,0.0394258314394191,0.0190650746069874,0.0716220185382058,0.246482296343104,0.338670558811899,0.380709169634649,0.404734274932036,0.424661578392236,0.244292387788913,0.122598658014189
