"ID","Cab","Car","Anth","LMA","EWT","N","LIDFa","LAI","tto","B1","B2","B3","B4","B5","B6","B7","B8","B8A","B9","B11","B12"
1,47.7627627438645,9.04749558934708,0.344093415420502,0.0143911768117729,0.0148300733992194,2.00331580801867,43.2811544742435,3.21508665918373,24.7165348415729,0.0167670660826706,0.0263162632312058,0.0643422922839577,0.0178398483892393,0.0882264143851214,0.322999847685927,0.400862872498304,0.402414526923481,0.402771233770096,0.394970996996692,0.188072530750278,0.0647954647062392
2,29.897230751775,5.79559258794188,2.75624027301092,0.0146358300470249,0.0146963705786084,1.78377741179429,51.1117086000741,4.92786056781188,26.228546340717,0.0150872551029452,0.0259366196984993,0.0599185102744829,0.019319865564717,0.108793623713914,0.331648331562758,0.391924105116015,0.392107599352583,0.391679227211508,0.380703028950031,0.163412990545431,0.0510969007277863
3,26.5959547128076,4.77037878597908,3.83710557979066,0.0161226588820948,0.015612102974798,1.79015480680391,42.4536186270416,2.71596224233508,15.7858671422582,0.018744373080762,0.0311071572748093,0.0639682613557712,0.0264235164006611,0.128629461470789,0.327746068109353,0.369880334522191,0.371952599725632,0.372800208505957,0.36714161439504,0.175677031090706,0.0582391578626416
4,48.9090795074528,10.371154485651,1.44794690783601,0.0162713674362685,0.0141867499849871,2.29139155428857,64.0951956808567,2.8746438070666,25.013220742112,0.0161668421530154,0.0231026372910294,0.0509277930017611,0.0220343769858687,0.0767358234886332,0.248352789015104,0.304844015107333,0.308021838322374,0.309551351938904,0.307582891903938,0.166263019611224,0.0696943258033131
5,62.100405479987,11.079045258041,2.29934737889562,0.0155547964629132,0.0151433182774628,2.25356508325785,42.6848507672548,2.79835397633724,23.0059385066852,0.0175072846080824,0.0237846110974914,0.0493859798876618,0.0181428987258804,0.0778647622102319,0.306254204595939,0.391749414194409,0.393843336850181,0.394515346259524,0.38838199181284,0.194266794758507,0.0706839957834212
6,46.3314028271855,8.84994469381391,3.67340595996939,0.0145952096305548,0.0150593947931426,1.73162535508163,61.0289702937007,4.09322090027854,26.9066845590714,0.0130452093394708,0.01728011820371,0.0353363596903858,0.014067492326958,0.0667969959835195,0.267589005240206,0.340927635982684,0.342092183913209,0.342238186745139,0.333825255500246,0.144771640680182,0.0468763708382774
7,53.9788534364559,10.6641647404647,2.97427428828087,0.0149314398262327,0.0154975905297311,1.90240998519585,51.9425209891051,2.39210207061842,17.937245266512,0.0186809579636714,0.0234418685055055,0.0452023177436807,0.0218297393974906,0.0767657426219078,0.277120155791859,0.34436123649078,0.347851767799353,0.34947500401678,0.346587058206398,0.180732843170432,0.0693992844436535
8,59.9318203306322,11.5457297761731,3.8976405991707,0.013060587550367,0.0135360862286436,1.7778061660938,39.7645736858249,3.22652472229674,24.5668786705937,0.0170521016626553,0.0202508786836629,0.0376645437012707,0.0161645506635588,0.0691202480735355,0.313565608611179,0.412805447454744,0.414594229643301,0.414991102793685,0.407310372839427,0.195739543470416,0.0663022379087749
9,45.8459262598393,9.78249144673684,3.96226482850034,0.014537783598989,0.0148012729685287,2.00745420204476,46.2125361058861,2.6843993156217,25.058522131294,0.0175456361803581,0.0233394503761115,0.0488320618432517,0.0200366585063026,0.0909243025012452,0.310924440987083,0.378404056729651,0.380804584872279,0.381753122336308,0.376454798455243,0.188876135567845,0.0683734444491229
10,39.9142871381778,7.53669167018585,1.41534082358703,0.0148047391513247,0.0149225738987229,1.84624479338527,62.9532421566546,4.88044062745757,26.6898738755845,0.0121274966707083,0.0198435576962446,0.0480118506132243,0.0138829244572103,0.0742189729577947,0.273231402022469,0.341461301900168,0.341981246288254,0.341749842449437,0.332014670287317,0.139931526543517,0.0449193416965854
