Wvl	R
350	0.0630
351	0.0564
352	0.0537
353	0.0554
354	0.0668
355	0.0602
356	0.0532
357	0.0537
358	0.0479
359	0.0454
360	0.0461
361	0.0429
362	0.0454
363	0.0483
364	0.0439
365	0.0401
366	0.0393
367	0.0424
368	0.0434
369	0.0422
370	0.0396
371	0.0404
372	0.0424
373	0.0430
374	0.0387
375	0.0402
376	0.0410
377	0.0392
378	0.0408
379	0.0416
380	0.0422
381	0.0442
382	0.0434
383	0.0422
384	0.0423
385	0.0443
386	0.0453
387	0.0448
388	0.0446
389	0.0444
390	0.0444
391	0.0446
392	0.0455
393	0.0461
394	0.0460
395	0.0456
396	0.0453
397	0.0454
398	0.0466
399	0.0470
400	0.0469
401	0.0460
402	0.0465
403	0.0469
404	0.0466
405	0.0477
406	0.0480
407	0.0476
408	0.0488
409	0.0492
410	0.0491
411	0.0486
412	0.0480
413	0.0480
414	0.0487
415	0.0486
416	0.0490
417	0.0495
418	0.0492
419	0.0496
420	0.0501
421	0.0506
422	0.0502
423	0.0502
424	0.0506
425	0.0501
426	0.0504
427	0.0511
428	0.0519
429	0.0521
430	0.0520
431	0.0519
432	0.0520
433	0.0524
434	0.0532
435	0.0541
436	0.0539
437	0.0535
438	0.0539
439	0.0542
440	0.0546
441	0.0549
442	0.0551
443	0.0554
444	0.0558
445	0.0559
446	0.0561
447	0.0563
448	0.0566
449	0.0572
450	0.0574
451	0.0573
452	0.0574
453	0.0578
454	0.0582
455	0.0581
456	0.0584
457	0.0588
458	0.0589
459	0.0589
460	0.0590
461	0.0591
462	0.0597
463	0.0598
464	0.0597
465	0.0600
466	0.0602
467	0.0603
468	0.0606
469	0.0608
470	0.0609
471	0.0609
472	0.0610
473	0.0610
474	0.0612
475	0.0617
476	0.0618
477	0.0619
478	0.0621
479	0.0622
480	0.0624
481	0.0625
482	0.0628
483	0.0630
484	0.0632
485	0.0633
486	0.0635
487	0.0639
488	0.0643
489	0.0644
490	0.0645
491	0.0645
492	0.0649
493	0.0652
494	0.0656
495	0.0658
496	0.0661
497	0.0665
498	0.0671
499	0.0669
500	0.0672
501	0.0677
502	0.0677
503	0.0681
504	0.0684
505	0.0688
506	0.0691
507	0.0693
508	0.0694
509	0.0697
510	0.0701
511	0.0705
512	0.0708
513	0.0711
514	0.0714
515	0.0718
516	0.0720
517	0.0723
518	0.0726
519	0.0730
520	0.0733
521	0.0735
522	0.0738
523	0.0741
524	0.0745
525	0.0750
526	0.0753
527	0.0756
528	0.0758
529	0.0759
530	0.0763
531	0.0767
532	0.0770
533	0.0773
534	0.0776
535	0.0780
536	0.0783
537	0.0785
538	0.0788
539	0.0791
540	0.0795
541	0.0798
542	0.0801
543	0.0804
544	0.0807
545	0.0810
546	0.0814
547	0.0817
548	0.0820
549	0.0824
550	0.0826
551	0.0828
552	0.0831
553	0.0835
554	0.0838
555	0.0840
556	0.0843
557	0.0846
558	0.0849
559	0.0852
560	0.0855
561	0.0858
562	0.0861
563	0.0862
564	0.0865
565	0.0868
566	0.0871
567	0.0873
568	0.0875
569	0.0879
570	0.0882
571	0.0885
572	0.0888
573	0.0890
574	0.0892
575	0.0894
576	0.0896
577	0.0899
578	0.0902
579	0.0905
580	0.0906
581	0.0909
582	0.0912
583	0.0914
584	0.0916
585	0.0918
586	0.0921
587	0.0923
588	0.0926
589	0.0927
590	0.0930
591	0.0933
592	0.0935
593	0.0937
594	0.0939
595	0.0940
596	0.0942
597	0.0945
598	0.0947
599	0.0949
600	0.0951
601	0.0953
602	0.0956
603	0.0959
604	0.0961
605	0.0963
606	0.0965
607	0.0966
608	0.0968
609	0.0970
610	0.0972
611	0.0974
612	0.0977
613	0.0979
614	0.0981
615	0.0983
616	0.0983
617	0.0986
618	0.0987
619	0.0988
620	0.0989
621	0.0992
622	0.0995
623	0.0997
624	0.1001
625	0.1004
626	0.1007
627	0.1008
628	0.1008
629	0.1009
630	0.1009
631	0.1011
632	0.1014
633	0.1015
634	0.1018
635	0.1020
636	0.1022
637	0.1024
638	0.1026
639	0.1028
640	0.1030
641	0.1032
642	0.1035
643	0.1037
644	0.1038
645	0.1040
646	0.1042
647	0.1045
648	0.1048
649	0.1050
650	0.1053
651	0.1055
652	0.1057
653	0.1059
654	0.1061
655	0.1064
656	0.1066
657	0.1068
658	0.1069
659	0.1070
660	0.1074
661	0.1076
662	0.1078
663	0.1080
664	0.1082
665	0.1084
666	0.1086
667	0.1088
668	0.1090
669	0.1093
670	0.1095
671	0.1097
672	0.1100
673	0.1102
674	0.1104
675	0.1106
676	0.1108
677	0.1111
678	0.1114
679	0.1117
680	0.1119
681	0.1122
682	0.1125
683	0.1127
684	0.1129
685	0.1131
686	0.1134
687	0.1136
688	0.1139
689	0.1142
690	0.1144
691	0.1146
692	0.1149
693	0.1151
694	0.1154
695	0.1157
696	0.1159
697	0.1161
698	0.1164
699	0.1166
700	0.1168
701	0.1170
702	0.1172
703	0.1174
704	0.1177
705	0.1179
706	0.1181
707	0.1184
708	0.1186
709	0.1189
710	0.1192
711	0.1193
712	0.1196
713	0.1199
714	0.1201
715	0.1204
716	0.1207
717	0.1209
