Wvl	R
350	0.0207
351	0.0343
352	0.0359
353	0.0299
354	0.0202
355	0.0241
356	0.0311
357	0.0370
358	0.0307
359	0.0262
360	0.0245
361	0.0232
362	0.0232
363	0.0241
364	0.0257
365	0.0261
366	0.0257
367	0.0246
368	0.0264
369	0.0262
370	0.0245
371	0.0238
372	0.0227
373	0.0231
374	0.0276
375	0.0274
376	0.0267
377	0.0267
378	0.0282
379	0.0296
380	0.0302
381	0.0272
382	0.0268
383	0.0270
384	0.0264
385	0.0268
386	0.0282
387	0.0303
388	0.0285
389	0.0282
390	0.0288
391	0.0300
392	0.0296
393	0.0293
394	0.0301
395	0.0296
396	0.0290
397	0.0286
398	0.0313
399	0.0311
400	0.0297
401	0.0292
402	0.0300
403	0.0308
404	0.0308
405	0.0308
406	0.0313
407	0.0320
408	0.0320
409	0.0314
410	0.0308
411	0.0306
412	0.0319
413	0.0325
414	0.0319
415	0.0311
416	0.0306
417	0.0305
418	0.0314
419	0.0316
420	0.0313
421	0.0307
422	0.0318
423	0.0324
424	0.0322
425	0.0321
426	0.0325
427	0.0330
428	0.0324
429	0.0326
430	0.0329
431	0.0329
432	0.0331
433	0.0334
434	0.0337
435	0.0339
436	0.0341
437	0.0342
438	0.0343
439	0.0341
440	0.0342
441	0.0347
442	0.0349
443	0.0351
444	0.0354
445	0.0353
446	0.0353
447	0.0353
448	0.0353
449	0.0356
450	0.0358
451	0.0360
452	0.0360
453	0.0361
454	0.0362
455	0.0364
456	0.0366
457	0.0368
458	0.0372
459	0.0374
460	0.0375
461	0.0375
462	0.0374
463	0.0376
464	0.0378
465	0.0374
466	0.0374
467	0.0377
468	0.0385
469	0.0383
470	0.0381
471	0.0382
472	0.0384
473	0.0387
474	0.0389
475	0.0387
476	0.0391
477	0.0394
478	0.0394
479	0.0394
480	0.0395
481	0.0397
482	0.0397
483	0.0400
484	0.0402
485	0.0404
486	0.0404
487	0.0404
488	0.0404
489	0.0409
490	0.0411
491	0.0410
492	0.0414
493	0.0416
494	0.0417
495	0.0420
496	0.0419
497	0.0419
498	0.0420
499	0.0423
500	0.0425
501	0.0426
502	0.0428
503	0.0430
504	0.0432
505	0.0433
506	0.0434
507	0.0436
508	0.0439
509	0.0441
510	0.0442
511	0.0443
512	0.0446
513	0.0446
514	0.0447
515	0.0449
516	0.0452
517	0.0454
518	0.0456
519	0.0457
520	0.0459
521	0.0461
522	0.0463
523	0.0465
524	0.0466
525	0.0466
526	0.0469
527	0.0471
528	0.0473
529	0.0476
530	0.0478
531	0.0479
532	0.0480
533	0.0482
534	0.0484
535	0.0487
536	0.0488
537	0.0490
538	0.0492
539	0.0493
540	0.0496
541	0.0497
542	0.0498
543	0.0499
544	0.0502
545	0.0505
546	0.0506
547	0.0508
548	0.0509
549	0.0511
550	0.0513
551	0.0515
552	0.0517
553	0.0518
554	0.0520
555	0.0522
556	0.0524
557	0.0525
558	0.0527
559	0.0529
560	0.0531
561	0.0532
562	0.0535
563	0.0536
564	0.0537
565	0.0539
566	0.0542
567	0.0543
568	0.0545
569	0.0546
570	0.0548
571	0.0550
572	0.0552
573	0.0554
574	0.0556
575	0.0557
576	0.0558
577	0.0560
578	0.0561
579	0.0563
580	0.0565
581	0.0567
582	0.0569
583	0.0571
584	0.0573
585	0.0574
586	0.0576
587	0.0578
588	0.0580
589	0.0581
590	0.0583
591	0.0585
592	0.0587
593	0.0589
594	0.0591
595	0.0592
596	0.0593
597	0.0595
598	0.0597
599	0.0600
600	0.0602
601	0.0604
602	0.0605
603	0.0608
604	0.0610
605	0.0611
606	0.0613
607	0.0615
608	0.0616
609	0.0617
610	0.0619
611	0.0622
612	0.0624
613	0.0625
614	0.0629
615	0.0632
616	0.0633
