Wvl	R
362	0.0953
363	0.0959
364	0.0966
365	0.0972
366	0.0979
367	0.0985
368	0.0992
369	0.0998
370	0.1005
371	0.0952
372	0.0900
373	0.0847
374	0.0794
375	0.0742
376	0.0689
377	0.0636
378	0.0584
379	0.0633
380	0.0681
381	0.0730
382	0.0779
383	0.0828
384	0.0877
385	0.0926
386	0.0975
387	0.0976
388	0.0978
389	0.0979
390	0.0981
391	0.0982
392	0.0984
393	0.0985
394	0.0987
395	0.1019
396	0.1050
397	0.1082
398	0.1113
399	0.1145
400	0.1177
401	0.1208
402	0.1240
403	0.1253
404	0.1267
405	0.1280
406	0.1293
407	0.1307
408	0.1320
409	0.1334
410	0.1347
411	0.1367
412	0.1387
413	0.1407
414	0.1427
415	0.1447
416	0.1467
417	0.1487
418	0.1507
419	0.1529
420	0.1552
421	0.1574
422	0.1596
423	0.1618
424	0.1640
425	0.1663
426	0.1685
427	0.1700
428	0.1714
429	0.1729
430	0.1744
431	0.1759
432	0.1774
433	0.1788
434	0.1803
435	0.1820
436	0.1836
437	0.1853
438	0.1869
439	0.1886
440	0.1903
441	0.1919
442	0.1936
443	0.1953
444	0.1971
445	0.1988
446	0.2005
447	0.2023
448	0.2040
449	0.2058
450	0.2075
451	0.2082
452	0.2089
453	0.2095
454	0.2102
455	0.2109
456	0.2116
457	0.2122
458	0.2129
459	0.2142
460	0.2156
461	0.2169
462	0.2182
463	0.2195
464	0.2208
465	0.2222
466	0.2235
467	0.2240
468	0.2244
469	0.2249
470	0.2254
471	0.2258
472	0.2263
473	0.2268
474	0.2273
475	0.2284
476	0.2296
477	0.2308
478	0.2320
479	0.2331
480	0.2343
481	0.2355
482	0.2367
483	0.2378
484	0.2390
485	0.2402
486	0.2414
487	0.2426
488	0.2437
489	0.2449
490	0.2461
491	0.2481
492	0.2501
493	0.2522
494	0.2542
495	0.2562
496	0.2582
497	0.2602
498	0.2622
499	0.2638
500	0.2654
501	0.2670
502	0.2686
503	0.2702
504	0.2717
505	0.2733
506	0.2749
507	0.2769
508	0.2790
509	0.2810
510	0.2830
511	0.2851
512	0.2871
513	0.2891
514	0.2912
515	0.2932
516	0.2951
517	0.2971
518	0.2991
519	0.3011
520	0.3031
521	0.3051
522	0.3070
523	0.3092
524	0.3113
525	0.3134
526	0.3155
527	0.3177
528	0.3198
529	0.3219
530	0.3240
531	0.3258
532	0.3276
533	0.3294
534	0.3312
535	0.3330
536	0.3348
537	0.3366
538	0.3384
539	0.3402
540	0.3419
541	0.3437
542	0.3455
543	0.3472
544	0.3490
545	0.3507
546	0.3525
547	0.3541
548	0.3558
549	0.3574
550	0.3590
551	0.3607
552	0.3623
553	0.3639
554	0.3656
555	0.3672
556	0.3687
557	0.3703
558	0.3719
559	0.3735
560	0.3750
561	0.3766
562	0.3782
563	0.3796
564	0.3811
565	0.3825
566	0.3839
567	0.3854
568	0.3868
569	0.3882
570	0.3897
571	0.3911
572	0.3924
573	0.3938
574	0.3952
575	0.3965
576	0.3979
577	0.3993
578	0.4006
579	0.4018
580	0.4029
581	0.4040
582	0.4052
583	0.4063
584	0.4075
585	0.4086
586	0.4097
587	0.4106
588	0.4115
589	0.4124
590	0.4133
591	0.4142
592	0.4151
593	0.4160
594	0.4169
595	0.4179
596	0.4189
597	0.4199
598	0.4210
599	0.4220
600	0.4230
601	0.4240
602	0.4250
603	0.4259
604	0.4267
605	0.4275
606	0.4284
607	0.4292
608	0.4300
609	0.4309
610	0.4317
611	0.4324
612	0.4331
613	0.4339
614	0.4346
615	0.4353
616	0.4360
617	0.4368
618	0.4375
619	0.4383
620	0.4391
621	0.4398
622	0.4406
623	0.4414
624	0.4422
625	0.4430
626	0.4437
627	0.4446
628	0.4455
629	0.4463
630	0.4472
631	0.4481
632	0.4489
633	0.4498
634	0.4507
635	0.4514
636	0.4522
637	0.4530
638	0.4537
639	0.4545
640	0.4553
641	0.4560
642	0.4568
643	0.4574
644	0.4581
645	0.4587
646	0.4594
647	0.4600
648	0.4607
649	0.4613
650	0.4620
651	0.4627
652	0.4634
653	0.4641
654	0.4648
655	0.4655
656	0.4662
657	0.4669
658	0.4676
659	0.4683
660	0.4691
661	0.4698
662	0.4705
663	0.4713
664	0.4720
665	0.4727
666	0.4735
667	0.4742
668	0.4750
669	0.4757
670	0.4764
671	0.4772
672	0.4779
673	0.4787
674	0.4794
675	0.4802
676	0.4810
677	0.4819
678	0.4827
679	0.4835
680	0.4844
681	0.4852
682	0.4860
683	0.4867
684	0.4873
685	0.4879
686	0.4886
687	0.4892
688	0.4898
689	0.4904
690	0.4911
691	0.4919
692	0.4927
693	0.4934
694	0.4942
695	0.4950
696	0.4958
697	0.4966
698	0.4974
699	0.4982
700	0.4990
701	0.4997
702	0.5005
703	0.5013
704	0.5021
705	0.5029
706	0.5036
707	0.5043
708	0.5050
709	0.5056
710	0.5063
711	0.5070
712	0.5076
713	0.5083
714	0.5090
715	0.5097
716	0.5105
717	0.5112
718	0.5119
719	0.5127
720	0.5134
721	0.5141
722	0.5149
723	0.5154
724	0.5160
725	0.5165
726	0.5171
727	0.5176
728	0.5181
729	0.5187
730	0.5192
731	0.5199
732	0.5206
733	0.5212
734	0.5219
735	0.5226
736	0.5232
737	0.5239
738	0.5245
739	0.5251
740	0.5257
741	0.5262
742	0.5268
743	0.5273
744	0.5279
745	0.5284
746	0.5290
747	0.5295
748	0.5300
749	0.5305
750	0.5310
751	0.5316
752	0.5321
753	0.5326
754	0.5331
755	0.5336
756	0.5342
757	0.5347
758	0.5353
759	0.5358
760	0.5363
761	0.5369
762	0.5374
763	0.5380
764	0.5385
765	0.5391
766	0.5396
767	0.5402
768	0.5407
769	0.5413
770	0.5418
771	0.5422
772	0.5425
773	0.5429
774	0.5433
775	0.5437
776	0.5440
777	0.5444
778	0.5448
779	0.5452
780	0.5456
781	0.5461
782	0.5465
783	0.5469
784	0.5473
785	0.5478
786	0.5482
787	0.5485
788	0.5488
789	0.5491
790	0.5494
791	0.5497
792	0.5500
793	0.5503
794	0.5506
795	0.5510
796	0.5514
797	0.5518
798	0.5522
799	0.5526
800	0.5530
801	0.5534
802	0.5538
803	0.5541
804	0.5543
805	0.5546
806	0.5549
807	0.5551
808	0.5554
809	0.5556
810	0.5559
811	0.5559
812	0.5560
813	0.5561
814	0.5561
815	0.5562
816	0.5563
817	0.5563
818	0.5564
819	0.5567
820	0.5570
821	0.5573
822	0.5575
823	0.5578
824	0.5581
825	0.5584
826	0.5587
827	0.5588
828	0.5589
829	0.5590
830	0.5591
831	0.5592
832	0.5593
833	0.5594
834	0.5595
835	0.5597
836	0.5598
837	0.5599
838	0.5601
839	0.5602
840	0.5604
841	0.5605
842	0.5606
843	0.5609
844	0.5612
845	0.5615
846	0.5618
847	0.5621
848	0.5624
849	0.5627
850	0.5630
851	0.5630
852	0.5630
853	0.5630
854	0.5630
855	0.5631
856	0.5631
857	0.5631
858	0.5631
859	0.5632
860	0.5633
861	0.5633
862	0.5634
863	0.5635
864	0.5636
865	0.5637
866	0.5638
867	0.5639
868	0.5639
869	0.5640
870	0.5641
871	0.5642
872	0.5642
873	0.5643
874	0.5644
875	0.5646
876	0.5648
877	0.5649
878	0.5651
879	0.5653
880	0.5655
881	0.5657
882	0.5658
883	0.5660
884	0.5662
885	0.5664
886	0.5665
887	0.5667
888	0.5669
889	0.5671
890	0.5672
891	0.5672
892	0.5671
893	0.5671
894	0.5670
895	0.5670
896	0.5669
897	0.5669
898	0.5668
899	0.5669
900	0.5670
901	0.5671
902	0.5672
903	0.5673
904	0.5674
905	0.5675
906	0.5676
907	0.5679
908	0.5682
909	0.5685
910	0.5688
911	0.5691
912	0.5694
913	0.5697
914	0.5700
915	0.5700
916	0.5701
917	0.5701
918	0.5701
919	0.5702
920	0.5702
921	0.5702
922	0.5703
923	0.5703
924	0.5704
925	0.5705
926	0.5706
927	0.5707
928	0.5708
929	0.5709
930	0.5709
931	0.5711
932	0.5714
933	0.5716
934	0.5718
935	0.5720
936	0.5722
937	0.5724
938	0.5726
939	0.5726
940	0.5726
941	0.5726
942	0.5726
943	0.5726
944	0.5726
945	0.5725
946	0.5725
947	0.5726
948	0.5726
949	0.5726
950	0.5726
951	0.5726
952	0.5726
953	0.5726
954	0.5726
955	0.5729
956	0.5731
957	0.5733
958	0.5735
959	0.5738
960	0.5740
961	0.5742
962	0.5744
963	0.5744
964	0.5744
965	0.5744
966	0.5745
967	0.5745
968	0.5745
969	0.5745
970	0.5745
971	0.5747
972	0.5749
973	0.5751
974	0.5753
975	0.5755
976	0.5757
977	0.5759
978	0.5761
979	0.5762
980	0.5763
981	0.5764
982	0.5766
983	0.5767
984	0.5768
985	0.5769
986	0.5770
987	0.5774
988	0.5779
989	0.5783
990	0.5788
991	0.5793
992	0.5797
993	0.5802
994	0.5806
995	0.5810
996	0.5814
997	0.5818
998	0.5822
999	0.5826
1000	0.5830
1001	0.5834
1002	0.5838
1003	0.5838
1004	0.5837
1005	0.5837
1006	0.5837
1007	0.5836
1008	0.5836
1009	0.5836
1010	0.5835
1011	0.5840
1012	0.5845
1013	0.5850
1014	0.5855
1015	0.5860
1016	0.5865
1017	0.5870
1018	0.5875
1019	0.5877
1020	0.5879
1021	0.5882
1022	0.5884
1023	0.5886
1024	0.5888
1025	0.5890
1026	0.5892
1027	0.5891
1028	0.5890
1029	0.5888
1030	0.5887
1031	0.5885
1032	0.5884
1033	0.5883
1034	0.5881
1035	0.5882
1036	0.5883
1037	0.5884
1038	0.5885
1039	0.5886
1040	0.5887
1041	0.5888
1042	0.5889
1043	0.5889
1044	0.5888
1045	0.5888
1046	0.5888
1047	0.5888
1048	0.5888
1049	0.5888
1050	0.5888
1051	0.5891
1052	0.5893
1053	0.5896
1054	0.5899
1055	0.5901
1056	0.5904
1057	0.5907
1058	0.5909
1059	0.5911
1060	0.5913
1061	0.5914
1062	0.5916
1063	0.5918
1064	0.5919
1065	0.5921
1066	0.5923
1067	0.5922
1068	0.5921
1069	0.5920
1070	0.5920
1071	0.5919
1072	0.5918
1073	0.5917
1074	0.5917
1075	0.5920
1076	0.5923
1077	0.5926
1078	0.5929
1079	0.5932
1080	0.5935
1081	0.5938
1082	0.5940
1083	0.5943
1084	0.5945
1085	0.5947
1086	0.5950
1087	0.5952
1088	0.5954
1089	0.5957
1090	0.5959
1091	0.5960
1092	0.5960
1093	0.5961
1094	0.5961
1095	0.5962
1096	0.5962
1097	0.5963
1098	0.5963
1099	0.5964
1100	0.5965
1101	0.5966
1102	0.5966
1103	0.5967
1104	0.5968
1105	0.5969
1106	0.5969
1107	0.5971
1108	0.5972
1109	0.5974
1110	0.5975
1111	0.5976
1112	0.5978
1113	0.5979
1114	0.5981
1115	0.5983
1116	0.5985
1117	0.5987
1118	0.5989
1119	0.5991
1120	0.5992
1121	0.5994
1122	0.5996
1123	0.5997
1124	0.5998
1125	0.5999
1126	0.5999
1127	0.6000
1128	0.6001
1129	0.6002
1130	0.6002
1131	0.6004
1132	0.6005
1133	0.6006
1134	0.6007
1135	0.6009
1136	0.6010
1137	0.6011
1138	0.6012
1139	0.6013
1140	0.6014
1141	0.6015
1142	0.6016
1143	0.6017
1144	0.6018
1145	0.6019
1146	0.6020
1147	0.6022
1148	0.6024
1149	0.6026
1150	0.6028
1151	0.6029
1152	0.6031
1153	0.6033
1154	0.6035
1155	0.6035
1156	0.6036
1157	0.6037
1158	0.6038
1159	0.6038
1160	0.6039
1161	0.6040
1162	0.6040
1163	0.6041
1164	0.6042
1165	0.6043
1166	0.6044
1167	0.6045
1168	0.6046
1169	0.6047
1170	0.6048
1171	0.6048
1172	0.6049
1173	0.6049
1174	0.6049
1175	0.6049
1176	0.6049
1177	0.6049
1178	0.6049
1179	0.6051
1180	0.6052
1181	0.6053
1182	0.6055
1183	0.6056
1184	0.6058
1185	0.6059
1186	0.6060
1187	0.6062
1188	0.6063
1189	0.6064
1190	0.6065
1191	0.6066
1192	0.6067
1193	0.6068
1194	0.6069
1195	0.6069
1196	0.6070
1197	0.6070
1198	0.6071
1199	0.6071
1200	0.6072
1201	0.6072
1202	0.6073
1203	0.6074
1204	0.6074
1205	0.6075
1206	0.6076
1207	0.6077
1208	0.6078
1209	0.6079
1210	0.6080
1211	0.6082
1212	0.6083
1213	0.6085
1214	0.6087
1215	0.6089
1216	0.6091
1217	0.6093
1218	0.6095
1219	0.6094
1220	0.6094
1221	0.6094
1222	0.6094
1223	0.6094
1224	0.6094
1225	0.6093
1226	0.6093
1227	0.6094
1228	0.6095
1229	0.6096
1230	0.6097
1231	0.6098
1232	0.6099
1233	0.6100
1234	0.6101
1235	0.6101
1236	0.6102
1237	0.6102
1238	0.6102
1239	0.6103
1240	0.6103
1241	0.6104
1242	0.6104
1243	0.6105
1244	0.6106
1245	0.6106
1246	0.6107
1247	0.6108
1248	0.6109
1249	0.6110
1250	0.6110
1251	0.6112
1252	0.6113
1253	0.6114
1254	0.6115
1255	0.6116
1256	0.6117
1257	0.6119
1258	0.6120
1259	0.6121
1260	0.6122
1261	0.6122
1262	0.6123
1263	0.6124
1264	0.6125
1265	0.6126
1266	0.6127
1267	0.6127
1268	0.6127
1269	0.6127
1270	0.6128
1271	0.6128
1272	0.6128
1273	0.6128
1274	0.6128
1275	0.6128
1276	0.6128
1277	0.6128
1278	0.6128
1279	0.6128
1280	0.6128
1281	0.6128
1282	0.6127
1283	0.6128
1284	0.6129
1285	0.6130
1286	0.6130
1287	0.6131
1288	0.6132
1289	0.6133
1290	0.6133
1291	0.6133
1292	0.6132
1293	0.6131
1294	0.6130
1295	0.6130
1296	0.6129
1297	0.6128
1298	0.6128
1299	0.6126
1300	0.6125
1301	0.6124
1302	0.6123
1303	0.6122
1304	0.6120
1305	0.6119
1306	0.6118
1307	0.6119
1308	0.6121
1309	0.6122
1310	0.6124
1311	0.6125
1312	0.6127
1313	0.6128
1314	0.6129
1315	0.6130
1316	0.6131
1317	0.6132
1318	0.6133
1319	0.6134
1320	0.6135
1321	0.6136
1322	0.6137
1323	0.6137
1324	0.6136
1325	0.6136
1326	0.6136
1327	0.6136
1328	0.6136
1329	0.6136
1330	0.6136
1331	0.6136
1332	0.6136
1333	0.6136
1334	0.6136
1335	0.6136
1336	0.6136
1337	0.6136
1338	0.6136
1339	0.6137
1340	0.6138
1341	0.6139
1342	0.6140
1343	0.6142
1344	0.6143
1345	0.6144
1346	0.6145
1347	0.6143
1348	0.6142
1349	0.6141
1350	0.6139
1351	0.6138
1352	0.6136
1353	0.6135
1354	0.6133
1355	0.6132
1356	0.6130
1357	0.6128
1358	0.6127
1359	0.6125
1360	0.6123
1361	0.6122
1362	0.6120
1363	0.6120
1364	0.6121
1365	0.6122
1366	0.6122
1367	0.6123
1368	0.6123
1369	0.6124
1370	0.6125
1371	0.6122
1372	0.6120
1373	0.6118
1374	0.6115
1375	0.6113
1376	0.6111
1377	0.6109
1378	0.6106
1379	0.6102
1380	0.6097
1381	0.6092
1382	0.6088
1383	0.6083
1384	0.6079
1385	0.6074
1386	0.6069
1387	0.6063
1388	0.6057
1389	0.6051
1390	0.6045
1391	0.6038
1392	0.6032
1393	0.6026
1394	0.6020
1395	0.6014
1396	0.6008
1397	0.6003
1398	0.5997
1399	0.5991
1400	0.5985
1401	0.5980
1402	0.5974
1403	0.5967
1404	0.5961
1405	0.5954
1406	0.5948
1407	0.5941
1408	0.5935
1409	0.5928
1410	0.5922
1411	0.5924
1412	0.5927
1413	0.5929
1414	0.5932
1415	0.5934
1416	0.5936
1417	0.5939
1418	0.5941
1419	0.5947
1420	0.5953
1421	0.5958
1422	0.5964
1423	0.5970
1424	0.5975
1425	0.5981
1426	0.5987
1427	0.5990
1428	0.5993
1429	0.5995
1430	0.5998
1431	0.6001
1432	0.6004
1433	0.6007
1434	0.6010
1435	0.6012
1436	0.6014
1437	0.6016
1438	0.6018
1439	0.6020
1440	0.6023
1441	0.6025
1442	0.6027
1443	0.6029
1444	0.6030
1445	0.6032
1446	0.6034
1447	0.6035
1448	0.6037
1449	0.6039
1450	0.6040
1451	0.6040
1452	0.6040
1453	0.6040
1454	0.6040
1455	0.6040
1456	0.6040
1457	0.6040
1458	0.6039
1459	0.6041
1460	0.6043
1461	0.6044
1462	0.6046
1463	0.6047
1464	0.6049
1465	0.6050
1466	0.6052
1467	0.6053
1468	0.6054
1469	0.6055
1470	0.6057
1471	0.6058
1472	0.6059
1473	0.6060
1474	0.6061
1475	0.6062
1476	0.6063
1477	0.6063
1478	0.6064
1479	0.6065
1480	0.6066
1481	0.6066
1482	0.6067
1483	0.6068
1484	0.6068
1485	0.6069
1486	0.6069
1487	0.6070
1488	0.6070
1489	0.6071
1490	0.6071
1491	0.6072
1492	0.6074
1493	0.6075
1494	0.6077
1495	0.6079
1496	0.6080
1497	0.6081
1498	0.6083
1499	0.6083
1500	0.6084
1501	0.6084
1502	0.6085
1503	0.6085
1504	0.6085
1505	0.6086
1506	0.6086
1507	0.6087
1508	0.6087
1509	0.6087
1510	0.6088
1511	0.6088
1512	0.6088
1513	0.6089
1514	0.6089
1515	0.6090
1516	0.6091
1517	0.6092
1518	0.6093
1519	0.6093
1520	0.6094
1521	0.6095
1522	0.6096
1523	0.6095
1524	0.6095
1525	0.6094
1526	0.6094
1527	0.6093
1528	0.6093
1529	0.6092
1530	0.6092
1531	0.6093
1532	0.6093
1533	0.6094
1534	0.6095
1535	0.6095
1536	0.6096
1537	0.6097
1538	0.6097
1539	0.6097
1540	0.6098
1541	0.6098
1542	0.6098
1543	0.6098
1544	0.6098
1545	0.6098
1546	0.6098
1547	0.6098
1548	0.6098
1549	0.6098
1550	0.6098
1551	0.6098
1552	0.6099
1553	0.6099
1554	0.6099
1555	0.6098
1556	0.6097
1557	0.6097
1558	0.6096
1559	0.6095
1560	0.6094
1561	0.6094
1562	0.6093
1563	0.6094
1564	0.6094
1565	0.6095
1566	0.6095
1567	0.6096
1568	0.6097
1569	0.6097
1570	0.6098
1571	0.6099
1572	0.6099
1573	0.6100
1574	0.6101
1575	0.6101
1576	0.6102
1577	0.6103
1578	0.6103
1579	0.6103
1580	0.6102
1581	0.6102
1582	0.6101
1583	0.6101
1584	0.6100
1585	0.6099
1586	0.6099
1587	0.6099
1588	0.6100
1589	0.6100
1590	0.6101
1591	0.6101
1592	0.6101
1593	0.6102
1594	0.6102
1595	0.6102
1596	0.6102
1597	0.6102
1598	0.6102
1599	0.6102
1600	0.6102
1601	0.6102
1602	0.6102
1603	0.6103
1604	0.6103
1605	0.6104
1606	0.6105
1607	0.6105
1608	0.6106
1609	0.6106
1610	0.6107
1611	0.6107
1612	0.6106
1613	0.6106
1614	0.6105
1615	0.6105
1616	0.6105
1617	0.6104
1618	0.6104
1619	0.6104
1620	0.6104
1621	0.6104
1622	0.6105
1623	0.6105
1624	0.6105
1625	0.6105
1626	0.6106
1627	0.6105
1628	0.6105
1629	0.6105
1630	0.6105
1631	0.6105
1632	0.6105
1633	0.6105
1634	0.6105
1635	0.6104
1636	0.6104
1637	0.6103
1638	0.6102
1639	0.6102
1640	0.6101
1641	0.6101
1642	0.6100
1643	0.6100
1644	0.6100
1645	0.6100
1646	0.6100
1647	0.6100
1648	0.6100
1649	0.6100
1650	0.6100
1651	0.6099
1652	0.6099
1653	0.6098
1654	0.6097
1655	0.6097
1656	0.6096
1657	0.6095
1658	0.6095
1659	0.6095
1660	0.6095
1661	0.6096
1662	0.6096
1663	0.6096
1664	0.6097
1665	0.6097
1666	0.6097
1667	0.6098
1668	0.6098
1669	0.6098
1670	0.6098
1671	0.6099
1672	0.6099
1673	0.6099
1674	0.6100
1675	0.6099
1676	0.6098
1677	0.6097
1678	0.6096
1679	0.6095
1680	0.6095
1681	0.6094
1682	0.6093
1683	0.6093
1684	0.6092
1685	0.6092
1686	0.6092
1687	0.6091
1688	0.6091
1689	0.6091
1690	0.6090
1691	0.6090
1692	0.6089
1693	0.6089
1694	0.6089
1695	0.6088
1696	0.6088
1697	0.6087
1698	0.6087
1699	0.6087
1700	0.6087
1701	0.6088
1702	0.6088
1703	0.6088
1704	0.6089
1705	0.6089
1706	0.6089
1707	0.6089
1708	0.6089
1709	0.6088
1710	0.6088
1711	0.6087
1712	0.6087
1713	0.6086
1714	0.6086
1715	0.6086
1716	0.6085
1717	0.6085
1718	0.6085
1719	0.6084
1720	0.6084
1721	0.6083
1722	0.6083
1723	0.6083
1724	0.6083
1725	0.6083
1726	0.6082
1727	0.6082
1728	0.6082
1729	0.6082
1730	0.6082
1731	0.6080
1732	0.6078
1733	0.6077
1734	0.6075
1735	0.6073
1736	0.6071
1737	0.6070
1738	0.6068
1739	0.6068
1740	0.6069
1741	0.6069
1742	0.6069
1743	0.6069
1744	0.6069
1745	0.6070
1746	0.6070
1747	0.6069
1748	0.6069
1749	0.6068
1750	0.6067
1751	0.6067
1752	0.6066
1753	0.6065
1754	0.6065
1755	0.6064
1756	0.6063
1757	0.6062
1758	0.6061
1759	0.6060
1760	0.6060
1761	0.6059
1762	0.6058
1763	0.6059
1764	0.6060
1765	0.6061
1766	0.6062
1767	0.6064
1768	0.6065
1769	0.6066
1770	0.6067
1771	0.6067
1772	0.6066
1773	0.6066
1774	0.6065
1775	0.6065
1776	0.6065
1777	0.6064
1778	0.6064
1779	0.6063
1780	0.6062
1781	0.6061
1782	0.6060
1783	0.6059
1784	0.6059
1785	0.6058
1786	0.6057
1787	0.6058
1788	0.6058
1789	0.6059
1790	0.6060
1791	0.6061
1792	0.6061
1793	0.6062
1794	0.6063
1795	0.6061
1796	0.6060
1797	0.6059
1798	0.6057
1799	0.6056
1800	0.6054
1801	0.6053
1802	0.6051
1803	0.6051
1804	0.6051
1805	0.6051
1806	0.6051
1807	0.6051
1808	0.6051
1809	0.6051
1810	0.6051
1811	0.6050
1812	0.6049
1813	0.6047
1814	0.6046
1815	0.6045
1816	0.6044
1817	0.6043
1818	0.6042
1819	0.6043
1820	0.6044
1821	0.6046
1822	0.6047
1823	0.6048
1824	0.6049
1825	0.6051
1826	0.6052
1827	0.6053
1828	0.6054
1829	0.6054
1830	0.6055
1831	0.6056
1832	0.6057
1833	0.6058
1834	0.6059
1835	0.6058
1836	0.6057
1837	0.6056
1838	0.6054
1839	0.6053
1840	0.6052
1841	0.6051
1842	0.6050
1843	0.6045
1844	0.6040
1845	0.6035
1846	0.6030
1847	0.6025
1848	0.6020
1849	0.6014
1850	0.6009
1851	0.6013
1852	0.6017
1853	0.6021
1854	0.6025
1855	0.6028
1856	0.6032
1857	0.6036
1858	0.6040
1859	0.6042
1860	0.6044
1861	0.6047
1862	0.6049
1863	0.6052
1864	0.6054
1865	0.6056
1866	0.6059
1867	0.6057
1868	0.6055
1869	0.6054
1870	0.6052
1871	0.6050
1872	0.6049
1873	0.6047
1874	0.6045
1875	0.6034
1876	0.6023
1877	0.6012
1878	0.6000
1879	0.5989
1880	0.5978
1881	0.5967
1882	0.5956
1883	0.5946
