Wvl	R
362	0.1225
363	0.1148
364	0.1072
365	0.0995
366	0.0919
367	0.0842
368	0.0766
369	0.0689
370	0.0613
371	0.0640
372	0.0666
373	0.0693
374	0.0720
375	0.0747
376	0.0774
377	0.0801
378	0.0828
379	0.0810
380	0.0793
381	0.0776
382	0.0758
383	0.0741
384	0.0724
385	0.0706
386	0.0689
387	0.0696
388	0.0704
389	0.0712
390	0.0719
391	0.0727
392	0.0735
393	0.0742
394	0.0750
395	0.0769
396	0.0787
397	0.0806
398	0.0825
399	0.0844
400	0.0863
401	0.0882
402	0.0900
403	0.0881
404	0.0861
405	0.0842
406	0.0822
407	0.0803
408	0.0783
409	0.0764
410	0.0744
411	0.0755
412	0.0766
413	0.0777
414	0.0788
415	0.0799
416	0.0809
417	0.0820
418	0.0831
419	0.0838
420	0.0845
421	0.0851
422	0.0858
423	0.0865
424	0.0871
425	0.0878
426	0.0885
427	0.0903
428	0.0921
429	0.0940
430	0.0958
431	0.0977
432	0.0995
433	0.1013
434	0.1032
435	0.1051
436	0.1070
437	0.1089
438	0.1108
439	0.1127
440	0.1146
441	0.1165
442	0.1184
443	0.1183
444	0.1182
445	0.1180
446	0.1179
447	0.1178
448	0.1177
449	0.1176
450	0.1175
451	0.1191
452	0.1207
453	0.1224
454	0.1240
455	0.1256
456	0.1272
457	0.1288
458	0.1305
459	0.1298
460	0.1290
461	0.1283
462	0.1276
463	0.1269
464	0.1262
465	0.1254
466	0.1247
467	0.1262
468	0.1277
469	0.1292
470	0.1306
471	0.1321
472	0.1336
473	0.1351
474	0.1365
475	0.1372
476	0.1379
477	0.1386
478	0.1393
479	0.1400
480	0.1407
481	0.1414
482	0.1421
483	0.1427
484	0.1433
485	0.1438
486	0.1444
487	0.1450
488	0.1456
489	0.1461
490	0.1467
491	0.1483
492	0.1499
493	0.1516
494	0.1532
495	0.1548
496	0.1564
497	0.1580
498	0.1596
499	0.1613
500	0.1629
501	0.1645
502	0.1662
503	0.1678
504	0.1695
505	0.1711
506	0.1727
507	0.1743
508	0.1758
509	0.1774
510	0.1789
511	0.1804
512	0.1820
513	0.1835
514	0.1850
515	0.1872
516	0.1895
517	0.1917
518	0.1939
519	0.1961
520	0.1983
521	0.2005
522	0.2027
523	0.2049
524	0.2070
525	0.2092
526	0.2113
527	0.2135
528	0.2157
529	0.2178
530	0.2200
531	0.2218
532	0.2236
533	0.2254
534	0.2272
535	0.2291
536	0.2309
537	0.2327
538	0.2345
539	0.2367
540	0.2389
541	0.2412
542	0.2434
543	0.2456
544	0.2478
545	0.2501
546	0.2523
547	0.2543
548	0.2563
549	0.2582
550	0.2602
551	0.2622
552	0.2642
553	0.2662
554	0.2682
555	0.2698
556	0.2714
557	0.2729
558	0.2745
559	0.2761
560	0.2777
561	0.2792
562	0.2808
563	0.2825
564	0.2841
565	0.2857
566	0.2874
567	0.2890
568	0.2907
569	0.2923
570	0.2940
571	0.2953
572	0.2966
573	0.2979
574	0.2992
575	0.3005
576	0.3018
577	0.3031
578	0.3045
579	0.3056
580	0.3067
581	0.3078
582	0.3089
583	0.3100
584	0.3111
585	0.3122
586	0.3133
587	0.3140
588	0.3146
589	0.3152
590	0.3158
591	0.3165
592	0.3171
593	0.3177
594	0.3184
595	0.3191
596	0.3199
597	0.3206
598	0.3214
599	0.3221
600	0.3229
601	0.3237
602	0.3244
603	0.3251
604	0.3257
605	0.3263
606	0.3270
607	0.3276
608	0.3283
609	0.3289
610	0.3296
611	0.3300
612	0.3304
613	0.3309
614	0.3313
615	0.3317
616	0.3321
617	0.3326
618	0.3330
619	0.3337
620	0.3344
621	0.3350
622	0.3357
623	0.3364
624	0.3371
625	0.3378
626	0.3385
627	0.3392
628	0.3400
629	0.3407
630	0.3414
631	0.3422
632	0.3429
633	0.3437
634	0.3444
635	0.3446
636	0.3448
637	0.3450
638	0.3452
639	0.3454
640	0.3456
641	0.3458
642	0.3460
643	0.3469
644	0.3479
645	0.3488
646	0.3498
647	0.3507
648	0.3517
649	0.3526
650	0.3536
651	0.3541
652	0.3547
653	0.3553
654	0.3558
655	0.3564
656	0.3569
657	0.3575
658	0.3581
659	0.3585
660	0.3589
661	0.3593
662	0.3597
663	0.3602
664	0.3606
665	0.3610
666	0.3614
667	0.3624
668	0.3633
669	0.3642
670	0.3652
671	0.3661
672	0.3670
673	0.3680
674	0.3689
675	0.3693
676	0.3697
677	0.3702
678	0.3706
679	0.3710
680	0.3714
681	0.3719
682	0.3723
683	0.3729
684	0.3736
685	0.3742
686	0.3749
687	0.3755
688	0.3762
689	0.3768
690	0.3775
691	0.3782
692	0.3790
693	0.3797
694	0.3805
695	0.3812
696	0.3820
697	0.3827
698	0.3834
699	0.3842
700	0.3850
701	0.3858
702	0.3865
703	0.3873
704	0.3881
705	0.3889
706	0.3896
707	0.3902
708	0.3908
709	0.3914
710	0.3920
711	0.3926
712	0.3932
713	0.3938
714	0.3943
715	0.3952
716	0.3960
717	0.3968
718	0.3976
719	0.3985
720	0.3993
721	0.4001
722	0.4009
723	0.4016
724	0.4022
725	0.4029
726	0.4036
727	0.4042
728	0.4049
729	0.4056
730	0.4062
731	0.4068
732	0.4074
733	0.4079
734	0.4085
735	0.4091
736	0.4097
737	0.4103
738	0.4108
739	0.4116
740	0.4123
741	0.4130
742	0.4138
743	0.4145
744	0.4152
745	0.4160
746	0.4167
747	0.4173
748	0.4179
749	0.4185
750	0.4192
751	0.4198
752	0.4204
753	0.4210
754	0.4216
755	0.4220
756	0.4225
757	0.4229
758	0.4234
759	0.4238
760	0.4243
761	0.4247
762	0.4251
763	0.4257
764	0.4262
765	0.4267
766	0.4272
767	0.4277
768	0.4282
769	0.4287
770	0.4292
771	0.4297
772	0.4302
773	0.4307
774	0.4311
775	0.4316
776	0.4321
777	0.4326
778	0.4330
779	0.4334
780	0.4337
781	0.4340
782	0.4343
783	0.4346
784	0.4350
785	0.4353
786	0.4356
787	0.4359
788	0.4363
789	0.4366
790	0.4370
791	0.4373
792	0.4376
793	0.4380
794	0.4383
795	0.4387
796	0.4391
797	0.4395
798	0.4398
799	0.4402
800	0.4406
801	0.4410
802	0.4414
803	0.4416
804	0.4419
805	0.4421
806	0.4424
807	0.4426
808	0.4428
809	0.4431
810	0.4433
811	0.4435
812	0.4436
813	0.4437
814	0.4438
815	0.4439
816	0.4440
817	0.4441
818	0.4442
819	0.4442
820	0.4442
821	0.4442
822	0.4442
823	0.4442
824	0.4442
825	0.4442
826	0.4442
827	0.4440
828	0.4437
829	0.4435
830	0.4433
831	0.4430
832	0.4428
833	0.4425
834	0.4423
835	0.4426
836	0.4429
837	0.4433
838	0.4436
839	0.4439
840	0.4442
841	0.4445
842	0.4449
843	0.4446
844	0.4444
845	0.4442
846	0.4440
847	0.4437
848	0.4435
849	0.4433
850	0.4431
851	0.4430
852	0.4429
853	0.4428
854	0.4427
855	0.4426
856	0.4425
857	0.4424
858	0.4423
859	0.4421
860	0.4420
861	0.4419
862	0.4417
863	0.4416
864	0.4415
865	0.4414
866	0.4412
867	0.4412
868	0.4412
869	0.4412
870	0.4411
871	0.4411
872	0.4411
873	0.4411
874	0.4410
875	0.4411
876	0.4412
877	0.4413
878	0.4414
879	0.4415
880	0.4416
881	0.4417
882	0.4418
883	0.4418
884	0.4418
885	0.4418
886	0.4418
887	0.4418
888	0.4418
889	0.4418
890	0.4418
891	0.4418
892	0.4418
893	0.4418
894	0.4418
895	0.4418
896	0.4419
897	0.4419
898	0.4419
899	0.4421
900	0.4423
901	0.4425
902	0.4427
903	0.4429
904	0.4431
905	0.4433
906	0.4435
907	0.4436
908	0.4438
909	0.4439
910	0.4441
911	0.4442
912	0.4444
913	0.4446
914	0.4447
915	0.4448
916	0.4449
917	0.4451
918	0.4452
919	0.4453
920	0.4454
921	0.4455
922	0.4456
923	0.4457
924	0.4458
925	0.4460
926	0.4461
927	0.4462
928	0.4463
929	0.4464
930	0.4465
931	0.4464
932	0.4462
933	0.4461
934	0.4459
935	0.4457
936	0.4456
937	0.4454
938	0.4453
939	0.4453
940	0.4453
941	0.4453
942	0.4453
943	0.4453
944	0.4454
945	0.4454
946	0.4454
947	0.4457
948	0.4460
949	0.4463
950	0.4466
951	0.4469
952	0.4472
953	0.4475
954	0.4478
955	0.4483
956	0.4488
957	0.4493
958	0.4498
959	0.4503
960	0.4508
961	0.4513
962	0.4517
963	0.4519
964	0.4521
965	0.4523
966	0.4525
967	0.4527
968	0.4529
969	0.4530
970	0.4532
971	0.4533
972	0.4533
973	0.4534
974	0.4534
975	0.4535
976	0.4535
977	0.4536
978	0.4536
979	0.4544
980	0.4552
981	0.4560
982	0.4567
983	0.4575
984	0.4583
985	0.4591
986	0.4599
987	0.4592
988	0.4585
989	0.4577
990	0.4570
991	0.4563
992	0.4556
993	0.4549
994	0.4542
995	0.4547
996	0.4553
997	0.4559
998	0.4564
999	0.4570
1000	0.4575
1001	0.4581
1002	0.4586
1003	0.4590
1004	0.4594
1005	0.4598
1006	0.4602
1007	0.4606
1008	0.4610
1009	0.4614
1010	0.4617
1011	0.4619
1012	0.4621
1013	0.4622
1014	0.4624
1015	0.4626
1016	0.4628
1017	0.4629
1018	0.4631
1019	0.4634
1020	0.4636
1021	0.4639
1022	0.4642
1023	0.4645
1024	0.4647
1025	0.4650
1026	0.4653
1027	0.4655
1028	0.4657
1029	0.4658
1030	0.4660
1031	0.4662
1032	0.4664
1033	0.4666
1034	0.4668
1035	0.4670
1036	0.4672
1037	0.4674
1038	0.4676
1039	0.4678
1040	0.4680
1041	0.4682
1042	0.4685
1043	0.4687
1044	0.4689
1045	0.4692
1046	0.4694
1047	0.4696
1048	0.4699
1049	0.4701
1050	0.4703
1051	0.4706
1052	0.4710
1053	0.4713
1054	0.4716
1055	0.4719
1056	0.4722
1057	0.4725
1058	0.4728
1059	0.4731
1060	0.4734
1061	0.4736
1062	0.4739
1063	0.4741
1064	0.4744
1065	0.4746
1066	0.4749
1067	0.4752
1068	0.4755
1069	0.4757
1070	0.4760
1071	0.4763
1072	0.4766
1073	0.4768
1074	0.4771
1075	0.4774
1076	0.4778
1077	0.4781
1078	0.4784
1079	0.4788
1080	0.4791
1081	0.4794
1082	0.4798
1083	0.4803
1084	0.4808
1085	0.4812
1086	0.4817
1087	0.4822
1088	0.4827
1089	0.4832
1090	0.4837
1091	0.4839
1092	0.4842
1093	0.4844
1094	0.4847
1095	0.4849
1096	0.4852
1097	0.4854
1098	0.4857
