wave,n.sim1,n.sim2,n.sim3,n.sim4,n.sim5,n.sim6,n.sim7,n.sim8,n.sim9,n.sim10,n.sim11,n.sim12,n.sim13,n.sim14,n.sim15,n.sim16,n.sim17,n.sim18,n.sim19,n.sim20,n.sim21,n.sim22,n.sim23,n.sim24,n.sim25,n.sim26,n.sim27,n.sim28,n.sim29,n.sim30,n.sim31,n.sim32,n.sim33,n.sim34,n.sim35,n.sim36,n.sim37,n.sim38,n.sim39,n.sim40,n.sim41,n.sim42,n.sim43,n.sim44,n.sim45,n.sim46,n.sim47,n.sim48,n.sim49,n.sim50,n.sim51,n.sim52,n.sim53,n.sim54,n.sim55,n.sim56,n.sim57,n.sim58,n.sim59,n.sim60,n.sim61,n.sim62,n.sim63,n.sim64,n.sim65,n.sim66,n.sim67,n.sim68,n.sim69,n.sim70,n.sim71,n.sim72,n.sim73,n.sim74,n.sim75,n.sim76,n.sim77,n.sim78,n.sim79,n.sim80,n.sim81,n.sim82,n.sim83,n.sim84,n.sim85,n.sim86,n.sim87,n.sim88,n.sim89,n.sim90,n.sim91,n.sim92,n.sim93,n.sim94,n.sim95,n.sim96,n.sim97,n.sim98,n.sim99,n.sim100
400,17.9705449967911,18.8365138949613,12.7798026726529,22.2077357509361,30.2366493765632,22.7865387656202,11.227472702908,19.7004062148064,20.7313877215801,21.2805610706683,19.8970392284944,12.9428296297487,22.5147904683704,29.8922543709542,21.172889174579,13.0071136995569,15.5460608814561,14.7928105096728,14.710073555844,20.9797738551255,22.7402498820144,12.9548429338065,22.518728456087,20.456142478142,16.3147057671172,20.7712712122643,21.6738887014079,18.1932473427192,23.3471825401579,23.9424046701787,12.6698667121882,13.1703013785271,25.0587033079591,20.9563240076758,14.1067458886917,38.0992654114978,19.929776085511,19.5408578633873,22.4480058459461,20.51522680235,14.9142756765403,12.5106495726586,14.1916701599867,14.2313267021014,11.639610258044,15.0232409086644,20.1008296192583,22.3601178233137,16.1991891503696,26.3043279158659,9.80858723048205,18.9339391164481,16.8044445896945,21.7859579988958,23.9932201841355,20.2282598267901,20.2064176286937,11.6843913269056,13.2381796086616,21.8901676529669,22.060187470213,37.4531033702231,14.3564073601927,12.4766686037962,17.4665508139337,17.7762801877977,28.2860191672217,32.8073718478124,10.3727388708881,20.1546153948274,26.2430858029257,23.0785540645593,19.608889373925,14.282699026008,12.3951937031679,20.6773657962338,9.32337936953471,22.3427986249012,31.8006713544343,16.5482769279106,23.2448301097681,13.1328949225002,15.9674872448558,41.4380284709014,39.6699654337069,38.431435334643,22.6880873157999,16.9963545367234,21.8213103979497,24.4749058509289,17.4258627450999,20.4663375265236,14.3487994695818,47.0949666897059,11.8228766674809,32.4121244451032,12.4762019953557,21.9329801947687,15.8111390323297,19.4866988298097
401,16.8064474439728,17.6156088373006,11.9448625477478,20.7694963442775,28.3076736230351,21.3109117780869,10.495775214122,18.4236067499707,19.3901764902772,19.9042162604228,18.6076513016185,12.0974660192118,21.0648422766222,27.9755009622357,19.8012542459818,12.1660091961057,14.5421072547378,13.8314351550873,13.7524857659088,19.6206581683925,21.270726770757,12.1135109867715,21.0603769748547,19.133010200465,15.2559399797525,19.4283031510798,20.2700998962405,17.0686433791734,21.8502893698646,22.3921024095834,11.8485399170273,12.3116417666313,23.4564765225142,19.5993926399897,13.1933595723597,35.6654005617888,18.6385661665562,18.3064680830441,20.9904671437287,19.1868158892095,13.943748789029,11.6932203996673,13.2676641470172,13.3098159456934,10.8766374431601,14.0456716788007,18.7982163986472,20.9121933334771,15.1467061938172,24.6168050554946,9.16370608514567,17.7064429106065,15.7160562561428,20.3841544965969,22.4396301079052,18.917634837535,18.8970447591258,10.9203696088499,12.3742600648807,20.4723501961596,20.6314678957579,35.0577867120443,13.4215490229695,11.6621902927215,16.3336394180151,16.6289427514053,26.4856615938115,30.7013723949165,9.69035212293858,18.8487661270648,24.5509893354281,21.5868146077046,18.3446918415219,13.3519003352556,11.5868830616609,19.3378308575791,8.71065417151476,20.8958678746604,29.7638900203433,15.4751913378128,21.7396074283649,12.2760226912236,14.9299758967397,38.7981451711181,37.1417151555914,35.9720817071234,21.2260936807131,15.8950907371081,20.4089525782649,22.890920971594,16.2948544768272,19.1403910224334,13.4175539729736,44.0905762915541,11.0478557661751,30.3448614630361,11.6613645954577,20.5252593769389,14.7831316563389,18.2259635286411
402,18.1312714629725,19.0033855207944,12.8769570790388,22.4071465226682,30.5792723782804,22.9913791459102,11.3175451101032,19.8750255043927,20.9208606467982,21.476161653758,20.073786673097,13.04177668202,22.7354088573069,30.2072397244313,21.3620007188433,13.1274845840675,15.6926438729063,14.9175509843513,14.8302376282487,21.1671880535396,22.9530403325784,13.0655692039657,22.7210041426629,20.6438973106548,16.4559489094778,20.9632354898577,21.8682058794974,18.4889468792131,23.5960632157758,24.1580641057516,12.7818879191778,13.274741442028,25.3336448603418,21.1451285519767,14.2339847318205,38.5228899828056,20.1075226126735,19.7917481226675,22.6422255138781,20.6999691977739,15.0370007269085,12.6055833301873,14.3073943706381,14.3595502129894,11.7219970398169,15.146973574999,20.279328943653,22.5613403892457,16.3364881747023,26.579216015681,9.87337119684809,19.1008650284849,16.9551991600589,22.0037684063701,24.2093437773795,20.4084855136934,20.3860549544267,11.7716551364456,13.3411583789623,22.0863738400679,22.2581882895935,37.862223173087,14.4730057313841,12.573107731786,17.6192187913018,17.9461047274747,28.6167097843245,33.14740604796,10.4402236748155,20.3341917163025,26.4969759516288,23.2927536576899,19.7977335268277,14.3969086978394,12.4931540892437,20.8620495519135,9.38569122717091,22.5435568096394,32.1414236688925,16.6933690323476,23.4539900466281,13.2354877707984,16.1026288814053,41.9164250473589,40.125507933353,38.8483946164253,22.9097010077031,17.1477792587597,22.0192958388031,24.6973004557792,17.5764138620959,20.6489368471854,14.4729090692272,47.6291409842751,11.9064764667473,32.7804947967649,12.5717135702483,22.1608377772862,15.9433799761255,19.6650687950014
403,16.904905253403,17.7175184798137,11.9971190336157,20.8919576825218,28.5487141967885,21.4367980361925,10.5478169397467,18.5298883741102,19.5081313469876,20.0268665977995,18.7154186588189,12.1509676613344,21.2086465704116,28.188973160958,19.9169601423122,12.2425232132896,14.6351798773808,13.9046409848151,13.821420980848,19.735353743826,21.4073851939988,12.1792322692614,21.1846386488397,19.2500922334555,15.3404815135686,19.5485256455322,20.3893014127328,17.3228750781287,22.0205937977957,22.5248179953168,11.9175557137336,12.370352758896,23.6469203411,19.7156368623803,13.2718222848985,35.960304842092,18.747235203045,18.4947069668553,21.1090732622771,19.3004957991757,14.0144164487469,11.7442001472164,13.3340120128166,13.3888572637843,10.9179219687198,14.1169550103103,18.9069910166345,21.035950084368,15.2275871113727,24.8023052381593,9.19374845788645,17.8076526025053,15.8086973654317,20.5274547087748,22.5726347664042,19.0277141705571,19.0065983143699,10.966535344705,12.430815296683,20.5926878613652,20.7530356378359,35.3405645789179,13.4879714820396,11.714852951724,16.4256923240677,16.740099629662,26.722298938482,30.9295955817783,9.72100779001545,18.9584979057421,24.7148836032735,21.7215221558613,18.4664762741902,13.41612714362,11.6416944057287,19.4508550139921,8.74010066957862,21.0192148660086,29.9966835838157,15.5629943831844,21.8682321440899,12.3325907627689,15.0095061830944,39.1372540539182,37.4638130263072,36.2587826354649,21.3698922086116,15.9881937650553,20.5315143019582,23.0286058229295,16.3849058518299,19.2520299355834,13.4918298559777,44.4668576756077,11.089703244359,30.6040566809759,11.7132890846888,20.6783871914058,14.8602734875312,18.3379454547754
404,18.3547904167567,19.2369673521333,13.0164817052636,22.684209490233,31.0386527441869,23.2759051491797,11.4492038820535,20.1182432783425,21.1843605053315,21.7490486655211,20.3199453593089,13.183722237728,23.0429435573092,30.6339522520243,21.6249947337125,13.2982239479042,15.8947357757072,15.0929619874559,15.0010273327814,21.4278644692864,23.2531822821483,13.221048741476,23.0020647066504,20.9038788768148,16.6535752327317,21.2286247004951,22.1382541459119,18.9195380360588,23.9308783177001,24.4575083965151,12.9411130333449,13.4249625783685,25.7049135521509,21.4074348484747,14.4107970949143,39.0913079645759,20.3549079633267,20.1287100606345,22.9189575028657,20.9565178336048,15.2104406011735,12.7419811136488,14.4716660891145,14.537918277472,11.8421801114359,15.3217589708344,20.5278342666594,22.8407923773115,16.5293499949339,26.9529448069642,9.96954658656195,19.3335806533264,17.1650092019071,22.3011184713414,24.5094332378968,20.6592382647679,20.6360929777298,11.8974688203735,13.4883434586153,22.3590551298619,22.5333423375798,38.4163554770318,14.638181078535,12.7111223046023,17.8326203041012,18.1870611850826,29.0598090773216,33.6087165048189,10.5406305153497,20.5842355005643,26.8458284402272,23.5896012174001,20.0614391639971,14.5592063602532,12.633436565299,21.1190019478697,9.4781830488956,22.8224647143584,32.6012096278916,16.8970911218552,23.7444642566097,13.3820313300488,16.292525372573,42.5548194586223,40.7338712681636,39.4099358220335,23.2134198110088,17.3605856471324,22.2943973451389,25.0056188929148,17.7874159725126,20.9029344737441,14.64667265655,48.3458002630213,12.0284551321875,33.2732355666016,12.7094939638884,22.4698239439752,16.1297087636515,19.9150409860538
405,16.3312856097579,17.1148585462087,11.571807906565,20.1818653033082,27.6805612345985,20.7082982575883,10.1844466602834,17.8977509714922,18.8510092651496,19.3543378039708,18.0774617980963,11.7209255183094,20.5170397620783,27.2989602431418,19.2388806319762,11.8414578091674,14.1511248101028,13.4243970602474,13.3411052329949,19.0636443545397,20.6985398988274,11.7628355429501,20.464637331915,18.6024069002685,14.8145175927634,18.8924990334006,19.6958745162303,16.9459280228676,21.324689522672,21.7597528392942,11.5172104357936,11.9387201384389,22.9069435148307,19.0467732803795,12.8260871953086,34.8574416989506,18.1089800057543,17.959332733764,20.3910828530712,18.6457195513117,13.5270225985966,11.327899957179,12.8698906498284,12.9391694197066,10.5248463214804,13.6259562730291,18.262302957123,20.3215402014981,14.7018312666197,24.0160155136171,8.85861567841242,17.199426747751,15.2741090645242,19.8618329814987,21.8059562145613,18.3794923636328,18.3587159861675,10.5763317051923,11.9924922808825,19.8922934527867,20.0475426279824,34.2517735949339,13.017333004651,11.3012245085785,15.8635701554008,16.1928828861671,25.9206649873735,29.9464493629442,9.3651913641335,18.3129690675017,23.9025492675152,20.9921272726259,17.8603883052824,12.9461004727455,11.2340751311579,18.7889185235515,8.42384339704107,20.3048900383538,29.0578281394081,15.0329363897871,21.1252516488097,11.8984106575443,14.4914827608038,37.9609760902206,36.3340404552518,35.1335576727537,20.6698742367402,15.4472049564108,19.8366733634174,22.249473544044,15.822545196684,18.5964519317624,13.0313490901057,43.1248566453438,10.6904071148005,29.673189633661,11.3000805668235,20.0198613202678,14.3456205027825,17.7226318609132
406,16.0559282742338,16.8234460835992,11.3660781282718,19.8377902703353,27.3076669571649,20.3551449564262,10.0103214912237,17.5913496943112,18.5343519139514,19.0294746505538,17.7682794379936,11.5131539341768,20.1855351174352,26.9010050931716,18.9101634986712,11.6532383787119,13.926746768333,13.1925194550404,13.109072788512,18.7381771855438,20.3577379389184,11.566053871694,20.1156310343361,18.2924065225939,14.5608218794787,18.5793382141846,19.3597032755581,16.7785558746236,21.0094663243402,21.3888456569126,11.3271665836303,11.7307497979741,22.5651029882466,18.7233517436665,12.6177896131805,34.3839957006637,17.7996866129098,17.7104682717171,20.0448774701643,18.3295894215384,13.2911519892529,11.1268824027039,12.6454391932837,12.7288063705045,10.3349405569386,13.3881863728875,17.9498538287404,19.9756215383501,14.4471393881781,23.6606950130716,8.69732426102536,16.9049647180861,15.019217999076,19.5547054432422,21.4342697649874,18.0653005113643,18.0447173767633,10.3877980220067,11.7804439685062,19.5527591543705,19.705572128608,33.7793269211245,12.7896496171766,11.1012516287027,15.5913224584296,15.9305542432219,25.5738942896184,29.5064358644886,9.19353677518913,18.0001859367482,23.5229077089442,20.6392283945343,17.5698852694297,12.7185801829367,11.0375355253065,18.4681974227374,8.27383528480767,19.9586761300638,28.643898643825,14.7771801997093,20.7650488485289,11.688690221167,14.24118615902,37.4675240459595,35.8576473019346,34.6453186720324,20.3437219140638,15.1864733914464,19.500225364971,21.8735407170184,15.5502569171115,18.2787320101742,12.8128187942671,42.5642076933924,10.4975868287024,29.2731695536044,11.1006947198972,19.7220934643334,14.0964719225997,17.4256108515154
407,16.582969116635,17.3756504122804,11.729615399691,20.4872990927522,28.2695818859085,21.0215634932162,10.3391737583776,18.1661347677513,19.1458682939606,19.6591121944397,18.3492039813698,11.8818566636436,20.8674173011245,27.8274196651349,19.5286649701515,12.0494231724618,14.3928991780118,13.6209411976619,13.5338702592628,19.3512807192304,21.0404764446335,11.9453905212735,20.7742905326029,18.8960450896592,15.0357072219817,19.1934251199674,19.9932745331178,17.4757998264356,21.7327052195752,22.0893005403991,11.7042845335435,12.1111821207027,23.3442143582204,19.3373777794248,13.036239337874,35.5896388554138,18.3820717620978,18.3467148071253,20.7025393234722,18.9306932215426,13.7209932671437,11.4829143400096,13.0544352303698,13.1510657749267,10.6625793281913,13.8210109216293,18.5364806531707,20.6299863181339,14.9161042090022,24.4736903479676,8.97133488618629,17.4570460856181,15.5140459697539,20.2162943813335,22.1362229764328,18.655979544097,18.6345460025245,10.719424787481,12.1584156590554,20.1926190064112,20.3506924113844,34.9624946719967,13.2024513502108,11.4571874131186,16.1001726566786,16.4700662118288,26.4805846812308,30.5187060656982,9.48220304622451,18.5891649870529,24.3122209323263,21.3208368343395,18.1613645967365,13.1280966475476,11.393926907438,19.0725965867641,8.53643133814103,20.612193616665,29.6356592813672,15.2621198394937,21.4449667560805,12.0642007889756,14.703783897532,38.7966088191044,37.1270209781316,35.8520581231814,21.0275734002788,15.687318689965,20.1408918360082,22.5919818543506,16.0570881750097,18.8765571850717,13.2329722857148,44.0729397485644,10.830392053314,30.3033093537899,11.4577633342785,20.397107576156,14.5534547215732,18.0030633099238
408,16.9645483349527,17.7747564503764,11.9883916929857,20.955045113122,29.0156980595796,21.5013678723332,10.5779205052492,18.5795801834004,19.5888302783547,20.1157301170132,18.7672514055143,12.1446386650173,21.3662182694748,28.5310353791441,19.9737462540773,12.3396192855875,14.7383890293582,13.9286488587861,13.8382557441947,19.7926953708903,21.5414514799128,12.2218123238754,21.2486154975608,19.3348312625134,15.3777038004204,19.6405820087108,20.4493319940372,18.047940361321,22.2783920777216,22.593659481967,11.9806819153088,12.3844629126782,23.9299215171467,19.7803140343664,13.3441033643128,36.5231205287831,18.8012817275086,18.8330909597816,21.1767109547198,19.3646102817671,14.0287651349983,11.7366106999275,13.3471639543295,13.4615507884262,10.8948052722534,14.1307243726311,18.9585004919563,21.1014900627417,15.2523593112729,25.0881468131304,9.16527377750276,17.8542530037873,15.8741067318228,20.7097585313834,22.641668332099,19.0810038988873,19.0589076995916,10.9553792068157,12.4279132413053,20.6531946724606,20.815196658981,35.8737188485499,13.4977153045177,11.7109520325195,16.4660934554616,16.8680856109368,27.1840376578226,31.2860368298158,9.6858893205709,19.0131727730609,24.8960850070332,21.8139883632448,18.5935743526192,13.4205503906544,11.6493939858211,19.5077318866551,8.72422466750097,21.0828229059727,30.3938537834071,15.6120513586761,21.9345001822385,12.3323234954657,15.0359674388828,39.8364711634135,38.1180938714186,36.7811902205579,21.5343880020281,16.050275624989,20.6031155152318,23.111120072668,16.4214001818173,19.3068139528158,13.5384932382448,45.2537803750171,11.0663367991127,31.1017054149627,11.7130308256728,20.9066468373891,14.8810419990509,18.4226078681548
409,18.6760752406425,19.5682429345922,13.1855862657803,23.0646875761959,32.0548183973837,23.6658051658951,11.6479494833612,20.448626412894,21.5677765577753,22.1504558925981,20.6557338816473,13.3582000575631,23.5421323619778,31.48348626551,21.9836908921634,13.6001665995276,16.2422288735838,15.3274677558056,15.2264888773331,21.784942783208,23.7375978151469,13.4572260309791,23.3879228796011,21.2901228220144,16.9246399031963,21.6283825456267,22.5075602368927,20.0765524781439,24.5802606303944,24.8682602792813,13.19884737844,13.6285433532878,26.4015623439689,21.773394085479,14.6999202082967,40.3417135102059,20.6935907596183,20.8095764675894,23.3103055984614,21.3161422327409,15.4352696243068,12.9091128837024,14.6851626295501,14.8292323578931,11.9795738088464,15.5469931542759,20.865802042568,23.2264327681588,16.7832138693063,27.6789350421252,10.07647288261,19.6502560247915,17.4795486708329,22.8320577853042,24.9211250484714,21.0009296895634,20.976431094809,12.0488723739009,13.6703712774103,22.7319081516269,22.9106321348996,39.6170193490553,14.8499443184541,12.8815254791613,18.1220925749118,18.5944501377938,30.0370072198093,34.5185744536832,10.6473113568655,20.9269313543301,27.43660685191,24.0177177099307,20.4852695536806,14.7637856452611,12.8177307354975,21.4713761468946,9.59539323502795,23.2054098500426,33.5492473148694,17.1857881229631,24.1426086960932,13.5660730456055,16.5459817913394,44.0273000855522,42.1233971996593,40.6138694632325,23.7337691316225,17.6725056247939,22.6801754489915,25.4417030176311,18.0723433591443,21.2497103967595,14.9059355354803,50.014370864059,12.1682729781404,34.3572068446735,12.8858754620729,23.0626026900911,16.3742624896096,20.2883922400211
