Wvl	R
350	0.0338
351	0.0289
352	0.0267
353	0.0289
354	0.0320
355	0.0349
356	0.0332
357	0.0302
358	0.0327
359	0.0341
360	0.0328
361	0.0307
362	0.0320
363	0.0317
364	0.0305
365	0.0297
366	0.0305
367	0.0347
368	0.0352
369	0.0303
370	0.0309
371	0.0316
372	0.0318
373	0.0318
374	0.0322
375	0.0339
376	0.0351
377	0.0345
378	0.0339
379	0.0348
380	0.0359
381	0.0351
382	0.0334
383	0.0337
384	0.0354
385	0.0359
386	0.0365
387	0.0362
388	0.0355
389	0.0371
390	0.0365
391	0.0366
392	0.0386
393	0.0381
394	0.0385
395	0.0388
396	0.0381
397	0.0384
398	0.0399
399	0.0406
400	0.0387
401	0.0397
402	0.0413
403	0.0415
404	0.0395
405	0.0394
406	0.0405
407	0.0414
408	0.0412
409	0.0416
410	0.0418
411	0.0415
412	0.0418
413	0.0422
414	0.0427
415	0.0431
416	0.0435
417	0.0438
418	0.0441
419	0.0440
420	0.0442
421	0.0447
422	0.0455
423	0.0461
424	0.0465
425	0.0467
426	0.0470
427	0.0475
428	0.0476
429	0.0477
430	0.0481
431	0.0490
432	0.0496
433	0.0499
434	0.0504
435	0.0507
436	0.0512
437	0.0517
438	0.0520
439	0.0522
440	0.0525
441	0.0530
442	0.0537
443	0.0543
444	0.0546
445	0.0548
446	0.0553
447	0.0557
448	0.0561
449	0.0568
450	0.0572
451	0.0572
452	0.0571
453	0.0574
454	0.0579
455	0.0583
456	0.0584
457	0.0584
458	0.0588
459	0.0592
460	0.0594
461	0.0594
462	0.0596
463	0.0601
464	0.0603
465	0.0605
466	0.0605
467	0.0606
468	0.0610
469	0.0614
470	0.0618
471	0.0619
472	0.0621
473	0.0624
474	0.0628
475	0.0627
476	0.0628
477	0.0631
478	0.0634
479	0.0638
480	0.0641
481	0.0646
482	0.0651
483	0.0650
484	0.0652
485	0.0658
486	0.0664
487	0.0664
488	0.0667
489	0.0674
490	0.0680
491	0.0684
492	0.0687
493	0.0691
494	0.0697
495	0.0702
496	0.0705
497	0.0709
498	0.0715
499	0.0720
500	0.0725
501	0.0729
502	0.0734
503	0.0739
504	0.0743
505	0.0747
506	0.0754
507	0.0760
508	0.0763
509	0.0768
510	0.0775
511	0.0781
512	0.0787
513	0.0791
514	0.0796
515	0.0802
516	0.0808
517	0.0814
518	0.0820
519	0.0826
520	0.0831
521	0.0836
522	0.0841
523	0.0848
524	0.0853
525	0.0858
526	0.0863
527	0.0871
528	0.0878
529	0.0884
530	0.0888
531	0.0895
532	0.0902
533	0.0910
534	0.0916
535	0.0922
536	0.0927
537	0.0935
538	0.0942
539	0.0949
540	0.0955
541	0.0962
542	0.0970
543	0.0978
544	0.0986
545	0.0991
546	0.0999
547	0.1007
548	0.1014
549	0.1022
550	0.1030
551	0.1037
552	0.1044
553	0.1052
554	0.1059
555	0.1067
556	0.1074
557	0.1082
558	0.1090
559	0.1097
560	0.1104
561	0.1112
562	0.1119
563	0.1126
564	0.1134
565	0.1140
566	0.1146
567	0.1152
568	0.1159
569	0.1166
570	0.1170
571	0.1175
572	0.1181
573	0.1187
574	0.1193
575	0.1198
576	0.1203
577	0.1208
578	0.1212
579	0.1216
580	0.1221
581	0.1226
582	0.1230
583	0.1234
584	0.1239
585	0.1244
586	0.1249
587	0.1253
588	0.1258
589	0.1262
590	0.1267
591	0.1272
592	0.1277
593	0.1281
594	0.1285
595	0.1289
596	0.1294
597	0.1298
598	0.1301
599	0.1304
600	0.1307
601	0.1310
602	0.1313
603	0.1318
604	0.1321
605	0.1324
606	0.1328
607	0.1332
608	0.1337
609	0.1340
610	0.1343
611	0.1348
612	0.1352
613	0.1355
614	0.1360
615	0.1364
616	0.1367
617	0.1370
618	0.1375
619	0.1379
620	0.1383
621	0.1385
622	0.1387
623	0.1391
624	0.1396
625	0.1399
626	0.1402
627	0.1406
628	0.1410
629	0.1413
630	0.1417
631	0.1421
632	0.1423
633	0.1427
634	0.1431
635	0.1434
636	0.1438
637	0.1442
638	0.1445
639	0.1449
640	0.1453
641	0.1456
642	0.1460
643	0.1464
644	0.1468
645	0.1472
646	0.1476
647	0.1479
648	0.1483
649	0.1488
650	0.1492
651	0.1497
652	0.1501
653	0.1505
654	0.1508
655	0.1513
656	0.1516
657	0.1520
658	0.1525
659	0.1528
660	0.1532
661	0.1537
662	0.1542
663	0.1546
664	0.1549
665	0.1554
666	0.1558
667	0.1562
668	0.1567
669	0.1571
670	0.1575
671	0.1578
672	0.1582
673	0.1586
674	0.1590
675	0.1594
676	0.1598
677	0.1602
678	0.1606
679	0.1610
680	0.1613
681	0.1618
682	0.1622
683	0.1625
684	0.1629
685	0.1633
686	0.1638
687	0.1641
688	0.1645
689	0.1649
690	0.1652
691	0.1656
692	0.1660
693	0.1664
694	0.1667
695	0.1670
696	0.1673
697	0.1677
698	0.1680
699	0.1685
700	0.1689
701	0.1691
702	0.1695
703	0.1699
704	0.1702
705	0.1705
706	0.1708
707	0.1711
708	0.1715
709	0.1719
710	0.1722
711	0.1725
712	0.1728
713	0.1731
714	0.1734
715	0.1738
716	0.1742
717	0.1745
718	0.1748
719	0.1751
720	0.1755
721	0.1758
722	0.1761
723	0.1765
724	0.1768
725	0.1771
726	0.1775
727	0.1779
728	0.1782
729	0.1785
730	0.1787
731	0.1791
732	0.1794
733	0.1798
734	0.1802
735	0.1804
736	0.1807
737	0.1810
738	0.1814
739	0.1817
740	0.1821
741	0.1825
742	0.1828
743	0.1832
744	0.1836
745	0.1839
746	0.1841
747	0.1845
748	0.1848
749	0.1851
750	0.1854
751	0.1857
752	0.1860
753	0.1864
754	0.1866
755	0.1868
756	0.1871
757	0.1873
758	0.1877
759	0.1882
760	0.1885
761	0.1887
762	0.1890
763	0.1894
764	0.1897
765	0.1899
766	0.1901
767	0.1904
768	0.1907
769	0.1910
770	0.1913
771	0.1916
772	0.1918
773	0.1922
774	0.1925
775	0.1927
776	0.1930
777	0.1932
778	0.1934
779	0.1937
780	0.1940
781	0.1943
782	0.1946
783	0.1949
784	0.1951
785	0.1953
786	0.1955
787	0.1958
788	0.1961
789	0.1963
790	0.1966
791	0.1969
792	0.1971
793	0.1973
794	0.1975
795	0.1977
796	0.1979
797	0.1981
798	0.1984
799	0.1986
800	0.1988
801	0.1991
802	0.1993
803	0.1996
804	0.1998
805	0.2000
806	0.2001
807	0.2003
808	0.2005
809	0.2006
810	0.2008
811	0.2011
812	0.2013
813	0.2016
814	0.2017
815	0.2019
816	0.2020
817	0.2021
818	0.2024
819	0.2026
820	0.2028
