Wvl	R
350	0.0169
351	0.0232
352	0.0251
353	0.0238
354	0.0266
355	0.0269
356	0.0270
357	0.0261
358	0.0222
359	0.0232
360	0.0263
361	0.0275
362	0.0237
363	0.0228
364	0.0229
365	0.0233
366	0.0264
367	0.0280
368	0.0265
369	0.0230
370	0.0222
371	0.0219
372	0.0255
373	0.0327
374	0.0292
375	0.0253
376	0.0244
377	0.0265
378	0.0285
379	0.0293
380	0.0289
381	0.0279
382	0.0263
383	0.0265
384	0.0274
385	0.0257
386	0.0268
387	0.0279
388	0.0283
389	0.0303
390	0.0305
391	0.0309
392	0.0322
393	0.0293
394	0.0282
395	0.0290
396	0.0304
397	0.0318
398	0.0318
399	0.0311
400	0.0311
401	0.0313
402	0.0321
403	0.0330
404	0.0329
405	0.0325
406	0.0325
407	0.0333
408	0.0349
409	0.0341
410	0.0331
411	0.0339
412	0.0346
413	0.0346
414	0.0345
415	0.0353
416	0.0353
417	0.0354
418	0.0361
419	0.0373
420	0.0366
421	0.0364
422	0.0375
423	0.0381
424	0.0384
425	0.0388
426	0.0393
427	0.0391
428	0.0392
429	0.0397
430	0.0404
431	0.0407
432	0.0409
433	0.0410
434	0.0411
435	0.0421
436	0.0426
437	0.0426
438	0.0432
439	0.0437
440	0.0439
441	0.0440
442	0.0439
443	0.0440
444	0.0447
445	0.0457
446	0.0465
447	0.0468
448	0.0468
449	0.0468
450	0.0466
451	0.0467
452	0.0472
453	0.0481
454	0.0481
455	0.0480
456	0.0484
457	0.0486
458	0.0489
459	0.0492
460	0.0490
461	0.0493
462	0.0497
463	0.0500
464	0.0500
465	0.0502
466	0.0504
467	0.0505
468	0.0509
469	0.0510
470	0.0512
471	0.0516
472	0.0514
473	0.0517
474	0.0523
475	0.0521
476	0.0522
477	0.0523
478	0.0524
479	0.0530
480	0.0533
481	0.0535
482	0.0540
483	0.0543
484	0.0546
485	0.0549
486	0.0553
487	0.0552
488	0.0555
489	0.0564
490	0.0569
491	0.0571
492	0.0573
493	0.0576
494	0.0581
495	0.0588
496	0.0593
497	0.0594
498	0.0594
499	0.0598
500	0.0606
501	0.0610
502	0.0616
503	0.0622
504	0.0625
505	0.0629
506	0.0633
507	0.0637
508	0.0641
509	0.0645
510	0.0651
511	0.0659
512	0.0665
513	0.0669
514	0.0674
515	0.0680
516	0.0683
517	0.0687
518	0.0691
519	0.0697
520	0.0702
521	0.0706
522	0.0713
523	0.0720
524	0.0727
525	0.0732
526	0.0737
527	0.0742
528	0.0746
529	0.0750
530	0.0758
531	0.0766
532	0.0773
533	0.0779
534	0.0784
535	0.0790
536	0.0796
537	0.0801
538	0.0808
539	0.0816
540	0.0822
541	0.0828
542	0.0834
543	0.0841
544	0.0849
545	0.0856
546	0.0864
547	0.0871
548	0.0878
549	0.0884
550	0.0891
551	0.0898
552	0.0908
553	0.0915
554	0.0923
555	0.0931
556	0.0937
557	0.0944
558	0.0952
559	0.0959
560	0.0966
561	0.0972
562	0.0980
563	0.0988
564	0.0995
565	0.1002
566	0.1007
567	0.1015
568	0.1021
569	0.1027
570	0.1032
571	0.1037
572	0.1043
573	0.1049
574	0.1053
575	0.1057
576	0.1061
577	0.1065
578	0.1071
579	0.1076
580	0.1079
581	0.1083
582	0.1087
583	0.1093
584	0.1098
585	0.1103
586	0.1107
587	0.1112
588	0.1118
589	0.1123
590	0.1127
591	0.1131
592	0.1134
593	0.1138
594	0.1142
595	0.1146
596	0.1149
597	0.1153
598	0.1157
599	0.1160
600	0.1162
601	0.1165
602	0.1169
603	0.1173
604	0.1176
605	0.1179
606	0.1183
607	0.1186
608	0.1190
609	0.1193
610	0.1196
611	0.1202
612	0.1206
613	0.1209
614	0.1211
615	0.1216
616	0.1221
617	0.1225
618	0.1227
619	0.1229
620	0.1232
621	0.1235
622	0.1239
623	0.1243
624	0.1247
625	0.1250
626	0.1253
627	0.1255
628	0.1257
629	0.1261
630	0.1265
631	0.1268
632	0.1271
633	0.1274
634	0.1277
635	0.1280
636	0.1283
637	0.1287
638	0.1292
639	0.1295
640	0.1297
641	0.1300
642	0.1304
643	0.1307
644	0.1311
645	0.1315
646	0.1319
647	0.1323
648	0.1326
649	0.1329
650	0.1332
651	0.1336
652	0.1340
653	0.1344
654	0.1349
655	0.1352
656	0.1355
657	0.1359
658	0.1364
659	0.1368
660	0.1371
661	0.1374
662	0.1377
663	0.1380
664	0.1385
665	0.1389
666	0.1392
667	0.1396
668	0.1402
669	0.1405
670	0.1408
671	0.1411
672	0.1415
673	0.1419
674	0.1424
675	0.1428
676	0.1432
677	0.1435
678	0.1439
679	0.1443
680	0.1445
681	0.1449
682	0.1454
683	0.1458
684	0.1460
685	0.1464
686	0.1469
687	0.1472
688	0.1477
689	0.1481
690	0.1484
691	0.1487
692	0.1492
693	0.1497
694	0.1501
695	0.1503
696	0.1506
697	0.1510
698	0.1514
699	0.1518
700	0.1522
701	0.1526
702	0.1530
703	0.1533
704	0.1536
705	0.1539
706	0.1543
707	0.1546
708	0.1549
709	0.1553
710	0.1556
711	0.1560
712	0.1564
713	0.1567
714	0.1570
715	0.1573
716	0.1576
717	0.1581
718	0.1584
719	0.1587
720	0.1591
721	0.1594
722	0.1596
723	0.1600
724	0.1603
725	0.1607
726	0.1610
727	0.1613
728	0.1617
729	0.1621
730	0.1624
731	0.1626
732	0.1629
733	0.1633
734	0.1635
735	0.1640
736	0.1643
737	0.1646
738	0.1649
739	0.1652
740	0.1656
741	0.1659
742	0.1663
743	0.1666
744	0.1669
745	0.1673
746	0.1675
747	0.1678
748	0.1682
749	0.1686
750	0.1688
751	0.1690
752	0.1693
753	0.1696
754	0.1699
755	0.1701
756	0.1705
757	0.1708
758	0.1711
759	0.1713
760	0.1716
761	0.1719
762	0.1722
763	0.1726
764	0.1729
765	0.1731
766	0.1733
767	0.1736
768	0.1739
769	0.1741
770	0.1743
771	0.1746
772	0.1748
773	0.1751
774	0.1754
775	0.1756
776	0.1759
777	0.1761
778	0.1763
779	0.1766
780	0.1767
781	0.1770
782	0.1773
783	0.1775
784	0.1778
785	0.1780
786	0.1783
787	0.1784
788	0.1785
789	0.1787
790	0.1789
791	0.1792
792	0.1794
793	0.1796
794	0.1797
795	0.1800
796	0.1802
797	0.1803
798	0.1805
799	0.1808
800	0.1809
801	0.1810
802	0.1813
803	0.1815
804	0.1817
805	0.1818
806	0.1818
