Wvl	R
350	0.0463
351	0.0484
352	0.0492
353	0.0483
354	0.0452
355	0.0453
356	0.0461
357	0.0465
358	0.0473
359	0.0467
360	0.0462
361	0.0460
362	0.0456
363	0.0476
364	0.0477
365	0.0452
366	0.0448
367	0.0455
368	0.0471
369	0.0487
370	0.0482
371	0.0468
372	0.0466
373	0.0483
374	0.0482
375	0.0485
376	0.0488
377	0.0482
378	0.0487
379	0.0493
380	0.0494
381	0.0490
382	0.0507
383	0.0528
384	0.0532
385	0.0511
386	0.0521
387	0.0536
388	0.0540
389	0.0545
390	0.0534
391	0.0534
392	0.0556
393	0.0574
394	0.0580
395	0.0583
396	0.0591
397	0.0579
398	0.0582
399	0.0589
400	0.0581
401	0.0593
402	0.0603
403	0.0612
404	0.0635
405	0.0616
406	0.0601
407	0.0611
408	0.0621
409	0.0630
410	0.0635
411	0.0634
412	0.0622
413	0.0619
414	0.0627
415	0.0637
416	0.0641
417	0.0642
418	0.0647
419	0.0660
420	0.0662
421	0.0661
422	0.0667
423	0.0678
424	0.0686
425	0.0693
426	0.0701
427	0.0708
428	0.0709
429	0.0709
430	0.0713
431	0.0722
432	0.0730
433	0.0736
434	0.0741
435	0.0740
436	0.0745
437	0.0757
438	0.0766
439	0.0771
440	0.0773
441	0.0776
442	0.0784
443	0.0787
444	0.0789
445	0.0796
446	0.0804
447	0.0806
448	0.0808
449	0.0816
450	0.0818
451	0.0823
452	0.0830
453	0.0833
454	0.0836
455	0.0839
456	0.0841
457	0.0846
458	0.0849
459	0.0852
460	0.0858
461	0.0859
462	0.0858
463	0.0859
464	0.0865
465	0.0870
466	0.0874
467	0.0878
468	0.0879
469	0.0880
470	0.0880
471	0.0882
472	0.0890
473	0.0898
474	0.0902
475	0.0903
476	0.0904
477	0.0906
478	0.0908
479	0.0909
480	0.0915
481	0.0921
482	0.0925
483	0.0929
484	0.0933
485	0.0938
486	0.0944
487	0.0949
488	0.0952
489	0.0956
490	0.0964
491	0.0968
492	0.0971
493	0.0977
494	0.0981
495	0.0986
496	0.0991
497	0.0997
498	0.1004
499	0.1010
500	0.1016
501	0.1024
502	0.1029
503	0.1033
504	0.1038
505	0.1044
506	0.1050
507	0.1056
508	0.1061
509	0.1068
510	0.1075
511	0.1082
512	0.1088
513	0.1093
514	0.1101
515	0.1109
516	0.1115
517	0.1120
518	0.1125
519	0.1130
520	0.1137
521	0.1145
522	0.1153
523	0.1159
524	0.1166
525	0.1172
526	0.1178
527	0.1185
528	0.1191
529	0.1198
530	0.1206
531	0.1214
532	0.1221
533	0.1228
534	0.1235
535	0.1241
536	0.1247
537	0.1255
538	0.1263
539	0.1270
540	0.1277
541	0.1286
542	0.1294
543	0.1302
544	0.1309
545	0.1317
546	0.1325
547	0.1333
548	0.1342
549	0.1351
550	0.1360
551	0.1368
552	0.1376
553	0.1383
554	0.1391
555	0.1400
556	0.1406
557	0.1414
558	0.1422
559	0.1430
560	0.1438
561	0.1445
562	0.1453
563	0.1461
564	0.1469
565	0.1477
566	0.1483
567	0.1489
568	0.1496
569	0.1502
570	0.1509
571	0.1513
572	0.1517
573	0.1522
574	0.1529
575	0.1536
576	0.1540
577	0.1543
578	0.1547
579	0.1550
580	0.1555
581	0.1561
582	0.1566
583	0.1571
584	0.1576
585	0.1581
586	0.1588
587	0.1593
588	0.1597
589	0.1604
590	0.1610
591	0.1614
592	0.1619
593	0.1623
594	0.1626
595	0.1630
596	0.1634
597	0.1637
598	0.1641
599	0.1645
600	0.1649
601	0.1652
602	0.1656
603	0.1660
604	0.1664
605	0.1669
606	0.1673
607	0.1677
608	0.1682
609	0.1687
610	0.1692
611	0.1696
612	0.1701
613	0.1706
614	0.1709
615	0.1715
616	0.1720
617	0.1723
618	0.1728
619	0.1732
620	0.1737
621	0.1741
622	0.1743
623	0.1748
624	0.1754
625	0.1757
626	0.1761
627	0.1766
628	0.1770
629	0.1773
630	0.1777
631	0.1781
632	0.1786
633	0.1789
634	0.1793
635	0.1797
636	0.1802
637	0.1808
638	0.1812
639	0.1816
640	0.1819
641	0.1824
642	0.1830
643	0.1835
644	0.1838
645	0.1842
646	0.1847
647	0.1851
648	0.1855
649	0.1860
650	0.1864
651	0.1869
652	0.1874
653	0.1878
654	0.1883
655	0.1887
656	0.1893
657	0.1898
658	0.1902
659	0.1906
660	0.1911
661	0.1917
662	0.1922
663	0.1926
664	0.1931
665	0.1936
666	0.1940
667	0.1944
668	0.1949
669	0.1954
670	0.1959
671	0.1964
672	0.1969
673	0.1973
674	0.1977
675	0.1981
676	0.1987
677	0.1991
678	0.1995
679	0.2001
680	0.2004
681	0.2008
682	0.2013
683	0.2018
684	0.2023
685	0.2028
686	0.2033
687	0.2037
688	0.2042
689	0.2046
690	0.2051
691	0.2055
692	0.2060
693	0.2065
694	0.2068
695	0.2072
696	0.2078
697	0.2083
698	0.2086
699	0.2090
700	0.2094
701	0.2097
702	0.2101
703	0.2106
704	0.2111
705	0.2115
706	0.2118
707	0.2122
708	0.2126
709	0.2130
710	0.2133
711	0.2137
712	0.2142
713	0.2145
714	0.2149
715	0.2152
716	0.2155
717	0.2159
718	0.2163
719	0.2167
720	0.2170
721	0.2173
722	0.2177
723	0.2182
724	0.2186
725	0.2189
726	0.2192
727	0.2196
728	0.2200
729	0.2204
730	0.2207
731	0.2209
732	0.2212
733	0.2216
734	0.2221
735	0.2224
736	0.2228
737	0.2231
738	0.2235
739	0.2240
740	0.2243
741	0.2247
742	0.2250
743	0.2253
744	0.2256
745	0.2261
746	0.2264
747	0.2266
748	0.2270
749	0.2275
750	0.2278
751	0.2281
752	0.2284
753	0.2287
754	0.2289
755	0.2292
756	0.2296
757	0.2298
758	0.2302
759	0.2305
760	0.2308
761	0.2312
762	0.2315
763	0.2318
764	0.2322
765	0.2325
766	0.2327
767	0.2330
768	0.2333
769	0.2336
770	0.2340
771	0.2343
772	0.2346
773	0.2348
774	0.2351
775	0.2355
776	0.2357
777	0.2360
778	0.2362
779	0.2364
780	0.2367
781	0.2370
782	0.2373
783	0.2376
784	0.2378
785	0.2381
786	0.2384
787	0.2387
788	0.2389
789	0.2391
790	0.2394
791	0.2396
792	0.2399
793	0.2402
794	0.2404
795	0.2407
796	0.2409
797	0.2411
798	0.2413
799	0.2416
800	0.2418
801	0.2420
802	0.2423
803	0.2424
804	0.2426
805	0.2428
806	0.2431
807	0.2432
808	0.2433
809	0.2437
810	0.2440
811	0.2442
812	0.2443
813	0.2445
814	0.2448
815	0.2450
816	0.2452
817	0.2454
818	0.2456
819	0.2457
820	0.2459
821	0.2461
822	0.2462
823	0.2462
824	0.2465
825	0.2467
826	0.2469
827	0.2471
828	0.2473
829	0.2474
830	0.2475
831	0.2476
832	0.2477
833	0.2478
834	0.2480
835	0.2482
836	0.2484
837	0.2486
838	0.2487
839	0.2490
840	0.2490
841	0.2491
842	0.2492
843	0.2494
844	0.2496
845	0.2498
846	0.2499
847	0.2500
848	0.2502
849	0.2503
850	0.2504
851	0.2506
852	0.2506
853	0.2507
854	0.2510
855	0.2509
856	0.2510
857	0.2512
858	0.2514
859	0.2516
860	0.2517
861	0.2518
862	0.2519
863	0.2521
864	0.2522
865	0.2523
866	0.2525
867	0.2526
868	0.2525
869	0.2525
870	0.2527
871	0.2529
872	0.2531
873	0.2532
874	0.2533
875	0.2535
876	0.2536
877	0.2538
878	0.2539
879	0.2541
880	0.2542
881	0.2541
882	0.2541
883	0.2541
884	0.2543
885	0.2546
886	0.2547
887	0.2548
888	0.2550
889	0.2551
890	0.2554
891	0.2554
892	0.2554
893	0.2555
894	0.2555
895	0.2559
896	0.2561
897	0.2562
898	0.2564
899	0.2563
900	0.2562
901	0.2563
