Wvl	R
400	0.0299
401	0.0296
402	0.0265
403	0.0190
404	0.0221
405	0.0236
406	0.0163
407	0.0174
408	0.0168
409	0.0180
410	0.0277
411	0.0287
412	0.0233
413	0.0185
414	0.0237
415	0.0286
416	0.0332
417	0.0370
418	0.0309
419	0.0262
420	0.0254
421	0.0252
422	0.0310
423	0.0307
424	0.0232
425	0.0296
426	0.0315
427	0.0320
428	0.0374
429	0.0361
430	0.0315
431	0.0276
432	0.0280
433	0.0325
434	0.0358
435	0.0334
436	0.0230
437	0.0268
438	0.0374
439	0.0363
440	0.0372
441	0.0365
442	0.0333
443	0.0327
444	0.0335
445	0.0344
446	0.0346
447	0.0346
448	0.0324
449	0.0319
450	0.0395
451	0.0390
452	0.0363
453	0.0365
454	0.0344
455	0.0345
456	0.0359
457	0.0361
458	0.0366
459	0.0356
460	0.0338
461	0.0351
462	0.0347
463	0.0360
464	0.0407
465	0.0391
466	0.0370
467	0.0361
468	0.0353
469	0.0346
470	0.0355
471	0.0376
472	0.0360
473	0.0340
474	0.0345
475	0.0383
476	0.0391
477	0.0399
478	0.0408
479	0.0380
480	0.0366
481	0.0364
482	0.0367
483	0.0409
484	0.0397
485	0.0358
486	0.0382
487	0.0400
488	0.0399
489	0.0387
490	0.0397
491	0.0418
492	0.0426
493	0.0406
494	0.0412
495	0.0400
496	0.0377
497	0.0401
498	0.0432
499	0.0442
500	0.0424
501	0.0412
502	0.0414
503	0.0427
504	0.0438
505	0.0433
506	0.0430
507	0.0435
508	0.0435
509	0.0423
510	0.0422
511	0.0448
512	0.0454
513	0.0449
514	0.0445
515	0.0457
516	0.0458
517	0.0454
518	0.0452
519	0.0450
520	0.0456
521	0.0468
522	0.0477
523	0.0471
524	0.0468
525	0.0473
526	0.0469
527	0.0473
528	0.0487
529	0.0503
530	0.0489
531	0.0487
532	0.0501
533	0.0497
534	0.0490
535	0.0490
536	0.0498
537	0.0508
538	0.0512
539	0.0510
540	0.0507
541	0.0518
542	0.0524
543	0.0520
544	0.0519
545	0.0523
546	0.0526
547	0.0521
548	0.0534
549	0.0539
550	0.0535
551	0.0541
552	0.0535
553	0.0535
554	0.0550
555	0.0554
556	0.0556
557	0.0557
558	0.0555
559	0.0560
560	0.0562
561	0.0560
562	0.0568
563	0.0570
564	0.0570
565	0.0574
566	0.0577
567	0.0583
568	0.0587
569	0.0580
570	0.0579
571	0.0587
572	0.0596
573	0.0593
574	0.0596
575	0.0602
576	0.0602
577	0.0602
578	0.0605
579	0.0610
580	0.0611
581	0.0608
582	0.0605
583	0.0605
584	0.0616
585	0.0625
586	0.0628
587	0.0626
588	0.0623
589	0.0625
590	0.0631
591	0.0627
592	0.0626
593	0.0630
594	0.0640
595	0.0646
596	0.0644
597	0.0639
598	0.0644
599	0.0650
600	0.0654
601	0.0652
602	0.0648
603	0.0647
604	0.0653
605	0.0664
606	0.0661
607	0.0656
608	0.0657
609	0.0657
610	0.0665
611	0.0673
612	0.0673
613	0.0676
614	0.0679
615	0.0681
616	0.0681
617	0.0683
618	0.0684
619	0.0682
620	0.0684
621	0.0683
622	0.0681
623	0.0687
624	0.0697
625	0.0699
626	0.0695
627	0.0701
628	0.0705
629	0.0704
630	0.0703
631	0.0702
632	0.0703
633	0.0708
634	0.0721
635	0.0726
636	0.0724
637	0.0720
638	0.0718
639	0.0718
640	0.0724
641	0.0735
642	0.0729
643	0.0727
644	0.0734
645	0.0743
646	0.0742
647	0.0743
648	0.0752
649	0.0749
650	0.0750
651	0.0755
652	0.0758
653	0.0760
654	0.0760
655	0.0758
656	0.0767
657	0.0773
658	0.0774
659	0.0770
660	0.0771
661	0.0779
662	0.0787
663	0.0782
664	0.0790
665	0.0793
666	0.0786
667	0.0794
668	0.0794
669	0.0792
670	0.0799
671	0.0804
672	0.0812
673	0.0819
674	0.0817
675	0.0817
676	0.0821
677	0.0827
678	0.0822
679	0.0824
680	0.0831
681	0.0838
682	0.0842
683	0.0839
684	0.0836
685	0.0846
686	0.0844
687	0.0842
688	0.0848
689	0.0852
690	0.0856
691	0.0864
692	0.0874
693	0.0872
694	0.0868
695	0.0867
696	0.0867
697	0.0875
698	0.0878
699	0.0875
700	0.0880
701	0.0893
702	0.0902
703	0.0900
704	0.0896
705	0.0897
706	0.0904
707	0.0910
708	0.0911
709	0.0911
710	0.0912
711	0.0921
712	0.0924
713	0.0923
714	0.0926
715	0.0930
716	0.0933
717	0.0936
718	0.0940
719	0.0939
720	0.0941
721	0.0948
722	0.0949
723	0.0957
724	0.0963
725	0.0960
726	0.0963
727	0.0969
728	0.0973
729	0.0974
730	0.0978
731	0.0981
732	0.0984
733	0.0992
734	0.0990
735	0.0986
736	0.0989
737	0.0999
738	0.1004
739	0.1002
740	0.1002
741	0.1006
742	0.1011
743	0.1016
744	0.1017
745	0.1024
746	0.1031
747	0.1032
748	0.1033
749	0.1034
750	0.1037
751	0.1043
752	0.1042
753	0.1042
754	0.1045
755	0.1049
756	0.1051
757	0.1055
758	0.1063
759	0.1068
760	0.1071
761	0.1072
762	0.1074
763	0.1079
764	0.1086
765	0.1088
766	0.1083
767	0.1085
768	0.1091
769	0.1095
770	0.1097
771	0.1099
772	0.1102
773	0.1108
774	0.1114
775	0.1114
776	0.1115
777	0.1121
778	0.1120
779	0.1122
780	0.1128
781	0.1130
782	0.1131
