Wvl	R
400	0.0204
401	0.0231
402	0.0204
403	0.0253
404	0.0262
405	0.0255
406	0.0257
407	0.0217
408	0.0216
409	0.0235
410	0.0218
411	0.0164
412	0.0169
413	0.0227
414	0.0203
415	0.0214
416	0.0229
417	0.0218
418	0.0277
419	0.0299
420	0.0280
421	0.0280
422	0.0320
423	0.0324
424	0.0278
425	0.0304
426	0.0274
427	0.0240
428	0.0277
429	0.0285
430	0.0287
431	0.0290
432	0.0285
433	0.0286
434	0.0291
435	0.0300
436	0.0325
437	0.0345
438	0.0336
439	0.0296
440	0.0317
441	0.0340
442	0.0332
443	0.0314
444	0.0284
445	0.0273
446	0.0301
447	0.0331
448	0.0330
449	0.0317
450	0.0342
451	0.0340
452	0.0335
453	0.0345
454	0.0331
455	0.0322
456	0.0315
457	0.0304
458	0.0352
459	0.0358
460	0.0313
461	0.0315
462	0.0290
463	0.0298
464	0.0368
465	0.0343
466	0.0321
467	0.0326
468	0.0328
469	0.0342
470	0.0353
471	0.0349
472	0.0326
473	0.0336
474	0.0358
475	0.0354
476	0.0347
477	0.0336
478	0.0329
479	0.0339
480	0.0335
481	0.0324
482	0.0320
483	0.0338
484	0.0359
485	0.0370
486	0.0362
487	0.0351
488	0.0354
489	0.0370
490	0.0371
491	0.0361
492	0.0355
493	0.0364
494	0.0363
495	0.0363
496	0.0364
497	0.0361
498	0.0363
499	0.0370
500	0.0381
501	0.0394
502	0.0379
503	0.0361
504	0.0386
505	0.0398
506	0.0393
507	0.0382
508	0.0394
509	0.0395
510	0.0391
511	0.0394
512	0.0393
513	0.0398
514	0.0407
515	0.0408
516	0.0421
517	0.0419
518	0.0397
519	0.0410
520	0.0414
521	0.0411
522	0.0421
523	0.0410
524	0.0414
525	0.0439
526	0.0429
527	0.0424
528	0.0432
529	0.0447
530	0.0439
531	0.0428
532	0.0429
533	0.0450
534	0.0456
535	0.0451
536	0.0449
537	0.0455
538	0.0457
539	0.0458
540	0.0464
541	0.0468
542	0.0469
543	0.0465
544	0.0464
545	0.0460
546	0.0465
547	0.0484
548	0.0482
549	0.0480
550	0.0484
551	0.0487
552	0.0487
553	0.0488
554	0.0490
555	0.0493
556	0.0495
557	0.0495
558	0.0495
559	0.0501
560	0.0504
561	0.0505
562	0.0517
563	0.0517
564	0.0515
565	0.0520
566	0.0512
567	0.0515
568	0.0528
569	0.0528
570	0.0523
571	0.0523
572	0.0531
573	0.0534
574	0.0537
575	0.0538
576	0.0538
577	0.0548
578	0.0552
579	0.0545
580	0.0547
581	0.0547
582	0.0548
583	0.0554
584	0.0550
585	0.0554
586	0.0565
587	0.0571
588	0.0569
589	0.0563
590	0.0557
591	0.0569
592	0.0574
593	0.0574
594	0.0576
595	0.0575
596	0.0577
597	0.0580
598	0.0574
599	0.0578
600	0.0584
601	0.0582
602	0.0584
603	0.0588
604	0.0590
605	0.0587
606	0.0593
607	0.0597
608	0.0595
609	0.0602
610	0.0601
611	0.0599
612	0.0606
613	0.0604
614	0.0606
615	0.0611
616	0.0605
617	0.0609
618	0.0613
619	0.0609
620	0.0611
621	0.0617
622	0.0624
623	0.0624
624	0.0630
625	0.0629
626	0.0620
627	0.0628
628	0.0631
629	0.0630
630	0.0632
631	0.0636
632	0.0639
633	0.0639
634	0.0638
635	0.0643
636	0.0648
637	0.0651
638	0.0648
639	0.0650
640	0.0657
641	0.0663
642	0.0658
643	0.0658
644	0.0665
645	0.0670
646	0.0667
647	0.0665
648	0.0671
649	0.0673
650	0.0674
651	0.0677
652	0.0685
653	0.0682
654	0.0684
655	0.0694
656	0.0696
657	0.0695
658	0.0697
659	0.0705
660	0.0702
661	0.0700
662	0.0702
663	0.0705
664	0.0708
665	0.0709
666	0.0709
667	0.0717
668	0.0720
669	0.0720
670	0.0723
671	0.0732
672	0.0738
673	0.0738
674	0.0733
675	0.0737
676	0.0743
677	0.0745
678	0.0742
679	0.0749
680	0.0755
681	0.0750
682	0.0751
683	0.0754
684	0.0757
685	0.0760
686	0.0761
687	0.0765
688	0.0772
689	0.0772
690	0.0774
691	0.0779
692	0.0785
693	0.0783
694	0.0782
695	0.0785
696	0.0791
697	0.0787
698	0.0788
699	0.0801
700	0.0800
701	0.0804
702	0.0811
703	0.0813
704	0.0814
705	0.0816
706	0.0818
707	0.0822
708	0.0822
709	0.0824
710	0.0828
711	0.0830
712	0.0832
713	0.0835
714	0.0839
715	0.0840
716	0.0842
717	0.0847
718	0.0851
719	0.0852
720	0.0855
721	0.0861
722	0.0867
723	0.0868
724	0.0869
725	0.0875
726	0.0877
727	0.0875
728	0.0875
729	0.0882
730	0.0883
731	0.0884
732	0.0888
733	0.0891
734	0.0895
735	0.0897
736	0.0898
737	0.0907
738	0.0913
739	0.0914
740	0.0914
741	0.0919
742	0.0922
743	0.0921
744	0.0922
745	0.0928
746	0.0931
747	0.0930
748	0.0935
749	0.0942
750	0.0947
751	0.0943
752	0.0944
753	0.0950
754	0.0955
755	0.0955
756	0.0956
757	0.0961
758	0.0969
759	0.0971
760	0.0972
761	0.0975
762	0.0979
763	0.0979
764	0.0981
765	0.0985
766	0.0986
767	0.0990
768	0.0993
769	0.0993
770	0.0995
771	0.0999
772	0.1004
773	0.1008
774	0.1007
775	0.1012
776	0.1019
777	0.1017
778	0.1019
779	0.1022
780	0.1027
781	0.1036
782	0.1034
783	0.1032
784	0.1037
785	0.1041
786	0.1042
787	0.1044
788	0.1049
789	0.1058
790	0.1062
791	0.1058
792	0.1052
793	0.1056
794	0.1061
795	0.1065
796	0.1072
797	0.1076
798	0.1078
799	0.1078
800	0.1077
801	0.1079
802	0.1085
803	0.1091
804	0.1087
805	0.1091
806	0.1098
807	0.1101
808	0.1104
809	0.1103
810	0.1102
811	0.1110
812	0.1115
813	0.1114
814	0.1111
815	0.1118
816	0.1123
817	0.1124
818	0.1122
819	0.1129
820	0.1135
821	0.1139
822	0.1140
823	0.1139
824	0.1142
825	0.1149
826	0.1152
827	0.1149
828	0.1146
829	0.1146
830	0.1149
831	0.1157
832	0.1166
833	0.1172
834	0.1171
835	0.1173
836	0.1174
837	0.1173
838	0.1180
839	0.1182
840	0.1182
841	0.1185
842	0.1185
843	0.1189
844	0.1197
845	0.1202
846	0.1210
847	0.1211
848	0.1206
849	0.1206
850	0.1209
851	0.1214
852	0.1216
853	0.1209
854	0.1208
855	0.1216
856	0.1227
857	0.1234
858	0.1229
859	0.1228
860	0.1239
861	0.1230
862	0.1232
863	0.1240
864	0.1243
865	0.1248
866	0.1252
867	0.1255
868	0.1258
869	0.1263
870	0.1260
871	0.1255
872	0.1262
873	0.1266
874	0.1267
875	0.1266
876	0.1268
877	0.1276
878	0.1281
879	0.1280
880	0.1288
881	0.1293
882	0.1296
883	0.1299
884	0.1296
885	0.1294
886	0.1296
887	0.1302
888	0.1304
889	0.1308
890	0.1308
891	0.1302
892	0.1303
893	0.1319
894	0.1335
895	0.1336
896	0.1337
897	0.1331
898	0.1324
899	0.1326
900	0.1338
901	0.1346
902	0.1345
903	0.1337
904	0.1344
905	0.1346
906	0.1343
907	0.1344
908	0.1354
909	0.1366
910	0.1376
911	0.1381
912	0.1372
913	0.1370
914	0.1373
915	0.1360
916	0.1368
917	0.1380
918	0.1383
919	0.1380
920	0.1394
921	0.1394
922	0.1381
923	0.1389
924	0.1393
925	0.1404
926	0.1417
927	0.1414
928	0.1416
929	0.1406
930	0.1394
931	0.1420
932	0.1426
933	0.1430
934	0.1442
935	0.1440
936	0.1423
937	0.1419
938	0.1434
939	0.1431
940	0.1438
941	0.1440
942	0.1438
943	0.1452
944	0.1443
945	0.1439
946	0.1454
947	0.1463
948	0.1460
949	0.1468
950	0.1486
951	0.1479
952	0.1459
953	0.1447
954	0.1445
955	0.1439
956	0.1448
957	0.1465
958	0.1484
959	0.1499
960	0.1499
961	0.1496
962	0.1496
963	0.1493
964	0.1476
965	0.1477
966	0.1494
967	0.1499
968	0.1515
969	0.1522
970	0.1511
971	0.1493
972	0.1496
973	0.1525
974	0.1544
975	0.1515
976	0.1513
977	0.1528
978	0.1548
979	0.1557
980	0.1550
981	0.1533
982	0.1528
983	0.1547
984	0.1539
985	0.1554
986	0.1572
987	0.1561
988	0.1528
989	0.1502
990	0.1525
991	0.1592
992	0.1598
993	0.1562
994	0.1577
995	0.1636
996	0.1579
997	0.1565
998	0.1565
999	0.1563
1000	0.1587
1001	0.1585
1002	0.1592
1003	0.1583
1004	0.1578
1005	0.1569
1006	0.1560
1007	0.1579
1008	0.1605
1009	0.1608
1010	0.1609
1011	0.1606
1012	0.1608
1013	0.1608
1014	0.1609
1015	0.1620
1016	0.1632
1017	0.1632
1018	0.1628
1019	0.1634
1020	0.1642
1021	0.1643
1022	0.1653
1023	0.1656
1024	0.1651
1025	0.1650
1026	0.1643
1027	0.1653
1028	0.1676
1029	0.1676
1030	0.1675
1031	0.1678
1032	0.1671
1033	0.1684
1034	0.1700
1035	0.1700
1036	0.1701
1037	0.1703
1038	0.1702
1039	0.1706
1040	0.1699
1041	0.1690
1042	0.1686
1043	0.1683
1044	0.1694
1045	0.1698
1046	0.1697
1047	0.1700
1048	0.1706
1049	0.1710
1050	0.1713
1051	0.1722
1052	0.1726
1053	0.1726
1054	0.1726
1055	0.1733
1056	0.1724
1057	0.1709
1058	0.1713
1059	0.1718
1060	0.1732
1061	0.1756
1062	0.1765
1063	0.1764
1064	0.1757
1065	0.1747
1066	0.1747
1067	0.1751
1068	0.1761
1069	0.1768
1070	0.1779
1071	0.1778
1072	0.1764
1073	0.1755
1074	0.1735
1075	0.1721
1076	0.1718
1077	0.1721
1078	0.1735
1079	0.1741
1080	0.1749
1081	0.1761
1082	0.1766
1083	0.1765
1084	0.1771
1085	0.1775
1086	0.1774
1087	0.1787
1088	0.1795
1089	0.1794
1090	0.1791
1091	0.1790
1092	0.1790
1093	0.1782
1094	0.1778
1095	0.1776
1096	0.1772
1097	0.1775
1098	0.1794
1099	0.1803
1100	0.1809
1101	0.1816
1102	0.1820
1103	0.1822
1104	0.1818
1105	0.1814
1106	0.1815
1107	0.1816
1108	0.1822
1109	0.1826
1110	0.1828
1111	0.1833
1112	0.1835
1113	0.1840
1114	0.1838
1115	0.1827
1116	0.1825
1117	0.1825
1118	0.1823
1119	0.1831
1120	0.1839
1121	0.1842
1122	0.1849
1123	0.1854
1124	0.1857
1125	0.1856
1126	0.1855
1127	0.1857
1128	0.1862
1129	0.1859
1130	0.1852
1131	0.1849
1132	0.1842
1133	0.1839
1134	0.1843
1135	0.1841
1136	0.1844
1137	0.1843
1138	0.1848
1139	0.1857
1140	0.1863
1141	0.1869
1142	0.1870
1143	0.1871
1144	0.1869
1145	0.1860
1146	0.1858
1147	0.1855
1148	0.1857
1149	0.1868
1150	0.1871
1151	0.1870
1152	0.1870
1153	0.1868
1154	0.1859
1155	0.1856
1156	0.1856
1157	0.1857
1158	0.1860
1159	0.1863
1160	0.1870
1161	0.1873
1162	0.1873
1163	0.1875
1164	0.1875
1165	0.1878
1166	0.1889
1167	0.1892
1168	0.1895
1169	0.1897
1170	0.1889
1171	0.1884
1172	0.1886
1173	0.1884
1174	0.1893
1175	0.1900
1176	0.1899
1177	0.1894
1178	0.1893
1179	0.1885
1180	0.1883
1181	0.1887
1182	0.1891
1183	0.1896
1184	0.1899
1185	0.1906
1186	0.1908
1187	0.1905
1188	0.1903
1189	0.1896
1190	0.1895
1191	0.1905
1192	0.1916
1193	0.1922
1194	0.1934
1195	0.1936
1196	0.1923
1197	0.1921
1198	0.1923
1199	0.1922
1200	0.1924
1201	0.1927
1202	0.1928
1203	0.1930
1204	0.1936
1205	0.1940
1206	0.1937
1207	0.1934
1208	0.1935
1209	0.1938
1210	0.1941
1211	0.1947
1212	0.1954
1213	0.1961
1214	0.1965
1215	0.1972
1216	0.1974
1217	0.1970
1218	0.1971
1219	0.1972
1220	0.1972
1221	0.1972
1222	0.1972
1223	0.1970
1224	0.1972
1225	0.1970
1226	0.1971
1227	0.1978
1228	0.1979
1229	0.1979
1230	0.1976
1231	0.1981
1232	0.1987
1233	0.1989
1234	0.1997
1235	0.2000
1236	0.1995
1237	0.1992
1238	0.1992
1239	0.1991
1240	0.1982
1241	0.1982
1242	0.1989
1243	0.1991
1244	0.1995
1245	0.1997
1246	0.1998
1247	0.2000
1248	0.2002
1249	0.2006
1250	0.2008
1251	0.2007
1252	0.2006
1253	0.2003
