Wvl	R
350	0.0421
351	0.0414
352	0.0406
353	0.0399
354	0.0391
355	0.0384
356	0.0376
357	0.0369
358	0.0361
359	0.0354
360	0.0346
361	0.0349
362	0.0351
363	0.0354
364	0.0357
365	0.0359
366	0.0362
367	0.0365
368	0.0367
369	0.0370
370	0.0372
371	0.0371
372	0.0370
373	0.0369
374	0.0369
375	0.0368
376	0.0367
377	0.0366
378	0.0365
379	0.0364
380	0.0363
381	0.0363
382	0.0362
383	0.0362
384	0.0362
385	0.0362
386	0.0362
387	0.0362
388	0.0362
389	0.0362
390	0.0362
391	0.0361
392	0.0360
393	0.0359
394	0.0359
395	0.0358
396	0.0357
397	0.0356
398	0.0356
399	0.0355
400	0.0354
401	0.0353
402	0.0351
403	0.0349
404	0.0348
405	0.0346
406	0.0344
407	0.0343
408	0.0341
409	0.0340
410	0.0338
411	0.0341
412	0.0343
413	0.0346
414	0.0348
415	0.0351
416	0.0353
417	0.0356
418	0.0358
419	0.0361
420	0.0364
421	0.0364
422	0.0365
423	0.0365
424	0.0366
425	0.0367
426	0.0367
427	0.0368
428	0.0369
429	0.0369
430	0.0370
431	0.0371
432	0.0372
433	0.0373
434	0.0374
435	0.0375
436	0.0376
437	0.0377
438	0.0379
439	0.0380
440	0.0381
441	0.0382
442	0.0383
443	0.0384
444	0.0386
445	0.0387
446	0.0388
447	0.0389
448	0.0390
449	0.0392
450	0.0393
451	0.0393
452	0.0392
453	0.0392
454	0.0392
455	0.0391
456	0.0391
457	0.0391
458	0.0391
459	0.0390
460	0.0390
461	0.0391
462	0.0392
463	0.0393
464	0.0394
465	0.0395
466	0.0396
467	0.0397
468	0.0398
469	0.0399
470	0.0400
471	0.0400
472	0.0400
473	0.0400
474	0.0400
475	0.0401
476	0.0401
477	0.0401
478	0.0401
479	0.0401
480	0.0401
481	0.0402
482	0.0403
483	0.0404
484	0.0405
485	0.0406
486	0.0407
487	0.0408
488	0.0409
489	0.0410
490	0.0411
491	0.0412
492	0.0413
493	0.0414
494	0.0415
495	0.0416
496	0.0417
497	0.0418
498	0.0419
499	0.0420
500	0.0421
501	0.0422
502	0.0423
503	0.0423
504	0.0424
505	0.0424
506	0.0425
507	0.0425
508	0.0426
509	0.0427
510	0.0427
511	0.0428
512	0.0429
513	0.0430
514	0.0431
515	0.0431
516	0.0432
517	0.0433
518	0.0434
519	0.0435
520	0.0436
521	0.0437
522	0.0438
523	0.0439
524	0.0440
525	0.0441
526	0.0442
527	0.0444
528	0.0445
529	0.0446
530	0.0447
531	0.0448
532	0.0449
533	0.0451
534	0.0452
535	0.0453
536	0.0455
537	0.0456
538	0.0457
539	0.0458
540	0.0460
541	0.0461
542	0.0462
543	0.0464
544	0.0465
545	0.0467
546	0.0468
547	0.0469
548	0.0471
549	0.0472
550	0.0473
551	0.0475
552	0.0476
553	0.0478
554	0.0479
555	0.0480
556	0.0482
557	0.0483
558	0.0485
559	0.0486
560	0.0487
561	0.0489
562	0.0490
563	0.0492
564	0.0494
565	0.0495
566	0.0497
567	0.0498
568	0.0500
569	0.0501
570	0.0503
571	0.0504
572	0.0506
573	0.0508
574	0.0509
575	0.0511
576	0.0512
577	0.0514
578	0.0515
579	0.0517
580	0.0518
581	0.0520
582	0.0522
583	0.0524
584	0.0525
585	0.0527
586	0.0529
587	0.0530
588	0.0532
589	0.0534
590	0.0536
591	0.0537
592	0.0538
593	0.0540
594	0.0541
595	0.0542
596	0.0544
597	0.0545
598	0.0546
599	0.0548
600	0.0549
601	0.0551
602	0.0552
603	0.0554
604	0.0555
605	0.0557
606	0.0559
607	0.0560
608	0.0562
609	0.0564
610	0.0565
611	0.0567
612	0.0568
613	0.0569
614	0.0571
615	0.0572
616	0.0573
617	0.0575
618	0.0576
619	0.0578
620	0.0579
621	0.0580
622	0.0582
623	0.0583
624	0.0585
625	0.0586
626	0.0587
627	0.0589
628	0.0590
629	0.0592
630	0.0593
631	0.0595
632	0.0597
633	0.0599
634	0.0600
635	0.0602
636	0.0604
637	0.0606
638	0.0608
639	0.0609
640	0.0611
641	0.0613
642	0.0616
643	0.0618
644	0.0620
645	0.0622
646	0.0625
647	0.0627
648	0.0629
649	0.0631
650	0.0634
651	0.0636
652	0.0638
653	0.0640
654	0.0642
655	0.0644
656	0.0646
657	0.0648
658	0.0650
659	0.0652
660	0.0654
661	0.0656
662	0.0658
663	0.0661
664	0.0663
665	0.0665
666	0.0667
667	0.0669
668	0.0671
669	0.0674
670	0.0676
671	0.0678
672	0.0681
673	0.0683
674	0.0686
675	0.0688
676	0.0691
677	0.0694
678	0.0696
679	0.0699
680	0.0701
681	0.0704
682	0.0706
683	0.0709
684	0.0712
685	0.0714
686	0.0717
687	0.0720
688	0.0722
689	0.0725
690	0.0728
691	0.0731
692	0.0733
693	0.0736
694	0.0739
695	0.0742
696	0.0745
697	0.0748
698	0.0751
699	0.0753
700	0.0756
701	0.0759
702	0.0762
703	0.0765
704	0.0768
705	0.0771
706	0.0774
707	0.0778
708	0.0781
709	0.0784
710	0.0787
711	0.0790
712	0.0793
713	0.0796
714	0.0799
715	0.0802
716	0.0805
717	0.0808
718	0.0811
719	0.0814
720	0.0817
721	0.0820
722	0.0823
723	0.0826
724	0.0830
725	0.0833
726	0.0836
727	0.0839
728	0.0842
729	0.0845
730	0.0849
731	0.0852
732	0.0855
733	0.0859
734	0.0862
735	0.0866
736	0.0869
737	0.0873
738	0.0876
739	0.0879
740	0.0883
741	0.0886
742	0.0890
743	0.0893
744	0.0897
745	0.0900
746	0.0904
747	0.0907
