Wvl	R
350	0.0323
351	0.0299
352	0.0297
353	0.0317
354	0.0330
355	0.0330
356	0.0301
357	0.0286
358	0.0336
359	0.0325
360	0.0299
361	0.0292
362	0.0305
363	0.0309
364	0.0311
365	0.0318
366	0.0328
367	0.0339
368	0.0327
369	0.0299
370	0.0334
371	0.0332
372	0.0320
373	0.0333
374	0.0340
375	0.0348
376	0.0354
377	0.0351
378	0.0340
379	0.0336
380	0.0340
381	0.0344
382	0.0352
383	0.0355
384	0.0354
385	0.0362
386	0.0368
387	0.0371
388	0.0376
389	0.0390
390	0.0368
391	0.0360
392	0.0389
393	0.0386
394	0.0382
395	0.0383
396	0.0387
397	0.0389
398	0.0404
399	0.0416
400	0.0406
401	0.0404
402	0.0411
403	0.0415
404	0.0402
405	0.0412
406	0.0421
407	0.0419
408	0.0424
409	0.0432
410	0.0433
411	0.0424
412	0.0433
413	0.0437
414	0.0440
415	0.0445
416	0.0451
417	0.0453
418	0.0454
419	0.0457
420	0.0462
421	0.0466
422	0.0470
423	0.0477
424	0.0478
425	0.0481
426	0.0488
427	0.0492
428	0.0495
429	0.0497
430	0.0500
431	0.0509
432	0.0515
433	0.0517
434	0.0521
435	0.0524
436	0.0530
437	0.0538
438	0.0542
439	0.0546
440	0.0549
441	0.0553
442	0.0557
443	0.0562
444	0.0568
445	0.0572
446	0.0578
447	0.0582
448	0.0586
449	0.0591
450	0.0594
451	0.0594
452	0.0595
453	0.0598
454	0.0603
455	0.0608
456	0.0611
457	0.0612
458	0.0614
459	0.0616
460	0.0619
461	0.0622
462	0.0624
463	0.0626
464	0.0629
465	0.0629
466	0.0631
467	0.0635
468	0.0640
469	0.0644
470	0.0646
471	0.0647
472	0.0648
473	0.0651
474	0.0655
475	0.0656
476	0.0657
477	0.0659
478	0.0660
479	0.0664
480	0.0669
481	0.0672
482	0.0674
483	0.0678
484	0.0681
485	0.0685
486	0.0688
487	0.0693
488	0.0698
489	0.0704
490	0.0708
491	0.0713
492	0.0718
493	0.0724
494	0.0729
495	0.0733
496	0.0735
497	0.0739
498	0.0745
499	0.0751
500	0.0755
501	0.0760
502	0.0765
503	0.0771
504	0.0778
505	0.0782
