Wvl	R
350	0.1323
351	0.1273
352	0.1427
353	0.1436
354	0.1361
355	0.1418
356	0.1414
357	0.1408
358	0.1459
359	0.1439
360	0.1432
361	0.1462
362	0.1474
363	0.1463
364	0.1438
365	0.1450
366	0.1488
367	0.1522
368	0.1518
369	0.1523
370	0.1529
371	0.1536
372	0.1549
373	0.1562
374	0.1574
375	0.1588
376	0.1583
377	0.1577
378	0.1600
379	0.1622
380	0.1634
381	0.1630
382	0.1645
383	0.1657
384	0.1665
385	0.1685
386	0.1701
387	0.1712
388	0.1714
389	0.1742
390	0.1765
391	0.1767
392	0.1779
393	0.1788
394	0.1793
395	0.1810
396	0.1822
397	0.1832
398	0.1846
399	0.1863
400	0.1880
401	0.1896
402	0.1905
403	0.1914
404	0.1924
405	0.1936
406	0.1945
407	0.1955
408	0.1972
409	0.1978
410	0.1982
411	0.1990
412	0.2000
413	0.2013
414	0.2029
415	0.2041
416	0.2052
417	0.2062
418	0.2072
419	0.2085
420	0.2098
421	0.2108
422	0.2118
423	0.2130
424	0.2144
425	0.2154
426	0.2163
427	0.2173
428	0.2190
429	0.2205
430	0.2219
431	0.2234
432	0.2251
433	0.2266
434	0.2277
435	0.2290
436	0.2306
437	0.2322
438	0.2336
439	0.2348
440	0.2360
441	0.2374
442	0.2387
443	0.2400
444	0.2414
445	0.2426
446	0.2438
447	0.2450
448	0.2460
449	0.2469
450	0.2479
451	0.2489
452	0.2498
453	0.2507
454	0.2515
455	0.2520
456	0.2526
457	0.2533
458	0.2540
459	0.2545
460	0.2550
461	0.2557
462	0.2563
463	0.2568
464	0.2574
465	0.2580
466	0.2585
467	0.2588
468	0.2594
469	0.2600
470	0.2606
471	0.2610
472	0.2615
473	0.2621
474	0.2628
475	0.2632
476	0.2638
477	0.2645
478	0.2652
479	0.2659
480	0.2666
481	0.2671
482	0.2679
483	0.2687
484	0.2695
485	0.2703
486	0.2711
487	0.2720
488	0.2726
489	0.2734
490	0.2744
491	0.2754
492	0.2763
493	0.2773
494	0.2784
495	0.2793
496	0.2803
497	0.2811
498	0.2823
499	0.2834
500	0.2845
501	0.2857
502	0.2868
503	0.2879
504	0.2890
505	0.2901
506	0.2911
507	0.2922
508	0.2933
509	0.2943
510	0.2953
511	0.2965
512	0.2976
513	0.2987
514	0.2998
515	0.3009
516	0.3019
517	0.3030
518	0.3042
519	0.3053
520	0.3063
521	0.3074
522	0.3084
523	0.3095
524	0.3106
525	0.3117
526	0.3127
527	0.3138
528	0.3148
529	0.3159
530	0.3171
531	0.3182
532	0.3192
533	0.3202
534	0.3212
535	0.3221
536	0.3231
537	0.3242
538	0.3253
539	0.3264
540	0.3273
541	0.3283
542	0.3292
543	0.3301
544	0.3311
545	0.3322
546	0.3332
547	0.3341
548	0.3350
549	0.3359
550	0.3367
551	0.3375
552	0.3384
553	0.3393
554	0.3402
555	0.3410
556	0.3419
557	0.3427
558	0.3434
559	0.3442
560	0.3450
561	0.3458
562	0.3466
563	0.3473
564	0.3481
565	0.3488
566	0.3495
567	0.3501
568	0.3508
569	0.3515
570	0.3522
571	0.3528
572	0.3535
573	0.3542
574	0.3548
575	0.3555
576	0.3561
577	0.3567
578	0.3572
579	0.3577
580	0.3583
581	0.3588
582	0.3594
583	0.3600
584	0.3605
585	0.3610
586	0.3616
587	0.3621
588	0.3627
589	0.3633
590	0.3639
591	0.3645
592	0.3650
593	0.3655
594	0.3660
595	0.3664
596	0.3668
597	0.3672
598	0.3677
599	0.3680
600	0.3682
601	0.3684
602	0.3686
603	0.3690
604	0.3694
605	0.3698
606	0.3703
607	0.3708
608	0.3715
609	0.3722
610	0.3728
611	0.3733
612	0.3738
613	0.3744
614	0.3748
615	0.3751
616	0.3753
617	0.3755
618	0.3757
619	0.3758
620	0.3760
621	0.3764
622	0.3767
623	0.3770
624	0.3772
625	0.3776
626	0.3780
627	0.3783
628	0.3787
629	0.3791
630	0.3795
631	0.3798
632	0.3802
633	0.3807
634	0.3811
635	0.3815
636	0.3820
637	0.3825
638	0.3829
639	0.3833
640	0.3838
641	0.3842
642	0.3846
643	0.3851
644	0.3855
645	0.3858
646	0.3862
647	0.3867
648	0.3872
649	0.3877
650	0.3880
651	0.3885
652	0.3889
653	0.3894
654	0.3897
655	0.3901
656	0.3906
657	0.3910
658	0.3914
659	0.3918
660	0.3923
661	0.3926
662	0.3930
663	0.3935
664	0.3940
665	0.3944
666	0.3948
667	0.3953
668	0.3958
669	0.3962
670	0.3965
671	0.3970
672	0.3975
673	0.3979
674	0.3983
675	0.3987
676	0.3992
677	0.3995
678	0.3999
679	0.4004
680	0.4008
681	0.4013
682	0.4017
683	0.4021
684	0.4025
685	0.4030
686	0.4035
687	0.4039
688	0.4043
689	0.4048
690	0.4052
691	0.4056
692	0.4060
693	0.4065
694	0.4069
695	0.4073
696	0.4078
697	0.4082
698	0.4085
699	0.4088
700	0.4093
701	0.4098
702	0.4102
703	0.4107
704	0.4111
705	0.4115
706	0.4119
707	0.4123
708	0.4126
709	0.4130
710	0.4135
711	0.4139
712	0.4142
713	0.4146
714	0.4150
715	0.4155
716	0.4160
717	0.4164
718	0.4168
719	0.4173
720	0.4177
721	0.4181
722	0.4185
723	0.4189
724	0.4193
725	0.4197
726	0.4201
727	0.4205
728	0.4209
729	0.4213
730	0.4216
731	0.4221
732	0.4225
733	0.4229
734	0.4233
735	0.4237
736	0.4242
737	0.4246
738	0.4249
739	0.4253
740	0.4257
741	0.4261
742	0.4265
743	0.4270
744	0.4275
