Wvl	R
350	0.0113
351	0.0102
352	0.0000
353	0.0000
354	0.0054
355	0.0091
356	0.0159
357	0.0222
358	0.0242
359	0.0265
360	0.0286
361	0.0301
362	0.0297
363	0.0311
364	0.0337
365	0.0328
366	0.0334
367	0.0339
368	0.0322
369	0.0327
370	0.0328
371	0.0318
372	0.0343
373	0.0360
374	0.0369
375	0.0398
376	0.0403
377	0.0397
378	0.0396
379	0.0392
380	0.0395
381	0.0409
382	0.0401
383	0.0399
384	0.0403
385	0.0391
386	0.0394
387	0.0406
388	0.0413
389	0.0428
390	0.0436
391	0.0429
392	0.0444
393	0.0451
394	0.0449
395	0.0444
396	0.0446
397	0.0455
398	0.0468
399	0.0470
400	0.0469
401	0.0468
402	0.0467
403	0.0464
404	0.0461
405	0.0476
406	0.0488
407	0.0497
408	0.0502
409	0.0504
410	0.0507
411	0.0513
412	0.0516
413	0.0517
414	0.0516
415	0.0515
416	0.0519
417	0.0525
418	0.0529
419	0.0537
420	0.0543
421	0.0543
422	0.0549
423	0.0551
424	0.0550
425	0.0558
426	0.0563
427	0.0567
428	0.0571
429	0.0574
430	0.0577
431	0.0581
432	0.0579
433	0.0580
434	0.0587
435	0.0594
436	0.0599
437	0.0603
438	0.0611
439	0.0614
440	0.0615
441	0.0619
442	0.0624
443	0.0628
444	0.0630
445	0.0635
446	0.0637
447	0.0638
448	0.0643
449	0.0648
450	0.0652
451	0.0654
452	0.0657
453	0.0662
454	0.0669
455	0.0669
456	0.0672
457	0.0676
458	0.0680
459	0.0684
460	0.0687
461	0.0691
462	0.0692
463	0.0694
464	0.0696
465	0.0699
466	0.0702
467	0.0705
468	0.0708
469	0.0711
470	0.0715
471	0.0719
472	0.0722
473	0.0725
474	0.0728
475	0.0730
476	0.0732
477	0.0734
478	0.0736
479	0.0739
480	0.0742
481	0.0744
482	0.0747
483	0.0750
484	0.0753
485	0.0756
486	0.0759
487	0.0764
488	0.0767
489	0.0770
490	0.0774
491	0.0777
492	0.0778
493	0.0781
494	0.0785
495	0.0788
