Wvl	R
350	0.0297
351	0.0387
352	0.0391
353	0.0342
354	0.0286
355	0.0288
356	0.0318
357	0.0368
358	0.0337
359	0.0302
360	0.0273
361	0.0281
362	0.0296
363	0.0308
364	0.0302
365	0.0287
366	0.0271
367	0.0258
368	0.0304
369	0.0305
370	0.0272
371	0.0270
372	0.0269
373	0.0273
374	0.0289
375	0.0290
376	0.0294
377	0.0309
378	0.0308
379	0.0318
380	0.0329
381	0.0300
382	0.0295
383	0.0300
384	0.0303
385	0.0310
386	0.0324
387	0.0347
388	0.0332
389	0.0326
390	0.0326
391	0.0328
392	0.0330
393	0.0336
394	0.0347
395	0.0346
396	0.0340
397	0.0331
398	0.0349
399	0.0348
400	0.0342
401	0.0356
402	0.0359
403	0.0358
404	0.0354
405	0.0357
406	0.0362
407	0.0369
408	0.0371
409	0.0368
410	0.0362
411	0.0356
412	0.0369
413	0.0378
414	0.0378
415	0.0370
416	0.0363
417	0.0359
418	0.0368
419	0.0371
420	0.0372
421	0.0372
422	0.0381
423	0.0386
424	0.0386
425	0.0390
426	0.0394
427	0.0397
428	0.0389
429	0.0394
430	0.0400
431	0.0402
432	0.0407
433	0.0410
434	0.0411
435	0.0417
436	0.0421
437	0.0424
438	0.0427
439	0.0427
440	0.0430
441	0.0437
442	0.0440
443	0.0443
444	0.0445
445	0.0450
446	0.0450
447	0.0449
448	0.0451
449	0.0455
450	0.0458
451	0.0461
452	0.0462
453	0.0463
454	0.0465
455	0.0466
456	0.0467
457	0.0469
458	0.0473
459	0.0476
460	0.0476
461	0.0475
462	0.0471
463	0.0472
464	0.0474
465	0.0471
466	0.0472
467	0.0475
468	0.0478
469	0.0477
470	0.0477
471	0.0477
472	0.0477
473	0.0480
474	0.0481
475	0.0480
476	0.0483
477	0.0486
478	0.0486
479	0.0486
480	0.0487
481	0.0487
482	0.0489
483	0.0491
484	0.0494
485	0.0498
486	0.0498
487	0.0498
488	0.0499
489	0.0505
490	0.0509
491	0.0511
492	0.0516
493	0.0517
494	0.0518
495	0.0522
496	0.0525
497	0.0527
498	0.0529
499	0.0535
500	0.0539
501	0.0541
502	0.0545
503	0.0549
504	0.0552
505	0.0555
506	0.0557
507	0.0560
508	0.0565
509	0.0571
510	0.0574
511	0.0577
512	0.0582
513	0.0584
514	0.0587
515	0.0592
516	0.0594
517	0.0599
518	0.0604
519	0.0607
520	0.0610
521	0.0614
522	0.0619
523	0.0623
524	0.0626
525	0.0630
526	0.0633
527	0.0638
528	0.0643
529	0.0646
530	0.0651
531	0.0654
532	0.0656
533	0.0661
534	0.0666
535	0.0670
536	0.0673
537	0.0676
538	0.0680
539	0.0684
540	0.0689
541	0.0693
542	0.0695
543	0.0698
544	0.0702
545	0.0707
546	0.0710
547	0.0713
548	0.0717
549	0.0720
550	0.0724
551	0.0727
552	0.0730
553	0.0732
554	0.0735
555	0.0739
556	0.0743
557	0.0745
558	0.0748
559	0.0751
560	0.0753
561	0.0756
562	0.0759
563	0.0762
564	0.0765
565	0.0767
566	0.0770
567	0.0772
568	0.0774
569	0.0775
570	0.0778
571	0.0781
572	0.0784
573	0.0787
574	0.0788
575	0.0789
576	0.0791
577	0.0794
578	0.0796
579	0.0798
580	0.0800
581	0.0802
582	0.0804
583	0.0806
584	0.0808
585	0.0810
586	0.0811
587	0.0814
588	0.0815
589	0.0816
590	0.0818
591	0.0819
592	0.0821
593	0.0823
594	0.0825
595	0.0826
596	0.0827
597	0.0829
598	0.0831
599	0.0833
600	0.0835
601	0.0836
602	0.0836
603	0.0838
604	0.0840
605	0.0842
606	0.0844
607	0.0846
608	0.0847
609	0.0847
610	0.0848
611	0.0850
612	0.0851
613	0.0852
614	0.0854
615	0.0856
616	0.0857
617	0.0857
618	0.0857
619	0.0859
620	0.0859
621	0.0860
622	0.0861
623	0.0864
624	0.0871
625	0.0877
626	0.0882
627	0.0880
628	0.0879
629	0.0878
630	0.0878
631	0.0877
632	0.0877
633	0.0878
634	0.0881
635	0.0883
636	0.0885
637	0.0887
638	0.0888
639	0.0890
640	0.0892
641	0.0893
642	0.0894
643	0.0895
644	0.0898
645	0.0900
646	0.0902
647	0.0904
648	0.0905
649	0.0907
650	0.0909
651	0.0910
652	0.0912
653	0.0915
654	0.0915
655	0.0916
656	0.0918
657	0.0918
658	0.0920
659	0.0921
660	0.0923
661	0.0925
662	0.0927
663	0.0929
664	0.0931
665	0.0932
666	0.0934
667	0.0936
668	0.0938
669	0.0940
670	0.0942
671	0.0945
672	0.0946
673	0.0948
674	0.0950
675	0.0952
676	0.0954
677	0.0956
678	0.0958
679	0.0960
680	0.0962
681	0.0964
682	0.0966
683	0.0969
684	0.0972
685	0.0974
686	0.0976
687	0.0977
688	0.0980
689	0.0982
690	0.0984
691	0.0986
692	0.0989
693	0.0991
694	0.0994
695	0.0996
696	0.0998
697	0.1000
698	0.1002
699	0.1005
700	0.1007
701	0.1009
702	0.1011
703	0.1012
704	0.1014
705	0.1017
706	0.1020
