Wvl	R
350	0.0736
351	0.0592
352	0.0549
353	0.0546
354	0.0492
355	0.0429
356	0.0381
357	0.0360
358	0.0368
359	0.0364
360	0.0352
361	0.0407
362	0.0396
363	0.0362
364	0.0348
365	0.0354
366	0.0371
367	0.0397
368	0.0334
369	0.0304
370	0.0309
371	0.0360
372	0.0371
373	0.0367
374	0.0372
375	0.0368
376	0.0369
377	0.0376
378	0.0375
379	0.0361
380	0.0343
381	0.0358
382	0.0375
383	0.0387
384	0.0390
385	0.0382
386	0.0378
387	0.0377
388	0.0374
389	0.0372
390	0.0372
391	0.0374
392	0.0388
393	0.0398
394	0.0391
395	0.0379
396	0.0382
397	0.0399
398	0.0397
399	0.0398
400	0.0400
401	0.0401
402	0.0405
403	0.0408
404	0.0408
405	0.0409
406	0.0409
407	0.0407
408	0.0401
409	0.0402
410	0.0407
411	0.0412
412	0.0415
413	0.0415
414	0.0412
415	0.0406
416	0.0408
417	0.0414
418	0.0412
419	0.0416
420	0.0421
421	0.0425
422	0.0423
423	0.0421
424	0.0420
425	0.0435
426	0.0432
427	0.0424
428	0.0440
429	0.0445
430	0.0444
431	0.0441
432	0.0446
433	0.0452
434	0.0459
435	0.0453
436	0.0452
437	0.0455
438	0.0463
439	0.0465
440	0.0467
441	0.0472
442	0.0473
443	0.0474
444	0.0476
445	0.0481
446	0.0486
447	0.0489
448	0.0486
449	0.0487
450	0.0491
451	0.0497
452	0.0494
453	0.0497
454	0.0504
455	0.0506
456	0.0507
457	0.0508
458	0.0509
459	0.0512
460	0.0515
461	0.0518
462	0.0514
463	0.0516
464	0.0521
465	0.0523
466	0.0524
467	0.0525
468	0.0528
469	0.0530
470	0.0531
471	0.0530
472	0.0536
473	0.0539
474	0.0540
475	0.0536
476	0.0541
477	0.0545
478	0.0546
479	0.0544
480	0.0545
481	0.0549
482	0.0550
483	0.0552
484	0.0555
485	0.0558
486	0.0560
487	0.0561
488	0.0564
489	0.0567
490	0.0571
491	0.0574
492	0.0572
493	0.0574
494	0.0577
495	0.0582
496	0.0582
497	0.0584
498	0.0587
499	0.0592
500	0.0596
501	0.0598
502	0.0600
503	0.0604
504	0.0607
505	0.0608
506	0.0612
507	0.0615
508	0.0618
509	0.0621
510	0.0625
511	0.0628
512	0.0632
513	0.0634
514	0.0637
515	0.0641
516	0.0644
517	0.0647
518	0.0650
519	0.0652
520	0.0656
521	0.0660
522	0.0665
523	0.0666
524	0.0669
525	0.0673
526	0.0675
527	0.0677
528	0.0681
529	0.0684
530	0.0689
531	0.0693
532	0.0696
533	0.0698
534	0.0701
535	0.0703
536	0.0707
537	0.0710
538	0.0713
539	0.0717
540	0.0720
541	0.0722
542	0.0725
543	0.0729
544	0.0732
545	0.0735
546	0.0738
547	0.0741
548	0.0743
549	0.0747
550	0.0749
551	0.0752
552	0.0757
553	0.0760
554	0.0763
555	0.0765
556	0.0768
557	0.0771
558	0.0774
559	0.0776
560	0.0779
561	0.0782
562	0.0785
563	0.0787
564	0.0790
565	0.0792
566	0.0795
567	0.0798
568	0.0800
569	0.0803
570	0.0806
571	0.0808
572	0.0810
573	0.0812
574	0.0815
575	0.0818
576	0.0821
577	0.0822
578	0.0825
579	0.0828
580	0.0830
581	0.0833
582	0.0834
583	0.0837
584	0.0840
585	0.0842
586	0.0844
587	0.0846
588	0.0849
589	0.0851
590	0.0852
591	0.0855
592	0.0857
593	0.0858
594	0.0860
595	0.0862
596	0.0864
597	0.0866
598	0.0868
599	0.0870
600	0.0872
601	0.0874
602	0.0876
603	0.0878
604	0.0881
605	0.0883
606	0.0885
607	0.0888
608	0.0890
609	0.0891
610	0.0893
611	0.0895
612	0.0896
613	0.0899
614	0.0901
615	0.0903
616	0.0904
617	0.0906
618	0.0908
619	0.0911
620	0.0912
621	0.0912
622	0.0913
623	0.0916
624	0.0920
625	0.0924
626	0.0928
627	0.0929
628	0.0929
629	0.0930
630	0.0930
631	0.0931
632	0.0931
633	0.0932
634	0.0934
635	0.0936
636	0.0938
637	0.0941
638	0.0943
639	0.0945
